"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Commercial","London","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Outer London - South","AO","10","10","26390","27060"
"In post","2022","Commercial","London","Outer London - South","EO","20","20","29930","30110"
"In post","2022","Commercial","London","Outer London - South","G6","5","5","[c]","[c]"
"In post","2022","Commercial","London","Outer London - South","G7","10","10","[c]","[c]"
"In post","2022","Commercial","London","Outer London - South","HEO","20","20","36660","37290"
"In post","2022","Commercial","London","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Outer London - South","SEO","45","45","45850","45560"
"In post","2022","Commercial","London","Outer London - West and North West","AO","20","20","21980","21660"
"In post","2022","Commercial","London","Outer London - West and North West","EO","10","10","[c]","[c]"
"In post","2022","Commercial","London","Outer London - West and North West","G6","5","5","[c]","[c]"
"In post","2022","Commercial","London","Outer London - West and North West","G7","10","10","[c]","[c]"
"In post","2022","Commercial","London","Outer London - West and North West","HEO","10","10","[c]","[c]"
"In post","2022","Commercial","London","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Outer London - West and North West","SEO","10","10","40440","40270"
"In post","2022","Commercial","London","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North East (England)","Northumberland, and Tyne and Wear","EO","15","10","27200","27570"
"In post","2022","Commercial","North East (England)","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North East (England)","Northumberland, and Tyne and Wear","G7","10","10","[c]","[c]"
"In post","2022","Commercial","North East (England)","Northumberland, and Tyne and Wear","HEO","30","25","32400","31990"
"In post","2022","Commercial","North East (England)","Northumberland, and Tyne and Wear","SEO","35","35","38830","36780"
"In post","2022","Commercial","North East (England)","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North East (England)","Tees Valley and Durham","EO","15","10","25570","25000"
"In post","2022","Commercial","North East (England)","Tees Valley and Durham","G6","5","5","[c]","[c]"
"In post","2022","Commercial","North East (England)","Tees Valley and Durham","G7","15","15","49830","49860"
"In post","2022","Commercial","North East (England)","Tees Valley and Durham","HEO","25","20","30790","30090"
"In post","2022","Commercial","North East (England)","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North East (England)","Tees Valley and Durham","SEO","40","35","38860","36870"
"In post","2022","Commercial","North West (England)","Cheshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Cheshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Cheshire","G7","5","5","[c]","[c]"
"In post","2022","Commercial","North West (England)","Cheshire","HEO","10","5","[c]","[c]"
"In post","2022","Commercial","North West (England)","Cheshire","SEO","10","10","38950","39070"
"In post","2022","Commercial","North West (England)","Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Cumbria","Unknown","15","15","41220","38240"
"In post","2022","Commercial","North West (England)","Greater Manchester","AO","10","10","21760","21890"
"In post","2022","Commercial","North West (England)","Greater Manchester","EO","30","30","26500","26590"
"In post","2022","Commercial","North West (England)","Greater Manchester","G6","15","15","67930","66610"
"In post","2022","Commercial","North West (England)","Greater Manchester","G7","35","35","52270","50400"
"In post","2022","Commercial","North West (England)","Greater Manchester","HEO","50","50","31580","30960"
"In post","2022","Commercial","North West (England)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Greater Manchester","SEO","95","90","39980","38180"
"In post","2022","Commercial","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Lancashire","EO","15","15","26970","27570"
"In post","2022","Commercial","North West (England)","Lancashire","G6","5","5","[c]","[c]"
"In post","2022","Commercial","North West (England)","Lancashire","G7","5","5","[c]","[c]"
"In post","2022","Commercial","North West (England)","Lancashire","HEO","20","20","31720","31990"
"In post","2022","Commercial","North West (England)","Lancashire","SEO","15","15","40240","37270"
"In post","2022","Commercial","North West (England)","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Merseyside","AO","25","20","21200","21260"
"In post","2022","Commercial","North West (England)","Merseyside","EO","50","45","26090","25950"
"In post","2022","Commercial","North West (England)","Merseyside","G6","10","10","[c]","[c]"
"In post","2022","Commercial","North West (England)","Merseyside","G7","20","20","49140","49530"
"In post","2022","Commercial","North West (England)","Merseyside","HEO","75","75","30950","30940"
"In post","2022","Commercial","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Merseyside","SEO","100","95","39530","39360"
"In post","2022","Commercial","Northern Ireland","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Overseas","G6","5","5","[c]","[c]"
"In post","2022","Commercial","Overseas","Overseas","G7","5","5","[c]","[c]"
"In post","2022","Commercial","Overseas","Overseas","HEO","10","10","36720","34800"
"In post","2022","Commercial","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Overseas","SEO","15","15","46590","46060"
"In post","2022","Commercial","Scotland","Eastern Scotland","AA","15","15","21640","21640"
"In post","2022","Commercial","Scotland","Eastern Scotland","AO","25","20","25820","26900"
"In post","2022","Commercial","Scotland","Eastern Scotland","EO","15","15","29620","29550"
"In post","2022","Commercial","Scotland","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Eastern Scotland","G7","10","10","53230","54170"
"In post","2022","Commercial","Scotland","Eastern Scotland","HEO","20","20","36970","37710"
"In post","2022","Commercial","Scotland","Eastern Scotland","SEO","10","10","45090","46060"
"In post","2022","Commercial","Scotland","Eastern Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Scotland","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Southern Scotland","EO","5","5","[c]","[c]"
"In post","2022","Commercial","Scotland","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Southern Scotland","G7","15","10","50960","51960"
"In post","2022","Commercial","Scotland","Southern Scotland","HEO","10","10","[c]","[c]"
"In post","2022","Commercial","Scotland","Southern Scotland","SEO","15","15","40730","39630"
"In post","2022","Commercial","Scotland","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","West Central Scotland","AO","15","15","25690","26900"
"In post","2022","Commercial","Scotland","West Central Scotland","EO","30","30","27240","26670"
"In post","2022","Commercial","Scotland","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","West Central Scotland","HEO","45","45","33940","33300"
"In post","2022","Commercial","Scotland","West Central Scotland","SEO","25","25","41930","42080"
"In post","2022","Commercial","Scotland","West Central Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","10","10","22020","21660"
"In post","2022","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","30","30","26520","26230"
"In post","2022","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","10","10","[c]","[c]"
"In post","2022","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","20","20","57700","56690"
"In post","2022","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","45","45","33400","33910"
"In post","2022","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","60","60","42230","42080"
"In post","2022","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Hampshire and Isle of Wight","AO","5","5","[c]","[c]"
"In post","2022","Commercial","South East (England)","Hampshire and Isle of Wight","EO","65","60","26140","26350"
"In post","2022","Commercial","South East (England)","Hampshire and Isle of Wight","G6","10","10","[c]","[c]"
"In post","2022","Commercial","South East (England)","Hampshire and Isle of Wight","G7","10","10","[c]","[c]"
"In post","2022","Commercial","South East (England)","Hampshire and Isle of Wight","HEO","70","65","33520","33430"
"In post","2022","Commercial","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Hampshire and Isle of Wight","SEO","85","85","41040","41500"
"In post","2022","Commercial","South East (England)","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Kent","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Kent","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","South East (England)","Kent","SEO","5","5","[c]","[c]"
"In post","2022","Commercial","South East (England)","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Surrey, East and West Sussex","HEO","10","10","[c]","[c]"
"In post","2022","Commercial","South East (England)","Surrey, East and West Sussex","SEO","15","15","43680","40200"
"In post","2022","Commercial","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Devon","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Devon","EO","15","15","25500","25630"
"In post","2022","Commercial","South West (England)","Devon","G6","35","35","60630","60490"
"In post","2022","Commercial","South West (England)","Devon","G7","80","75","48180","47960"
"In post","2022","Commercial","South West (England)","Devon","HEO","35","35","32670","32730"
"In post","2022","Commercial","South West (England)","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Devon","SEO","60","55","38470","38200"
"In post","2022","Commercial","South West (England)","Devon","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","South West (England)","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Dorset and Somerset","EO","15","15","26180","26540"
"In post","2022","Commercial","South West (England)","Dorset and Somerset","G6","10","10","[c]","[c]"
"In post","2022","Commercial","South West (England)","Dorset and Somerset","G7","15","15","54770","53720"
"In post","2022","Commercial","South West (England)","Dorset and Somerset","HEO","40","35","33050","33290"
"In post","2022","Commercial","South West (England)","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Dorset and Somerset","SEO","45","45","43030","42510"
"In post","2022","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","30","30","21230","21170"
"In post","2022","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","210","195","24710","26000"
"In post","2022","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","75","70","69540","68180"
"In post","2022","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","170","165","52850","53500"
"In post","2022","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","420","400","31640","33000"
"In post","2022","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","20","20","103750","101880"
"In post","2022","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","435","420","40190","40580"
"In post","2022","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","130","130","40530","37530"
"In post","2022","Commercial","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","East Wales","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","East Wales","EO","35","35","27210","26670"
"In post","2022","Commercial","Wales","East Wales","G6","5","5","[c]","[c]"
"In post","2022","Commercial","Wales","East Wales","G7","20","20","53120","51210"
"In post","2022","Commercial","Wales","East Wales","HEO","60","60","31990","31250"
"In post","2022","Commercial","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","East Wales","SEO","40","40","39570","39360"
"In post","2022","Commercial","Wales","West Wales and The Valleys","AA","10","10","18310","18310"
"In post","2022","Commercial","Wales","West Wales and The Valleys","AO","25","25","21650","21840"
"In post","2022","Commercial","Wales","West Wales and The Valleys","EO","40","35","26520","26130"
"In post","2022","Commercial","Wales","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","West Wales and The Valleys","G7","20","15","52810","52270"
"In post","2022","Commercial","Wales","West Wales and The Valleys","HEO","60","55","31620","31040"
"In post","2022","Commercial","Wales","West Wales and The Valleys","SEO","40","40","41370","40040"
"In post","2022","Commercial","Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO","5","5","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Shropshire and Staffordshire","EO","35","35","26370","26350"
"In post","2022","Commercial","West Midlands (England)","Shropshire and Staffordshire","G6","5","5","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Shropshire and Staffordshire","G7","10","10","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Shropshire and Staffordshire","HEO","30","30","32690","33120"
"In post","2022","Commercial","West Midlands (England)","Shropshire and Staffordshire","SEO","40","35","43220","40940"
"In post","2022","Commercial","West Midlands (England)","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","West Midlands","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","West Midlands","EO","20","20","26420","25520"
"In post","2022","Commercial","West Midlands (England)","West Midlands","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","West Midlands","G7","25","25","50850","50080"
"In post","2022","Commercial","West Midlands (England)","West Midlands","HEO","35","35","31590","30730"
"In post","2022","Commercial","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","West Midlands","SEO","55","50","38970","37100"
"In post","2022","Commercial","West Midlands (England)","West Midlands","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","North Yorkshire","AO","5","5","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","North Yorkshire","EO","5","5","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","North Yorkshire","G7","10","10","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","North Yorkshire","HEO","15","15","31170","30350"
"In post","2022","Commercial","Yorkshire and The Humber","North Yorkshire","SEO","20","20","40290","39090"
"In post","2022","Commercial","Yorkshire and The Humber","South Yorkshire","AO","25","20","21090","21260"
"In post","2022","Commercial","Yorkshire and The Humber","South Yorkshire","EO","45","40","26200","26000"
"In post","2022","Commercial","Yorkshire and The Humber","South Yorkshire","G6","15","15","61040","61010"
"In post","2022","Commercial","Yorkshire and The Humber","South Yorkshire","G7","35","35","50490","49860"
"In post","2022","Commercial","Yorkshire and The Humber","South Yorkshire","HEO","60","55","31450","31990"
"In post","2022","Commercial","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","South Yorkshire","SEO","75","75","37910","36500"
"In post","2022","Commercial","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","West Yorkshire","AO","20","20","20970","21260"
"In post","2022","Commercial","Yorkshire and The Humber","West Yorkshire","EO","40","35","26070","25670"
"In post","2022","Commercial","Yorkshire and The Humber","West Yorkshire","G6","35","30","64960","62400"
"In post","2022","Commercial","Yorkshire and The Humber","West Yorkshire","G7","50","50","52580","50620"
"In post","2022","Commercial","Yorkshire and The Humber","West Yorkshire","HEO","55","55","30990","30450"
"In post","2022","Commercial","Yorkshire and The Humber","West Yorkshire","SCS level","15","15","80490","76700"
"In post","2022","Commercial","Yorkshire and The Humber","West Yorkshire","SEO","100","95","38780","36820"
"In post","2022","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","EO","5","5","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","G7","15","15","54140","55210"
"In post","2022","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","20","20","31940","32180"
"In post","2022","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","25","25","40630","40520"
"In post","2022","Communications","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Lincolnshire","HEO","5","5","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","Bedfordshire and Hertfordshire","AO","5","5","[c]","[c]"
"In post","2022","Communications","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","Bedfordshire and Hertfordshire","HEO","5","5","[c]","[c]"
"In post","2022","Communications","East of England","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","East Anglia","AA","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","East Anglia","AO","5","5","[c]","[c]"
"In post","2022","Communications","East of England","East Anglia","EO","10","10","[c]","[c]"
"In post","2022","Communications","East of England","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","East Anglia","G7","5","5","[c]","[c]"
"In post","2022","Communications","East of England","East Anglia","HEO","20","20","32170","31450"
"In post","2022","Communications","East of England","East Anglia","SEO","5","5","[c]","[c]"
"In post","2022","Communications","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","Essex","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","Essex","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","London","Inner London - East","AA","[c]","[c]","[c]","[c]"
"In post","2022","Communications","London","Inner London - East","AO","5","5","[c]","[c]"
"In post","2022","Communications","London","Inner London - East","EO","35","30","29620","29320"
"In post","2022","Communications","London","Inner London - East","G6","20","20","70980","71520"
"In post","2022","Communications","London","Inner London - East","G7","45","45","57820","57600"
"In post","2022","Communications","London","Inner London - East","HEO","60","60","35720","34650"
