"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Analysis","Social Research","Outside London","25","25","[c]","[c]"
"In post","2022","Asian","Analysis","Statistics","London","115","110","45510","42470"
"In post","2022","Asian","Analysis","Statistics","Outside London","50","50","38020","36840"
"In post","2022","Asian","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Analysis","Tax","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Analysis","Tax","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Analysis","Unknown","London","15","15","[c]","[c]"
"In post","2022","Asian","Analysis","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Commercial","London","90","85","42630","40650"
"In post","2022","Asian","Commercial","Commercial","Outside London","95","90","35650","33300"
"In post","2022","Asian","Commercial","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Operational Delivery","London","40","40","50660","44080"
"In post","2022","Asian","Commercial","Operational Delivery","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Commercial","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Science and Engineering","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Commercial","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Tax","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Commercial","Unknown","London","25","25","[c]","[c]"
"In post","2022","Asian","Commercial","Unknown","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Communications","London","110","110","41900","38450"
"In post","2022","Asian","Communications","Communications","Outside London","30","30","35010","31370"
"In post","2022","Asian","Communications","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Operational Delivery","London","5","5","[c]","[c]"
"In post","2022","Asian","Communications","Operational Delivery","Outside London","215","210","28950","26820"
"In post","2022","Asian","Communications","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Tax","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Tax","Outside London","295","290","28750","26820"
"In post","2022","Asian","Communications","Unknown","London","25","20","[c]","[c]"
"In post","2022","Asian","Communications","Unknown","Outside London","20","20","[c]","[c]"
"In post","2022","Asian","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Counter Fraud","London","315","280","29240","25110"
"In post","2022","Asian","Counter Fraud","Counter Fraud","Outside London","285","265","27080","27570"
"In post","2022","Asian","Counter Fraud","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Intelligence Analysis","London","10","10","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Intelligence Analysis","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Legal","London","85","80","36360","37610"
"In post","2022","Asian","Counter Fraud","Legal","Outside London","95","95","30940","28920"
"In post","2022","Asian","Counter Fraud","Operational Delivery","London","110","100","30990","30880"
"In post","2022","Asian","Counter Fraud","Operational Delivery","Outside London","185","175","28690","26820"
"In post","2022","Asian","Counter Fraud","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Other","London","10","10","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Other","Outside London","20","20","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Tax","London","75","70","40860","37930"
"In post","2022","Asian","Counter Fraud","Tax","Outside London","85","85","35130","33370"
"In post","2022","Asian","Counter Fraud","Unknown","London","40","40","34880","31060"
"In post","2022","Asian","Counter Fraud","Unknown","Outside London","25","25","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Debt","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Debt","Operational Delivery","London","105","85","28650","26400"
"In post","2022","Asian","Debt","Operational Delivery","Outside London","235","210","22810","21250"
"In post","2022","Asian","Debt","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Debt","Other","Outside London","260","220","22230","21260"
"In post","2022","Asian","Debt","Other","Unknown","50","40","25530","25110"
"In post","2022","Asian","Debt","Tax","London","5","5","[c]","[c]"
"In post","2022","Asian","Debt","Tax","Outside London","85","80","21580","21250"
"In post","2022","Asian","Debt","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Debt","Unknown","Outside London","15","15","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Digital, Data and Technology","London","435","430","46090","41590"
"In post","2022","Asian","Digital, Data & Technology","Digital, Data and Technology","Outside London","645","635","39020","36030"
"In post","2022","Asian","Digital, Data & Technology","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Knowledge and Information Management","London","20","20","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Knowledge and Information Management","Outside London","15","15","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Medicine","London","5","5","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Operational Delivery","London","15","15","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Operational Delivery","Outside London","30","30","34860","33370"
"In post","2022","Asian","Digital, Data & Technology","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Policy","London","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Policy","Outside London","20","20","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Project Delivery","London","5","5","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Project Delivery","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Science and Engineering","Outside London","15","15","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Tax","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Tax","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Unknown","London","120","120","48850","54700"
"In post","2022","Asian","Digital, Data & Technology","Unknown","Outside London","30","30","43030","40350"
"In post","2022","Asian","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Commercial","London","15","15","[c]","[c]"
"In post","2022","Asian","Finance","Commercial","Outside London","35","35","35020","31990"
"In post","2022","Asian","Finance","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Corporate Finance","London","10","10","[c]","[c]"
"In post","2022","Asian","Finance","Corporate Finance","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Finance","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Digital, Data and Technology","Outside London","30","30","36730","36500"
"In post","2022","Asian","Finance","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Finance","London","415","410","44410","40940"
"In post","2022","Asian","Finance","Finance","Outside London","380","370","35900","31990"
"In post","2022","Asian","Finance","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Operational Delivery","London","20","20","[c]","[c]"
"In post","2022","Asian","Finance","Operational Delivery","Outside London","105","95","25320","21250"
"In post","2022","Asian","Finance","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Policy","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Finance","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Security","London","15","15","[c]","[c]"
"In post","2022","Asian","Finance","Security","Outside London","15","15","[c]","[c]"
"In post","2022","Asian","Finance","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Tax","London","5","5","[c]","[c]"
"In post","2022","Asian","Finance","Tax","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Finance","Unknown","London","30","30","44840","43100"
"In post","2022","Asian","Finance","Unknown","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Operational Delivery","Outside London","40","35","24480","21300"
"In post","2022","Asian","Grants Management","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Human Resources","London","245","240","41580","37000"
"In post","2022","Asian","Human Resources","Human Resources","Outside London","200","190","33440","31740"
"In post","2022","Asian","Human Resources","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Legal","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Operational Delivery","London","30","25","[c]","[c]"
"In post","2022","Asian","Human Resources","Operational Delivery","Outside London","65","65","30030","27570"
"In post","2022","Asian","Human Resources","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Project Delivery","London","5","5","[c]","[c]"
"In post","2022","Asian","Human Resources","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Tax","London","5","5","[c]","[c]"
"In post","2022","Asian","Human Resources","Tax","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Human Resources","Unknown","London","50","50","41990","40600"
"In post","2022","Asian","Human Resources","Unknown","Outside London","40","40","33610","32000"
"In post","2022","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Internal Audit","London","45","45","50700","49980"
"In post","2022","Asian","Internal Audit","Internal Audit","Outside London","35","35","44460","39980"
"In post","2022","Asian","Internal Audit","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Other","London","5","5","[c]","[c]"
"In post","2022","Asian","Internal Audit","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Finance","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Legal","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Legal","London","430","405","56430","53050"
"In post","2022","Asian","Legal","Legal","Outside London","285","265","49730","49960"
"In post","2022","Asian","Legal","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Operational Delivery","London","165","150","27190","24590"
"In post","2022","Asian","Legal","Operational Delivery","Outside London","170","155","25550","23770"
"In post","2022","Asian","Legal","Other","London","70","70","30260","26960"
"In post","2022","Asian","Legal","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Tax","London","5","5","[c]","[c]"
"In post","2022","Asian","Legal","Tax","Outside London","15","15","[c]","[c]"
"In post","2022","Asian","Legal","Unknown","London","15","15","[c]","[c]"
"In post","2022","Asian","Legal","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","Commercial","London","15","15","[c]","[c]"
"In post","2022","Asian","No function","Commercial","Outside London","20","20","[c]","[c]"
"In post","2022","Asian","No function","Communications","London","10","10","[c]","[c]"
"In post","2022","Asian","No function","Communications","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","No function","Corporate Finance","London","5","5","[c]","[c]"
"In post","2022","Asian","No function","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","Digital, Data and Technology","London","15","15","[c]","[c]"
"In post","2022","Asian","No function","Digital, Data and Technology","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","No function","Economics","London","45","45","44010","37900"
"In post","2022","Asian","No function","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","Finance","London","10","10","[c]","[c]"
"In post","2022","Asian","No function","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","Geography","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","Inspector of Education and Training","London","10","10","[c]","[c]"
"In post","2022","Asian","No function","Inspector of Education and Training","Outside London","15","15","[c]","[c]"
"In post","2022","Asian","No function","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","International Trade","London","110","105","46180","38540"
"In post","2022","Asian","No function","International Trade","Outside London","20","20","[c]","[c]"
