"Status","Year","Disability","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Eastern Scotland","Outside London","Unknown","265","245","32510","30450"
"In post","2022","Declared disabled","Essex","Outside London","Heterosexual / straight","500","450","30340","29290"
"In post","2022","Declared disabled","Essex","Outside London","LGBO","55","55","30330","29290"
"In post","2022","Declared disabled","Essex","Outside London","Undeclared","75","65","29560","28920"
"In post","2022","Declared disabled","Essex","Outside London","Unknown","55","50","30580","29290"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","2230","2100","34920","32600"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","240","235","31900","28680"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","370","345","35880","33300"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","185","175","35850","33000"
"In post","2022","Declared disabled","Greater Manchester","Outside London","Heterosexual / straight","1720","1580","31220","27570"
"In post","2022","Declared disabled","Greater Manchester","Outside London","LGBO","260","250","31100","27570"
"In post","2022","Declared disabled","Greater Manchester","Outside London","Undeclared","255","230","29630","27570"
"In post","2022","Declared disabled","Greater Manchester","Outside London","Unknown","165","145","29840","27570"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","1230","1110","30780","27570"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","Outside London","LGBO","125","120","29740","27570"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","Outside London","Undeclared","175","155","30300","27570"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","Outside London","Unknown","125","110","30780","27570"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","370","335","28960","27570"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","35","35","28340","25700"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","50","45","28380","26670"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","25","20","[c]","[c]"
"In post","2022","Declared disabled","Highlands and Islands","Outside London","Heterosexual / straight","135","120","28120","27570"
"In post","2022","Declared disabled","Highlands and Islands","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Highlands and Islands","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Highlands and Islands","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Inner London - East","London","Heterosexual / straight","1300","1230","38890","33440"
"In post","2022","Declared disabled","Inner London - East","London","LGBO","190","185","39870","34550"
"In post","2022","Declared disabled","Inner London - East","London","Undeclared","215","205","38870","33060"
"In post","2022","Declared disabled","Inner London - East","London","Unknown","155","140","35950","31880"
"In post","2022","Declared disabled","Inner London - West","London","Heterosexual / straight","3970","3835","45520","40650"
"In post","2022","Declared disabled","Inner London - West","London","LGBO","780","765","45370","40550"
"In post","2022","Declared disabled","Inner London - West","London","Undeclared","480","465","45520","40230"
"In post","2022","Declared disabled","Inner London - West","London","Unknown","225","210","43860","39130"
"In post","2022","Declared disabled","Kent","Outside London","Heterosexual / straight","755","700","29680","29230"
"In post","2022","Declared disabled","Kent","Outside London","LGBO","75","70","29840","29290"
"In post","2022","Declared disabled","Kent","Outside London","Undeclared","110","105","30500","27370"
"In post","2022","Declared disabled","Kent","Outside London","Unknown","50","45","31430","29290"
"In post","2022","Declared disabled","Lancashire","Outside London","Heterosexual / straight","1540","1380","28090","27570"
"In post","2022","Declared disabled","Lancashire","Outside London","LGBO","150","145","27580","27570"
"In post","2022","Declared disabled","Lancashire","Outside London","Undeclared","200","180","27420","27130"
"In post","2022","Declared disabled","Lancashire","Outside London","Unknown","175","150","26870","26820"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","605","540","27160","26830"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","65","60","27500","27570"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","85","75","28780","27130"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","55","45","24910","22600"
"In post","2022","Declared disabled","Lincolnshire","Outside London","Heterosexual / straight","325","300","28520","27570"
"In post","2022","Declared disabled","Lincolnshire","Outside London","LGBO","30","30","29870","27570"
"In post","2022","Declared disabled","Lincolnshire","Outside London","Undeclared","45","40","27330","27570"
"In post","2022","Declared disabled","Lincolnshire","Outside London","Unknown","15","10","[c]","[c]"
"In post","2022","Declared disabled","Merseyside","Outside London","Heterosexual / straight","1940","1750","29040","26820"
"In post","2022","Declared disabled","Merseyside","Outside London","LGBO","170","160","28860","26820"
"In post","2022","Declared disabled","Merseyside","Outside London","Undeclared","205","180","28150","26780"
"In post","2022","Declared disabled","Merseyside","Outside London","Unknown","180","150","26390","22600"
"In post","2022","Declared disabled","North Eastern Scotland","Outside London","Heterosexual / straight","90","85","33660","27570"
"In post","2022","Declared disabled","North Eastern Scotland","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","North Eastern Scotland","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","North Eastern Scotland","Outside London","Unknown","15","10","[c]","[c]"
"In post","2022","Declared disabled","North Yorkshire","Outside London","Heterosexual / straight","375","350","32120","28200"
"In post","2022","Declared disabled","North Yorkshire","Outside London","LGBO","50","50","29410","27570"
"In post","2022","Declared disabled","North Yorkshire","Outside London","Undeclared","50","45","32360","27570"
"In post","2022","Declared disabled","North Yorkshire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Outside London","Heterosexual / straight","270","250","29470","26820"
"In post","2022","Declared disabled","Northern Ireland","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","2010","1780","28360","26820"
"In post","2022","Declared disabled","Northumberland, and Tyne and Wear","Outside London","LGBO","185","175","28590","26820"
"In post","2022","Declared disabled","Northumberland, and Tyne and Wear","Outside London","Undeclared","200","175","29090","26820"
"In post","2022","Declared disabled","Northumberland, and Tyne and Wear","Outside London","Unknown","205","170","26170","22080"
"In post","2022","Declared disabled","Outer London - East and North East","London","Heterosexual / straight","395","365","30920","31060"
"In post","2022","Declared disabled","Outer London - East and North East","London","LGBO","35","35","31330","31060"
"In post","2022","Declared disabled","Outer London - East and North East","London","Undeclared","60","55","30530","30780"
"In post","2022","Declared disabled","Outer London - East and North East","London","Unknown","45","40","31510","31060"
"In post","2022","Declared disabled","Outer London - South","London","Heterosexual / straight","905","850","37460","33020"
"In post","2022","Declared disabled","Outer London - South","London","LGBO","90","85","40390","35050"
"In post","2022","Declared disabled","Outer London - South","London","Undeclared","145","135","36710","32880"
"In post","2022","Declared disabled","Outer London - South","London","Unknown","65","60","35420","31150"
"In post","2022","Declared disabled","Outer London - West and North West","London","Heterosexual / straight","655","605","32450","31060"
"In post","2022","Declared disabled","Outer London - West and North West","London","LGBO","55","55","33910","31460"
"In post","2022","Declared disabled","Outer London - West and North West","London","Undeclared","115","100","32780","31060"
"In post","2022","Declared disabled","Outer London - West and North West","London","Unknown","50","45","29630","28810"
"In post","2022","Declared disabled","Overseas","Overseas","Heterosexual / straight","170","170","48220","44140"
"In post","2022","Declared disabled","Overseas","Overseas","LGBO","30","30","[c]","[c]"
"In post","2022","Declared disabled","Overseas","Overseas","Undeclared","25","25","[c]","[c]"
"In post","2022","Declared disabled","Overseas","Overseas","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Shropshire and Staffordshire","Outside London","Heterosexual / straight","915","835","29880","27570"
"In post","2022","Declared disabled","Shropshire and Staffordshire","Outside London","LGBO","85","80","28360","26740"
"In post","2022","Declared disabled","Shropshire and Staffordshire","Outside London","Undeclared","120","105","31050","27570"
"In post","2022","Declared disabled","Shropshire and Staffordshire","Outside London","Unknown","50","50","30190","27570"
"In post","2022","Declared disabled","South Yorkshire","Outside London","Heterosexual / straight","1005","900","30470","27570"
"In post","2022","Declared disabled","South Yorkshire","Outside London","LGBO","115","110","31960","28590"
"In post","2022","Declared disabled","South Yorkshire","Outside London","Undeclared","125","115","30600","27570"
"In post","2022","Declared disabled","South Yorkshire","Outside London","Unknown","65","55","30320","27570"
"In post","2022","Declared disabled","Southern Scotland","Outside London","Heterosexual / straight","400","355","29140","26820"
"In post","2022","Declared disabled","Southern Scotland","Outside London","LGBO","40","35","30620","27570"
"In post","2022","Declared disabled","Southern Scotland","Outside London","Undeclared","35","30","28600","27570"
"In post","2022","Declared disabled","Southern Scotland","Outside London","Unknown","60","50","28810","26820"
"In post","2022","Declared disabled","Surrey, East and West Sussex","Outside London","Heterosexual / straight","755","685","30190","27570"
"In post","2022","Declared disabled","Surrey, East and West Sussex","Outside London","LGBO","110","105","29570","27570"
"In post","2022","Declared disabled","Surrey, East and West Sussex","Outside London","Undeclared","110","95","29690","27570"
"In post","2022","Declared disabled","Surrey, East and West Sussex","Outside London","Unknown","65","55","30230","27570"
"In post","2022","Declared disabled","Tees Valley and Durham","Outside London","Heterosexual / straight","975","870","28560","27570"
"In post","2022","Declared disabled","Tees Valley and Durham","Outside London","LGBO","70","65","27970","27570"
"In post","2022","Declared disabled","Tees Valley and Durham","Outside London","Undeclared","110","95","27390","27120"
"In post","2022","Declared disabled","Tees Valley and Durham","Outside London","Unknown","80","65","25320","26120"
"In post","2022","Declared disabled","Unknown","Unknown","Heterosexual / straight","105","95","32150","27700"
"In post","2022","Declared disabled","Unknown","Unknown","LGBO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","West Central Scotland","Outside London","Heterosexual / straight","1380","1245","29620","27570"
"In post","2022","Declared disabled","West Central Scotland","Outside London","LGBO","195","190","29740","27230"
"In post","2022","Declared disabled","West Central Scotland","Outside London","Undeclared","180","160","28390","27570"
"In post","2022","Declared disabled","West Central Scotland","Outside London","Unknown","175","155","30480","27570"
"In post","2022","Declared disabled","West Midlands","Outside London","Heterosexual / straight","1780","1625","30350","27570"
"In post","2022","Declared disabled","West Midlands","Outside London","LGBO","195","185","30310","27570"
"In post","2022","Declared disabled","West Midlands","Outside London","Undeclared","220","200","28710","27570"
"In post","2022","Declared disabled","West Midlands","Outside London","Unknown","185","155","27390","26300"
"In post","2022","Declared disabled","West Wales and The Valleys","Outside London","Heterosexual / straight","1375","1215","27120","26350"
"In post","2022","Declared disabled","West Wales and The Valleys","Outside London","LGBO","125","120","27790","27130"
"In post","2022","Declared disabled","West Wales and The Valleys","Outside London","Undeclared","355","290","24970","21840"
"In post","2022","Declared disabled","West Wales and The Valleys","Outside London","Unknown","75","65","24440","24250"
"In post","2022","Declared disabled","West Yorkshire","Outside London","Heterosexual / straight","1565","1425","31650","27570"
"In post","2022","Declared disabled","West Yorkshire","Outside London","LGBO","180","170","32160","27570"
"In post","2022","Declared disabled","West Yorkshire","Outside London","Undeclared","165","150","31560","27570"
"In post","2022","Declared disabled","West Yorkshire","Outside London","Unknown","105","90","29190","27570"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","2570","2435","33500","29290"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","LGBO","120","115","32660","29290"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","Undeclared","215","195","32840","29670"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","Unknown","250","215","33760","29540"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","5225","4965","33400","29290"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","245","235","32520","29290"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","425","405","33950","31580"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","410","370","33440","29530"
"In post","2022","Declared non-disabled","Cheshire","Outside London","Heterosexual / straight","1965","1845","32020","27570"
"In post","2022","Declared non-disabled","Cheshire","Outside London","LGBO","120","115","31000","27570"
"In post","2022","Declared non-disabled","Cheshire","Outside London","Undeclared","175","160","31160","27570"
"In post","2022","Declared non-disabled","Cheshire","Outside London","Unknown","240","205","27610","27000"
"In post","2022","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","965","890","28190","27570"
"In post","2022","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","LGBO","35","35","29330","27570"
"In post","2022","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","Undeclared","105","100","27590","26930"
"In post","2022","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","Unknown","145","130","25460","22010"
"In post","2022","Declared non-disabled","Cumbria","Outside London","Heterosexual / straight","1150","1060","29800","26520"
"In post","2022","Declared non-disabled","Cumbria","Outside London","LGBO","65","65","29710","26610"
"In post","2022","Declared non-disabled","Cumbria","Outside London","Undeclared","100","90","30040","26610"
"In post","2022","Declared non-disabled","Cumbria","Outside London","Unknown","480","430","24700","21300"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","7000","6540","32940","27570"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","LGBO","385","375","31770","27570"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","Undeclared","585","530","32680","27570"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","Unknown","920","805","30170","27570"
"In post","2022","Declared non-disabled","Devon","Outside London","Heterosexual / straight","5255","4865","33410","28760"
"In post","2022","Declared non-disabled","Devon","Outside London","LGBO","280","270","30640","27570"
"In post","2022","Declared non-disabled","Devon","Outside London","Undeclared","670","610","35770","34290"
"In post","2022","Declared non-disabled","Devon","Outside London","Unknown","555","465","27830","27130"
"In post","2022","Declared non-disabled","Dorset and Somerset","Outside London","Heterosexual / straight","3005","2820","30780","27570"
"In post","2022","Declared non-disabled","Dorset and Somerset","Outside London","LGBO","125","120","28930","27570"
"In post","2022","Declared non-disabled","Dorset and Somerset","Outside London","Undeclared","270","250","30370","27570"
"In post","2022","Declared non-disabled","Dorset and Somerset","Outside London","Unknown","275","235","28640","27570"
"In post","2022","Declared non-disabled","East Anglia","Outside London","Heterosexual / straight","7060","6615","30530","27570"
"In post","2022","Declared non-disabled","East Anglia","Outside London","LGBO","295","285","29180","27570"
"In post","2022","Declared non-disabled","East Anglia","Outside London","Undeclared","665","615","30190","27570"
"In post","2022","Declared non-disabled","East Anglia","Outside London","Unknown","760","675","29620","27570"
"In post","2022","Declared non-disabled","East Wales","Outside London","Heterosexual / straight","11310","10665","35120","30710"
"In post","2022","Declared non-disabled","East Wales","Outside London","LGBO","690","675","33120","29430"
"In post","2022","Declared non-disabled","East Wales","Outside London","Undeclared","950","895","35130","29470"
"In post","2022","Declared non-disabled","East Wales","Outside London","Unknown","1040","920","34220","28390"
"In post","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","2765","2535","28790","27120"
"In post","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","125","120","26630","26640"
"In post","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","275","250","28540","27370"
"In post","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","325","280","27980","27570"
"In post","2022","Declared non-disabled","Eastern Scotland","Outside London","Heterosexual / straight","8690","8245","36610","31540"
"In post","2022","Declared non-disabled","Eastern Scotland","Outside London","LGBO","570","555","35210","30840"
"In post","2022","Declared non-disabled","Eastern Scotland","Outside London","Undeclared","580","545","36080","30790"
"In post","2022","Declared non-disabled","Eastern Scotland","Outside London","Unknown","1350","1225","35270","27570"
"In post","2022","Declared non-disabled","Essex","Outside London","Heterosexual / straight","2835","2630","31570","29290"
"In post","2022","Declared non-disabled","Essex","Outside London","LGBO","130","125","30960","29290"
"In post","2022","Declared non-disabled","Essex","Outside London","Undeclared","270","245","30920","28580"
"In post","2022","Declared non-disabled","Essex","Outside London","Unknown","355","315","31560","29290"
"In post","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","16505","15735","36780","33300"
"In post","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","760","735","34000","30290"
"In post","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","1420","1330","37650","34530"
"In post","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","2930","2760","38480","38070"
"In post","2022","Declared non-disabled","Greater Manchester","Outside London","Heterosexual / straight","10955","10380","33000","27570"
"In post","2022","Declared non-disabled","Greater Manchester","Outside London","LGBO","820","800","32540","27570"
"In post","2022","Declared non-disabled","Greater Manchester","Outside London","Undeclared","865","800","31270","27570"
"In post","2022","Declared non-disabled","Greater Manchester","Outside London","Unknown","1280","1130","29350","27570"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","7690","7155","33020","29200"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","Outside London","LGBO","330","320","31490","28590"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","Outside London","Undeclared","735","680","33910","30820"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","Outside London","Unknown","1635","1520","39040","38070"
"In post","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","2340","2200","29320","26700"
"In post","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","120","115","28550","25700"
"In post","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","205","185","29190","27570"
"In post","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","300","270","26850","25670"
"In post","2022","Declared non-disabled","Highlands and Islands","Outside London","Heterosexual / straight","975","920","29640","27570"
"In post","2022","Declared non-disabled","Highlands and Islands","Outside London","LGBO","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Highlands and Islands","Outside London","Undeclared","90","80","30700","27570"
"In post","2022","Declared non-disabled","Highlands and Islands","Outside London","Unknown","330","315","30890","27570"
"In post","2022","Declared non-disabled","Inner London - East","London","Heterosexual / straight","9115","8765","43210","37930"
"In post","2022","Declared non-disabled","Inner London - East","London","LGBO","620","605","45080","38120"
"In post","2022","Declared non-disabled","Inner London - East","London","Undeclared","865","820","42630","37620"
"In post","2022","Declared non-disabled","Inner London - East","London","Unknown","1315","1220","39860","31880"
"In post","2022","Declared non-disabled","Inner London - West","London","Heterosexual / straight","31270","30370","48710","44500"
"In post","2022","Declared non-disabled","Inner London - West","London","LGBO","2600","2565","48510","45320"
"In post","2022","Declared non-disabled","Inner London - West","London","Undeclared","2645","2555","47970","43920"
"In post","2022","Declared non-disabled","Inner London - West","London","Unknown","1805","1695","47270","41600"
"In post","2022","Declared non-disabled","Kent","Outside London","Heterosexual / straight","4755","4465","29790","28140"
"In post","2022","Declared non-disabled","Kent","Outside London","LGBO","235","230","31810","29290"
"In post","2022","Declared non-disabled","Kent","Outside London","Undeclared","445","405","29920","28710"
"In post","2022","Declared non-disabled","Kent","Outside London","Unknown","500","450","32860","29860"
"In post","2022","Declared non-disabled","Lancashire","Outside London","Heterosexual / straight","7695","7080","30020","27570"
"In post","2022","Declared non-disabled","Lancashire","Outside London","LGBO","350","335","28400","27120"
"In post","2022","Declared non-disabled","Lancashire","Outside London","Undeclared","605","550","29640","27570"
"In post","2022","Declared non-disabled","Lancashire","Outside London","Unknown","1590","1395","28130","27570"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","3400","3140","28730","26850"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","165","160","28030","25830"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","320","290","28430","26720"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","405","345","27680","27570"
"In post","2022","Declared non-disabled","Lincolnshire","Outside London","Heterosexual / straight","1770","1680","28920","26780"
"In post","2022","Declared non-disabled","Lincolnshire","Outside London","LGBO","50","50","27920","26520"
"In post","2022","Declared non-disabled","Lincolnshire","Outside London","Undeclared","150","135","29180","26780"
"In post","2022","Declared non-disabled","Lincolnshire","Outside London","Unknown","125","105","28430","27570"
"In post","2022","Declared non-disabled","Merseyside","Outside London","Heterosexual / straight","11570","10745","30080","26820"
"In post","2022","Declared non-disabled","Merseyside","Outside London","LGBO","520","505","29250","26590"
"In post","2022","Declared non-disabled","Merseyside","Outside London","Undeclared","845","765","28940","26410"
"In post","2022","Declared non-disabled","Merseyside","Outside London","Unknown","1355","1155","28180","27130"
"In post","2022","Declared non-disabled","North Eastern Scotland","Outside London","Heterosexual / straight","865","815","39810","31540"
"In post","2022","Declared non-disabled","North Eastern Scotland","Outside London","LGBO","45","45","35010","28980"
"In post","2022","Declared non-disabled","North Eastern Scotland","Outside London","Undeclared","80","80","39960","32010"
"In post","2022","Declared non-disabled","North Eastern Scotland","Outside London","Unknown","130","115","33620","27690"
"In post","2022","Declared non-disabled","North Yorkshire","Outside London","Heterosexual / straight","2620","2495","33470","30210"
"In post","2022","Declared non-disabled","North Yorkshire","Outside London","LGBO","145","140","32490","29180"
"In post","2022","Declared non-disabled","North Yorkshire","Outside London","Undeclared","225","210","32630","29670"
"In post","2022","Declared non-disabled","North Yorkshire","Outside London","Unknown","235","220","30630","27570"
"In post","2022","Declared non-disabled","Northern Ireland","Outside London","Heterosexual / straight","2260","2150","30300","26820"
"In post","2022","Declared non-disabled","Northern Ireland","Outside London","LGBO","90","85","28890","26590"
"In post","2022","Declared non-disabled","Northern Ireland","Outside London","Undeclared","110","105","29160","26220"
"In post","2022","Declared non-disabled","Northern Ireland","Outside London","Unknown","110","95","29980","26820"
"In post","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","12015","11000","31170","27570"
"In post","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Outside London","LGBO","655","635","30590","27570"
"In post","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Outside London","Undeclared","790","710","29570","26780"
"In post","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Outside London","Unknown","1905","1615","27520","22080"
