"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Commercial","West Wales and The Valleys","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","Swansea","AA/AO","35","30","20580","21840"
"In post","2022","Commercial","West Wales and The Valleys","Swansea","EO","40","35","26520","26130"
"In post","2022","Commercial","West Wales and The Valleys","Swansea","G6/G7","20","20","56070","53110"
"In post","2022","Commercial","West Wales and The Valleys","Swansea","SEO/HEO","90","85","35290","32180"
"In post","2022","Commercial","West Yorkshire","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","Leeds","EO","25","25","25290","25120"
"In post","2022","Commercial","West Yorkshire","Leeds","G6/G7","120","120","60720","62210"
"In post","2022","Commercial","West Yorkshire","Leeds","SCS level","15","15","91490","79580"
"In post","2022","Commercial","West Yorkshire","Leeds","SEO/HEO","120","120","35390","36050"
"In post","2022","Commercial","West Yorkshire","Wakefield","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","Wakefield","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","Bedford","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","Hertfordshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AA/AO","5","5","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO/HEO","15","10","35220","36460"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","EO","10","10","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO/HEO","15","15","38190","35300"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","EO","10","10","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SEO/HEO","15","15","36040","34480"
"In post","2022","Communications","Cheshire","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire","Warrington","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA/AO","10","10","21310","21180"
"In post","2022","Communications","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","East Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","East Cumbria","SEO/HEO","10","5","[c]","[c]"
"In post","2022","Communications","Cumbria","West Cumbria","EO","5","5","[c]","[c]"
"In post","2022","Communications","Cumbria","West Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","West Cumbria","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","North Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","Nottingham","AA/AO","40","40","21270","21250"
"In post","2022","Communications","Derbyshire and Nottinghamshire","Nottingham","EO","380","370","26700","26590"
"In post","2022","Communications","Derbyshire and Nottinghamshire","Nottingham","G6/G7","20","20","54980","55210"
"In post","2022","Communications","Derbyshire and Nottinghamshire","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","195","190","34990","33370"
"In post","2022","Communications","Derbyshire and Nottinghamshire","South and West Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Devon","Devon CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Devon","Devon CC","G6/G7","10","10","53330","48770"
"In post","2022","Communications","Devon","Devon CC","SEO/HEO","25","25","35690","36550"
"In post","2022","Communications","Devon","Plymouth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Devon","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","Bournemouth, Christchurch and Poole","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","Dorset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","Dorset","EO","15","15","27740","26670"
"In post","2022","Communications","Dorset and Somerset","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","Dorset","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","Somerset CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","Somerset CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","Somerset CC","G6/G7","5","5","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","Somerset CC","SEO/HEO","20","15","36220","33440"
"In post","2022","Communications","East Anglia","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","Cambridgeshire CC","SEO/HEO","10","10","33490","33300"
"In post","2022","Communications","East Anglia","North and West Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","Peterborough","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","Peterborough","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","Peterborough","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Communications","East Anglia","Suffolk CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","Suffolk CC","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Communications","East Wales","Cardiff and Vale of Glamorgan","AA/AO","30","20","21660","21690"
"In post","2022","Communications","East Wales","Cardiff and Vale of Glamorgan","EO","475","455","26810","26820"
"In post","2022","Communications","East Wales","Cardiff and Vale of Glamorgan","G6/G7","35","35","53990","54160"
"In post","2022","Communications","East Wales","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","240","230","34890","33370"
"In post","2022","Communications","East Wales","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Wales","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Wales","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Wales","Monmouthshire and Newport","EO","10","10","26510","27380"
"In post","2022","Communications","East Wales","Monmouthshire and Newport","G6/G7","15","15","57140","56500"
"In post","2022","Communications","East Wales","Monmouthshire and Newport","SEO/HEO","45","40","34670","36840"
"In post","2022","Communications","East Wales","Powys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Wales","Powys","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Wales","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","City of Edinburgh","EO","10","10","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","City of Edinburgh","G6/G7","10","10","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","City of Edinburgh","SEO/HEO","30","30","37730","37710"
"In post","2022","Communications","Eastern Scotland","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","15","15","25380","26350"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","5","5","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","30","30","34440","33740"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","5","5","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","10","5","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6/G7","15","15","56590","55210"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO/HEO","55","50","35180","35900"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA/AO","10","10","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","15","15","27180","28410"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO/HEO","30","30","35240","35040"
"In post","2022","Communications","Greater Manchester","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Greater Manchester","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Greater Manchester","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Greater Manchester","Greater Manchester South West","EO","230","225","26830","26820"
"In post","2022","Communications","Greater Manchester","Greater Manchester South West","G6/G7","5","5","[c]","[c]"
"In post","2022","Communications","Greater Manchester","Greater Manchester South West","SEO/HEO","120","120","33780","33370"
"In post","2022","Communications","Greater Manchester","Manchester","AA/AO","15","15","21290","21250"
"In post","2022","Communications","Greater Manchester","Manchester","EO","175","170","26630","26590"
"In post","2022","Communications","Greater Manchester","Manchester","G6/G7","15","15","55820","55210"
"In post","2022","Communications","Greater Manchester","Manchester","SEO/HEO","90","85","35310","33370"
"In post","2022","Communications","Greater Manchester","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","Central Hampshire","AA/AO","10","10","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","Central Hampshire","EO","25","25","27080","26670"
"In post","2022","Communications","Hampshire and Isle of Wight","Central Hampshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","Central Hampshire","SEO/HEO","30","30","36200","35730"
"In post","2022","Communications","Hampshire and Isle of Wight","North Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","North Hampshire","SEO/HEO","10","10","36230","34300"
"In post","2022","Communications","Hampshire and Isle of Wight","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","Portsmouth","EO","10","10","27070","26670"
"In post","2022","Communications","Hampshire and Isle of Wight","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","Portsmouth","SEO/HEO","20","20","36950","35050"
"In post","2022","Communications","Hampshire and Isle of Wight","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","South Hampshire","EO","5","5","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","15","15","33330","30810"
"In post","2022","Communications","Hampshire and Isle of Wight","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","Southampton","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","Southampton","SEO/HEO","10","10","36420","34540"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Communications","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Inner London - East","Hackney and Newham","EO","5","5","[c]","[c]"
"In post","2022","Communications","Inner London - East","Hackney and Newham","G6/G7","10","10","64760","62120"
"In post","2022","Communications","Inner London - East","Hackney and Newham","SEO/HEO","15","15","41600","43810"
"In post","2022","Communications","Inner London - East","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Inner London - East","Lambeth","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Inner London - East","Lambeth","G6/G7","15","15","61430","57600"
"In post","2022","Communications","Inner London - East","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Inner London - East","Lambeth","SEO/HEO","35","35","40290","40170"
"In post","2022","Communications","Inner London - East","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Inner London - East","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Inner London - East","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Inner London - East","Tower Hamlets","AA/AO","5","5","[c]","[c]"
"In post","2022","Communications","Inner London - East","Tower Hamlets","EO","25","25","29310","28410"
"In post","2022","Communications","Inner London - East","Tower Hamlets","G6/G7","40","40","61690","63100"
"In post","2022","Communications","Inner London - East","Tower Hamlets","SCS level","10","10","98200","98230"
"In post","2022","Communications","Inner London - East","Tower Hamlets","SEO/HEO","65","65","38600","39150"
"In post","2022","Communications","Inner London - West","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Inner London - West","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Inner London - West","Camden and City of London","G6/G7","5","5","[c]","[c]"
"In post","2022","Communications","Inner London - West","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Inner London - West","Camden and City of London","SEO/HEO","10","10","40270","39890"
"In post","2022","Communications","Inner London - West","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Inner London - West","Westminster","AA/AO","55","55","24290","24490"
"In post","2022","Communications","Inner London - West","Westminster","EO","265","260","28760","27790"
"In post","2022","Communications","Inner London - West","Westminster","G6/G7","715","690","59920","57860"
"In post","2022","Communications","Inner London - West","Westminster","SCS level","100","100","92860","86620"
"In post","2022","Communications","Inner London - West","Westminster","SEO/HEO","945","930","39730","40200"
"In post","2022","Communications","Inner London - West","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Kent","Medway","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Kent","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lancashire","Blackpool","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lancashire","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lancashire","Lancaster and Wyre","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lancashire","Lancaster and Wyre","EO","5","5","[c]","[c]"
"In post","2022","Communications","Lancashire","Lancaster and Wyre","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Communications","Lancashire","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lancashire","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lancashire","Mid Lancashire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Communications","Lancashire","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Leicestershire, Rutland and Northamptonshire","Leicester","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Leicestershire, Rutland and Northamptonshire","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Leicestershire, Rutland and Northamptonshire","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lincolnshire","Lincolnshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lincolnshire","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lincolnshire","Lincolnshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lincolnshire","Lincolnshire CC","SEO/HEO","10","5","[c]","[c]"
"In post","2022","Communications","Merseyside","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Merseyside","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Merseyside","Liverpool","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Merseyside","Liverpool","G6/G7","10","10","54980","55210"
"In post","2022","Communications","Merseyside","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Merseyside","Liverpool","SEO/HEO","15","15","34960","33370"
"In post","2022","Communications","Merseyside","Sefton","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Merseyside","Sefton","G6/G7","15","15","54590","53430"
"In post","2022","Communications","Merseyside","Sefton","SEO/HEO","35","35","35430","34880"
"In post","2022","Communications","Merseyside","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North Yorkshire","North Yorkshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North Yorkshire","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North Yorkshire","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North Yorkshire","York","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North Yorkshire","York","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North Yorkshire","York","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North Yorkshire","York","SEO/HEO","15","15","36380","37350"
"In post","2022","Communications","North Yorkshire","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Antrim and Newtownabbey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Belfast","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Belfast","SEO/HEO","20","20","37170","36720"
"In post","2022","Communications","Northern Ireland","Fermanagh and Omagh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northumberland, and Tyne and Wear","Northumberland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northumberland, and Tyne and Wear","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northumberland, and Tyne and Wear","Sunderland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northumberland, and Tyne and Wear","Tyneside","AA/AO","155","125","21670","21690"
"In post","2022","Communications","Northumberland, and Tyne and Wear","Tyneside","EO","785","750","26670","26820"
"In post","2022","Communications","Northumberland, and Tyne and Wear","Tyneside","G6/G7","40","40","54420","55210"
"In post","2022","Communications","Northumberland, and Tyne and Wear","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northumberland, and Tyne and Wear","Tyneside","SEO/HEO","500","485","34590","33370"
"In post","2022","Communications","Outer London - East and North East","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - South","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - South","Croydon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - South","Croydon","G6/G7","10","10","[c]","[c]"
"In post","2022","Communications","Outer London - South","Croydon","SEO/HEO","25","25","40730","37930"
"In post","2022","Communications","Outer London - South","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
