"Status","Year","Age","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Department of Health and Social Care (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Disclosure Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Disclosure Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Driver and Vehicle Licensing Agency","AA/AO","Female","40","35","19090","18310"
"In post","2022","16-19","Driver and Vehicle Licensing Agency","AA/AO","Male","30","25","19190","18310"
"In post","2022","16-19","Driver and Vehicle Standards Agency","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","16-19","Driver and Vehicle Standards Agency","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","16-19","Education and Skills Funding Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Education and Skills Funding Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Education and Skills Funding Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Education and Skills Funding Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","FCDO Services","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","FCDO Services","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","FCDO Services","Unknown","Female","5","5","[c]","[c]"
"In post","2022","16-19","FCDO Services","Unknown","Male","20","20","[c]","[c]"
"In post","2022","16-19","Food Standards Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Food Standards Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Forestry and Land Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Forestry and Land Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Government Actuary's Department","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Government Actuary's Department","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Government Legal Department","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Government Legal Department","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Government Legal Department","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Government Legal Department","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Health and Safety Executive","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Health and Safety Executive","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Courts and Tribunals Service","AA/AO","Female","20","20","[c]","[c]"
"In post","2022","16-19","HM Courts and Tribunals Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Courts and Tribunals Service","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Courts and Tribunals Service","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Crown Prosecution Service Inspectorate","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Crown Prosecution Service Inspectorate","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","16-19","HM Land Registry","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","16-19","HM Prison and Probation Service","AA/AO","Female","95","95","23390","23140"
"In post","2022","16-19","HM Prison and Probation Service","AA/AO","Male","65","65","23150","23140"
"In post","2022","16-19","HM Prison and Probation Service","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Prison and Probation Service","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Prison and Probation Service","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Prison and Probation Service","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","AA/AO","Female","85","85","21300","21250"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","AA/AO","Male","95","85","21420","21250"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","EO","Female","10","10","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs (excl. agencies)","EO","Male","10","10","[c]","[c]"
"In post","2022","16-19","HM Treasury (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Treasury (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Treasury (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Treasury (excl. agencies)","EO","Male","5","5","[c]","[c]"
"In post","2022","16-19","Home Office","AA/AO","Female","20","20","[c]","[c]"
"In post","2022","16-19","Home Office","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","16-19","Home Office","EO","Female","10","10","[c]","[c]"
"In post","2022","16-19","Home Office","EO","Male","10","10","[c]","[c]"
"In post","2022","16-19","Intellectual Property Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Intellectual Property Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Legal Aid Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Legal Aid Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Maritime and Coastguard Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Maritime and Coastguard Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Met Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Met Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Met Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Met Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","National Crime Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","National Crime Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","National Savings and Investments","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","National Savings and Investments","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Budget Responsibility","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Budget Responsibility","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","16-19","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Gas and Electricity Markets","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Qualifications and Examinations Regulation","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Qualifications and Examinations Regulation","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of the Public Guardian","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of the Public Guardian","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Registers of Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Registers of Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Registers of Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Registers of Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Royal Fleet Auxiliary","Unknown","Female","10","10","[c]","[c]"
"In post","2022","16-19","Royal Fleet Auxiliary","Unknown","Male","25","25","[c]","[c]"
"In post","2022","16-19","Rural Payments Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Rural Payments Agency","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","16-19","Rural Payments Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Rural Payments Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Courts and Tribunals Service","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","16-19","Scottish Courts and Tribunals Service","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","16-19","Scottish Government (excl. agencies)","AA/AO","Female","15","15","[c]","[c]"
"In post","2022","16-19","Scottish Government (excl. agencies)","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","16-19","Scottish Government (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Government (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Prison Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Prison Service","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","16-19","Scottish Public Pensions Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Public Pensions Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Serious Fraud Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Serious Fraud Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Social Security Scotland","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","16-19","Social Security Scotland","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","16-19","Social Security Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Social Security Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Student Awards Agency for Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Student Awards Agency for Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Submarine Delivery Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Submarine Delivery Agency","Unknown","Male","15","15","[c]","[c]"
"In post","2022","16-19","The Insolvency Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","The Insolvency Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","The National Archives","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","The National Archives","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Transport Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Transport Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Health Security Agency","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","16-19","UK Health Security Agency","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","16-19","UK Health Security Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Health Security Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Valuation Office Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Valuation Office Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Valuation Office Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Valuation Office Agency","EO","Male","10","10","[c]","[c]"
"In post","2022","16-19","Vehicle Certification Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Vehicle Certification Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Welsh Government (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Welsh Government (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Accountant in Bankruptcy","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Accountant in Bankruptcy","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Accountant in Bankruptcy","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Accountant in Bankruptcy","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Accountant in Bankruptcy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Accountant in Bankruptcy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","EO","Female","35","35","24490","24250"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","EO","Male","25","25","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","AA/AO","Female","140","135","22280","21300"
"In post","2022","20-29","Animal and Plant Health Agency","AA/AO","Male","90","85","22370","21300"
"In post","2022","20-29","Animal and Plant Health Agency","EO","Female","145","140","25890","24920"
"In post","2022","20-29","Animal and Plant Health Agency","EO","Male","65","65","26310","25010"
"In post","2022","20-29","Animal and Plant Health Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","SEO/HEO","Female","60","60","32350","32560"
"In post","2022","20-29","Animal and Plant Health Agency","SEO/HEO","Male","30","30","32480","32560"
"In post","2022","20-29","Attorney General's Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office (excl. agencies)","AA/AO","Female","90","85","21950","21050"
"In post","2022","20-29","Cabinet Office (excl. agencies)","AA/AO","Male","55","55","21810","21050"
"In post","2022","20-29","Cabinet Office (excl. agencies)","EO","Female","245","240","26550","27500"
"In post","2022","20-29","Cabinet Office (excl. agencies)","EO","Male","180","180","26660","27500"
"In post","2022","20-29","Cabinet Office (excl. agencies)","G6/G7","Female","250","250","56470","54700"
"In post","2022","20-29","Cabinet Office (excl. agencies)","G6/G7","Male","220","220","56560","54700"
"In post","2022","20-29","Cabinet Office (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office (excl. agencies)","SEO/HEO","Female","1355","1355","31700","32000"
"In post","2022","20-29","Cabinet Office (excl. agencies)","SEO/HEO","Male","965","965","32160","32000"
"In post","2022","20-29","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Female","15","15","[c]","[c]"
"In post","2022","20-29","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","20-29","Centre for Environment, Fisheries and Aquaculture Science","EO","Female","25","25","[c]","[c]"
"In post","2022","20-29","Centre for Environment, Fisheries and Aquaculture Science","EO","Male","25","25","[c]","[c]"
"In post","2022","20-29","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","20-29","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","20-29","Charity Commission","AA/AO","Female","10","5","[c]","[c]"
"In post","2022","20-29","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","EO","Female","20","20","[c]","[c]"
"In post","2022","20-29","Charity Commission","EO","Male","10","10","[c]","[c]"
"In post","2022","20-29","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","20-29","Charity Commission","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","20-29","Companies House","AA/AO","Female","35","35","20250","20100"
"In post","2022","20-29","Companies House","AA/AO","Male","40","40","20200","20100"
"In post","2022","20-29","Companies House","EO","Female","20","20","[c]","[c]"
"In post","2022","20-29","Companies House","EO","Male","25","25","[c]","[c]"
"In post","2022","20-29","Companies House","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Companies House","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Companies House","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","20-29","Companies House","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","EO","Female","15","15","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","EO","Male","10","10","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","G6/G7","Female","25","25","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","SEO/HEO","Female","35","35","35510","33610"
"In post","2022","20-29","Competition and Markets Authority","SEO/HEO","Male","30","30","35140","33360"
"In post","2022","20-29","Criminal Injuries Compensation Authority","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","20-29","Criminal Injuries Compensation Authority","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","20-29","Criminal Injuries Compensation Authority","EO","Female","5","5","[c]","[c]"
"In post","2022","20-29","Criminal Injuries Compensation Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Criminal Injuries Compensation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Criminal Injuries Compensation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Crown Commercial Service","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","20-29","Crown Commercial Service","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","20-29","Crown Commercial Service","EO","Female","20","20","[c]","[c]"
"In post","2022","20-29","Crown Commercial Service","EO","Male","20","20","[c]","[c]"
