"Status","Year","Disability","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","South East (England)","Female","15100","13665","31130","27700"
"In post","2022","Declared non-disabled","South East (England)","Male","13605","13110","34140","30820"
"In post","2022","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","South West (England)","Female","15900","14400","32880","29180"
"In post","2022","Declared non-disabled","South West (England)","Male","17400","16945","37180","33520"
"In post","2022","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Female","475","435","32710","30190"
"In post","2022","Declared non-disabled","Unknown","Male","375","370","34100","29290"
"In post","2022","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Wales","Female","15345","13760","31230","27570"
"In post","2022","Declared non-disabled","Wales","Male","10960","10615","34330","29430"
"In post","2022","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","Female","12945","11650","30180","27570"
"In post","2022","Declared non-disabled","West Midlands (England)","Male","9225","8950","32400","27570"
"In post","2022","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Female","14610","13015","31360","27570"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Male","11465","11070","33390","28710"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Female","740","670","29440","27570"
"In post","2022","Undeclared","East Midlands (England)","Male","770","735","31910","31650"
"In post","2022","Undeclared","East of England","Female","700","635","30380","28200"
"In post","2022","Undeclared","East of England","Male","885","840","32650","31650"
"In post","2022","Undeclared","London","Female","2520","2380","40970","35900"
"In post","2022","Undeclared","London","Male","2835","2765","44420","39100"
"In post","2022","Undeclared","North East (England)","Female","805","705","28660","27130"
"In post","2022","Undeclared","North East (England)","Male","1015","950","32030","31650"
"In post","2022","Undeclared","North West (England)","Female","1670","1505","29560","27570"
"In post","2022","Undeclared","North West (England)","Male","1820","1725","31730","31060"
"In post","2022","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Female","100","90","29750","27420"
"In post","2022","Undeclared","Northern Ireland","Male","120","115","30050","26750"
"In post","2022","Undeclared","Overseas","Female","50","45","45680","40580"
"In post","2022","Undeclared","Overseas","Male","110","110","47200","41960"
"In post","2022","Undeclared","Scotland","Female","790","710","30850","27570"
"In post","2022","Undeclared","Scotland","Male","745","720","33150","27570"
"In post","2022","Undeclared","South East (England)","Female","1340","1205","30620","28000"
"In post","2022","Undeclared","South East (England)","Male","1725","1645","33230","31650"
"In post","2022","Undeclared","South West (England)","Female","1030","940","32300","28170"
"In post","2022","Undeclared","South West (England)","Male","1575","1510","36380","33300"
"In post","2022","Undeclared","Unknown","Female","30","25","[c]","[c]"
"In post","2022","Undeclared","Unknown","Male","25","25","[c]","[c]"
"In post","2022","Undeclared","Wales","Female","870","775","28900","26780"
"In post","2022","Undeclared","Wales","Male","1035","985","32340","29450"
"In post","2022","Undeclared","West Midlands (England)","Female","940","845","29400","27570"
"In post","2022","Undeclared","West Midlands (England)","Male","995","955","31950","30140"
"In post","2022","Undeclared","Yorkshire and The Humber","Female","1020","915","30970","27570"
"In post","2022","Undeclared","Yorkshire and The Humber","Male","1230","1170","32720","31650"
"In post","2022","Unknown","East Midlands (England)","Female","1730","1605","29330","26590"
"In post","2022","Unknown","East Midlands (England)","Male","1525","1495","30200","26820"
"In post","2022","Unknown","East of England","Female","1550","1430","31410","26970"
"In post","2022","Unknown","East of England","Male","1560","1520","33260","29260"
"In post","2022","Unknown","London","Female","11975","11575","42830","37930"
"In post","2022","Unknown","London","Male","10200","10065","45340","40050"
"In post","2022","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","Female","3015","2655","27310","23140"
"In post","2022","Unknown","North East (England)","Male","2430","2355","30470","26820"
"In post","2022","Unknown","North West (England)","Female","5530","5145","29540","26590"
"In post","2022","Unknown","North West (England)","Male","4865","4755","31740","27570"
"In post","2022","Unknown","Northern Ireland","Female","485","445","28800","26590"
"In post","2022","Unknown","Northern Ireland","Male","655","645","28090","24880"
"In post","2022","Unknown","Overseas","Female","445","435","50650","46600"
"In post","2022","Unknown","Overseas","Male","495","495","52450","53000"
"In post","2022","Unknown","Scotland","Female","7335","6775","33090","28920"
"In post","2022","Unknown","Scotland","Male","7855","7525","34000","32170"
"In post","2022","Unknown","South East (England)","Female","2950","2675","31280","27570"
"In post","2022","Unknown","South East (England)","Male","3175","3020","32670","28170"
"In post","2022","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South West (England)","Female","2660","2450","33040","28190"
"In post","2022","Unknown","South West (England)","Male","3150","3080","35650","32760"
"In post","2022","Unknown","Unknown","Female","430","420","34110","30780"
"In post","2022","Unknown","Unknown","Male","1830","1820","37900","33570"
"In post","2022","Unknown","Wales","Female","3060","2800","28910","24880"
"In post","2022","Unknown","Wales","Male","2790","2730","31770","27370"
"In post","2022","Unknown","Wales","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Female","2735","2565","30720","26800"
"In post","2022","Unknown","West Midlands (England)","Male","2300","2230","32890","27570"
"In post","2022","Unknown","Yorkshire and The Humber","Female","3290","3095","31960","27370"
"In post","2022","Unknown","Yorkshire and The Humber","Male","3255","3185","32260","27120"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Female","155","[c]","27270","27570"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Male","125","[c]","29190","26520"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Female","175","[c]","27860","27130"
"Leaver CS","2022","Declared disabled","East of England","Male","135","[c]","31800","27570"
"Leaver CS","2022","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Female","490","[c]","35480","31060"
"Leaver CS","2022","Declared disabled","London","Male","315","[c]","41270","33700"
"Leaver CS","2022","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Female","165","[c]","27360","23570"
"Leaver CS","2022","Declared disabled","North East (England)","Male","115","[c]","25270","21260"
"Leaver CS","2022","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Female","320","[c]","26750","25310"
"Leaver CS","2022","Declared disabled","North West (England)","Male","230","[c]","27970","25120"
"Leaver CS","2022","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Female","195","[c]","28480","26900"
"Leaver CS","2022","Declared disabled","Scotland","Male","175","[c]","31100","27570"
"Leaver CS","2022","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Female","245","[c]","27730","27570"
"Leaver CS","2022","Declared disabled","South East (England)","Male","205","[c]","30420","27570"
"Leaver CS","2022","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","Female","215","[c]","29410","26750"
"Leaver CS","2022","Declared disabled","South West (England)","Male","215","[c]","32950","29000"
"Leaver CS","2022","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Female","35","[c]","26790","21840"
"Leaver CS","2022","Declared disabled","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Female","125","[c]","29050","27570"
"Leaver CS","2022","Declared disabled","Wales","Male","115","[c]","30470","24880"
"Leaver CS","2022","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Female","190","[c]","27370","27570"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Male","110","[c]","26730","26670"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Female","220","[c]","27900","27000"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Male","140","[c]","29200","26310"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Female","755","[c]","27570","26780"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Male","590","[c]","31580","27570"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Female","905","[c]","30230","27570"
"Leaver CS","2022","Declared non-disabled","East of England","Male","810","[c]","31530","27570"
"Leaver CS","2022","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","Female","3045","[c]","40340","33480"
"Leaver CS","2022","Declared non-disabled","London","Male","2455","[c]","44200","37230"
"Leaver CS","2022","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North East (England)","Female","970","[c]","27250","22010"
"Leaver CS","2022","Declared non-disabled","North East (England)","Male","585","[c]","28450","21430"
"Leaver CS","2022","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North West (England)","Female","1625","[c]","28290","25190"
"Leaver CS","2022","Declared non-disabled","North West (England)","Male","1235","[c]","30490","26500"
"Leaver CS","2022","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","Female","75","[c]","26880","22710"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","Male","65","[c]","28610","24190"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Male","50","[c]","56560","53000"
"Leaver CS","2022","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scotland","Female","1070","[c]","30080","27570"
"Leaver CS","2022","Declared non-disabled","Scotland","Male","910","[c]","33830","27570"
"Leaver CS","2022","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","South East (England)","Female","1430","[c]","30060","27570"
"Leaver CS","2022","Declared non-disabled","South East (England)","Male","1435","[c]","32480","27570"
"Leaver CS","2022","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","South West (England)","Female","1265","[c]","30640","27570"
"Leaver CS","2022","Declared non-disabled","South West (England)","Male","1420","[c]","34550","32180"
"Leaver CS","2022","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Female","245","[c]","25490","21840"
"Leaver CS","2022","Declared non-disabled","Unknown","Male","175","[c]","31430","26470"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Wales","Female","730","[c]","28880","23830"
"Leaver CS","2022","Declared non-disabled","Wales","Male","610","[c]","35110","28850"
"Leaver CS","2022","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","West Midlands (England)","Female","935","[c]","30610","27570"
"Leaver CS","2022","Declared non-disabled","West Midlands (England)","Male","725","[c]","31750","27570"
"Leaver CS","2022","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Yorkshire and The Humber","Female","1150","[c]","29430","27570"
"Leaver CS","2022","Declared non-disabled","Yorkshire and The Humber","Male","945","[c]","31750","27570"
"Leaver CS","2022","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Female","75","[c]","26480","21260"
"Leaver CS","2022","Undeclared","East Midlands (England)","Male","75","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Female","65","[c]","27320","27370"
"Leaver CS","2022","Undeclared","East of England","Male","90","[c]","34460","29290"
"Leaver CS","2022","Undeclared","London","Female","210","[c]","41030","35590"
"Leaver CS","2022","Undeclared","London","Male","200","[c]","43530","40150"
"Leaver CS","2022","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","Female","70","[c]","27700","22620"
"Leaver CS","2022","Undeclared","North East (England)","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","Female","120","[c]","25080","22080"
"Leaver CS","2022","Undeclared","North West (England)","Male","125","[c]","27310","21680"
"Leaver CS","2022","Undeclared","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","Female","45","[c]","30340","27120"
"Leaver CS","2022","Undeclared","Scotland","Male","55","[c]","35660","27570"
"Leaver CS","2022","Undeclared","South East (England)","Female","150","[c]","28230","26470"
"Leaver CS","2022","Undeclared","South East (England)","Male","170","[c]","30450","27570"
"Leaver CS","2022","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","Female","65","[c]","29960","28380"
"Leaver CS","2022","Undeclared","South West (England)","Male","135","[c]","34000","33370"
"Leaver CS","2022","Undeclared","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","Female","55","[c]","28850","23880"
"Leaver CS","2022","Undeclared","Wales","Male","80","[c]","31610","30210"
"Leaver CS","2022","Undeclared","West Midlands (England)","Female","65","[c]","31330","27280"
"Leaver CS","2022","Undeclared","West Midlands (England)","Male","70","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Female","70","[c]","28910","26030"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Male","105","[c]","30420","27570"
"Leaver CS","2022","Unknown","East Midlands (England)","Female","295","[c]","25740","21260"
"Leaver CS","2022","Unknown","East Midlands (England)","Male","215","[c]","27580","25740"
"Leaver CS","2022","Unknown","East of England","Female","235","[c]","34070","27570"
"Leaver CS","2022","Unknown","East of England","Male","255","[c]","34080","29290"
"Leaver CS","2022","Unknown","London","Female","1585","[c]","39460","32310"
"Leaver CS","2022","Unknown","London","Male","1340","[c]","43570","36330"
"Leaver CS","2022","Unknown","North East (England)","Female","320","[c]","30270","22600"
"Leaver CS","2022","Unknown","North East (England)","Male","265","[c]","29230","24880"
"Leaver CS","2022","Unknown","North West (England)","Female","490","[c]","29640","25000"
"Leaver CS","2022","Unknown","North West (England)","Male","485","[c]","31070","26180"
"Leaver CS","2022","Unknown","Northern Ireland","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Female","585","[c]","30940","27050"
"Leaver CS","2022","Unknown","Scotland","Male","705","[c]","33890","30690"
"Leaver CS","2022","Unknown","South East (England)","Female","435","[c]","27850","23170"
"Leaver CS","2022","Unknown","South East (England)","Male","490","[c]","29500","25000"
"Leaver CS","2022","Unknown","South West (England)","Female","350","[c]","31710","26350"
"Leaver CS","2022","Unknown","South West (England)","Male","400","[c]","31820","27570"
"Leaver CS","2022","Unknown","Unknown","Female","320","[c]","31030","21840"
"Leaver CS","2022","Unknown","Unknown","Male","390","[c]","36810","32980"
"Leaver CS","2022","Unknown","Wales","Female","220","[c]","27210","22490"
"Leaver CS","2022","Unknown","Wales","Male","270","[c]","30550","26130"
"Leaver CS","2022","Unknown","West Midlands (England)","Female","320","[c]","30750","25000"
"Leaver CS","2022","Unknown","West Midlands (England)","Male","305","[c]","32670","26130"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Female","430","[c]","28840","26170"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Male","445","[c]","33920","27570"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Female","40","[c]","28670","27570"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","Female","445","[c]","40900","36650"
"Leaver Dept.","2022","Declared disabled","London","Male","280","[c]","44390","37850"
"Leaver Dept.","2022","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North East (England)","Female","55","[c]","29370","27570"
"Leaver Dept.","2022","Declared disabled","North East (England)","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North West (England)","Female","135","[c]","30830","27570"
"Leaver Dept.","2022","Declared disabled","North West (England)","Male","75","[c]","32840","27570"
"Leaver Dept.","2022","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","Female","65","[c]","27180","27570"
"Leaver Dept.","2022","Declared disabled","Scotland","Male","60","[c]","28450","27570"
"Leaver Dept.","2022","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","Female","40","[c]","37030","30460"
"Leaver Dept.","2022","Declared disabled","South East (England)","Male","45","[c]","38080","30770"
"Leaver Dept.","2022","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","Female","90","[c]","33490","29990"
"Leaver Dept.","2022","Declared disabled","South West (England)","Male","65","[c]","34260","30530"
"Leaver Dept.","2022","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","Female","45","[c]","30250","27570"
"Leaver Dept.","2022","Declared disabled","Wales","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Female","70","[c]","31970","27570"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Male","40","[c]","28310","27570"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","Female","75","[c]","34260","31860"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","Male","60","[c]","30980","27570"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Female","270","[c]","31940","27570"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Male","135","[c]","31680","27570"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Female","265","[c]","35020","30460"
"Leaver Dept.","2022","Declared non-disabled","East of England","Male","170","[c]","37760","29290"
"Leaver Dept.","2022","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Female","3620","[c]","43040","38020"
"Leaver Dept.","2022","Declared non-disabled","London","Male","2375","[c]","45610","40070"
"Leaver Dept.","2022","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Female","400","[c]","30320","27570"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Male","255","[c]","33310","27570"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Female","790","[c]","31110","27570"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Male","560","[c]","32270","27570"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Female","20","[c]","[c]","[c]"
