"Status","Year","Ethnicity","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","North West (England)","Greater Manchester North East","110","100","27640","27570"
"In post","2022","Asian","North West (England)","Greater Manchester North West","110","95","24620","24110"
"In post","2022","Asian","North West (England)","Greater Manchester South East","65","60","25140","22840"
"In post","2022","Asian","North West (England)","Greater Manchester South West","740","705","29880","26820"
"In post","2022","Asian","North West (England)","Lancaster and Wyre","15","15","[c]","[c]"
"In post","2022","Asian","North West (England)","Liverpool","150","140","31090","25210"
"In post","2022","Asian","North West (England)","Manchester","830","795","31880","27570"
"In post","2022","Asian","North West (England)","Mid Lancashire","660","590","25070","21260"
"In post","2022","Asian","North West (England)","Sefton","70","70","35650","27570"
"In post","2022","Asian","North West (England)","Warrington","45","45","32020","28840"
"In post","2022","Asian","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Wirral","20","20","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Belfast","10","10","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Overseas","Overseas","170","165","45170","38600"
"In post","2022","Asian","Scotland","Aberdeen City and Aberdeenshire","35","35","49530","42850"
"In post","2022","Asian","Scotland","Angus and Dundee City","50","45","27040","22140"
"In post","2022","Asian","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scotland","City of Edinburgh","195","185","34170","30840"
"In post","2022","Asian","Scotland","Clackmannanshire and Fife","5","5","[c]","[c]"
"In post","2022","Asian","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","15","15","[c]","[c]"
"In post","2022","Asian","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scotland","Falkirk","15","15","[c]","[c]"
"In post","2022","Asian","Scotland","Glasgow City","305","290","30550","27570"
"In post","2022","Asian","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","10","10","[c]","[c]"
"In post","2022","Asian","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scotland","North Lanarkshire","25","20","[c]","[c]"
"In post","2022","Asian","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scotland","Perth and Kinross, and Stirling","5","5","[c]","[c]"
"In post","2022","Asian","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scotland","South Lanarkshire","55","50","32300","26120"
"In post","2022","Asian","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Asian","South East (England)","Berkshire","315","290","30480","29290"
"In post","2022","Asian","South East (England)","Brighton and Hove","20","15","[c]","[c]"
"In post","2022","Asian","South East (England)","Buckinghamshire","105","95","31370","28140"
"In post","2022","Asian","South East (England)","Central Hampshire","70","70","32000","28560"
"In post","2022","Asian","South East (England)","East Kent","55","55","28350","27370"
"In post","2022","Asian","South East (England)","East Surrey","50","50","31480","29290"
"In post","2022","Asian","South East (England)","East Sussex CC","20","15","[c]","[c]"
"In post","2022","Asian","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","South East (England)","Kent Thames Gateway","45","40","29960","29290"
"In post","2022","Asian","South East (England)","Medway","55","50","29270","29290"
"In post","2022","Asian","South East (England)","Mid Kent","25","20","[c]","[c]"
"In post","2022","Asian","South East (England)","Milton Keynes","125","115","31390","27570"
"In post","2022","Asian","South East (England)","North Hampshire","55","55","26850","26350"
"In post","2022","Asian","South East (England)","Oxfordshire CC","90","85","32140","27570"
"In post","2022","Asian","South East (England)","Portsmouth","60","55","29260","26930"
"In post","2022","Asian","South East (England)","South Hampshire","100","85","30300","24250"
"In post","2022","Asian","South East (England)","Southampton","55","50","33400","27570"
"In post","2022","Asian","South East (England)","West Kent","10","10","[c]","[c]"
"In post","2022","Asian","South East (England)","West Surrey","165","155","32290","29290"
"In post","2022","Asian","South East (England)","West Sussex (North East)","95","85","28100","27400"
"In post","2022","Asian","South East (England)","West Sussex (South West)","20","20","[c]","[c]"
"In post","2022","Asian","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","400","390","35920","33090"
"In post","2022","Asian","South West (England)","Bournemouth, Christchurch and Poole","10","10","[c]","[c]"
"In post","2022","Asian","South West (England)","Bristol, City of","210","195","34240","29180"
"In post","2022","Asian","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","Asian","South West (England)","Devon CC","45","45","33170","28750"
"In post","2022","Asian","South West (England)","Dorset","10","10","[c]","[c]"
"In post","2022","Asian","South West (England)","Gloucestershire CC","40","35","31320","27130"
"In post","2022","Asian","South West (England)","Plymouth","20","15","[c]","[c]"
"In post","2022","Asian","South West (England)","Somerset CC","15","15","[c]","[c]"
"In post","2022","Asian","South West (England)","Swindon","20","20","[c]","[c]"
"In post","2022","Asian","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Asian","South West (England)","Wiltshire","125","120","36950","33300"
"In post","2022","Asian","Unknown","Unknown","170","150","29660","29290"
"In post","2022","Asian","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Wales","Cardiff and Vale of Glamorgan","300","285","31100","26820"
"In post","2022","Asian","Wales","Central Valleys","40","35","29610","27570"
"In post","2022","Asian","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Wales","Flintshire and Wrexham","10","10","[c]","[c]"
"In post","2022","Asian","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Wales","Monmouthshire and Newport","125","120","34020","30710"
"In post","2022","Asian","Wales","Powys","5","5","[c]","[c]"
"In post","2022","Asian","Wales","South West Wales","10","10","[c]","[c]"
"In post","2022","Asian","Wales","Swansea","85","75","29850","21960"
"In post","2022","Asian","West Midlands (England)","Birmingham","3035","2850","28330","26780"
"In post","2022","Asian","West Midlands (England)","Coventry","460","440","34380","30090"
"In post","2022","Asian","West Midlands (England)","Dudley","85","75","24840","21260"
"In post","2022","Asian","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Sandwell","110","100","27020","27570"
"In post","2022","Asian","West Midlands (England)","Shropshire","15","15","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Solihull","290","270","26830","25490"
"In post","2022","Asian","West Midlands (England)","Staffordshire CC","165","160","32620","27570"
"In post","2022","Asian","West Midlands (England)","Stoke-on-Trent","55","50","26450","25120"
"In post","2022","Asian","West Midlands (England)","Telford and Wrekin","100","100","37010","33080"
"In post","2022","Asian","West Midlands (England)","Walsall","120","105","25600","27570"
"In post","2022","Asian","West Midlands (England)","Warwickshire CC","150","135","27030","26670"
"In post","2022","Asian","West Midlands (England)","Wolverhampton","220","205","26190","26220"
"In post","2022","Asian","West Midlands (England)","Worcestershire CC","60","55","29750","26610"
"In post","2022","Asian","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","35","30","27910","27570"
"In post","2022","Asian","Yorkshire and The Humber","Bradford","835","745","24600","21260"
"In post","2022","Asian","Yorkshire and The Humber","Calderdale and Kirklees","175","160","26850","27570"
"In post","2022","Asian","Yorkshire and The Humber","East Riding of Yorkshire","15","15","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","Kingston upon Hull, City of","15","15","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","Leeds","1285","1215","31570","27570"
"In post","2022","Asian","Yorkshire and The Humber","North and North East Lincolnshire","10","10","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","North Yorkshire CC","35","35","30300","26750"
"In post","2022","Asian","Yorkshire and The Humber","Sheffield","445","415","29820","25040"
"In post","2022","Asian","Yorkshire and The Humber","Wakefield","40","35","30990","29390"
"In post","2022","Asian","Yorkshire and The Humber","York","40","35","35080","30730"
"In post","2022","Black","East Midlands (England)","Derby","45","40","26560","27570"
"In post","2022","Black","East Midlands (England)","East Derbyshire","5","5","[c]","[c]"
"In post","2022","Black","East Midlands (England)","Leicester","75","70","27820","24260"
"In post","2022","Black","East Midlands (England)","Leicestershire CC and Rutland","35","30","28580","25550"
"In post","2022","Black","East Midlands (England)","Lincolnshire CC","25","25","[c]","[c]"
"In post","2022","Black","East Midlands (England)","North Northamptonshire","20","20","[c]","[c]"
"In post","2022","Black","East Midlands (England)","North Nottinghamshire","10","10","[c]","[c]"
"In post","2022","Black","East Midlands (England)","Nottingham","305","290","28390","26600"
"In post","2022","Black","East Midlands (England)","South and West Derbyshire","10","10","[c]","[c]"
"In post","2022","Black","East Midlands (England)","South Nottinghamshire","20","20","[c]","[c]"
"In post","2022","Black","East Midlands (England)","West Northamptonshire","60","55","26900","26750"
"In post","2022","Black","East of England","Bedford","35","35","28580","27570"
"In post","2022","Black","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","Cambridgeshire CC","45","45","35390","33000"
"In post","2022","Black","East of England","Central Bedfordshire","5","5","[c]","[c]"
"In post","2022","Black","East of England","Essex Haven Gateway","20","15","[c]","[c]"
"In post","2022","Black","East of England","Essex Thames Gateway","75","70","27260","24250"
"In post","2022","Black","East of England","Heart of Essex","40","40","34500","29320"
"In post","2022","Black","East of England","Hertfordshire CC","165","160","32270","29290"
"In post","2022","Black","East of England","Luton","55","50","29320","27570"
"In post","2022","Black","East of England","North and West Norfolk","5","5","[c]","[c]"
"In post","2022","Black","East of England","Norwich and East Norfolk","15","15","[c]","[c]"
"In post","2022","Black","East of England","Peterborough","35","30","26770","23170"
"In post","2022","Black","East of England","Southend-on-Sea","30","25","[c]","[c]"
"In post","2022","Black","East of England","Suffolk CC","35","35","28160","27570"
"In post","2022","Black","East of England","Thurrock","30","30","32520","29290"
"In post","2022","Black","East of England","West Essex","45","45","32030","29290"
"In post","2022","Black","London","Barking & Dagenham and Havering","135","125","32240","31060"
"In post","2022","Black","London","Barnet","230","215","34490","31060"
"In post","2022","Black","London","Bexley and Greenwich","290","280","31550","31060"
"In post","2022","Black","London","Brent","130","125","30340","31060"
"In post","2022","Black","London","Bromley","135","130","31120","31060"
"In post","2022","Black","London","Camden and City of London","335","315","29340","27980"
"In post","2022","Black","London","Croydon","1500","1435","34340","31020"
"In post","2022","Black","London","Ealing","95","90","33050","31060"
"In post","2022","Black","London","Enfield","90","85","30650","31060"
"In post","2022","Black","London","Hackney and Newham","935","895","33900","31060"
"In post","2022","Black","London","Haringey and Islington","420","405","31220","31060"
"In post","2022","Black","London","Harrow and Hillingdon","250","235","30330","29130"
"In post","2022","Black","London","Hounslow and Richmond upon Thames","185","180","31530","31060"
"In post","2022","Black","London","Kensington & Chelsea and Hammersmith & Fulham","215","205","31630","31060"
"In post","2022","Black","London","Lambeth","480","465","34050","31880"
"In post","2022","Black","London","Lewisham and Southwark","405","390","32220","31060"
"In post","2022","Black","London","Merton, Kingston upon Thames and Sutton","85","85","31480","31060"
"In post","2022","Black","London","Redbridge and Waltham Forest","230","220","31100","31060"
"In post","2022","Black","London","Tower Hamlets","545","535","39190","34850"
"In post","2022","Black","London","Wandsworth","230","215","31850","31060"
"In post","2022","Black","London","Westminster","3575","3505","39410","35070"
"In post","2022","Black","North East (England)","Darlington","10","10","[c]","[c]"
"In post","2022","Black","North East (England)","Durham","10","10","[c]","[c]"
"In post","2022","Black","North East (England)","Hartlepool and Stockton-on-Tees","10","10","[c]","[c]"
"In post","2022","Black","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Black","North East (England)","South Teesside","5","5","[c]","[c]"
"In post","2022","Black","North East (England)","Sunderland","10","10","[c]","[c]"
"In post","2022","Black","North East (England)","Tyneside","120","115","28910","26820"
"In post","2022","Black","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Blackpool","20","20","[c]","[c]"
"In post","2022","Black","North West (England)","Cheshire East","15","15","[c]","[c]"
"In post","2022","Black","North West (England)","Cheshire West and Chester","5","5","[c]","[c]"
"In post","2022","Black","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","East Merseyside","10","10","[c]","[c]"
"In post","2022","Black","North West (England)","Greater Manchester North East","30","30","27710","27570"
"In post","2022","Black","North West (England)","Greater Manchester North West","25","25","[c]","[c]"
"In post","2022","Black","North West (England)","Greater Manchester South East","25","25","[c]","[c]"
"In post","2022","Black","North West (England)","Greater Manchester South West","260","250","28510","26820"
"In post","2022","Black","North West (England)","Lancaster and Wyre","5","5","[c]","[c]"
"In post","2022","Black","North West (England)","Liverpool","105","100","29200","25170"
"In post","2022","Black","North West (England)","Manchester","335","320","31370","27570"
"In post","2022","Black","North West (England)","Mid Lancashire","35","30","27980","27570"
"In post","2022","Black","North West (England)","Sefton","35","35","29420","27570"
"In post","2022","Black","North West (England)","Warrington","15","15","[c]","[c]"
"In post","2022","Black","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Wirral","10","10","[c]","[c]"
"In post","2022","Black","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Black","Overseas","Overseas","75","75","44130","38600"
"In post","2022","Black","Scotland","Aberdeen City and Aberdeenshire","20","15","[c]","[c]"
"In post","2022","Black","Scotland","Angus and Dundee City","15","10","[c]","[c]"
"In post","2022","Black","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","City of Edinburgh","105","100","32600","28990"
"In post","2022","Black","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","Glasgow City","120","115","29370","26590"
"In post","2022","Black","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","North Lanarkshire","5","5","[c]","[c]"
"In post","2022","Black","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","South Lanarkshire","30","30","31820","27020"
"In post","2022","Black","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Black","South East (England)","Berkshire","95","90","30910","29290"
"In post","2022","Black","South East (England)","Brighton and Hove","10","10","[c]","[c]"
"In post","2022","Black","South East (England)","Buckinghamshire","55","55","30420","28140"
"In post","2022","Black","South East (England)","Central Hampshire","50","45","33760","33000"
"In post","2022","Black","South East (England)","East Kent","45","45","31700","28670"
"In post","2022","Black","South East (England)","East Surrey","110","110","32500","32280"
"In post","2022","Black","South East (England)","East Sussex CC","20","20","[c]","[c]"
"In post","2022","Black","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Black","South East (England)","Kent Thames Gateway","55","55","31500","29290"
"In post","2022","Black","South East (England)","Medway","60","60","31370","29290"
"In post","2022","Black","South East (England)","Mid Kent","30","30","[c]","[c]"
"In post","2022","Black","South East (England)","Milton Keynes","105","105","29440","27570"
"In post","2022","Black","South East (England)","North Hampshire","25","20","[c]","[c]"
"In post","2022","Black","South East (England)","Oxfordshire CC","55","50","29930","27570"
"In post","2022","Black","South East (England)","Portsmouth","25","20","[c]","[c]"
"In post","2022","Black","South East (England)","South Hampshire","60","50","28830","26290"
"In post","2022","Black","South East (England)","Southampton","15","15","[c]","[c]"
"In post","2022","Black","South East (England)","West Kent","5","5","[c]","[c]"
"In post","2022","Black","South East (England)","West Surrey","40","40","33470","29290"
"In post","2022","Black","South East (England)","West Sussex (North East)","45","35","29810","27570"
"In post","2022","Black","South East (England)","West Sussex (South West)","15","15","[c]","[c]"
"In post","2022","Black","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","275","270","34400","34000"
"In post","2022","Black","South West (England)","Bournemouth, Christchurch and Poole","10","10","[c]","[c]"
"In post","2022","Black","South West (England)","Bristol, City of","155","145","31300","28000"
"In post","2022","Black","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","Black","South West (England)","Devon CC","15","15","[c]","[c]"
"In post","2022","Black","South West (England)","Dorset","5","5","[c]","[c]"
"In post","2022","Black","South West (England)","Gloucestershire CC","20","15","[c]","[c]"
"In post","2022","Black","South West (England)","Plymouth","10","10","[c]","[c]"
"In post","2022","Black","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","South West (England)","Swindon","10","10","[c]","[c]"
"In post","2022","Black","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Black","South West (England)","Wiltshire","65","65","33030","32630"
"In post","2022","Black","Unknown","Unknown","60","60","33750","31060"
"In post","2022","Black","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Black","Wales","Cardiff and Vale of Glamorgan","105","100","30710","26820"
"In post","2022","Black","Wales","Central Valleys","25","25","[c]","[c]"
"In post","2022","Black","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Wales","Flintshire and Wrexham","10","10","[c]","[c]"
"In post","2022","Black","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Black","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Black","Wales","Monmouthshire and Newport","60","60","33560","30710"
"In post","2022","Black","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","Wales","Swansea","25","25","[c]","[c]"
"In post","2022","Black","West Midlands (England)","Birmingham","875","820","29060","27570"
"In post","2022","Black","West Midlands (England)","Coventry","90","90","33970","30140"
"In post","2022","Black","West Midlands (England)","Dudley","40","35","25600","24960"
"In post","2022","Black","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Midlands (England)","Sandwell","55","50","27500","27570"
"In post","2022","Black","West Midlands (England)","Shropshire","5","5","[c]","[c]"
"In post","2022","Black","West Midlands (England)","Solihull","40","40","29480","27570"
"In post","2022","Black","West Midlands (England)","Staffordshire CC","80","80","30180","27570"
"In post","2022","Black","West Midlands (England)","Stoke-on-Trent","20","20","[c]","[c]"
"In post","2022","Black","West Midlands (England)","Telford and Wrekin","25","20","[c]","[c]"
"In post","2022","Black","West Midlands (England)","Walsall","40","35","27510","27570"
"In post","2022","Black","West Midlands (England)","Warwickshire CC","35","30","26850","27570"
"In post","2022","Black","West Midlands (England)","Wolverhampton","80","75","26240","25120"
"In post","2022","Black","West Midlands (England)","Worcestershire CC","35","35","32200","27570"
"In post","2022","Black","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","15","15","[c]","[c]"
"In post","2022","Black","Yorkshire and The Humber","Bradford","35","35","27270","26820"
"In post","2022","Black","Yorkshire and The Humber","Calderdale and Kirklees","30","30","26170","27570"
"In post","2022","Black","Yorkshire and The Humber","East Riding of Yorkshire","5","5","[c]","[c]"
"In post","2022","Black","Yorkshire and The Humber","Kingston upon Hull, City of","10","10","[c]","[c]"
"In post","2022","Black","Yorkshire and The Humber","Leeds","310","295","30420","27570"
