"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Commercial","North West (England)","Cheshire East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Chorley and West Lancashire","Female","5","5","[c]","[c]"
"In post","2022","Commercial","North West (England)","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","East Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","East Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","East Merseyside","Female","15","15","[c]","[c]"
"In post","2022","Commercial","North West (England)","East Merseyside","Male","10","10","[c]","[c]"
"In post","2022","Commercial","North West (England)","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Greater Manchester South West","Female","50","45","38910","40180"
"In post","2022","Commercial","North West (England)","Greater Manchester South West","Male","40","35","41790","40520"
"In post","2022","Commercial","North West (England)","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Liverpool","Female","115","110","35030","31250"
"In post","2022","Commercial","North West (England)","Liverpool","Male","80","80","36810","38330"
"In post","2022","Commercial","North West (England)","Manchester","Female","85","85","39360","36780"
"In post","2022","Commercial","North West (England)","Manchester","Male","65","65","38280","36500"
"In post","2022","Commercial","North West (England)","Mid Lancashire","Female","10","10","[c]","[c]"
"In post","2022","Commercial","North West (England)","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Sefton","Female","5","5","[c]","[c]"
"In post","2022","Commercial","North West (England)","Sefton","Male","10","10","[c]","[c]"
"In post","2022","Commercial","North West (England)","Warrington","Female","15","15","[c]","[c]"
"In post","2022","Commercial","North West (England)","Warrington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","West Cumbria","Female","10","10","[c]","[c]"
"In post","2022","Commercial","North West (England)","West Cumbria","Male","5","5","[c]","[c]"
"In post","2022","Commercial","North West (England)","Wirral","Female","30","25","25800","21260"
"In post","2022","Commercial","North West (England)","Wirral","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Belfast","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Lisburn and Castlereagh","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Overseas","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Overseas","Overseas","Male","30","30","52140","51040"
"In post","2022","Commercial","Scotland","Aberdeen City and Aberdeenshire","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Scotland","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","City of Edinburgh","Female","25","25","[c]","[c]"
"In post","2022","Commercial","Scotland","City of Edinburgh","Male","35","35","40280","37030"
"In post","2022","Commercial","Scotland","Clackmannanshire and Fife","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Scotland","Clackmannanshire and Fife","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Scotland","Falkirk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Falkirk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Glasgow City","Female","55","55","33620","33000"
"In post","2022","Commercial","Scotland","Glasgow City","Male","55","55","33960","33000"
"In post","2022","Commercial","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Perth and Kinross, and Stirling","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Scotland","Perth and Kinross, and Stirling","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Scotland","South Lanarkshire","Female","30","30","39420","39630"
"In post","2022","Commercial","Scotland","South Lanarkshire","Male","15","15","[c]","[c]"
"In post","2022","Commercial","Scotland","West Lothian","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","West Lothian","Male","10","10","[c]","[c]"
"In post","2022","Commercial","South East (England)","Berkshire","Female","5","5","[c]","[c]"
"In post","2022","Commercial","South East (England)","Berkshire","Male","5","5","[c]","[c]"
"In post","2022","Commercial","South East (England)","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Buckinghamshire","Female","40","35","38030","37500"
"In post","2022","Commercial","South East (England)","Buckinghamshire","Male","25","25","[c]","[c]"
"In post","2022","Commercial","South East (England)","Central Hampshire","Female","85","80","35520","34800"
"In post","2022","Commercial","South East (England)","Central Hampshire","Male","55","55","33650","33430"
"In post","2022","Commercial","South East (England)","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","East Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Milton Keynes","Female","35","35","38980","34430"
"In post","2022","Commercial","South East (England)","Milton Keynes","Male","30","30","48930","46870"
"In post","2022","Commercial","South East (England)","North Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","North Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Oxfordshire CC","Female","15","15","[c]","[c]"
"In post","2022","Commercial","South East (England)","Oxfordshire CC","Male","20","20","[c]","[c]"
"In post","2022","Commercial","South East (England)","Portsmouth","Female","40","40","34310","34500"
"In post","2022","Commercial","South East (England)","Portsmouth","Male","15","15","[c]","[c]"
"In post","2022","Commercial","South East (England)","South Hampshire","Female","10","5","[c]","[c]"
"In post","2022","Commercial","South East (England)","South Hampshire","Male","5","5","[c]","[c]"
"In post","2022","Commercial","South East (England)","Southampton","Female","15","15","[c]","[c]"
"In post","2022","Commercial","South East (England)","Southampton","Male","10","10","[c]","[c]"
"In post","2022","Commercial","South East (England)","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","West Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","West Surrey","Female","15","15","[c]","[c]"
"In post","2022","Commercial","South East (England)","West Surrey","Male","10","10","[c]","[c]"
"In post","2022","Commercial","South East (England)","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","620","580","37710","34770"
"In post","2022","Commercial","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","575","565","41970","38650"
"In post","2022","Commercial","South West (England)","Bournemouth, Christchurch and Poole","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Bristol, City of","Female","50","45","36370","35900"
"In post","2022","Commercial","South West (England)","Bristol, City of","Male","30","30","39910","38370"
"In post","2022","Commercial","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Devon CC","Female","115","105","42220","39650"
"In post","2022","Commercial","South West (England)","Devon CC","Male","90","90","45660","45810"
"In post","2022","Commercial","South West (England)","Dorset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Dorset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Plymouth","Female","15","15","[c]","[c]"
"In post","2022","Commercial","South West (England)","Plymouth","Male","10","10","[c]","[c]"
"In post","2022","Commercial","South West (England)","Somerset CC","Female","65","60","38880","33780"
"In post","2022","Commercial","South West (England)","Somerset CC","Male","55","55","42470","42510"
"In post","2022","Commercial","South West (England)","Swindon","Female","5","5","[c]","[c]"
"In post","2022","Commercial","South West (England)","Swindon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Torbay","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Torbay","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Wiltshire","Female","120","115","34070","34500"
"In post","2022","Commercial","South West (England)","Wiltshire","Male","80","80","35560","34650"
"In post","2022","Commercial","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Cardiff and Vale of Glamorgan","Female","25","25","[c]","[c]"
"In post","2022","Commercial","Wales","Cardiff and Vale of Glamorgan","Male","20","20","[c]","[c]"
"In post","2022","Commercial","Wales","Central Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Central Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Flintshire and Wrexham","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Wales","Flintshire and Wrexham","Male","15","15","[c]","[c]"
"In post","2022","Commercial","Wales","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Gwynedd","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Gwynedd","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Monmouthshire and Newport","Female","45","45","35490","31250"
"In post","2022","Commercial","Wales","Monmouthshire and Newport","Male","55","55","37830","31860"
"In post","2022","Commercial","Wales","Powys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Powys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Swansea","Female","95","85","33020","31040"
"In post","2022","Commercial","Wales","Swansea","Male","95","90","33090","30730"
"In post","2022","Commercial","West Midlands (England)","Birmingham","Female","40","40","38940","36050"
"In post","2022","Commercial","West Midlands (England)","Birmingham","Male","35","35","34160","32690"
"In post","2022","Commercial","West Midlands (England)","Coventry","Female","35","30","39350","36780"
"In post","2022","Commercial","West Midlands (England)","Coventry","Male","30","30","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Dudley","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Dudley","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Herefordshire, County of","Female","5","5","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Sandwell","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Sandwell","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Shropshire","Female","5","5","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Shropshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Solihull","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Solihull","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Staffordshire CC","Female","50","50","37310","33300"
"In post","2022","Commercial","West Midlands (England)","Staffordshire CC","Male","30","30","38310","32600"
"In post","2022","Commercial","West Midlands (England)","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Telford and Wrekin","Female","20","20","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Telford and Wrekin","Male","10","10","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Walsall","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Walsall","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","Leeds","Female","170","160","41250","36820"
"In post","2022","Commercial","Yorkshire and The Humber","Leeds","Male","125","120","41670","36820"
"In post","2022","Commercial","Yorkshire and The Humber","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","North Yorkshire CC","Female","10","5","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","North Yorkshire CC","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","Sheffield","Female","130","120","35330","33170"
"In post","2022","Commercial","Yorkshire and The Humber","Sheffield","Male","110","110","35770","35310"
"In post","2022","Commercial","Yorkshire and The Humber","Wakefield","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","Wakefield","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","York","Female","25","25","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","York","Male","15","15","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
