"Status","Year","Age","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Department for Environment, Food and Rural Affairs","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Environment, Food and Rural Affairs","North East (England)","Male","5","5","[c]","[c]"
"In post","2022","16-19","Department for Environment, Food and Rural Affairs","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Environment, Food and Rural Affairs","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Environment, Food and Rural Affairs","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Environment, Food and Rural Affairs","South East (England)","Male","5","5","[c]","[c]"
"In post","2022","16-19","Department for Environment, Food and Rural Affairs","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Environment, Food and Rural Affairs","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Environment, Food and Rural Affairs","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Environment, Food and Rural Affairs","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for International Trade","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for International Trade","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Levelling Up, Housing and Communities","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Levelling Up, Housing and Communities","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Levelling Up, Housing and Communities","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Levelling Up, Housing and Communities","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Levelling Up, Housing and Communities","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Levelling Up, Housing and Communities","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Transport","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Transport","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Transport","London","Female","5","5","[c]","[c]"
"In post","2022","16-19","Department for Transport","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Transport","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Transport","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Transport","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Transport","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Transport","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Transport","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Transport","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Transport","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Transport","Wales","Female","40","35","19150","18310"
"In post","2022","16-19","Department for Transport","Wales","Male","30","25","19060","18310"
"In post","2022","16-19","Department for Transport","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Transport","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","London","Female","10","10","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","North East (England)","Female","5","5","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","North East (England)","Male","10","10","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","North West (England)","Female","20","20","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","North West (England)","Male","15","15","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","Scotland","Female","5","5","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","Scotland","Male","5","5","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","South East (England)","Female","5","5","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","South East (England)","Male","5","5","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","Wales","Female","5","5","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","Yorkshire and The Humber","Male","15","15","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","London","Female","5","5","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","South East (England)","Female","5","5","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","South East (England)","Male","20","20","[c]","[c]"
"In post","2022","16-19","HM Land Registry","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","South West (England)","Male","5","5","[c]","[c]"
"In post","2022","16-19","HM Land Registry","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","London","Male","5","5","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","North East (England)","Female","15","15","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","North East (England)","Male","20","20","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","North West (England)","Female","30","30","21550","21250"
"In post","2022","16-19","HM Revenue and Customs","North West (England)","Male","30","30","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Scotland","Female","15","10","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Scotland","Male","15","10","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Wales","Female","10","10","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Wales","Male","10","10","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2022","16-19","HM Treasury","London","Female","5","5","[c]","[c]"
"In post","2022","16-19","HM Treasury","London","Male","5","5","[c]","[c]"
"In post","2022","16-19","Home Office","East of England","Female","5","5","[c]","[c]"
"In post","2022","16-19","Home Office","East of England","Male","5","5","[c]","[c]"
"In post","2022","16-19","Home Office","London","Female","5","5","[c]","[c]"
"In post","2022","16-19","Home Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","South East (England)","Female","5","5","[c]","[c]"
"In post","2022","16-19","Home Office","South East (England)","Male","10","10","[c]","[c]"
"In post","2022","16-19","Home Office","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2022","16-19","Home Office","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","Scotland","Male","10","10","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","South East (England)","Male","10","10","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","South West (England)","Female","30","30","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","South West (England)","Male","100","100","18790","18030"
"In post","2022","16-19","Ministry of Defence","Unknown","Female","10","10","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","Unknown","Male","25","25","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","Wales","Male","10","10","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","East Midlands (England)","Female","15","15","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","East of England","Female","10","10","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","East of England","Male","5","5","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","London","Female","15","15","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","North East (England)","Female","5","5","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","North West (England)","Female","15","15","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","North West (England)","Male","5","5","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","South East (England)","Female","25","25","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","South East (England)","Male","15","15","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","South West (England)","Female","10","10","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","South West (England)","Male","5","5","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Yorkshire and The Humber","Female","15","15","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2022","16-19","National Crime Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","National Crime Agency","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","National Crime Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","National Crime Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Standards in Education, Children's Services and Skills","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Standards in Education, Children's Services and Skills","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Standards in Education, Children's Services and Skills","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Standards in Education, Children's Services and Skills","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Qualifications and Examinations Regulation","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Qualifications and Examinations Regulation","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Government","Scotland","Female","45","40","22180","21050"
"In post","2022","16-19","Scottish Government","Scotland","Male","45","40","22010","21050"
"In post","2022","16-19","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","South East (England)","Female","5","5","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","South East (England)","Male","5","5","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","Wales","Female","5","5","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","Wales","Male","5","5","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Welsh Government","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Welsh Government","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","East Midlands (England)","Female","60","55","26140","25480"
"In post","2022","20-29","Attorney General's Departments","East Midlands (England)","Male","20","20","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","East of England","Female","65","65","28480","25480"
"In post","2022","20-29","Attorney General's Departments","East of England","Male","10","10","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","London","Female","465","460","32700","27350"
"In post","2022","20-29","Attorney General's Departments","London","Male","245","240","33260","29280"
"In post","2022","20-29","Attorney General's Departments","North East (England)","Female","25","25","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","North East (England)","Male","10","10","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","North West (England)","Female","110","110","28250","25480"
"In post","2022","20-29","Attorney General's Departments","North West (England)","Male","35","35","25570","23840"
"In post","2022","20-29","Attorney General's Departments","South East (England)","Female","100","100","27070","26230"
"In post","2022","20-29","Attorney General's Departments","South East (England)","Male","30","30","28510","24590"
"In post","2022","20-29","Attorney General's Departments","South West (England)","Female","45","45","26970","25480"
"In post","2022","20-29","Attorney General's Departments","South West (England)","Male","15","15","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Wales","Female","30","30","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Wales","Male","5","5","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","West Midlands (England)","Female","50","50","27050","25480"
"In post","2022","20-29","Attorney General's Departments","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Yorkshire and The Humber","Female","100","100","27400","25480"
"In post","2022","20-29","Attorney General's Departments","Yorkshire and The Humber","Male","45","45","28060","25480"
"In post","2022","20-29","Cabinet Office","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2022","20-29","Cabinet Office","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","20-29","Cabinet Office","East of England","Female","10","10","[c]","[c]"
"In post","2022","20-29","Cabinet Office","East of England","Male","25","25","[c]","[c]"
"In post","2022","20-29","Cabinet Office","London","Female","1390","1385","35400","32000"
"In post","2022","20-29","Cabinet Office","London","Male","1040","1040","36720","32000"
"In post","2022","20-29","Cabinet Office","North East (England)","Female","75","70","25060","24100"
"In post","2022","20-29","Cabinet Office","North East (England)","Male","40","40","24470","23850"
"In post","2022","20-29","Cabinet Office","North West (England)","Female","115","115","32080","29250"
"In post","2022","20-29","Cabinet Office","North West (England)","Male","75","75","31200","30420"
"In post","2022","20-29","Cabinet Office","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Scotland","Female","50","50","32730","32000"
"In post","2022","20-29","Cabinet Office","Scotland","Male","40","40","32320","32000"
"In post","2022","20-29","Cabinet Office","South East (England)","Female","25","25","[c]","[c]"
"In post","2022","20-29","Cabinet Office","South East (England)","Male","15","15","[c]","[c]"
"In post","2022","20-29","Cabinet Office","South West (England)","Female","35","35","31440","29250"
"In post","2022","20-29","Cabinet Office","South West (England)","Male","15","15","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Unknown","Female","150","150","31540","29250"
"In post","2022","20-29","Cabinet Office","Unknown","Male","130","130","31320","29250"
"In post","2022","20-29","Cabinet Office","Wales","Female","35","35","31030","30420"
"In post","2022","20-29","Cabinet Office","Wales","Male","15","15","[c]","[c]"
"In post","2022","20-29","Cabinet Office","West Midlands (England)","Female","40","40","30890","28000"
"In post","2022","20-29","Cabinet Office","West Midlands (England)","Male","35","35","35660","32000"
"In post","2022","20-29","Cabinet Office","Yorkshire and The Humber","Female","115","110","29290","28000"
