"Status","Year","Organisation","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Advisory, Conciliation and Arbitration Service","South East (England)","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South East (England)","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South East (England)","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South East (England)","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South East (England)","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South East (England)","North Hampshire","Female","10","10","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South East (England)","North Hampshire","Male","10","10","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South East (England)","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South East (England)","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South East (England)","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South East (England)","West Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South West (England)","Bournemouth, Christchurch and Poole","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South West (England)","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South West (England)","Bristol, City of","Female","25","20","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South West (England)","Bristol, City of","Male","20","20","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South West (England)","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South West (England)","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South West (England)","Dorset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South West (England)","Dorset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South West (England)","Somerset CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South West (England)","Somerset CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Wales","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Wales","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Wales","Cardiff and Vale of Glamorgan","Female","50","45","29460","30950"
"In post","2022","Advisory, Conciliation and Arbitration Service","Wales","Cardiff and Vale of Glamorgan","Male","30","30","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Wales","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Wales","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Wales","South West Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Wales","South West Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Wales","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Wales","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Birmingham","Female","50","45","30950","30950"
"In post","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Birmingham","Male","30","25","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Dudley","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Dudley","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","Leeds","Female","35","35","31380","31040"
"In post","2022","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","Leeds","Male","35","30","31550","30950"
"In post","2022","Animal and Plant Health Agency","East Midlands (England)","Leicestershire CC and Rutland","Female","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Midlands (England)","Leicestershire CC and Rutland","Male","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Midlands (England)","Lincolnshire CC","Female","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Midlands (England)","Lincolnshire CC","Male","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Midlands (England)","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Midlands (England)","Nottingham","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Midlands (England)","South and West Derbyshire","Female","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Midlands (England)","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Midlands (England)","South Nottinghamshire","Female","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Midlands (England)","South Nottinghamshire","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East of England","Cambridgeshire CC","Female","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East of England","Cambridgeshire CC","Male","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East of England","Heart of Essex","Female","25","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East of England","Heart of Essex","Male","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East of England","Hertfordshire CC","Female","10","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East of England","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East of England","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East of England","North and West Norfolk","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East of England","Norwich and East Norfolk","Female","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East of England","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East of England","Suffolk CC","Female","25","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East of England","Suffolk CC","Male","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East of England","Thurrock","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East of England","Thurrock","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","London","Harrow and Hillingdon","Female","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","London","Harrow and Hillingdon","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","London","Hounslow and Richmond upon Thames","Female","25","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","London","Hounslow and Richmond upon Thames","Male","40","40","33300","31800"
"In post","2022","Animal and Plant Health Agency","London","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","London","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","London","Westminster","Female","15","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","London","Westminster","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North East (England)","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North East (England)","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North East (England)","Tyneside","Female","30","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North East (England)","Tyneside","Male","25","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North West (England)","Cheshire East","Female","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North West (England)","Cheshire East","Male","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North West (England)","East Cumbria","Female","105","95","25400","21300"
"In post","2022","Animal and Plant Health Agency","North West (England)","East Cumbria","Male","55","55","25180","21300"
"In post","2022","Animal and Plant Health Agency","North West (England)","Manchester","Female","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North West (England)","Manchester","Male","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North West (England)","Mid Lancashire","Female","70","65","27770","24920"
"In post","2022","Animal and Plant Health Agency","North West (England)","Mid Lancashire","Male","30","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","Aberdeen City and Aberdeenshire","Female","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","Caithness and Sutherland, and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","Caithness and Sutherland, and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","East Lothian and Midlothian","Female","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","Perth and Kinross, and Stirling","Female","25","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","Perth and Kinross, and Stirling","Male","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","Scottish Borders","Female","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","Scottish Borders","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","South Ayrshire","Female","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","South Ayrshire","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","South Lanarkshire","Female","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","South Lanarkshire","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","Berkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","Central Hampshire","Female","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","Central Hampshire","Male","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","East Kent","Female","25","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","East Kent","Male","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","Mid Kent","Male","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","Oxfordshire CC","Female","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","Oxfordshire CC","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","West Surrey","Female","385","365","32420","28430"
"In post","2022","Animal and Plant Health Agency","South East (England)","West Surrey","Male","260","250","34800","32560"
"In post","2022","Animal and Plant Health Agency","South East (England)","West Sussex (North East)","Female","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","West Sussex (North East)","Male","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","Bristol, City of","Female","35","35","26160","21300"
"In post","2022","Animal and Plant Health Agency","South West (England)","Bristol, City of","Male","25","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","Cornwall and Isles of Scilly","Female","30","30","31000","29180"
"In post","2022","Animal and Plant Health Agency","South West (England)","Cornwall and Isles of Scilly","Male","30","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","Devon CC","Female","130","120","26840","21300"
"In post","2022","Animal and Plant Health Agency","South West (England)","Devon CC","Male","80","75","29810","25090"
"In post","2022","Animal and Plant Health Agency","South West (England)","Dorset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","Dorset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","Gloucestershire CC","Female","35","35","30810","29180"
"In post","2022","Animal and Plant Health Agency","South West (England)","Gloucestershire CC","Male","30","30","31920","25690"
"In post","2022","Animal and Plant Health Agency","South West (England)","Somerset CC","Female","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","Somerset CC","Male","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","Wiltshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","Wiltshire","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wales","Cardiff and Vale of Glamorgan","Female","55","55","26160","21300"
"In post","2022","Animal and Plant Health Agency","Wales","Cardiff and Vale of Glamorgan","Male","35","35","31690","29890"
"In post","2022","Animal and Plant Health Agency","Wales","Gwynedd","Female","50","40","26900","23110"
"In post","2022","Animal and Plant Health Agency","Wales","Gwynedd","Male","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wales","Powys","Female","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wales","Powys","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wales","South West Wales","Female","100","90","27240","24920"
"In post","2022","Animal and Plant Health Agency","Wales","South West Wales","Male","50","50","30510","26520"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","Shropshire","Female","20","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","Shropshire","Male","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","Staffordshire CC","Female","50","45","25920","24920"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","Staffordshire CC","Male","25","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","Worcestershire CC","Female","100","90","28550","26520"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","Worcestershire CC","Male","70","65","32360","29660"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","East Riding of Yorkshire","Female","10","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","East Riding of Yorkshire","Male","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire CC","Female","65","60","29050","26360"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire CC","Male","65","65","34120","30080"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","York","Female","35","30","23020","21300"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","York","Male","35","35","24710","23960"
"In post","2022","Attorney General's Office","London","Westminster","Female","30","25","[c]","[c]"
"In post","2022","Attorney General's Office","London","Westminster","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","Nottingham","Female","20","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","Nottingham","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","Cambridgeshire CC","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","Cambridgeshire CC","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","Norwich and East Norfolk","Female","35","35","52580","51190"
"In post","2022","Cabinet Office (excl. agencies)","East of England","Norwich and East Norfolk","Male","30","30","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","Peterborough","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","Peterborough","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","London","Camden and City of London","Female","25","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","London","Camden and City of London","Male","50","50","57010","56340"
"In post","2022","Cabinet Office (excl. agencies)","London","Croydon","Female","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","London","Croydon","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","London","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","London","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","London","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","London","Lewisham and Southwark","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","London","Tower Hamlets","Female","515","500","49830","54700"
"In post","2022","Cabinet Office (excl. agencies)","London","Tower Hamlets","Male","500","495","54230","54700"
"In post","2022","Cabinet Office (excl. agencies)","London","Westminster","Female","2855","2800","46830","40600"
"In post","2022","Cabinet Office (excl. agencies)","London","Westminster","Male","2445","2440","52670","49700"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Darlington","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Darlington","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Tyneside","Female","290","265","28030","24100"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Tyneside","Male","175","170","31850","26570"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Blackpool","Female","25","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Blackpool","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester South East","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester South West","Female","140","140","42530","37300"
