"Status","Year","Parent_department","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","West Midlands","Outside London","EO","105","95","26970","26220"
"In post","2022","Attorney General's Departments","West Midlands","Outside London","G6","20","20","73520","70000"
"In post","2022","Attorney General's Departments","West Midlands","Outside London","G7","215","200","53310","53350"
"In post","2022","Attorney General's Departments","West Midlands","Outside London","HEO","55","50","33250","32050"
"In post","2022","Attorney General's Departments","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","Outside London","SEO","15","10","38330","38180"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Outside London","AO","10","10","22180","22200"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Outside London","EO","15","10","26600","25820"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Outside London","G7","45","40","54090","55610"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Outside London","HEO","15","15","33510","32560"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","Outside London","AO","85","75","22170","22200"
"In post","2022","Attorney General's Departments","West Yorkshire","Outside London","EO","105","95","26990","26220"
"In post","2022","Attorney General's Departments","West Yorkshire","Outside London","G6","35","35","67260","65560"
"In post","2022","Attorney General's Departments","West Yorkshire","Outside London","G7","215","200","53080","51470"
"In post","2022","Attorney General's Departments","West Yorkshire","Outside London","HEO","75","75","34960","34480"
"In post","2022","Attorney General's Departments","West Yorkshire","Outside London","SCS level","10","10","88720","88210"
"In post","2022","Attorney General's Departments","West Yorkshire","Outside London","SEO","15","15","40130","38180"
"In post","2022","Cabinet Office","Bedfordshire and Hertfordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Bedfordshire and Hertfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Bedfordshire and Hertfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Bedfordshire and Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","30","25","21220","21170"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G7","15","15","60190","57850"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","70","65","32080","33300"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cumbria","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cumbria","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","G6","15","15","71840","67000"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","G7","15","15","56130","54700"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","HEO","15","15","30150","29250"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Devon","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Devon","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Devon","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Dorset and Somerset","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Dorset and Somerset","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Dorset and Somerset","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Anglia","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","East Anglia","Outside London","EO","25","20","25480","25520"
"In post","2022","Cabinet Office","East Anglia","Outside London","G6","25","25","67970","67700"
"In post","2022","Cabinet Office","East Anglia","Outside London","G7","50","50","54180","51680"
"In post","2022","Cabinet Office","East Anglia","Outside London","HEO","70","65","31490","31250"
"In post","2022","Cabinet Office","East Anglia","Outside London","SCS level","10","10","97750","97920"
"In post","2022","Cabinet Office","East Anglia","Outside London","SEO","65","65","38980","38980"
"In post","2022","Cabinet Office","East Wales","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","East Wales","Outside London","EO","20","15","26110","25970"
"In post","2022","Cabinet Office","East Wales","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Cabinet Office","East Wales","Outside London","G7","50","45","51730","50000"
"In post","2022","Cabinet Office","East Wales","Outside London","HEO","75","75","30690","30940"
"In post","2022","Cabinet Office","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Wales","Outside London","SEO","40","40","38290","38980"
"In post","2022","Cabinet Office","East Yorkshire and Northern Lincolnshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Yorkshire and Northern Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Yorkshire and Northern Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Eastern Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Eastern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Eastern Scotland","Outside London","HEO","20","20","30450","32000"
"In post","2022","Cabinet Office","Eastern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","15","15","24810","24100"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","45","45","70910","65670"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","90","85","54350","53000"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","65","60","31240","32000"
