"Status","Year","Function_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Cornwall and Isles of Scilly","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Coventry","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Coventry","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Croydon","Female","30","30","51180","46470"
"In post","2022","Analysis","Croydon","Male","30","30","51550","45300"
"In post","2022","Analysis","Darlington","Female","20","15","[c]","[c]"
"In post","2022","Analysis","Darlington","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Devon CC","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Dorset","Female","60","55","31430","29750"
"In post","2022","Analysis","Dorset","Male","65","65","36890","30220"
"In post","2022","Analysis","Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Cumbria","Male","10","10","[c]","[c]"
"In post","2022","Analysis","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Flintshire and Wrexham","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Glasgow City","Female","25","25","[c]","[c]"
"In post","2022","Analysis","Glasgow City","Male","45","45","42200","37820"
"In post","2022","Analysis","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Greater Manchester South West","Female","15","15","[c]","[c]"
"In post","2022","Analysis","Greater Manchester South West","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Hackney and Newham","Female","65","65","49900","43810"
"In post","2022","Analysis","Hackney and Newham","Male","100","95","45150","38510"
"In post","2022","Analysis","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lambeth","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lambeth","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Leeds","Female","125","115","39250","36820"
"In post","2022","Analysis","Leeds","Male","130","130","40920","36050"
"In post","2022","Analysis","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Liverpool","Female","50","45","41570","40180"
"In post","2022","Analysis","Liverpool","Male","50","50","40450","40180"
"In post","2022","Analysis","Luton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Luton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Manchester","Female","125","120","38990","33590"
"In post","2022","Analysis","Manchester","Male","165","160","39780","34960"
"In post","2022","Analysis","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Monmouthshire and Newport","Female","685","645","36470","36840"
"In post","2022","Analysis","Monmouthshire and Newport","Male","565","555","38060","36840"
"In post","2022","Analysis","Monmouthshire and Newport","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire CC","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Nottingham","Female","15","10","[c]","[c]"
"In post","2022","Analysis","Nottingham","Male","20","20","[c]","[c]"
"In post","2022","Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Oxfordshire CC","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Plymouth","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Plymouth","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Portsmouth","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Portsmouth","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Sefton","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Sefton","Male","15","15","[c]","[c]"
"In post","2022","Analysis","Sheffield","Female","100","90","45100","42320"
"In post","2022","Analysis","Sheffield","Male","110","105","45910","45800"
"In post","2022","Analysis","Somerset CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Somerset CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South and West Derbyshire","Female","10","10","[c]","[c]"
"In post","2022","Analysis","South and West Derbyshire","Male","10","10","[c]","[c]"
"In post","2022","Analysis","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Hampshire","Female","310","285","37670","36840"
"In post","2022","Analysis","South Hampshire","Male","215","215","38590","36840"
"In post","2022","Analysis","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Southend-on-Sea","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Southend-on-Sea","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Staffordshire CC","Female","15","15","[c]","[c]"
"In post","2022","Analysis","Staffordshire CC","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Suffolk CC","Female","155","145","32210","29750"
"In post","2022","Analysis","Suffolk CC","Male","175","170","36680","35900"
"In post","2022","Analysis","Sunderland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Sunderland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Swindon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Swindon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Torbay","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Torbay","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tower Hamlets","Female","330","310","50280","47590"
"In post","2022","Analysis","Tower Hamlets","Male","395","390","51800","48170"
"In post","2022","Analysis","Tyneside","Female","75","70","42110","36650"
"In post","2022","Analysis","Tyneside","Male","75","75","38700","35590"
"In post","2022","Analysis","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Wakefield","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Wakefield","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Walsall","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Walsall","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Westminster","Female","1175","1125","47230","43420"
"In post","2022","Analysis","Westminster","Male","1385","1370","48250","45510"
"In post","2022","Analysis","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Wiltshire","Female","55","55","38170","38070"
"In post","2022","Analysis","Wiltshire","Male","70","70","38800","38070"
"In post","2022","Analysis","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Wirral","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Wolverhampton","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Wolverhampton","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","York","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","York","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Aberdeen City and Aberdeenshire","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Barnet","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Barnet","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","365","345","39890","37280"
"In post","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","405","400","45320","41350"
"In post","2022","Commercial","Belfast","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Berkshire","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Birmingham","Female","35","35","49010","39620"
"In post","2022","Commercial","Birmingham","Male","35","35","54030","41060"
"In post","2022","Commercial","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Blackpool","Female","20","20","[c]","[c]"
"In post","2022","Commercial","Blackpool","Male","15","15","[c]","[c]"
"In post","2022","Commercial","Bournemouth, Christchurch and Poole","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Brent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Brent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bristol, City of","Female","40","40","43940","36970"
"In post","2022","Commercial","Bristol, City of","Male","35","35","50240","41650"
"In post","2022","Commercial","Buckinghamshire","Female","40","40","40680","40100"
"In post","2022","Commercial","Buckinghamshire","Male","25","25","[c]","[c]"
"In post","2022","Commercial","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cambridgeshire CC","Female","40","35","35510","34800"
"In post","2022","Commercial","Cambridgeshire CC","Male","15","10","[c]","[c]"
"In post","2022","Commercial","Camden and City of London","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Camden and City of London","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Cardiff and Vale of Glamorgan","Female","15","15","[c]","[c]"
"In post","2022","Commercial","Cardiff and Vale of Glamorgan","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Central Hampshire","Female","100","95","39600","38070"
"In post","2022","Commercial","Central Hampshire","Male","75","75","44580","40260"
"In post","2022","Commercial","Cheshire East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","City of Edinburgh","Female","25","25","[c]","[c]"
"In post","2022","Commercial","City of Edinburgh","Male","35","30","41440","37710"
"In post","2022","Commercial","Clackmannanshire and Fife","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Clackmannanshire and Fife","Male","15","15","[c]","[c]"
"In post","2022","Commercial","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Coventry","Female","20","20","[c]","[c]"
"In post","2022","Commercial","Coventry","Male","20","20","[c]","[c]"
"In post","2022","Commercial","Croydon","Female","15","15","[c]","[c]"
"In post","2022","Commercial","Croydon","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Darlington","Female","35","35","42270","36500"
"In post","2022","Commercial","Darlington","Male","20","20","[c]","[c]"
"In post","2022","Commercial","Devon CC","Female","110","100","42320","39650"
"In post","2022","Commercial","Devon CC","Male","90","90","46530","47960"
"In post","2022","Commercial","Dorset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Dorset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Durham","Male","5","5","[c]","[c]"
"In post","2022","Commercial","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","5","5","[c]","[c]"
"In post","2022","Commercial","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Merseyside","Female","5","5","[c]","[c]"
"In post","2022","Commercial","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Falkirk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Falkirk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Flintshire and Wrexham","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Flintshire and Wrexham","Male","15","15","[c]","[c]"
"In post","2022","Commercial","Glasgow City","Female","75","75","40200","33300"
"In post","2022","Commercial","Glasgow City","Male","100","100","40560","35040"
"In post","2022","Commercial","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Greater Manchester South West","Female","85","75","45080","40520"
"In post","2022","Commercial","Greater Manchester South West","Male","85","85","47370","40520"
"In post","2022","Commercial","Gwynedd","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Gwynedd","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Hackney and Newham","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Hounslow and Richmond upon Thames","Female","15","15","[c]","[c]"
"In post","2022","Commercial","Hounslow and Richmond upon Thames","Male","25","25","[c]","[c]"
"In post","2022","Commercial","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Inverclyde, East Renfrewshire, and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lambeth","Female","15","15","[c]","[c]"
"In post","2022","Commercial","Lambeth","Male","25","25","[c]","[c]"
"In post","2022","Commercial","Leeds","Female","160","155","48640","41560"
"In post","2022","Commercial","Leeds","Male","125","125","47580","44400"
"In post","2022","Commercial","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lewisham and Southwark","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
