"Status","Year","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bedfordshire and Hertfordshire","1110","1015","29080","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","1085","980","28530","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cheshire","770","685","25640","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cornwall and Isles of Scilly","855","775","25650","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cumbria","250","215","26960","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Derbyshire and Nottinghamshire","2275","2020","26060","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Devon","1925","1630","25950","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Dorset and Somerset","885","775","26960","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Anglia","1805","1575","27060","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Wales","1485","1340","26470","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","1185","1015","26100","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Eastern Scotland","2970","2640","25500","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Essex","1575","1430","28910","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","1835","1610","26790","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester","5290","4855","28400","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hampshire and Isle of Wight","1255","1085","26330","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","895","785","25970","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Highlands and Islands","445","405","26370","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inner London - East","2705","2515","29940","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inner London - West","2845","2725","42980","36650"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kent","1735","1615","28850","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lancashire","8105","7390","28030","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","1685","1500","25520","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lincolnshire","570","500","26440","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Merseyside","3925","3455","25910","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Eastern Scotland","265","235","26730","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Yorkshire","355","320","28240","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Northumberland, and Tyne and Wear","7895","7100","29100","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outer London - East and North East","1975","1805","30280","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outer London - South","830","785","30990","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outer London - West and North West","1610","1490","30940","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Shropshire and Staffordshire","1460","1280","26810","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South Yorkshire","3390","3000","30950","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Southern Scotland","920","815","26430","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Surrey, East and West Sussex","2275","2020","26690","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Tees Valley and Durham","2280","2005","25330","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","600","555","31150","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Central Scotland","4035","3550","25020","26120"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Midlands","5285","4665","26070","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Wales and The Valleys","4230","3800","25910","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Yorkshire","4570","4155","30450","27570"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","30","30","49700","40030"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Cheshire","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Derbyshire and Nottinghamshire","40","35","51370","49530"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Devon","15","15","49700","50480"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","East Anglia","45","40","49790","51440"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","65","60","49120","49530"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Greater Manchester","15","15","50780","49780"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Inner London - East","10","10","59660","61020"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Inner London - West","2660","2580","48590","45210"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Kent","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Lancashire","25","25","40280","36820"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Merseyside","45","45","41610","36820"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","North Yorkshire","35","35","49690","49530"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Northumberland, and Tyne and Wear","25","20","50270","49530"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outer London - West and North West","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South Yorkshire","10","10","51050","53260"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Surrey, East and West Sussex","10","10","61430","61490"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","40","40","44780","40650"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Midlands","50","50","47370","49530"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Yorkshire","910","875","43520","39810"
"In post","2022","Disclosure Scotland","Scottish Government","West Central Scotland","355","335","29150","23230"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Kent","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","West Midlands","120","110","23610","21840"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","West Wales and The Valleys","6205","5495","26380","21840"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Bedfordshire and Hertfordshire","120","115","29660","28550"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","90","85","27850","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Cheshire","30","25","28330","26700"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Cornwall and Isles of Scilly","25","20","29620","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Cumbria","45","40","29660","27930"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Derbyshire and Nottinghamshire","405","385","33500","30730"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Devon","75","70","29020","26800"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Dorset and Somerset","65","65","28230","26830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East Anglia","175","165","28550","26830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East Wales","105","95","29040","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East Yorkshire and Northern Lincolnshire","70","65","28360","26830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Eastern Scotland","125","120","29180","26800"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Essex","80","70","28670","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","410","385","33320","30130"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Greater Manchester","175","165","27780","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Hampshire and Isle of Wight","110","105","28240","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Herefordshire, Worcestershire and Warwickshire","70","65","28800","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Highlands and Islands","15","15","27920","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Inner London - East","30","30","31110","30470"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Kent","160","150","31000","28930"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Lancashire","95","90","28360","26830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Leicestershire, Rutland and Northamptonshire","105","100","27850","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Lincolnshire","50","45","28650","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Merseyside","120","110","28550","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North Eastern Scotland","25","20","27540","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North Yorkshire","40","35","27880","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Northumberland, and Tyne and Wear","290","265","26450","26130"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Outer London - East and North East","145","135","31770","30780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Outer London - South","65","60","32220","30780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Outer London - West and North West","125","125","32650","30780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Shropshire and Staffordshire","195","180","28530","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South Yorkshire","95","85","28200","26830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Southern Scotland","30","30","28640","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Surrey, East and West Sussex","150","140","30060","27930"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Tees Valley and Durham","60","55","29500","26830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","West Central Scotland","90","85","28730","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","West Midlands","150","145","27900","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","West Wales and The Valleys","465","445","29440","26700"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","West Yorkshire","260","240","26620","26470"
"In post","2022","Education and Skills Funding Agency","Department for Education","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Derbyshire and Nottinghamshire","70","70","42250","37100"
"In post","2022","Education and Skills Funding Agency","Department for Education","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","East Anglia","5","5","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","100","100","38370","36500"
"In post","2022","Education and Skills Funding Agency","Department for Education","Greater Manchester","225","220","38170","36500"
"In post","2022","Education and Skills Funding Agency","Department for Education","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Inner London - West","285","275","49300","47150"
"In post","2022","Education and Skills Funding Agency","Department for Education","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Northumberland, and Tyne and Wear","50","50","35250","32870"
"In post","2022","Education and Skills Funding Agency","Department for Education","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Outer London - South","10","10","40890","40230"
"In post","2022","Education and Skills Funding Agency","Department for Education","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","South Yorkshire","320","305","38790","36500"
"In post","2022","Education and Skills Funding Agency","Department for Education","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Tees Valley and Durham","165","160","37800","36500"
"In post","2022","Education and Skills Funding Agency","Department for Education","West Midlands","560","550","41530","37100"
"In post","2022","Education and Skills Funding Agency","Department for Education","West Yorkshire","70","65","41940","37210"
"In post","2022","Education Scotland","Scottish Government","Eastern Scotland","100","95","53610","50670"
"In post","2022","Education Scotland","Scottish Government","Highlands and Islands","10","10","65780","68880"
"In post","2022","Education Scotland","Scottish Government","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","North Eastern Scotland","10","10","68490","71480"
"In post","2022","Education Scotland","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","West Central Scotland","205","195","57930","62170"
"In post","2022","Estyn","Estyn","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Estyn","East Wales","80","75","53300","51380"
"In post","2022","Estyn","Estyn","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Estyn","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Estyn","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Estyn","West Wales and The Valleys","30","30","73500","75480"
"In post","2022","FCDO Services","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","795","755","38710","34390"
"In post","2022","FCDO Services","Foreign, Commonwealth and Development Office","Inner London - West","165","160","47610","44260"
"In post","2022","FCDO Services","Foreign, Commonwealth and Development Office","Overseas","125","125","39780","40090"
"In post","2022","Food Standards Agency","Food Standards Agency","Bedfordshire and Hertfordshire","25","25","39740","40350"
"In post","2022","Food Standards Agency","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","30","30","44330","40960"
"In post","2022","Food Standards Agency","Food Standards Agency","Cheshire","10","10","31890","27770"
"In post","2022","Food Standards Agency","Food Standards Agency","Cornwall and Isles of Scilly","20","20","32540","26750"
"In post","2022","Food Standards Agency","Food Standards Agency","Cumbria","10","10","30200","26750"
"In post","2022","Food Standards Agency","Food Standards Agency","Derbyshire and Nottinghamshire","35","35","35830","30350"
"In post","2022","Food Standards Agency","Food Standards Agency","Devon","25","20","39840","30810"
"In post","2022","Food Standards Agency","Food Standards Agency","Dorset and Somerset","25","25","33520","28800"
"In post","2022","Food Standards Agency","Food Standards Agency","East Anglia","70","70","33100","28800"
"In post","2022","Food Standards Agency","Food Standards Agency","East Wales","75","70","39060","37350"
"In post","2022","Food Standards Agency","Food Standards Agency","East Yorkshire and Northern Lincolnshire","45","45","37230","30810"
"In post","2022","Food Standards Agency","Food Standards Agency","Essex","35","35","34270","32350"
"In post","2022","Food Standards Agency","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","45","45","35700","31800"
"In post","2022","Food Standards Agency","Food Standards Agency","Greater Manchester","30","30","34610","30810"
"In post","2022","Food Standards Agency","Food Standards Agency","Hampshire and Isle of Wight","10","10","45710","45150"
"In post","2022","Food Standards Agency","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","25","25","32970","30350"
"In post","2022","Food Standards Agency","Food Standards Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Inner London - East","20","20","42070","40350"
"In post","2022","Food Standards Agency","Food Standards Agency","Inner London - West","155","155","45040","40960"
"In post","2022","Food Standards Agency","Food Standards Agency","Kent","25","25","40290","40350"
"In post","2022","Food Standards Agency","Food Standards Agency","Lancashire","40","40","33100","26750"
"In post","2022","Food Standards Agency","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","20","20","38620","30350"
"In post","2022","Food Standards Agency","Food Standards Agency","Lincolnshire","30","30","32180","28270"
"In post","2022","Food Standards Agency","Food Standards Agency","Merseyside","10","5","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","North Yorkshire","175","165","36990","32030"
"In post","2022","Food Standards Agency","Food Standards Agency","Northern Ireland","100","100","37610","37350"
"In post","2022","Food Standards Agency","Food Standards Agency","Northumberland, and Tyne and Wear","10","10","40370","35640"
"In post","2022","Food Standards Agency","Food Standards Agency","Outer London - East and North East","25","25","40370","40350"
"In post","2022","Food Standards Agency","Food Standards Agency","Outer London - South","20","20","41910","40960"
"In post","2022","Food Standards Agency","Food Standards Agency","Outer London - West and North West","25","25","46260","40960"
"In post","2022","Food Standards Agency","Food Standards Agency","Shropshire and Staffordshire","45","45","32300","27680"
"In post","2022","Food Standards Agency","Food Standards Agency","South Yorkshire","15","15","31920","30810"
"In post","2022","Food Standards Agency","Food Standards Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Surrey, East and West Sussex","35","30","43760","40650"
"In post","2022","Food Standards Agency","Food Standards Agency","Tees Valley and Durham","20","15","30990","28940"
"In post","2022","Food Standards Agency","Food Standards Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Midlands","45","45","33050","30350"
"In post","2022","Food Standards Agency","Food Standards Agency","West Wales and The Valleys","75","75","34020","30350"
"In post","2022","Food Standards Agency","Food Standards Agency","West Yorkshire","40","40","36150","31580"
"In post","2022","Food Standards Scotland","Scottish Government","Eastern Scotland","45","45","34240","30140"
"In post","2022","Food Standards Scotland","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","North Eastern Scotland","210","200","37280","33070"
"In post","2022","Food Standards Scotland","Scottish Government","Southern Scotland","30","30","31150","30840"
"In post","2022","Food Standards Scotland","Scottish Government","West Central Scotland","15","15","30650","30040"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","270","265","32180","27130"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Inner London - West","3890","3800","50260","48320"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","2085","2080","52460","53470"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Southern Scotland","830","795","41790","38500"
"In post","2022","Forestry and Land Scotland","Scottish Government","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Forestry and Land Scotland","Scottish Government","Eastern Scotland","345","330","36060","32040"
"In post","2022","Forestry and Land Scotland","Scottish Government","Highlands and Islands","400","385","31300","28980"
"In post","2022","Forestry and Land Scotland","Scottish Government","North Eastern Scotland","70","70","30940","28980"
"In post","2022","Forestry and Land Scotland","Scottish Government","Southern Scotland","190","185","31410","28980"
"In post","2022","Forestry and Land Scotland","Scottish Government","West Central Scotland","10","10","27650","25940"
"In post","2022","Government Actuary's Department","Chancellor's other departments","Eastern Scotland","10","10","73790","69690"
"In post","2022","Government Actuary's Department","Chancellor's other departments","Inner London - West","210","195","65470","57250"
"In post","2022","Government Internal Audit Agency","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","15","15","41910","39870"
"In post","2022","Government Internal Audit Agency","HM Treasury","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","East Anglia","5","5","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","East Wales","5","5","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","35","35","48390","44620"
"In post","2022","Government Internal Audit Agency","HM Treasury","Greater Manchester","5","5","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Inner London - West","165","160","52020","51820"
"In post","2022","Government Internal Audit Agency","HM Treasury","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Lancashire","20","15","43960","41370"
"In post","2022","Government Internal Audit Agency","HM Treasury","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Merseyside","25","25","47380","43140"
"In post","2022","Government Internal Audit Agency","HM Treasury","North Yorkshire","10","10","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Northumberland, and Tyne and Wear","20","20","47190","45390"
"In post","2022","Government Internal Audit Agency","HM Treasury","Outer London - East and North East","[c]","[c]","[c]","[c]"
