"Status","Year","Disability","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Attorney General's Departments","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","SEO","Heterosexual / straight","30","30","40160","39750"
"In post","2022","Declared disabled","Attorney General's Departments","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","AO","Heterosexual / straight","60","55","21760","21050"
"In post","2022","Declared disabled","Cabinet Office","AO","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","EO","Heterosexual / straight","105","100","26840","27500"
"In post","2022","Declared disabled","Cabinet Office","EO","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","EO","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","G6","Heterosexual / straight","65","60","66860","64530"
"In post","2022","Declared disabled","Cabinet Office","G6","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","G6","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","G7","Heterosexual / straight","155","155","54370","54700"
"In post","2022","Declared disabled","Cabinet Office","G7","LGBO","45","45","54260","54700"
"In post","2022","Declared disabled","Cabinet Office","G7","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","HEO","Heterosexual / straight","130","125","33780","34440"
"In post","2022","Declared disabled","Cabinet Office","HEO","LGBO","30","30","34330","34550"
"In post","2022","Declared disabled","Cabinet Office","HEO","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","SCS level","Heterosexual / straight","45","45","93250","79090"
"In post","2022","Declared disabled","Cabinet Office","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","SEO","Heterosexual / straight","110","105","39450","39870"
"In post","2022","Declared disabled","Cabinet Office","SEO","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","SEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","SEO","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","SEO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","AA","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","AA","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","AO","Heterosexual / straight","80","70","21980","21580"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","AO","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","AO","Unknown","25","20","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","145","135","26570","26080"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","EO","LGBO","30","30","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","EO","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","EO","Unknown","15","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","G6","Heterosexual / straight","60","55","67930","66900"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","G6","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","G6","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","G7","Heterosexual / straight","185","180","54290","53600"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","G7","LGBO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","G7","Undeclared","20","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","G7","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","HEO","Heterosexual / straight","240","230","33550","33570"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","HEO","LGBO","45","40","33650","33570"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","HEO","Undeclared","30","25","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","SEO","Heterosexual / straight","190","180","41850","40220"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","SEO","LGBO","40","40","41300","40050"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","SEO","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","G7","Heterosexual / straight","35","35","53870","52130"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","G7","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","HEO","Heterosexual / straight","50","50","35280","34020"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","HEO","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","EO","Heterosexual / straight","75","75","26480","26000"
"In post","2022","Declared disabled","Department for Education","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","G6","Heterosexual / straight","50","50","64060","64180"
"In post","2022","Declared disabled","Department for Education","G6","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","G6","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","G6","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","G7","Heterosexual / straight","130","125","52280","50630"
"In post","2022","Declared disabled","Department for Education","G7","LGBO","20","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","G7","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","HEO","Heterosexual / straight","130","125","31100","30200"
"In post","2022","Declared disabled","Department for Education","HEO","LGBO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","HEO","Undeclared","20","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","SEO","Heterosexual / straight","160","155","38770","37100"
"In post","2022","Declared disabled","Department for Education","SEO","LGBO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","SEO","Undeclared","25","25","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","SEO","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","AO","Heterosexual / straight","180","160","21970","21300"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","AO","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","AO","Undeclared","25","25","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","AO","Unknown","45","40","21530","21300"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","210","200","26350","25320"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","EO","LGBO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","EO","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","EO","Unknown","25","20","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","G6","Heterosexual / straight","50","45","61650","61520"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","G6","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","G6","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","G7","Heterosexual / straight","160","155","51260","50920"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","G7","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","G7","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","G7","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","HEO","Heterosexual / straight","225","215","31570","30720"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","HEO","LGBO","50","50","31500","30720"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","HEO","Undeclared","30","30","31450","31430"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","SEO","Heterosexual / straight","180","170","38230","37410"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","SEO","LGBO","30","25","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","SEO","Undeclared","30","30","38360","37410"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","SEO","Unknown","10","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","EO","Heterosexual / straight","25","25","[c]","[c]"
