"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Commercial","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","North Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Scotland","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Southern Scotland","Female","30","30","39420","39630"
"In post","2022","Commercial","Scotland","Southern Scotland","Male","15","15","[c]","[c]"
"In post","2022","Commercial","Scotland","West Central Scotland","Female","60","60","33490","33000"
"In post","2022","Commercial","Scotland","West Central Scotland","Male","70","70","34310","33000"
"In post","2022","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","95","90","37490","35000"
"In post","2022","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","85","85","40150","40000"
"In post","2022","Commercial","South East (England)","Hampshire and Isle of Wight","Female","150","140","35200","34800"
"In post","2022","Commercial","South East (England)","Hampshire and Isle of Wight","Male","95","95","37640","34800"
"In post","2022","Commercial","South East (England)","Kent","Female","10","10","[c]","[c]"
"In post","2022","Commercial","South East (England)","Kent","Male","5","5","[c]","[c]"
"In post","2022","Commercial","South East (England)","Surrey, East and West Sussex","Female","20","20","[c]","[c]"
"In post","2022","Commercial","South East (England)","Surrey, East and West Sussex","Male","15","15","[c]","[c]"
"In post","2022","Commercial","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South West (England)","Devon","Female","130","125","41650","38830"
"In post","2022","Commercial","South West (England)","Devon","Male","100","100","45550","45810"
"In post","2022","Commercial","South West (England)","Dorset and Somerset","Female","70","65","39280","34610"
"In post","2022","Commercial","South West (England)","Dorset and Somerset","Male","60","60","43160","42510"
"In post","2022","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","795","745","37120","34800"
"In post","2022","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","695","680","41130","38240"
"In post","2022","Commercial","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","East Wales","Female","80","80","36540","31990"
"In post","2022","Commercial","Wales","East Wales","Male","90","85","38350","33660"
"In post","2022","Commercial","Wales","West Wales and The Valleys","Female","105","95","33230","31040"
"In post","2022","Commercial","Wales","West Wales and The Valleys","Male","95","95","33280","30730"
"In post","2022","Commercial","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","10","10","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Shropshire and Staffordshire","Female","80","75","37490","34500"
"In post","2022","Commercial","West Midlands (England)","Shropshire and Staffordshire","Male","40","40","39770","33080"
"In post","2022","Commercial","West Midlands (England)","West Midlands","Female","80","75","38970","36780"
"In post","2022","Commercial","West Midlands (England)","West Midlands","Male","70","70","36760","36420"
"In post","2022","Commercial","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","North Yorkshire","Female","35","30","38240","37690"
"In post","2022","Commercial","Yorkshire and The Humber","North Yorkshire","Male","20","20","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","South Yorkshire","Female","140","130","35530","33170"
"In post","2022","Commercial","Yorkshire and The Humber","South Yorkshire","Male","115","110","35710","35310"
"In post","2022","Commercial","Yorkshire and The Humber","West Yorkshire","Female","180","170","41500","36820"
"In post","2022","Commercial","Yorkshire and The Humber","West Yorkshire","Male","130","125","41530","36890"
"In post","2022","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","Female","55","50","39970","40180"
"In post","2022","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","Male","25","25","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","5","5","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Lincolnshire","Female","10","10","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Lincolnshire","Male","10","10","[c]","[c]"
"In post","2022","Communications","East of England","Bedfordshire and Hertfordshire","Female","10","10","[c]","[c]"
"In post","2022","Communications","East of England","Bedfordshire and Hertfordshire","Male","10","10","[c]","[c]"
"In post","2022","Communications","East of England","East Anglia","Female","25","25","[c]","[c]"
"In post","2022","Communications","East of England","East Anglia","Male","25","25","[c]","[c]"
"In post","2022","Communications","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","London","Inner London - East","Female","150","140","45050","40450"
"In post","2022","Communications","London","Inner London - East","Male","95","95","50630","44310"
"In post","2022","Communications","London","Inner London - West","Female","1135","1095","46670","43750"
"In post","2022","Communications","London","Inner London - West","Male","750","745","47510","43300"
"In post","2022","Communications","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","London","Outer London - South","Female","20","20","[c]","[c]"
"In post","2022","Communications","London","Outer London - South","Male","20","20","[c]","[c]"
"In post","2022","Communications","London","Outer London - West and North West","Female","20","20","[c]","[c]"
"In post","2022","Communications","London","Outer London - West and North West","Male","20","20","[c]","[c]"
"In post","2022","Communications","North East (England)","Northumberland, and Tyne and Wear","Female","40","35","36780","33370"
"In post","2022","Communications","North East (England)","Northumberland, and Tyne and Wear","Male","30","30","[c]","[c]"
"In post","2022","Communications","North East (England)","Tees Valley and Durham","Female","25","25","[c]","[c]"
"In post","2022","Communications","North East (England)","Tees Valley and Durham","Male","10","10","[c]","[c]"
"In post","2022","Communications","North West (England)","Cheshire","Female","10","10","[c]","[c]"
"In post","2022","Communications","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North West (England)","Greater Manchester","Female","65","60","35290","32010"
"In post","2022","Communications","North West (England)","Greater Manchester","Male","40","40","34200","30270"
"In post","2022","Communications","North West (England)","Lancashire","Female","20","20","[c]","[c]"
"In post","2022","Communications","North West (England)","Lancashire","Male","10","10","[c]","[c]"
"In post","2022","Communications","North West (England)","Merseyside","Female","45","45","41090","39330"
"In post","2022","Communications","North West (England)","Merseyside","Male","35","35","39920","37910"
"In post","2022","Communications","Northern Ireland","Northern Ireland","Female","20","20","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2022","Communications","Overseas","Overseas","Female","5","5","[c]","[c]"
"In post","2022","Communications","Overseas","Overseas","Male","5","5","[c]","[c]"
"In post","2022","Communications","Scotland","Eastern Scotland","Female","30","30","[c]","[c]"
"In post","2022","Communications","Scotland","Eastern Scotland","Male","15","15","[c]","[c]"
"In post","2022","Communications","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","West Central Scotland","Female","15","15","[c]","[c]"
"In post","2022","Communications","Scotland","West Central Scotland","Male","15","15","[c]","[c]"
"In post","2022","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","35","35","35160","33000"
"In post","2022","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","45","45","33340","33000"
"In post","2022","Communications","South East (England)","Hampshire and Isle of Wight","Female","100","95","34750","33000"
"In post","2022","Communications","South East (England)","Hampshire and Isle of Wight","Male","70","70","33090","31860"
"In post","2022","Communications","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","Surrey, East and West Sussex","Female","10","10","[c]","[c]"
"In post","2022","Communications","South East (England)","Surrey, East and West Sussex","Male","10","10","[c]","[c]"
"In post","2022","Communications","South West (England)","Cornwall and Isles of Scilly","Female","5","5","[c]","[c]"
"In post","2022","Communications","South West (England)","Cornwall and Isles of Scilly","Male","5","5","[c]","[c]"
"In post","2022","Communications","South West (England)","Devon","Female","30","25","[c]","[c]"
"In post","2022","Communications","South West (England)","Devon","Male","20","20","[c]","[c]"
"In post","2022","Communications","South West (England)","Dorset and Somerset","Female","30","25","[c]","[c]"
"In post","2022","Communications","South West (England)","Dorset and Somerset","Male","25","25","[c]","[c]"
"In post","2022","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","105","95","35920","33660"
"In post","2022","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","90","85","37510","35700"
"In post","2022","Communications","Unknown","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Communications","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wales","East Wales","Female","165","150","39650","38160"
"In post","2022","Communications","Wales","East Wales","Male","110","110","40330","38160"
"In post","2022","Communications","Wales","West Wales and The Valleys","Female","70","60","32090","30450"
"In post","2022","Communications","Wales","West Wales and The Valleys","Male","40","35","33090","29430"
"In post","2022","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","10","10","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","5","5","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Shropshire and Staffordshire","Female","35","30","37110","35280"
"In post","2022","Communications","West Midlands (England)","Shropshire and Staffordshire","Male","20","20","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","West Midlands","Female","65","60","42890","39670"
"In post","2022","Communications","West Midlands (England)","West Midlands","Male","30","30","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","North Yorkshire","Female","10","10","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","North Yorkshire","Male","15","15","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","South Yorkshire","Female","25","25","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","South Yorkshire","Male","25","25","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","West Yorkshire","Female","60","60","47270","49530"
"In post","2022","Communications","Yorkshire and The Humber","West Yorkshire","Male","30","30","49310","49860"
"In post","2022","Corporate Finance","London","Inner London - East","Female","10","10","[c]","[c]"
"In post","2022","Corporate Finance","London","Inner London - East","Male","10","10","[c]","[c]"
"In post","2022","Corporate Finance","London","Inner London - West","Female","10","10","[c]","[c]"
"In post","2022","Corporate Finance","London","Inner London - West","Male","25","20","[c]","[c]"
"In post","2022","Corporate Finance","Scotland","West Central Scotland","Female","10","10","[c]","[c]"
"In post","2022","Corporate Finance","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Hampshire and Isle of Wight","Female","15","15","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Hampshire and Isle of Wight","Male","10","10","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Dorset and Somerset","Female","5","5","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","20","20","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","10","[c]","[c]"
"In post","2022","Corporate Finance","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","West Midlands (England)","West Midlands","Female","5","5","[c]","[c]"
"In post","2022","Corporate Finance","West Midlands (England)","West Midlands","Male","5","5","[c]","[c]"
"In post","2022","Corporate Finance","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","Female","115","95","27280","27570"
"In post","2022","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","Male","100","90","29440","27570"
"In post","2022","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","55","50","27740","27570"
"In post","2022","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","25","25","[c]","[c]"
"In post","2022","Counter Fraud","East Midlands (England)","Lincolnshire","Female","15","10","[c]","[c]"
"In post","2022","Counter Fraud","East Midlands (England)","Lincolnshire","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","East of England","Bedfordshire and Hertfordshire","Female","60","55","29110","29290"
"In post","2022","Counter Fraud","East of England","Bedfordshire and Hertfordshire","Male","50","50","32920","30030"
"In post","2022","Counter Fraud","East of England","East Anglia","Female","60","55","26900","27570"
"In post","2022","Counter Fraud","East of England","East Anglia","Male","50","45","28960","27570"
"In post","2022","Counter Fraud","East of England","Essex","Female","70","65","30220","29290"
"In post","2022","Counter Fraud","East of England","Essex","Male","40","35","34290","31880"
"In post","2022","Counter Fraud","London","Inner London - East","Female","80","75","31100","31060"
"In post","2022","Counter Fraud","London","Inner London - East","Male","75","75","33150","31880"
"In post","2022","Counter Fraud","London","Inner London - West","Female","175","160","39680","33100"
"In post","2022","Counter Fraud","London","Inner London - West","Male","205","200","46560","40270"
"In post","2022","Counter Fraud","London","Outer London - East and North East","Female","325","275","27780","25110"
"In post","2022","Counter Fraud","London","Outer London - East and North East","Male","185","180","29230","30020"
"In post","2022","Counter Fraud","London","Outer London - South","Female","50","45","32510","31880"
"In post","2022","Counter Fraud","London","Outer London - South","Male","35","35","35940","34730"
"In post","2022","Counter Fraud","London","Outer London - West and North West","Female","80","70","31720","31130"
"In post","2022","Counter Fraud","London","Outer London - West and North West","Male","50","50","33910","31880"
"In post","2022","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","Female","210","190","28050","27570"
"In post","2022","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","Male","125","120","28970","27570"
"In post","2022","Counter Fraud","North East (England)","Tees Valley and Durham","Female","145","120","24980","25560"
"In post","2022","Counter Fraud","North East (England)","Tees Valley and Durham","Male","70","65","25560","25840"
"In post","2022","Counter Fraud","North West (England)","Cheshire","Female","20","15","[c]","[c]"
"In post","2022","Counter Fraud","North West (England)","Cheshire","Male","10","5","[c]","[c]"
"In post","2022","Counter Fraud","North West (England)","Cumbria","Female","15","10","[c]","[c]"
"In post","2022","Counter Fraud","North West (England)","Cumbria","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","North West (England)","Greater Manchester","Female","125","110","29800","27570"
"In post","2022","Counter Fraud","North West (England)","Greater Manchester","Male","125","115","31530","27570"
"In post","2022","Counter Fraud","North West (England)","Lancashire","Female","90","80","28250","27570"
"In post","2022","Counter Fraud","North West (England)","Lancashire","Male","70","70","29560","27570"
"In post","2022","Counter Fraud","North West (England)","Merseyside","Female","150","135","27780","27570"
"In post","2022","Counter Fraud","North West (England)","Merseyside","Male","100","100","29670","27570"
"In post","2022","Counter Fraud","Northern Ireland","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Scotland","Eastern Scotland","Female","95","80","26700","27570"
"In post","2022","Counter Fraud","Scotland","Eastern Scotland","Male","60","55","27100","27570"
"In post","2022","Counter Fraud","Scotland","Highlands and Islands","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Scotland","North Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Scotland","North Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Scotland","Southern Scotland","Female","145","125","23680","21260"
"In post","2022","Counter Fraud","Scotland","Southern Scotland","Male","65","65","24070","21260"
"In post","2022","Counter Fraud","Scotland","West Central Scotland","Female","210","190","26950","27570"
"In post","2022","Counter Fraud","Scotland","West Central Scotland","Male","145","130","27010","27570"
"In post","2022","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","70","60","27970","29090"
"In post","2022","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","25","20","[c]","[c]"
"In post","2022","Counter Fraud","South East (England)","Hampshire and Isle of Wight","Female","75","60","28290","27570"
"In post","2022","Counter Fraud","South East (England)","Hampshire and Isle of Wight","Male","30","30","29090","27570"
"In post","2022","Counter Fraud","South East (England)","Kent","Female","185","165","27960","25110"
"In post","2022","Counter Fraud","South East (England)","Kent","Male","95","95","27920","25110"
"In post","2022","Counter Fraud","South East (England)","Surrey, East and West Sussex","Female","95","85","28730","27570"
"In post","2022","Counter Fraud","South East (England)","Surrey, East and West Sussex","Male","75","70","29700","28490"
"In post","2022","Counter Fraud","South West (England)","Cornwall and Isles of Scilly","Female","35","35","28610","27570"
"In post","2022","Counter Fraud","South West (England)","Cornwall and Isles of Scilly","Male","15","15","[c]","[c]"
"In post","2022","Counter Fraud","South West (England)","Devon","Female","55","45","27110","27570"
"In post","2022","Counter Fraud","South West (England)","Devon","Male","45","40","28990","27570"
"In post","2022","Counter Fraud","South West (England)","Dorset and Somerset","Female","60","55","27690","27570"
"In post","2022","Counter Fraud","South West (England)","Dorset and Somerset","Male","30","25","[c]","[c]"
"In post","2022","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","70","60","27730","27570"
"In post","2022","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","50","45","28200","27570"
"In post","2022","Counter Fraud","Unknown","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Wales","East Wales","Female","130","110","25480","24500"
"In post","2022","Counter Fraud","Wales","East Wales","Male","90","85","27300","25000"
"In post","2022","Counter Fraud","Wales","West Wales and The Valleys","Female","190","165","26590","27570"
"In post","2022","Counter Fraud","Wales","West Wales and The Valleys","Male","170","160","27810","27570"
"In post","2022","Counter Fraud","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","35","30","28610","27570"
"In post","2022","Counter Fraud","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","25","20","[c]","[c]"
"In post","2022","Counter Fraud","West Midlands (England)","Shropshire and Staffordshire","Female","60","50","27930","27570"
"In post","2022","Counter Fraud","West Midlands (England)","Shropshire and Staffordshire","Male","40","35","28660","27570"
"In post","2022","Counter Fraud","West Midlands (England)","West Midlands","Female","240","210","28300","27570"
"In post","2022","Counter Fraud","West Midlands (England)","West Midlands","Male","145","135","29510","27570"
"In post","2022","Counter Fraud","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","40","35","27950","27570"
"In post","2022","Counter Fraud","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","45","40","28230","27570"
"In post","2022","Counter Fraud","Yorkshire and The Humber","North Yorkshire","Female","30","25","29390","27570"
"In post","2022","Counter Fraud","Yorkshire and The Humber","North Yorkshire","Male","40","40","31080","30810"
"In post","2022","Counter Fraud","Yorkshire and The Humber","South Yorkshire","Female","90","80","28380","27570"
"In post","2022","Counter Fraud","Yorkshire and The Humber","South Yorkshire","Male","45","40","28190","27570"
"In post","2022","Counter Fraud","Yorkshire and The Humber","West Yorkshire","Female","135","115","29650","27570"
"In post","2022","Counter Fraud","Yorkshire and The Humber","West Yorkshire","Male","90","85","30570","27570"
"In post","2022","Digital, Data and Technology","East Midlands (England)","Derbyshire and Nottinghamshire","Female","100","95","39970","36500"
"In post","2022","Digital, Data and Technology","East Midlands (England)","Derbyshire and Nottinghamshire","Male","145","145","38430","33840"
"In post","2022","Digital, Data and Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","35","35","34880","35900"
"In post","2022","Digital, Data and Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","55","55","36990","33300"
"In post","2022","Digital, Data and Technology","East Midlands (England)","Lincolnshire","Female","15","15","[c]","[c]"
"In post","2022","Digital, Data and Technology","East Midlands (England)","Lincolnshire","Male","40","40","30670","27570"
"In post","2022","Digital, Data and Technology","East of England","Bedfordshire and Hertfordshire","Female","35","35","37250","34710"
"In post","2022","Digital, Data and Technology","East of England","Bedfordshire and Hertfordshire","Male","110","110","37120","36300"
"In post","2022","Digital, Data and Technology","East of England","East Anglia","Female","90","80","34200","30820"
"In post","2022","Digital, Data and Technology","East of England","East Anglia","Male","190","185","35180","33300"
"In post","2022","Digital, Data and Technology","East of England","Essex","Female","65","60","39570","40180"
"In post","2022","Digital, Data and Technology","East of England","Essex","Male","185","175","37430","35140"
"In post","2022","Digital, Data and Technology","London","Inner London - East","Female","310","305","48770","42320"
"In post","2022","Digital, Data and Technology","London","Inner London - East","Male","455","450","51260","46570"
"In post","2022","Digital, Data and Technology","London","Inner London - West","Female","800","775","48270","45000"
"In post","2022","Digital, Data and Technology","London","Inner London - West","Male","1300","1290","50760","47340"
"In post","2022","Digital, Data and Technology","London","Outer London - East and North East","Female","10","10","[c]","[c]"
"In post","2022","Digital, Data and Technology","London","Outer London - East and North East","Male","20","20","[c]","[c]"
"In post","2022","Digital, Data and Technology","London","Outer London - South","Female","325","315","48460","44080"
"In post","2022","Digital, Data and Technology","London","Outer London - South","Male","505","500","51870","47100"
"In post","2022","Digital, Data and Technology","London","Outer London - West and North West","Female","95","90","41990","39110"
"In post","2022","Digital, Data and Technology","London","Outer London - West and North West","Male","240","235","42960","41660"
"In post","2022","Digital, Data and Technology","North East (England)","Northumberland, and Tyne and Wear","Female","655","610","40730","36870"
"In post","2022","Digital, Data and Technology","North East (England)","Northumberland, and Tyne and Wear","Male","1335","1310","43070","40170"
"In post","2022","Digital, Data and Technology","North East (England)","Tees Valley and Durham","Female","90","85","36420","34110"
"In post","2022","Digital, Data and Technology","North East (England)","Tees Valley and Durham","Male","95","95","38610","36500"
"In post","2022","Digital, Data and Technology","North West (England)","Cheshire","Female","90","85","40120","36740"
"In post","2022","Digital, Data and Technology","North West (England)","Cheshire","Male","130","130","39750","39270"
"In post","2022","Digital, Data and Technology","North West (England)","Cumbria","Female","5","5","[c]","[c]"
