"Status","Year","Ethnicity","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","North West (England)","Cumbria","400","380","25480","21300"
"In post","2022","Unknown","North West (England)","Greater Manchester","3305","3170","31170","26950"
"In post","2022","Unknown","North West (England)","Lancashire","1505","1400","27830","25210"
"In post","2022","Unknown","North West (England)","Merseyside","2865","2690","27900","24880"
"In post","2022","Unknown","Northern Ireland","Northern Ireland","810","775","27760","24880"
"In post","2022","Unknown","Overseas","Overseas","520","515","49310","47170"
"In post","2022","Unknown","Scotland","Eastern Scotland","4960","4685","32650","29550"
"In post","2022","Unknown","Scotland","Highlands and Islands","245","225","29060","27230"
"In post","2022","Unknown","Scotland","North Eastern Scotland","425","400","32930","29900"
"In post","2022","Unknown","Scotland","Southern Scotland","1435","1330","28250","24400"
"In post","2022","Unknown","Scotland","West Central Scotland","3695","3495","30880","27230"
"In post","2022","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","1095","1050","31880","28200"
"In post","2022","Unknown","South East (England)","Hampshire and Isle of Wight","1595","1445","31720","26840"
"In post","2022","Unknown","South East (England)","Kent","960","915","28310","26590"
"In post","2022","Unknown","South East (England)","Surrey, East and West Sussex","925","845","30780","27570"
"In post","2022","Unknown","South West (England)","Cornwall and Isles of Scilly","160","145","26850","23280"
"In post","2022","Unknown","South West (England)","Devon","1020","945","28130","25000"
"In post","2022","Unknown","South West (England)","Dorset and Somerset","600","565","29880","26740"
"In post","2022","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","2610","2500","34590","29550"
"In post","2022","Unknown","Unknown","Unknown","2220","2205","37060","32700"
"In post","2022","Unknown","Wales","East Wales","2850","2700","30670","26820"
"In post","2022","Unknown","Wales","West Wales and The Valleys","1665","1545","27260","21960"
"In post","2022","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","435","410","27410","24880"
"In post","2022","Unknown","West Midlands (England)","Shropshire and Staffordshire","895","845","30600","26610"
"In post","2022","Unknown","West Midlands (England)","West Midlands","2830","2680","30140","26820"
"In post","2022","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","465","440","26580","24880"
"In post","2022","Unknown","Yorkshire and The Humber","North Yorkshire","590","560","32320","27170"
"In post","2022","Unknown","Yorkshire and The Humber","South Yorkshire","1010","960","32160","27120"
"In post","2022","Unknown","Yorkshire and The Humber","West Yorkshire","3395","3245","31380","26820"
"In post","2022","White","East Midlands (England)","Derbyshire and Nottinghamshire","9605","8905","32600","27570"
"In post","2022","White","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","3935","3630","29220","27380"
"In post","2022","White","East Midlands (England)","Lincolnshire","2615","2460","28710","26910"
"In post","2022","White","East of England","Bedfordshire and Hertfordshire","3015","2830","34440","30610"
"In post","2022","White","East of England","East Anglia","10335","9630","30670","27570"
"In post","2022","White","East of England","Essex","3840","3530","31340","29290"
"In post","2022","White","London","Inner London - East","8665","8320","47320","41380"
"In post","2022","White","London","Inner London - West","34065","33060","50650","51250"
"In post","2022","White","London","Outer London - East and North East","1605","1495","32590","31060"
"In post","2022","White","London","Outer London - South","5390","5110","41920","37610"
"In post","2022","White","London","Outer London - West and North West","3700","3460","35820","31900"
"In post","2022","White","North East (England)","Northumberland, and Tyne and Wear","18045","16280","30350","27570"
"In post","2022","White","North East (England)","Tees Valley and Durham","8325","7560","29160","27130"
"In post","2022","White","North West (England)","Cheshire","3555","3340","32380","30210"
"In post","2022","White","North West (England)","Cumbria","1795","1630","29330","26310"
"In post","2022","White","North West (England)","Greater Manchester","14490","13600","32770","27570"
"In post","2022","White","North West (England)","Lancashire","11475","10465","29680","27570"
"In post","2022","White","North West (England)","Merseyside","16960","15605","29770","26820"
"In post","2022","White","Northern Ireland","Northern Ireland","3310","3135","30020","26820"
"In post","2022","White","Overseas","Overseas","2530","2520","50050","49810"
"In post","2022","White","Scotland","Eastern Scotland","14835","14000","36730","31540"
"In post","2022","White","Scotland","Highlands and Islands","1675","1575","30000","27570"
"In post","2022","White","Scotland","North Eastern Scotland","1355","1275","37100","31540"
"In post","2022","White","Scotland","Southern Scotland","4515","4100","30810","27570"
"In post","2022","White","Scotland","West Central Scotland","14825","13765","32280","27570"
"In post","2022","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","6825","6475","34140","30700"
"In post","2022","White","South East (England)","Hampshire and Isle of Wight","12385","11440","33160","29730"
"In post","2022","White","South East (England)","Kent","6760","6305","30150","28610"
"In post","2022","White","South East (England)","Surrey, East and West Sussex","6500","5960","31720","27960"
"In post","2022","White","South West (England)","Cornwall and Isles of Scilly","1470","1350","27830","26840"
"In post","2022","White","South West (England)","Devon","7630","7010","32490","27570"
"In post","2022","White","South West (England)","Dorset and Somerset","4515","4185","30510","27570"
"In post","2022","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","24055","22835","37010","33360"
"In post","2022","White","Unknown","Unknown","780","750","34610","30260"
"In post","2022","White","Wales","East Wales","16385","15375","34470","30210"
"In post","2022","White","Wales","West Wales and The Valleys","14370","13010","29340","26780"
"In post","2022","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","3270","3055","29420","27370"
"In post","2022","White","West Midlands (England)","Shropshire and Staffordshire","7090","6595","31060","27570"
"In post","2022","White","West Midlands (England)","West Midlands","10260","9455","33280","27570"
"In post","2022","White","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","4175","3805","28630","27130"
"In post","2022","White","Yorkshire and The Humber","North Yorkshire","3705","3510","32930","29200"
"In post","2022","White","Yorkshire and The Humber","South Yorkshire","8220","7485","32410","27570"
"In post","2022","White","Yorkshire and The Humber","West Yorkshire","11980","11100","33970","30190"
"Leaver CS","2022","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","40","[c]","28870","26120"
"Leaver CS","2022","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","110","[c]","25780","22600"
"Leaver CS","2022","Asian","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","Bedfordshire and Hertfordshire","50","[c]","29010","28430"
"Leaver CS","2022","Asian","East of England","East Anglia","45","[c]","36970","27570"
"Leaver CS","2022","Asian","East of England","Essex","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","Inner London - East","350","[c]","40190","32640"
"Leaver CS","2022","Asian","London","Inner London - West","455","[c]","40730","36140"
"Leaver CS","2022","Asian","London","Outer London - East and North East","50","[c]","30260","31060"
"Leaver CS","2022","Asian","London","Outer London - South","100","[c]","32850","29310"
"Leaver CS","2022","Asian","London","Outer London - West and North West","180","[c]","31020","30500"
"Leaver CS","2022","Asian","North East (England)","Northumberland, and Tyne and Wear","45","[c]","31610","21260"
"Leaver CS","2022","Asian","North East (England)","Tees Valley and Durham","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","Cheshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","Greater Manchester","100","[c]","30470","25350"
"Leaver CS","2022","Asian","North West (England)","Lancashire","50","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","Merseyside","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","Southern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","West Central Scotland","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","70","[c]","27890","27570"
"Leaver CS","2022","Asian","South East (England)","Hampshire and Isle of Wight","40","[c]","33070","27570"
"Leaver CS","2022","Asian","South East (England)","Kent","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South East (England)","Surrey, East and West Sussex","30","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South West (England)","Devon","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South West (England)","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","65","[c]","31320","28080"
"Leaver CS","2022","Asian","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Wales","East Wales","35","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Midlands (England)","Shropshire and Staffordshire","30","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Midlands (England)","West Midlands","185","[c]","28750","27470"
"Leaver CS","2022","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
