"Status","Year","Age","Disability","Ethnicity","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Unknown","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","Female","210","200","22110","21250"
"In post","2022","16-19","Unknown","Unknown","Male","265","255","21040","21250"
"In post","2022","16-19","Unknown","White","Female","30","30","22300","22140"
"In post","2022","16-19","Unknown","White","Male","25","25","[c]","[c]"
"In post","2022","16-19","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Asian","Female","230","225","29980","27570"
"In post","2022","20-29","Declared disabled","Asian","Male","170","165","30910","28100"
"In post","2022","20-29","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Black","Female","170","165","30400","30690"
"In post","2022","20-29","Declared disabled","Black","Male","45","45","31530","30750"
"In post","2022","20-29","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Mixed","Female","150","150","29860","28070"
"In post","2022","20-29","Declared disabled","Mixed","Male","105","105","30440","27680"
"In post","2022","20-29","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Other ethnicity","Female","30","30","31240","31060"
"In post","2022","20-29","Declared disabled","Other ethnicity","Male","25","25","[c]","[c]"
"In post","2022","20-29","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Undeclared","Female","35","35","29390","27570"
"In post","2022","20-29","Declared disabled","Undeclared","Male","60","60","29930","27570"
"In post","2022","20-29","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","Female","75","75","28310","27020"
"In post","2022","20-29","Declared disabled","Unknown","Male","55","55","30220","29660"
"In post","2022","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","White","Female","2815","2750","29470","27570"
"In post","2022","20-29","Declared disabled","White","Male","1820","1800","29320","27570"
"In post","2022","20-29","Declared disabled","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Asian","Female","3015","2940","29530","27570"
"In post","2022","20-29","Declared non-disabled","Asian","Male","2525","2495","29760","27570"
"In post","2022","20-29","Declared non-disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Black","Female","1285","1265","30460","29750"
"In post","2022","20-29","Declared non-disabled","Black","Male","570","565","29950","28770"
"In post","2022","20-29","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Mixed","Female","1105","1080","30800","28500"
"In post","2022","20-29","Declared non-disabled","Mixed","Male","735","725","31640","29230"
"In post","2022","20-29","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Other ethnicity","Female","230","225","30660","29130"
"In post","2022","20-29","Declared non-disabled","Other ethnicity","Male","155","150","33160","31020"
"In post","2022","20-29","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Undeclared","Female","240","230","30020","27940"
"In post","2022","20-29","Declared non-disabled","Undeclared","Male","370","370","31820","29250"
"In post","2022","20-29","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Unknown","Female","590","570","27280","25000"
"In post","2022","20-29","Declared non-disabled","Unknown","Male","645","640","27770","26670"
"In post","2022","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","White","Female","21855","21470","29500","27570"
"In post","2022","20-29","Declared non-disabled","White","Male","17065","16990","30080","27570"
"In post","2022","20-29","Declared non-disabled","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Asian","Female","115","115","30740","30450"
"In post","2022","20-29","Undeclared","Asian","Male","110","105","30640","29360"
"In post","2022","20-29","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Black","Female","45","45","31710","31060"
"In post","2022","20-29","Undeclared","Black","Male","30","30","[c]","[c]"
"In post","2022","20-29","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Mixed","Female","45","45","31790","30120"
"In post","2022","20-29","Undeclared","Mixed","Male","40","40","29710","28500"
"In post","2022","20-29","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Other ethnicity","Female","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Other ethnicity","Male","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Undeclared","Female","105","100","31400","30320"
"In post","2022","20-29","Undeclared","Undeclared","Male","325","320","32820","31420"
"In post","2022","20-29","Undeclared","Unknown","Female","35","35","30370","29280"
"In post","2022","20-29","Undeclared","Unknown","Male","45","45","31250","30730"
"In post","2022","20-29","Undeclared","White","Female","845","830","29760","27570"
"In post","2022","20-29","Undeclared","White","Male","685","680","30770","27570"
"In post","2022","20-29","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Asian","Female","435","430","31130","28840"
"In post","2022","20-29","Unknown","Asian","Male","305","305","30560","28650"
"In post","2022","20-29","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Black","Female","170","165","31630","28650"
"In post","2022","20-29","Unknown","Black","Male","70","65","33060","32640"
"In post","2022","20-29","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Mixed","Female","150","150","33220","31820"
"In post","2022","20-29","Unknown","Mixed","Male","100","100","34310","33560"
"In post","2022","20-29","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Other ethnicity","Female","40","40","32040","28480"
"In post","2022","20-29","Unknown","Other ethnicity","Male","25","25","[c]","[c]"
"In post","2022","20-29","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Undeclared","Female","95","95","32160","31800"
"In post","2022","20-29","Unknown","Undeclared","Male","110","110","33100","32330"
"In post","2022","20-29","Unknown","Unknown","Female","10425","10225","28790","27130"
"In post","2022","20-29","Unknown","Unknown","Male","9395","9325","29290","27230"
"In post","2022","20-29","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","White","Female","2720","2680","31530","30040"
"In post","2022","20-29","Unknown","White","Male","1925","1915","31470","29360"
"In post","2022","20-29","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Asian","Female","315","295","32810","29290"
"In post","2022","30-39","Declared disabled","Asian","Male","270","265","34610","31420"
"In post","2022","30-39","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Black","Female","245","230","34720","31060"
"In post","2022","30-39","Declared disabled","Black","Male","80","80","33780","31060"
"In post","2022","30-39","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Mixed","Female","205","195","34040","31060"
"In post","2022","30-39","Declared disabled","Mixed","Male","115","115","36210","31240"
"In post","2022","30-39","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Other ethnicity","Female","25","25","[c]","[c]"
"In post","2022","30-39","Declared disabled","Other ethnicity","Male","30","30","[c]","[c]"
"In post","2022","30-39","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Undeclared","Female","105","100","33030","28990"
"In post","2022","30-39","Declared disabled","Undeclared","Male","145","140","34070","30340"
"In post","2022","30-39","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Unknown","Female","130","120","32900","28110"
"In post","2022","30-39","Declared disabled","Unknown","Male","105","105","34360","31990"
"In post","2022","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","White","Female","4145","3825","33120","29290"
"In post","2022","30-39","Declared disabled","White","Male","2985","2945","33970","29750"
"In post","2022","30-39","Declared disabled","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Asian","Female","3860","3525","33800","30170"
"In post","2022","30-39","Declared non-disabled","Asian","Male","3615","3550","34270","31020"
"In post","2022","30-39","Declared non-disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Black","Female","1780","1700","32860","31060"
"In post","2022","30-39","Declared non-disabled","Black","Male","1035","1020","33020","31060"
"In post","2022","30-39","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Mixed","Female","1140","1065","36550","32690"
"In post","2022","30-39","Declared non-disabled","Mixed","Male","795","785","38320","33900"
"In post","2022","30-39","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Other ethnicity","Female","285","265","37660","33070"
"In post","2022","30-39","Declared non-disabled","Other ethnicity","Male","195","195","38240","33370"
"In post","2022","30-39","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Undeclared","Female","600","545","33410","29430"
"In post","2022","30-39","Declared non-disabled","Undeclared","Male","945","930","36800","33370"
"In post","2022","30-39","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Unknown","Female","1175","1030","31230","27570"
"In post","2022","30-39","Declared non-disabled","Unknown","Male","995","980","33040","29230"
"In post","2022","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","White","Female","31145","28505","34720","30830"
"In post","2022","30-39","Declared non-disabled","White","Male","25830","25640","36310","32720"
"In post","2022","30-39","Declared non-disabled","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","Female","180","165","33510","28490"
"In post","2022","30-39","Undeclared","Asian","Male","215","210","33030","29360"
"In post","2022","30-39","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","Female","80","75","32830","31060"
"In post","2022","30-39","Undeclared","Black","Male","40","40","35360","32320"
"In post","2022","30-39","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Mixed","Female","70","65","34840","31060"
"In post","2022","30-39","Undeclared","Mixed","Male","50","50","35490","30790"
"In post","2022","30-39","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Other ethnicity","Female","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Other ethnicity","Male","15","15","[c]","[c]"
"In post","2022","30-39","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Undeclared","Female","380","355","36530","32080"
"In post","2022","30-39","Undeclared","Undeclared","Male","855","850","38050","33550"
"In post","2022","30-39","Undeclared","Unknown","Female","110","100","33400","30450"
"In post","2022","30-39","Undeclared","Unknown","Male","115","115","35090","32690"
"In post","2022","30-39","Undeclared","White","Female","1725","1580","33110","29360"
"In post","2022","30-39","Undeclared","White","Male","1315","1300","34500","31650"
"In post","2022","30-39","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Asian","Female","400","380","37070","34000"
"In post","2022","30-39","Unknown","Asian","Male","355","350","37900","33370"
"In post","2022","30-39","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Black","Female","175","165","36490","33640"
"In post","2022","30-39","Unknown","Black","Male","95","95","37230","35050"
"In post","2022","30-39","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Mixed","Female","135","130","39230","33710"
"In post","2022","30-39","Unknown","Mixed","Male","110","105","42900","40000"
"In post","2022","30-39","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Other ethnicity","Female","35","35","36740","34020"
"In post","2022","30-39","Unknown","Other ethnicity","Male","25","25","[c]","[c]"
"In post","2022","30-39","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Undeclared","Female","180","170","37950","35000"
"In post","2022","30-39","Unknown","Undeclared","Male","235","230","37410","35000"
"In post","2022","30-39","Unknown","Unknown","Female","8120","7585","34270","30210"
"In post","2022","30-39","Unknown","Unknown","Male","8400","8315","35140","31530"
"In post","2022","30-39","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","White","Female","3045","2835","37260","34600"
"In post","2022","30-39","Unknown","White","Male","2750","2735","37970","36130"
"In post","2022","30-39","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Asian","Female","550","480","32930","29290"
"In post","2022","40-49","Declared disabled","Asian","Male","390","375","32750","29080"
"In post","2022","40-49","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Black","Female","265","245","33330","31060"
"In post","2022","40-49","Declared disabled","Black","Male","130","130","33640","31060"
"In post","2022","40-49","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Mixed","Female","230","210","35050","31060"
"In post","2022","40-49","Declared disabled","Mixed","Male","115","115","37960","31650"
"In post","2022","40-49","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Other ethnicity","Female","55","50","35550","31040"
"In post","2022","40-49","Declared disabled","Other ethnicity","Male","40","40","37050","33090"
"In post","2022","40-49","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Undeclared","Female","205","185","31200","27900"
"In post","2022","40-49","Declared disabled","Undeclared","Male","275","265","33410","30200"
"In post","2022","40-49","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Unknown","Female","140","125","34180","30120"
"In post","2022","40-49","Declared disabled","Unknown","Male","100","100","35600","32040"
"In post","2022","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","White","Female","6245","5600","33150","27570"
"In post","2022","40-49","Declared disabled","White","Male","3730","3655","34900","30460"
"In post","2022","40-49","Declared disabled","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Asian","Female","3990","3515","34950","30210"
"In post","2022","40-49","Declared non-disabled","Asian","Male","2950","2880","36240","31060"
"In post","2022","40-49","Declared non-disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Black","Female","1830","1730","34340","31060"
"In post","2022","40-49","Declared non-disabled","Black","Male","1210","1195","34850","31730"
"In post","2022","40-49","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Mixed","Female","800","730","39770","33910"
"In post","2022","40-49","Declared non-disabled","Mixed","Male","565","560","40110","35200"
"In post","2022","40-49","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Other ethnicity","Female","245","220","36970","31060"
"In post","2022","40-49","Declared non-disabled","Other ethnicity","Male","215","215","39850","33930"
"In post","2022","40-49","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Undeclared","Female","965","855","33540","28340"
"In post","2022","40-49","Declared non-disabled","Undeclared","Male","1145","1130","37390","33370"
"In post","2022","40-49","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Female","1290","1120","33170","27570"
"In post","2022","40-49","Declared non-disabled","Unknown","Male","1005","985","36670","31890"
"In post","2022","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","White","Female","35875","32230","36480","31060"
"In post","2022","40-49","Declared non-disabled","White","Male","27185","26920","39800","33680"
"In post","2022","40-49","Declared non-disabled","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Female","205","180","34620","29290"
"In post","2022","40-49","Undeclared","Asian","Male","170","165","34540","31120"
"In post","2022","40-49","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Female","105","100","35250","31650"
"In post","2022","40-49","Undeclared","Black","Male","60","60","35080","31890"
"In post","2022","40-49","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Female","50","45","36480","29910"
"In post","2022","40-49","Undeclared","Mixed","Male","45","45","39450","36190"
"In post","2022","40-49","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Female","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Male","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Undeclared","Female","570","525","36120","33080"
"In post","2022","40-49","Undeclared","Undeclared","Male","1165","1145","38910","33600"
"In post","2022","40-49","Undeclared","Unknown","Female","120","110","32850","28920"
"In post","2022","40-49","Undeclared","Unknown","Male","155","150","35000","32310"
"In post","2022","40-49","Undeclared","White","Female","1985","1800","33840","30210"
"In post","2022","40-49","Undeclared","White","Male","1785","1765","35240","31900"
"In post","2022","40-49","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Asian","Female","405","375","41250","37000"
"In post","2022","40-49","Unknown","Asian","Male","335","325","40390","36010"
"In post","2022","40-49","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Black","Female","145","140","39610","37610"
"In post","2022","40-49","Unknown","Black","Male","95","90","41640","36650"
"In post","2022","40-49","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Mixed","Female","65","60","39420","36460"
"In post","2022","40-49","Unknown","Mixed","Male","45","45","47970","40760"
"In post","2022","40-49","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Other ethnicity","Female","25","25","[c]","[c]"
"In post","2022","40-49","Unknown","Other ethnicity","Male","20","20","[c]","[c]"
"In post","2022","40-49","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Undeclared","Female","225","210","41490","36240"
"In post","2022","40-49","Unknown","Undeclared","Male","280","280","42770","39460"
"In post","2022","40-49","Unknown","Unknown","Female","5605","5155","37040","30700"
"In post","2022","40-49","Unknown","Unknown","Male","5245","5160","39580","33370"
"In post","2022","40-49","Unknown","White","Female","3100","2820","39710","36130"
"In post","2022","40-49","Unknown","White","Male","2710","2685","41330","38870"
"In post","2022","40-49","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Asian","Female","520","460","33090","30110"
"In post","2022","50-59","Declared disabled","Asian","Male","335","325","33020","29090"
"In post","2022","50-59","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Black","Female","620","580","33200","30560"
"In post","2022","50-59","Declared disabled","Black","Male","210","200","34160","31060"
"In post","2022","50-59","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Mixed","Female","215","200","35290","31020"
"In post","2022","50-59","Declared disabled","Mixed","Male","125","120","35140","31650"
"In post","2022","50-59","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Other ethnicity","Female","65","60","34120","31060"
"In post","2022","50-59","Declared disabled","Other ethnicity","Male","65","65","35950","31880"
"In post","2022","50-59","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Undeclared","Female","445","400","30640","27570"
"In post","2022","50-59","Declared disabled","Undeclared","Male","470","455","35110","31650"
"In post","2022","50-59","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Unknown","Female","250","220","31220","27570"
"In post","2022","50-59","Declared disabled","Unknown","Male","210","205","36050","34610"
"In post","2022","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","White","Female","9720","8745","31320","27570"
"In post","2022","50-59","Declared disabled","White","Male","6150","5930","34380","29940"
"In post","2022","50-59","Declared disabled","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Asian","Female","2685","2445","33070","29290"
"In post","2022","50-59","Declared non-disabled","Asian","Male","1830","1790","35550","30720"
"In post","2022","50-59","Declared non-disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Black","Female","2565","2460","33570","31020"
