"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Commercial","Wales","East Wales","Male","85","85","39630","34140"
"In post","2022","Commercial","Wales","West Wales and The Valleys","Female","105","90","33100","31040"
"In post","2022","Commercial","Wales","West Wales and The Valleys","Male","95","90","32790","30730"
"In post","2022","Commercial","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","15","15","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","10","5","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Shropshire and Staffordshire","Female","85","80","36480","33370"
"In post","2022","Commercial","West Midlands (England)","Shropshire and Staffordshire","Male","85","85","39920","27560"
"In post","2022","Commercial","West Midlands (England)","West Midlands","Female","65","60","48210","38830"
"In post","2022","Commercial","West Midlands (England)","West Midlands","Male","65","65","55470","46770"
"In post","2022","Commercial","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","North Yorkshire","Female","55","55","41140","40000"
"In post","2022","Commercial","Yorkshire and The Humber","North Yorkshire","Male","25","25","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","South Yorkshire","Female","70","70","42650","36780"
"In post","2022","Commercial","Yorkshire and The Humber","South Yorkshire","Male","50","50","45260","36940"
"In post","2022","Commercial","Yorkshire and The Humber","West Yorkshire","Female","165","160","48580","41100"
"In post","2022","Commercial","Yorkshire and The Humber","West Yorkshire","Male","130","130","47440","44310"
"In post","2022","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","Female","315","300","30920","26820"
"In post","2022","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","Male","325","325","29270","26820"
"In post","2022","Communications","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","5","5","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Lincolnshire","Female","10","5","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Lincolnshire","Male","10","10","[c]","[c]"
"In post","2022","Communications","East of England","Bedfordshire and Hertfordshire","Female","5","5","[c]","[c]"
"In post","2022","Communications","East of England","Bedfordshire and Hertfordshire","Male","10","10","[c]","[c]"
"In post","2022","Communications","East of England","East Anglia","Female","25","25","[c]","[c]"
"In post","2022","Communications","East of England","East Anglia","Male","25","25","[c]","[c]"
"In post","2022","Communications","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","London","Inner London - East","Female","150","145","45380","40630"
"In post","2022","Communications","London","Inner London - East","Male","95","95","51000","44310"
"In post","2022","Communications","London","Inner London - West","Female","1265","1230","47090","43770"
"In post","2022","Communications","London","Inner London - West","Male","835","830","48060","42890"
"In post","2022","Communications","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","London","Outer London - South","Female","25","20","[c]","[c]"
"In post","2022","Communications","London","Outer London - South","Male","15","15","[c]","[c]"
"In post","2022","Communications","London","Outer London - West and North West","Female","20","20","[c]","[c]"
"In post","2022","Communications","London","Outer London - West and North West","Male","15","15","[c]","[c]"
"In post","2022","Communications","North East (England)","Northumberland, and Tyne and Wear","Female","765","705","29620","26820"
"In post","2022","Communications","North East (England)","Northumberland, and Tyne and Wear","Male","725","710","29750","26820"
"In post","2022","Communications","North East (England)","Tees Valley and Durham","Female","25","20","[c]","[c]"
"In post","2022","Communications","North East (England)","Tees Valley and Durham","Male","10","10","[c]","[c]"
"In post","2022","Communications","North West (England)","Cheshire","Female","10","10","[c]","[c]"
"In post","2022","Communications","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North West (England)","Cumbria","Female","20","15","[c]","[c]"
"In post","2022","Communications","North West (England)","Cumbria","Male","10","10","[c]","[c]"
"In post","2022","Communications","North West (England)","Greater Manchester","Female","285","275","30440","26820"
"In post","2022","Communications","North West (England)","Greater Manchester","Male","365","365","29670","26820"
"In post","2022","Communications","North West (England)","Lancashire","Female","15","15","[c]","[c]"
"In post","2022","Communications","North West (England)","Lancashire","Male","15","15","[c]","[c]"
"In post","2022","Communications","North West (England)","Merseyside","Female","50","50","42100","39360"
"In post","2022","Communications","North West (England)","Merseyside","Male","35","35","41860","39380"
"In post","2022","Communications","Northern Ireland","Northern Ireland","Female","25","25","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2022","Communications","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","Overseas","Male","5","5","[c]","[c]"
"In post","2022","Communications","Scotland","Eastern Scotland","Female","30","30","38560","37710"
"In post","2022","Communications","Scotland","Eastern Scotland","Male","20","20","[c]","[c]"
"In post","2022","Communications","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","West Central Scotland","Female","20","20","[c]","[c]"
"In post","2022","Communications","Scotland","West Central Scotland","Male","10","10","[c]","[c]"
"In post","2022","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","40","35","34420","33000"
"In post","2022","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","50","50","33490","33300"
"In post","2022","Communications","South East (England)","Hampshire and Isle of Wight","Female","100","95","34820","33000"
"In post","2022","Communications","South East (England)","Hampshire and Isle of Wight","Male","70","70","33540","31860"
"In post","2022","Communications","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","Surrey, East and West Sussex","Female","10","10","[c]","[c]"
"In post","2022","Communications","South East (England)","Surrey, East and West Sussex","Male","10","10","[c]","[c]"
"In post","2022","Communications","South West (England)","Cornwall and Isles of Scilly","Female","5","5","[c]","[c]"
"In post","2022","Communications","South West (England)","Cornwall and Isles of Scilly","Male","5","5","[c]","[c]"
"In post","2022","Communications","South West (England)","Devon","Female","30","25","[c]","[c]"
"In post","2022","Communications","South West (England)","Devon","Male","20","20","[c]","[c]"
"In post","2022","Communications","South West (England)","Dorset and Somerset","Female","25","25","[c]","[c]"
"In post","2022","Communications","South West (England)","Dorset and Somerset","Male","25","20","[c]","[c]"
"In post","2022","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","115","105","36250","33300"
"In post","2022","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","85","85","37030","34770"
"In post","2022","Communications","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Communications","Unknown","Unknown","Male","5","5","[c]","[c]"
"In post","2022","Communications","Wales","East Wales","Female","450","415","31340","26820"
"In post","2022","Communications","Wales","East Wales","Male","410","405","31050","26820"
"In post","2022","Communications","Wales","West Wales and The Valleys","Female","50","45","30430","26780"
"In post","2022","Communications","Wales","West Wales and The Valleys","Male","30","25","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","10","10","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","10","10","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Shropshire and Staffordshire","Female","30","25","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Shropshire and Staffordshire","Male","20","20","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","West Midlands","Female","280","270","30470","26820"
"In post","2022","Communications","West Midlands (England)","West Midlands","Male","280","280","30000","26820"
"In post","2022","Communications","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","North Yorkshire","Female","10","5","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","North Yorkshire","Male","15","15","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","South Yorkshire","Female","30","30","42690","39890"
"In post","2022","Communications","Yorkshire and The Humber","South Yorkshire","Male","25","25","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","West Yorkshire","Female","300","290","33890","28450"
"In post","2022","Communications","Yorkshire and The Humber","West Yorkshire","Male","360","355","31200","26820"
"In post","2022","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","Female","400","355","32290","28920"
"In post","2022","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","Male","400","380","35060","33180"
"In post","2022","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","60","55","28230","27570"
"In post","2022","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","30","30","32360","27570"
"In post","2022","Counter Fraud","East Midlands (England)","Lincolnshire","Female","15","10","[c]","[c]"
"In post","2022","Counter Fraud","East Midlands (England)","Lincolnshire","Male","15","10","[c]","[c]"
"In post","2022","Counter Fraud","East of England","Bedfordshire and Hertfordshire","Female","65","60","29020","29290"
"In post","2022","Counter Fraud","East of England","Bedfordshire and Hertfordshire","Male","55","50","32500","29820"
"In post","2022","Counter Fraud","East of England","East Anglia","Female","250","220","28260","26820"
"In post","2022","Counter Fraud","East of England","East Anglia","Male","230","220","29290","27570"
"In post","2022","Counter Fraud","East of England","Essex","Female","85","75","30050","29290"
"In post","2022","Counter Fraud","East of England","Essex","Male","40","40","34160","31880"
"In post","2022","Counter Fraud","London","Inner London - East","Female","740","690","36450","33440"
"In post","2022","Counter Fraud","London","Inner London - East","Male","820","800","39430","37930"
"In post","2022","Counter Fraud","London","Inner London - West","Female","255","235","41040","34020"
"In post","2022","Counter Fraud","London","Inner London - West","Male","265","260","46860","40960"
"In post","2022","Counter Fraud","London","Outer London - East and North East","Female","335","285","27830","25110"
"In post","2022","Counter Fraud","London","Outer London - East and North East","Male","190","180","29280","30330"
"In post","2022","Counter Fraud","London","Outer London - South","Female","390","360","37650","34590"
"In post","2022","Counter Fraud","London","Outer London - South","Male","480","465","40860","37930"
"In post","2022","Counter Fraud","London","Outer London - West and North West","Female","80","70","31720","31130"
"In post","2022","Counter Fraud","London","Outer London - West and North West","Male","50","50","33910","31880"
"In post","2022","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","Female","515","475","31280","27570"
"In post","2022","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","Male","430","415","33050","27830"
"In post","2022","Counter Fraud","North East (England)","Tees Valley and Durham","Female","130","110","25210","26120"
"In post","2022","Counter Fraud","North East (England)","Tees Valley and Durham","Male","60","55","25790","27570"
"In post","2022","Counter Fraud","North West (England)","Cheshire","Female","20","15","[c]","[c]"
"In post","2022","Counter Fraud","North West (England)","Cheshire","Male","10","5","[c]","[c]"
"In post","2022","Counter Fraud","North West (England)","Cumbria","Female","15","10","[c]","[c]"
"In post","2022","Counter Fraud","North West (England)","Cumbria","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","North West (England)","Greater Manchester","Female","635","585","32970","28920"
"In post","2022","Counter Fraud","North West (England)","Greater Manchester","Male","770","745","34750","33080"
"In post","2022","Counter Fraud","North West (England)","Lancashire","Female","130","115","28400","27570"
"In post","2022","Counter Fraud","North West (England)","Lancashire","Male","95","90","29580","27570"
"In post","2022","Counter Fraud","North West (England)","Merseyside","Female","495","445","31230","27570"
"In post","2022","Counter Fraud","North West (England)","Merseyside","Male","400","385","34410","30180"
"In post","2022","Counter Fraud","Northern Ireland","Northern Ireland","Female","215","200","32390","28920"
"In post","2022","Counter Fraud","Northern Ireland","Northern Ireland","Male","235","230","33380","33080"
"In post","2022","Counter Fraud","Scotland","Eastern Scotland","Female","240","215","29080","27570"
"In post","2022","Counter Fraud","Scotland","Eastern Scotland","Male","210","200","31340","27570"
"In post","2022","Counter Fraud","Scotland","Highlands and Islands","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Scotland","North Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Scotland","North Eastern Scotland","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Scotland","Southern Scotland","Female","205","175","25990","26820"
"In post","2022","Counter Fraud","Scotland","Southern Scotland","Male","95","90","26660","26820"
"In post","2022","Counter Fraud","Scotland","West Central Scotland","Female","545","490","28740","27570"
"In post","2022","Counter Fraud","Scotland","West Central Scotland","Male","500","475","30310","27570"
"In post","2022","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","110","95","29650","29290"
"In post","2022","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","65","60","33350","33020"
"In post","2022","Counter Fraud","South East (England)","Hampshire and Isle of Wight","Female","220","190","27740","27570"
"In post","2022","Counter Fraud","South East (England)","Hampshire and Isle of Wight","Male","140","135","30450","27570"
"In post","2022","Counter Fraud","South East (England)","Kent","Female","270","245","28740","28920"
"In post","2022","Counter Fraud","South East (England)","Kent","Male","205","195","30440","28920"
"In post","2022","Counter Fraud","South East (England)","Surrey, East and West Sussex","Female","120","100","28710","27570"
"In post","2022","Counter Fraud","South East (England)","Surrey, East and West Sussex","Male","85","75","29920","28920"
"In post","2022","Counter Fraud","South West (England)","Cornwall and Isles of Scilly","Female","40","35","28760","27570"
"In post","2022","Counter Fraud","South West (England)","Cornwall and Isles of Scilly","Male","20","15","[c]","[c]"
"In post","2022","Counter Fraud","South West (England)","Devon","Female","70","60","27540","27570"
"In post","2022","Counter Fraud","South West (England)","Devon","Male","50","45","28930","27570"
