"Status","Year","Age","Disability","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Declared disabled","Grants Management","HEO","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Grants Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Grants Management","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Human Resources","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Human Resources","AO","35","30","21850","21260"
"In post","2022","40-49","Declared disabled","Human Resources","EO","85","80","27880","27570"
"In post","2022","40-49","Declared disabled","Human Resources","G6","25","25","[c]","[c]"
"In post","2022","40-49","Declared disabled","Human Resources","G7","65","60","53710","52820"
"In post","2022","40-49","Declared disabled","Human Resources","HEO","95","90","33810","33320"
"In post","2022","40-49","Declared disabled","Human Resources","SCS level","15","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","Human Resources","SEO","75","70","40720","40500"
"In post","2022","40-49","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Internal Audit","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Internal Audit","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Internal Audit","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Internal Audit","SEO","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Legal","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Legal","AO","40","30","23000","22200"
"In post","2022","40-49","Declared disabled","Legal","EO","60","55","27870","27740"
"In post","2022","40-49","Declared disabled","Legal","G6","35","30","68700","67790"
"In post","2022","40-49","Declared disabled","Legal","G7","115","105","54850","53050"
"In post","2022","40-49","Declared disabled","Legal","HEO","35","35","34970","33370"
"In post","2022","40-49","Declared disabled","Legal","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Legal","SEO","15","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","No function","AA","205","185","20600","20890"
"In post","2022","40-49","Declared disabled","No function","AO","2060","1795","22680","21260"
"In post","2022","40-49","Declared disabled","No function","EO","2450","2240","28100","27570"
"In post","2022","40-49","Declared disabled","No function","G6","160","155","66200","65200"
"In post","2022","40-49","Declared disabled","No function","G7","365","355","54640","54160"
"In post","2022","40-49","Declared disabled","No function","HEO","760","730","33620","33150"
"In post","2022","40-49","Declared disabled","No function","SCS level","80","75","88720","78010"
"In post","2022","40-49","Declared disabled","No function","SEO","470","455","41900","40520"
"In post","2022","40-49","Declared disabled","No function","Unknown","825","770","31760","31420"
"In post","2022","40-49","Declared disabled","Project Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Project Delivery","AO","25","20","[c]","[c]"
"In post","2022","40-49","Declared disabled","Project Delivery","EO","55","55","25330","26350"
"In post","2022","40-49","Declared disabled","Project Delivery","G6","55","55","67950","67180"
"In post","2022","40-49","Declared disabled","Project Delivery","G7","105","100","54140","54540"
"In post","2022","40-49","Declared disabled","Project Delivery","HEO","150","150","32320","33000"
"In post","2022","40-49","Declared disabled","Project Delivery","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Project Delivery","SEO","140","135","39900","40320"
"In post","2022","40-49","Declared disabled","Project Delivery","Unknown","35","35","45490","40580"
"In post","2022","40-49","Declared disabled","Property","AA","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Property","AO","20","20","[c]","[c]"
"In post","2022","40-49","Declared disabled","Property","EO","30","30","[c]","[c]"
"In post","2022","40-49","Declared disabled","Property","G6","15","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","Property","G7","25","25","[c]","[c]"
"In post","2022","40-49","Declared disabled","Property","HEO","50","50","33830","33300"
"In post","2022","40-49","Declared disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Property","SEO","30","30","40640","40300"
"In post","2022","40-49","Declared disabled","Security","AA","15","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","Security","AO","55","50","32720","39070"
"In post","2022","40-49","Declared disabled","Security","EO","35","35","31060","27570"
"In post","2022","40-49","Declared disabled","Security","G6","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Security","G7","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Security","HEO","35","35","34530","33470"
"In post","2022","40-49","Declared disabled","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Security","SEO","15","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","Security","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Unknown","AA","85","75","20410","19810"
"In post","2022","40-49","Declared disabled","Unknown","AO","250","230","22720","21680"
"In post","2022","40-49","Declared disabled","Unknown","EO","470","440","27440","27230"
"In post","2022","40-49","Declared disabled","Unknown","G6","80","75","71260","70480"
"In post","2022","40-49","Declared disabled","Unknown","G7","140","135","56860","57430"
"In post","2022","40-49","Declared disabled","Unknown","HEO","295","280","34130","33300"
"In post","2022","40-49","Declared disabled","Unknown","SCS level","35","30","84170","78460"
"In post","2022","40-49","Declared disabled","Unknown","SEO","235","230","42430","41970"
"In post","2022","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Analysis","AO","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Analysis","EO","80","75","26210","25230"
"In post","2022","40-49","Declared non-disabled","Analysis","G6","195","180","72930","67840"
"In post","2022","40-49","Declared non-disabled","Analysis","G7","420","390","55070","54720"
"In post","2022","40-49","Declared non-disabled","Analysis","HEO","160","150","33150","32530"
"In post","2022","40-49","Declared non-disabled","Analysis","SCS level","60","55","83420","78840"
"In post","2022","40-49","Declared non-disabled","Analysis","SEO","275","255","40600","40050"
"In post","2022","40-49","Declared non-disabled","Commercial","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","AO","25","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","EO","80","75","26740","26360"
"In post","2022","40-49","Declared non-disabled","Commercial","G6","105","100","68070","66360"
"In post","2022","40-49","Declared non-disabled","Commercial","G7","170","170","53170","53390"
"In post","2022","40-49","Declared non-disabled","Commercial","HEO","140","130","32750","33000"
"In post","2022","40-49","Declared non-disabled","Commercial","SCS level","50","50","107960","98180"
"In post","2022","40-49","Declared non-disabled","Commercial","SEO","240","230","40770","40540"
"In post","2022","40-49","Declared non-disabled","Commercial","Unknown","30","30","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","AO","55","50","21700","21250"
"In post","2022","40-49","Declared non-disabled","Communications","EO","320","305","27030","26820"
"In post","2022","40-49","Declared non-disabled","Communications","G6","80","75","68100","68190"
"In post","2022","40-49","Declared non-disabled","Communications","G7","195","180","54230","54850"
"In post","2022","40-49","Declared non-disabled","Communications","HEO","245","235","33760","33370"
"In post","2022","40-49","Declared non-disabled","Communications","SCS level","45","45","89850","82600"
"In post","2022","40-49","Declared non-disabled","Communications","SEO","240","230","41360","40520"
"In post","2022","40-49","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","AO","360","310","22330","21260"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","EO","975","910","28050","27570"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","G6","65","65","68880","67910"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","G7","165","165","56090","55210"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","HEO","660","635","34120","33370"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","SCS level","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","SEO","300","295","40690","40520"
"In post","2022","40-49","Declared non-disabled","Debt","AA","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","AO","570","485","21510","21260"
"In post","2022","40-49","Declared non-disabled","Debt","EO","185","175","27560","27570"
"In post","2022","40-49","Declared non-disabled","Debt","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","HEO","45","45","32850","33080"
"In post","2022","40-49","Declared non-disabled","Debt","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","SEO","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","AO","85","80","21980","21380"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","EO","530","510","27670","27570"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","G6","385","380","67790","66740"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","G7","1090","1070","54990","54540"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","HEO","815","790","33780","33300"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","SCS level","100","95","95800","90920"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","SEO","1065","1040","41040","40520"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Unknown","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Finance","AO","185","160","21630","21260"
"In post","2022","40-49","Declared non-disabled","Finance","EO","285","265","27270","26820"
"In post","2022","40-49","Declared non-disabled","Finance","G6","215","210","66770","66610"
"In post","2022","40-49","Declared non-disabled","Finance","G7","430","420","54550","54160"
"In post","2022","40-49","Declared non-disabled","Finance","HEO","450","430","33340","33080"
"In post","2022","40-49","Declared non-disabled","Finance","SCS level","100","100","84940","78030"
"In post","2022","40-49","Declared non-disabled","Finance","SEO","565","550","40530","40480"
"In post","2022","40-49","Declared non-disabled","Finance","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Grants Management","AO","305","270","21300","21300"
"In post","2022","40-49","Declared non-disabled","Grants Management","EO","170","150","25440","25190"
"In post","2022","40-49","Declared non-disabled","Grants Management","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Grants Management","G7","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Grants Management","HEO","75","70","30410","30260"
"In post","2022","40-49","Declared non-disabled","Grants Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Grants Management","SEO","45","45","36820","36520"
"In post","2022","40-49","Declared non-disabled","Human Resources","AA","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Human Resources","AO","180","160","21880","21380"
"In post","2022","40-49","Declared non-disabled","Human Resources","EO","365","340","27210","27500"
"In post","2022","40-49","Declared non-disabled","Human Resources","G6","145","140","66630","66640"
"In post","2022","40-49","Declared non-disabled","Human Resources","G7","405","390","54010","54270"
"In post","2022","40-49","Declared non-disabled","Human Resources","HEO","450","425","33130","33000"
"In post","2022","40-49","Declared non-disabled","Human Resources","SCS level","85","85","86520","77860"
"In post","2022","40-49","Declared non-disabled","Human Resources","SEO","390","370","40670","40520"
"In post","2022","40-49","Declared non-disabled","Human Resources","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Internal Audit","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Internal Audit","EO","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Internal Audit","G6","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Internal Audit","G7","30","30","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Internal Audit","HEO","20","20","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Internal Audit","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Internal Audit","SEO","55","55","43430","43280"
"In post","2022","40-49","Declared non-disabled","Legal","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Legal","AO","210","185","22800","22200"
"In post","2022","40-49","Declared non-disabled","Legal","EO","275","250","28050","28430"
"In post","2022","40-49","Declared non-disabled","Legal","G6","450","410","68480","66610"
"In post","2022","40-49","Declared non-disabled","Legal","G7","975","880","56360","54770"
"In post","2022","40-49","Declared non-disabled","Legal","HEO","175","165","34450","33370"
"In post","2022","40-49","Declared non-disabled","Legal","SCS level","140","135","83820","80290"
"In post","2022","40-49","Declared non-disabled","Legal","SEO","165","155","47140","41750"
"In post","2022","40-49","Declared non-disabled","No function","AA","965","880","20770","20890"
"In post","2022","40-49","Declared non-disabled","No function","AO","10590","9375","23180","21260"
"In post","2022","40-49","Declared non-disabled","No function","EO","11450","10560","28070","27570"
"In post","2022","40-49","Declared non-disabled","No function","G6","1540","1475","67440","65600"
"In post","2022","40-49","Declared non-disabled","No function","G7","3500","3380","54970","54160"
"In post","2022","40-49","Declared non-disabled","No function","HEO","4625","4440","34030","33370"
"In post","2022","40-49","Declared non-disabled","No function","SCS level","985","940","86330","79000"
"In post","2022","40-49","Declared non-disabled","No function","SEO","3725","3570","42700","40520"
"In post","2022","40-49","Declared non-disabled","No function","Unknown","2920","2695","33280","32880"
"In post","2022","40-49","Declared non-disabled","Project Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Project Delivery","AO","75","60","22110","21300"
"In post","2022","40-49","Declared non-disabled","Project Delivery","EO","360","335","25270","26170"
"In post","2022","40-49","Declared non-disabled","Project Delivery","G6","485","470","67880","67370"
"In post","2022","40-49","Declared non-disabled","Project Delivery","G7","1100","1070","53810","54540"
"In post","2022","40-49","Declared non-disabled","Project Delivery","HEO","835","795","32420","33080"
"In post","2022","40-49","Declared non-disabled","Project Delivery","SCS level","170","165","87120","79930"
"In post","2022","40-49","Declared non-disabled","Project Delivery","SEO","1210","1175","40440","40520"
"In post","2022","40-49","Declared non-disabled","Project Delivery","Unknown","235","230","46330","44000"
"In post","2022","40-49","Declared non-disabled","Property","AA","35","35","18420","19010"
"In post","2022","40-49","Declared non-disabled","Property","AO","140","130","22360","22040"
"In post","2022","40-49","Declared non-disabled","Property","EO","225","210","26980","26880"
"In post","2022","40-49","Declared non-disabled","Property","G6","115","115","65590","64220"
"In post","2022","40-49","Declared non-disabled","Property","G7","250","250","54460","54270"
"In post","2022","40-49","Declared non-disabled","Property","HEO","345","335","33360","33300"
"In post","2022","40-49","Declared non-disabled","Property","SCS level","25","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Property","SEO","315","305","41670","40580"
"In post","2022","40-49","Declared non-disabled","Security","AA","280","280","20630","19810"
"In post","2022","40-49","Declared non-disabled","Security","AO","335","330","32830","39070"
"In post","2022","40-49","Declared non-disabled","Security","EO","205","200","32480","28990"
"In post","2022","40-49","Declared non-disabled","Security","G6","35","35","67170","66440"
"In post","2022","40-49","Declared non-disabled","Security","G7","80","80","56390","55210"
"In post","2022","40-49","Declared non-disabled","Security","HEO","200","195","34870","33300"
"In post","2022","40-49","Declared non-disabled","Security","SCS level","20","20","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Security","SEO","165","165","43900","42460"
"In post","2022","40-49","Declared non-disabled","Security","Unknown","35","35","34400","33140"
"In post","2022","40-49","Declared non-disabled","Unknown","AA","385","355","20300","19810"
"In post","2022","40-49","Declared non-disabled","Unknown","AO","2035","1845","22640","21680"
"In post","2022","40-49","Declared non-disabled","Unknown","EO","3765","3525","27320","26910"
"In post","2022","40-49","Declared non-disabled","Unknown","G6","795","755","71000","69030"
"In post","2022","40-49","Declared non-disabled","Unknown","G7","1600","1540","57740","57460"
"In post","2022","40-49","Declared non-disabled","Unknown","HEO","2530","2425","34400","34170"
"In post","2022","40-49","Declared non-disabled","Unknown","SCS level","305","300","85200","79590"
"In post","2022","40-49","Declared non-disabled","Unknown","SEO","2150","2075","42960","42170"
"In post","2022","40-49","Declared non-disabled","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Analysis","G6","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Analysis","G7","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","Analysis","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Analysis","SEO","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Commercial","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Commercial","G6","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Commercial","G7","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","Commercial","HEO","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Commercial","SEO","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Communications","AO","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Communications","EO","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Communications","G6","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Communications","G7","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Communications","HEO","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Communications","SEO","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Counter Fraud","AO","25","25","[c]","[c]"
"In post","2022","40-49","Undeclared","Counter Fraud","EO","85","80","28000","27570"
"In post","2022","40-49","Undeclared","Counter Fraud","G6","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Counter Fraud","G7","30","30","55110","55210"
"In post","2022","40-49","Undeclared","Counter Fraud","HEO","60","55","34070","33370"
"In post","2022","40-49","Undeclared","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Counter Fraud","SEO","40","40","40660","40520"
"In post","2022","40-49","Undeclared","Debt","AO","55","45","21710","21260"
"In post","2022","40-49","Undeclared","Debt","EO","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","Debt","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Debt","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Digital, Data & Technology","AO","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","Digital, Data & Technology","EO","50","50","28650","27570"
"In post","2022","40-49","Undeclared","Digital, Data & Technology","G6","25","25","[c]","[c]"
"In post","2022","40-49","Undeclared","Digital, Data & Technology","G7","60","55","55630","55000"
"In post","2022","40-49","Undeclared","Digital, Data & Technology","HEO","75","75","33890","33300"
"In post","2022","40-49","Undeclared","Digital, Data & Technology","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Digital, Data & Technology","SEO","95","95","42460","40600"
"In post","2022","40-49","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Finance","AO","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Finance","EO","30","30","26940","26820"
"In post","2022","40-49","Undeclared","Finance","G6","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","Finance","G7","30","30","[c]","[c]"
"In post","2022","40-49","Undeclared","Finance","HEO","40","35","33710","33300"
"In post","2022","40-49","Undeclared","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Finance","SEO","40","35","41120","40520"
"In post","2022","40-49","Undeclared","Grants Management","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Grants Management","EO","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Grants Management","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Grants Management","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Human Resources","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Human Resources","AO","25","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Human Resources","EO","25","25","[c]","[c]"
"In post","2022","40-49","Undeclared","Human Resources","G6","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Human Resources","G7","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Human Resources","HEO","35","35","33450","33160"
"In post","2022","40-49","Undeclared","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Human Resources","SEO","40","35","40830","40600"
"In post","2022","40-49","Undeclared","Internal Audit","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Internal Audit","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Internal Audit","G7","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Internal Audit","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Legal","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Legal","EO","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Legal","G6","25","25","[c]","[c]"
"In post","2022","40-49","Undeclared","Legal","G7","30","25","[c]","[c]"
"In post","2022","40-49","Undeclared","Legal","HEO","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Legal","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Legal","SEO","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","No function","AA","170","155","21770","21650"
"In post","2022","40-49","Undeclared","No function","AO","1215","1105","25530","22600"
"In post","2022","40-49","Undeclared","No function","EO","970","920","29090","27570"
"In post","2022","40-49","Undeclared","No function","G6","100","95","67680","66540"
"In post","2022","40-49","Undeclared","No function","G7","185","180","55320","55210"
"In post","2022","40-49","Undeclared","No function","HEO","460","445","34920","34260"
"In post","2022","40-49","Undeclared","No function","SCS level","50","45","82400","78940"
"In post","2022","40-49","Undeclared","No function","SEO","295","290","44840","42630"
"In post","2022","40-49","Undeclared","No function","Unknown","200","185","33560","34340"
"In post","2022","40-49","Undeclared","Project Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Project Delivery","EO","30","25","[c]","[c]"
"In post","2022","40-49","Undeclared","Project Delivery","G6","30","30","67340","66250"
"In post","2022","40-49","Undeclared","Project Delivery","G7","75","75","53650","54540"
"In post","2022","40-49","Undeclared","Project Delivery","HEO","75","75","32140","33040"
"In post","2022","40-49","Undeclared","Project Delivery","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Project Delivery","SEO","80","80","40950","40520"
"In post","2022","40-49","Undeclared","Project Delivery","Unknown","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Property","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Property","AO","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","Property","EO","25","25","[c]","[c]"
"In post","2022","40-49","Undeclared","Property","G6","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Property","G7","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","Property","HEO","35","35","34000","33300"
"In post","2022","40-49","Undeclared","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Property","SEO","30","25","[c]","[c]"
"In post","2022","40-49","Undeclared","Security","AA","30","30","[c]","[c]"
"In post","2022","40-49","Undeclared","Security","AO","55","55","36070","39070"
"In post","2022","40-49","Undeclared","Security","EO","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Security","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Security","G7","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Security","HEO","40","40","37240","35500"
"In post","2022","40-49","Undeclared","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Security","SEO","35","35","46970","44630"
"In post","2022","40-49","Undeclared","Security","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","AA","25","25","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","AO","125","115","22470","21680"
"In post","2022","40-49","Undeclared","Unknown","EO","275","260","27350","26750"
"In post","2022","40-49","Undeclared","Unknown","G6","35","35","73350","69390"
"In post","2022","40-49","Undeclared","Unknown","G7","85","85","57430","57460"
"In post","2022","40-49","Undeclared","Unknown","HEO","185","180","34050","33300"
"In post","2022","40-49","Undeclared","Unknown","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","SEO","135","130","42250","41950"
"In post","2022","40-49","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Analysis","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Analysis","EO","30","25","[c]","[c]"
"In post","2022","40-49","Unknown","Analysis","G6","40","40","69570","66230"
"In post","2022","40-49","Unknown","Analysis","G7","70","65","54870","53620"
"In post","2022","40-49","Unknown","Analysis","HEO","45","45","31500","30710"
"In post","2022","40-49","Unknown","Analysis","SCS level","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","Analysis","SEO","70","70","39650","38340"
"In post","2022","40-49","Unknown","Commercial","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Commercial","AO","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","Commercial","EO","20","20","[c]","[c]"
"In post","2022","40-49","Unknown","Commercial","G6","130","130","76700","75000"
"In post","2022","40-49","Unknown","Commercial","G7","300","300","59360","57270"
"In post","2022","40-49","Unknown","Commercial","HEO","45","40","31730","31250"
"In post","2022","40-49","Unknown","Commercial","SCS level","75","75","110140","111000"
"In post","2022","40-49","Unknown","Commercial","SEO","95","95","39830","40000"
"In post","2022","40-49","Unknown","Commercial","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","Communications","AO","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","Communications","EO","180","170","26810","26820"
"In post","2022","40-49","Unknown","Communications","G6","30","30","68520","68150"
"In post","2022","40-49","Unknown","Communications","G7","75","70","55020","54700"
"In post","2022","40-49","Unknown","Communications","HEO","105","100","33380","33370"
"In post","2022","40-49","Unknown","Communications","SCS level","20","20","[c]","[c]"
"In post","2022","40-49","Unknown","Communications","SEO","75","70","41560","40520"
"In post","2022","40-49","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Counter Fraud","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Counter Fraud","AO","60","50","22120","21260"
"In post","2022","40-49","Unknown","Counter Fraud","EO","205","195","28150","26820"
"In post","2022","40-49","Unknown","Counter Fraud","G6","15","15","[c]","[c]"
