"Status","Year","Parent_department","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","95","85","40130","32430"
"In post","2022","Attorney General's Departments","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","35","35","49680","53050"
"In post","2022","Attorney General's Departments","South East (England)","Hampshire and Isle of Wight","Female","175","160","41890","34470"
"In post","2022","Attorney General's Departments","South East (England)","Hampshire and Isle of Wight","Male","95","90","45590","53050"
"In post","2022","Attorney General's Departments","South East (England)","Kent","Female","85","80","37190","30110"
"In post","2022","Attorney General's Departments","South East (England)","Kent","Male","50","50","44230","50520"
"In post","2022","Attorney General's Departments","South East (England)","Surrey, East and West Sussex","Female","140","130","42460","38000"
"In post","2022","Attorney General's Departments","South East (England)","Surrey, East and West Sussex","Male","60","55","45640","53050"
"In post","2022","Attorney General's Departments","South West (England)","Cornwall and Isles of Scilly","Female","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","South West (England)","Cornwall and Isles of Scilly","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","South West (England)","Devon","Female","60","55","38760","34480"
"In post","2022","Attorney General's Departments","South West (England)","Devon","Male","45","45","41320","38090"
"In post","2022","Attorney General's Departments","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","150","135","42540","48080"
"In post","2022","Attorney General's Departments","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","75","75","46630","49650"
"In post","2022","Attorney General's Departments","Wales","East Wales","Female","210","190","38050","33310"
"In post","2022","Attorney General's Departments","Wales","East Wales","Male","100","95","45510","48080"
"In post","2022","Attorney General's Departments","Wales","West Wales and The Valleys","Female","60","55","38830","36240"
"In post","2022","Attorney General's Departments","Wales","West Wales and The Valleys","Male","30","25","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands (England)","Shropshire and Staffordshire","Female","55","50","41210","38470"
"In post","2022","Attorney General's Departments","West Midlands (England)","Shropshire and Staffordshire","Male","20","15","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands (England)","West Midlands","Female","350","320","38950","34480"
"In post","2022","Attorney General's Departments","West Midlands (England)","West Midlands","Male","155","155","43560","48080"
"In post","2022","Attorney General's Departments","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","55","50","39870","40690"
"In post","2022","Attorney General's Departments","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","25","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Yorkshire and The Humber","North Yorkshire","Female","105","100","40150","38180"
"In post","2022","Attorney General's Departments","Yorkshire and The Humber","North Yorkshire","Male","70","70","45160","38540"
"In post","2022","Attorney General's Departments","Yorkshire and The Humber","South Yorkshire","Female","100","90","33580","28430"
"In post","2022","Attorney General's Departments","Yorkshire and The Humber","South Yorkshire","Male","40","40","40620","34480"
"In post","2022","Attorney General's Departments","Yorkshire and The Humber","West Yorkshire","Female","360","330","40680","38000"
"In post","2022","Attorney General's Departments","Yorkshire and The Humber","West Yorkshire","Male","180","175","45040","48080"
"In post","2022","Cabinet Office","East Midlands (England)","Derbyshire and Nottinghamshire","Female","30","30","48200","38870"
"In post","2022","Cabinet Office","East Midlands (England)","Derbyshire and Nottinghamshire","Male","30","30","[c]","[c]"
"In post","2022","Cabinet Office","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East of England","Bedfordshire and Hertfordshire","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","East of England","East Anglia","Female","120","110","43590","39200"
"In post","2022","Cabinet Office","East of England","East Anglia","Male","130","130","42970","37810"
"In post","2022","Cabinet Office","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","London","Inner London - East","Female","555","540","50240","54700"
"In post","2022","Cabinet Office","London","Inner London - East","Male","545","540","54990","54700"
"In post","2022","Cabinet Office","London","Inner London - West","Female","2910","2860","46950","40600"
"In post","2022","Cabinet Office","London","Inner London - West","Male","2565","2555","52770","50730"
"In post","2022","Cabinet Office","London","Outer London - South","Female","15","15","[c]","[c]"
"In post","2022","Cabinet Office","London","Outer London - South","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office","London","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","London","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North East (England)","Northumberland, and Tyne and Wear","Female","290","265","28030","24100"
"In post","2022","Cabinet Office","North East (England)","Northumberland, and Tyne and Wear","Male","175","170","32040","27290"
"In post","2022","Cabinet Office","North East (England)","Tees Valley and Durham","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office","North East (England)","Tees Valley and Durham","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Greater Manchester","Female","240","235","44090","38630"
"In post","2022","Cabinet Office","North West (England)","Greater Manchester","Male","175","175","47200","49700"
"In post","2022","Cabinet Office","North West (England)","Lancashire","Female","25","25","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Lancashire","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Merseyside","Female","275","270","39650","38330"
"In post","2022","Cabinet Office","North West (England)","Merseyside","Male","210","205","42110","38650"
"In post","2022","Cabinet Office","Northern Ireland","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","Eastern Scotland","Female","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","Eastern Scotland","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","Southern Scotland","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","West Central Scotland","Female","140","135","41540","34550"
"In post","2022","Cabinet Office","Scotland","West Central Scotland","Male","115","115","44020","32560"
"In post","2022","Cabinet Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","75","70","36470","32000"
"In post","2022","Cabinet Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","65","65","40140","33300"
"In post","2022","Cabinet Office","South East (England)","Hampshire and Isle of Wight","Female","45","45","47850","40600"
"In post","2022","Cabinet Office","South East (England)","Hampshire and Isle of Wight","Male","45","45","63360","64500"
"In post","2022","Cabinet Office","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","Surrey, East and West Sussex","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South West (England)","Devon","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","South West (England)","Dorset and Somerset","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","South West (England)","Dorset and Somerset","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","130","125","51610","49700"
"In post","2022","Cabinet Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","135","135","58210","53320"
"In post","2022","Cabinet Office","Unknown","Unknown","Female","245","240","36570","32000"
"In post","2022","Cabinet Office","Unknown","Unknown","Male","230","230","38310","32000"
"In post","2022","Cabinet Office","Wales","East Wales","Female","110","105","36560","32000"
"In post","2022","Cabinet Office","Wales","East Wales","Male","90","90","40290","37300"
"In post","2022","Cabinet Office","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands (England)","Shropshire and Staffordshire","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands (England)","Shropshire and Staffordshire","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands (England)","West Midlands","Female","115","115","46250","37300"
"In post","2022","Cabinet Office","West Midlands (England)","West Midlands","Male","115","115","55550","49700"
"In post","2022","Cabinet Office","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Yorkshire and The Humber","North Yorkshire","Female","305","285","32170","28000"
"In post","2022","Cabinet Office","Yorkshire and The Humber","North Yorkshire","Male","255","250","33910","32000"
"In post","2022","Cabinet Office","Yorkshire and The Humber","South Yorkshire","Female","50","45","48290","49700"
"In post","2022","Cabinet Office","Yorkshire and The Humber","South Yorkshire","Male","35","35","53270","49700"
"In post","2022","Cabinet Office","Yorkshire and The Humber","West Yorkshire","Female","150","145","47260","40250"
"In post","2022","Cabinet Office","Yorkshire and The Humber","West Yorkshire","Male","130","130","48170","49700"
"In post","2022","Chancellor's other departments","London","Inner London - West","Female","155","145","55440","48900"
"In post","2022","Chancellor's other departments","London","Inner London - West","Male","200","195","64400","56490"
"In post","2022","Chancellor's other departments","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North East (England)","Tees Valley and Durham","Male","15","15","[c]","[c]"
"In post","2022","Chancellor's other departments","North West (England)","Lancashire","Female","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","North West (England)","Lancashire","Male","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","North West (England)","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Scotland","Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","Scotland","Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","Scotland","West Central Scotland","Female","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","Scotland","West Central Scotland","Male","5","5","[c]","[c]"
"In post","2022","Charity Commission","London","Inner London - West","Female","55","50","43990","37910"
"In post","2022","Charity Commission","London","Inner London - West","Male","30","30","[c]","[c]"
"In post","2022","Charity Commission","North West (England)","Merseyside","Female","210","190","31660","29160"
"In post","2022","Charity Commission","North West (England)","Merseyside","Male","135","135","32130","29160"
"In post","2022","Charity Commission","South West (England)","Dorset and Somerset","Female","20","15","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","Dorset and Somerset","Male","15","15","[c]","[c]"
"In post","2022","Charity Commission","Wales","East Wales","Female","5","5","[c]","[c]"
"In post","2022","Charity Commission","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","London","Inner London - East","Female","395","375","58500","55860"
"In post","2022","Competition and Markets Authority","London","Inner London - East","Male","400","395","64440","59450"
"In post","2022","Competition and Markets Authority","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Northern Ireland","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","Eastern Scotland","Female","30","30","57610","55860"
"In post","2022","Competition and Markets Authority","Scotland","Eastern Scotland","Male","25","25","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Derbyshire and Nottinghamshire","Female","120","110","29800","26410"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Derbyshire and Nottinghamshire","Male","75","75","32460","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire","Female","20","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire","Male","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Bedfordshire and Hertfordshire","Female","20","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Bedfordshire and Hertfordshire","Male","25","25","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","East Anglia","Female","85","80","30740","26450"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","East Anglia","Male","55","50","33500","32730"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Essex","Female","20","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Essex","Male","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Inner London - East","Female","120","115","39460","35460"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Inner London - East","Male","110","105","45870","43730"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Inner London - West","Female","2765","2675","48330","45100"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Inner London - West","Male","2780","2755","50550","53380"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Outer London - South","Female","35","30","31680","25060"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Outer London - South","Male","30","30","37310","32950"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Outer London - West and North West","Female","50","50","39160","36850"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Outer London - West and North West","Male","65","65","43160","40270"
"In post","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Northumberland, and Tyne and Wear","Female","135","120","30690","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Northumberland, and Tyne and Wear","Male","85","80","34690","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Tees Valley and Durham","Male","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","Female","285","270","34490","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","Male","275","270","37840","36060"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Lancashire","Female","30","25","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Lancashire","Male","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Merseyside","Female","35","30","32580","32060"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Merseyside","Male","20","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Northern Ireland","Female","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Northern Ireland","Male","30","30","31310","32560"
"In post","2022","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","Female","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","Male","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Eastern Scotland","Female","80","75","28900","24500"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Eastern Scotland","Male","80","80","31960","27010"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Highlands and Islands","Female","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Highlands and Islands","Male","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","North Eastern Scotland","Female","65","60","44200","36740"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","North Eastern Scotland","Male","75","70","49130","39700"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","West Central Scotland","Female","50","45","30540","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","West Central Scotland","Male","45","40","33490","32770"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","50","45","36570","36100"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","45","40","42030","39650"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Hampshire and Isle of Wight","Female","45","45","33800","35670"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Hampshire and Isle of Wight","Male","40","40","35680","34500"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Kent","Female","35","35","29060","26290"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Kent","Male","20","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Surrey, East and West Sussex","Female","20","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Surrey, East and West Sussex","Male","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Cornwall and Isles of Scilly","Male","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Devon","Female","730","670","37790","38200"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Devon","Male","1140","1105","41260","39750"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","115","110","40260","36740"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","110","110","41610","38520"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","East Wales","Female","1545","1400","31940","27380"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","East Wales","Male","1430","1395","38340","36240"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","West Wales and The Valleys","Female","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","West Wales and The Valleys","Male","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Shropshire and Staffordshire","Male","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","West Midlands","Female","405","380","34200","30790"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","West Midlands","Male","315","305","35860","32060"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","North Yorkshire","Male","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","West Yorkshire","Female","105","95","31610","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","West Yorkshire","Male","85","80","33910","30970"
"In post","2022","Department for Digital, Culture, Media and Sport","East Midlands (England)","Derbyshire and Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","London","Inner London - West","Female","985","960","47130","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","London","Inner London - West","Male","800","795","48360","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","North East (England)","Northumberland, and Tyne and Wear","Female","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","North East (England)","Northumberland, and Tyne and Wear","Male","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","North West (England)","Greater Manchester","Female","50","50","39770","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","North West (England)","Greater Manchester","Male","60","60","43390","36780"
"In post","2022","Department for Digital, Culture, Media and Sport","North West (England)","Merseyside","Female","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Scotland","Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Scotland","West Central Scotland","Female","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Scotland","West Central Scotland","Male","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","10","[c]","[c]"
