"Status","Year","Disability","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Cheshire","Female","Heterosexual / straight","235","205","29250","27570"
"In post","2022","Declared disabled","Cheshire","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Cheshire","Female","Undeclared","30","25","[c]","[c]"
"In post","2022","Declared disabled","Cheshire","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cheshire","Male","Heterosexual / straight","125","120","32350","27890"
"In post","2022","Declared disabled","Cheshire","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cheshire","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Cheshire","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cheshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Female","Heterosexual / straight","120","105","27320","27570"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Female","Unknown","10","5","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Male","Heterosexual / straight","65","65","27650","27570"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","Female","Heterosexual / straight","105","90","28800","27120"
"In post","2022","Declared disabled","Cumbria","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","Female","Unknown","25","20","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","Male","Heterosexual / straight","80","75","31380","27570"
"In post","2022","Declared disabled","Cumbria","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Female","Heterosexual / straight","810","720","30740","27570"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Female","LGBO","90","85","29820","27570"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Female","Undeclared","115","105","29920","27570"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Female","Unknown","55","50","28570","27570"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Male","Heterosexual / straight","485","465","29690","27570"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Male","LGBO","60","60","31450","27570"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Male","Undeclared","75","70","30030","27570"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Male","Unknown","50","45","28870","27570"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Devon","Female","Heterosexual / straight","445","380","28340","27360"
"In post","2022","Declared disabled","Devon","Female","LGBO","45","40","28230","27350"
"In post","2022","Declared disabled","Devon","Female","Undeclared","70","60","28700","27570"
"In post","2022","Declared disabled","Devon","Female","Unknown","45","40","26300","22600"
"In post","2022","Declared disabled","Devon","Male","Heterosexual / straight","335","320","30910","27570"
"In post","2022","Declared disabled","Devon","Male","LGBO","40","40","28800","27570"
"In post","2022","Declared disabled","Devon","Male","Undeclared","55","50","30390","27570"
"In post","2022","Declared disabled","Devon","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Devon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","Female","Heterosexual / straight","280","250","28800","27570"
"In post","2022","Declared disabled","Dorset and Somerset","Female","LGBO","30","30","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","Female","Undeclared","45","40","26590","26190"
"In post","2022","Declared disabled","Dorset and Somerset","Female","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","Male","Heterosexual / straight","220","205","30550","27570"
"In post","2022","Declared disabled","Dorset and Somerset","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","Male","Undeclared","40","40","31420","27680"
"In post","2022","Declared disabled","Dorset and Somerset","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Female","Heterosexual / straight","660","590","28870","27570"
"In post","2022","Declared disabled","East Anglia","Female","LGBO","50","50","27770","27470"
"In post","2022","Declared disabled","East Anglia","Female","Undeclared","80","75","29590","27570"
"In post","2022","Declared disabled","East Anglia","Female","Unknown","50","40","26380","27570"
"In post","2022","Declared disabled","East Anglia","Male","Heterosexual / straight","495","470","31310","28880"
"In post","2022","Declared disabled","East Anglia","Male","LGBO","40","40","27690","27200"
"In post","2022","Declared disabled","East Anglia","Male","Undeclared","75","70","31290","31650"
"In post","2022","Declared disabled","East Anglia","Male","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Wales","Female","Heterosexual / straight","865","780","31630","27570"
"In post","2022","Declared disabled","East Wales","Female","LGBO","110","105","32050","27570"
"In post","2022","Declared disabled","East Wales","Female","Undeclared","100","95","32680","27570"
"In post","2022","Declared disabled","East Wales","Female","Unknown","65","55","27990","26520"
"In post","2022","Declared disabled","East Wales","Male","Heterosexual / straight","545","520","33640","29430"
"In post","2022","Declared disabled","East Wales","Male","LGBO","85","85","32630","28990"
"In post","2022","Declared disabled","East Wales","Male","Undeclared","80","75","31770","28150"
"In post","2022","Declared disabled","East Wales","Male","Unknown","45","40","33590","28920"
"In post","2022","Declared disabled","East Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Female","Heterosexual / straight","235","205","28000","27570"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Female","LGBO","25","20","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Female","Undeclared","35","30","26280","27380"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Male","Heterosexual / straight","185","170","28050","26970"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Female","Heterosexual / straight","825","750","33890","27570"
"In post","2022","Declared disabled","Eastern Scotland","Female","LGBO","145","140","32190","27570"
"In post","2022","Declared disabled","Eastern Scotland","Female","Undeclared","80","70","32590","27570"
"In post","2022","Declared disabled","Eastern Scotland","Female","Unknown","150","135","31410","27570"
"In post","2022","Declared disabled","Eastern Scotland","Male","Heterosexual / straight","555","535","34940","31540"
"In post","2022","Declared disabled","Eastern Scotland","Male","LGBO","115","115","34250","27940"
"In post","2022","Declared disabled","Eastern Scotland","Male","Undeclared","70","65","34480","27570"
"In post","2022","Declared disabled","Eastern Scotland","Male","Unknown","120","110","33890","35000"
"In post","2022","Declared disabled","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex","Female","Heterosexual / straight","335","295","30020","29290"
"In post","2022","Declared disabled","Essex","Female","LGBO","35","30","28250","29290"
"In post","2022","Declared disabled","Essex","Female","Undeclared","50","45","28530","28200"
"In post","2022","Declared disabled","Essex","Female","Unknown","45","40","31160","29290"
"In post","2022","Declared disabled","Essex","Male","Heterosexual / straight","165","155","31000","29290"
"In post","2022","Declared disabled","Essex","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Essex","Male","Undeclared","25","20","[c]","[c]"
"In post","2022","Declared disabled","Essex","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Heterosexual / straight","1215","1115","33250","29730"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Female","LGBO","135","130","31350","28200"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Undeclared","175","155","33450","32570"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","85","75","34190","29640"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Heterosexual / straight","1015","985","36920","33370"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Male","LGBO","105","105","32600","29230"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Undeclared","195","190","38030","36190"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","105","95","37190","33370"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester","Female","Heterosexual / straight","1070","960","30720","27570"
"In post","2022","Declared disabled","Greater Manchester","Female","LGBO","110","105","30900","27570"
"In post","2022","Declared disabled","Greater Manchester","Female","Undeclared","130","120","27950","27570"
"In post","2022","Declared disabled","Greater Manchester","Female","Unknown","100","85","29650","26820"
"In post","2022","Declared disabled","Greater Manchester","Male","Heterosexual / straight","645","620","32060","27570"
"In post","2022","Declared disabled","Greater Manchester","Male","LGBO","150","145","31250","27570"
"In post","2022","Declared disabled","Greater Manchester","Male","Undeclared","120","115","31460","27570"
"In post","2022","Declared disabled","Greater Manchester","Male","Unknown","65","60","30130","27570"
"In post","2022","Declared disabled","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","Female","Heterosexual / straight","700","610","30160","27570"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","Female","LGBO","70","65","29390","27570"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","Female","Undeclared","90","80","29660","27570"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","Female","Unknown","75","60","28670","26650"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","Male","Heterosexual / straight","530","500","31590","27570"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","Male","LGBO","55","55","30170","27120"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","Male","Undeclared","85","75","30980","28320"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","Male","Unknown","55","50","33730","33000"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Female","Heterosexual / straight","250","225","28990","27570"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Female","Undeclared","30","25","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Female","Unknown","15","10","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Male","Heterosexual / straight","120","110","28890","27570"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Highlands and Islands","Female","Heterosexual / straight","80","70","27780","27570"
"In post","2022","Declared disabled","Highlands and Islands","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Highlands and Islands","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Highlands and Islands","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Highlands and Islands","Male","Heterosexual / straight","55","50","28590","27570"
"In post","2022","Declared disabled","Highlands and Islands","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Highlands and Islands","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Highlands and Islands","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Highlands and Islands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Highlands and Islands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inner London - East","Female","Heterosexual / straight","795","740","38160","32090"
"In post","2022","Declared disabled","Inner London - East","Female","LGBO","95","90","36430","33020"
"In post","2022","Declared disabled","Inner London - East","Female","Undeclared","145","135","37720","31880"
"In post","2022","Declared disabled","Inner London - East","Female","Unknown","85","75","35020","31060"
"In post","2022","Declared disabled","Inner London - East","Male","Heterosexual / straight","510","490","40030","35930"
"In post","2022","Declared disabled","Inner London - East","Male","LGBO","95","95","43200","38230"
"In post","2022","Declared disabled","Inner London - East","Male","Undeclared","75","70","41120","36580"
"In post","2022","Declared disabled","Inner London - East","Male","Unknown","65","65","37140","33440"
"In post","2022","Declared disabled","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inner London - East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inner London - East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inner London - West","Female","Heterosexual / straight","2385","2275","44650","40220"
"In post","2022","Declared disabled","Inner London - West","Female","LGBO","405","395","44110","40050"
"In post","2022","Declared disabled","Inner London - West","Female","Undeclared","245","240","45870","40940"
"In post","2022","Declared disabled","Inner London - West","Female","Unknown","125","110","43660","38600"
"In post","2022","Declared disabled","Inner London - West","Male","Heterosexual / straight","1585","1560","46830","41950"
"In post","2022","Declared disabled","Inner London - West","Male","LGBO","375","370","46750","42200"
"In post","2022","Declared disabled","Inner London - West","Male","Undeclared","235","225","45140","39330"
"In post","2022","Declared disabled","Inner London - West","Male","Unknown","100","95","44120","40280"
"In post","2022","Declared disabled","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inner London - West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Kent","Female","Heterosexual / straight","455","410","29370","28840"
"In post","2022","Declared disabled","Kent","Female","LGBO","35","30","30310","29870"
"In post","2022","Declared disabled","Kent","Female","Undeclared","60","50","28950","27150"
"In post","2022","Declared disabled","Kent","Female","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","Kent","Male","Heterosexual / straight","305","290","30150","29290"
"In post","2022","Declared disabled","Kent","Male","LGBO","40","40","29470","29290"
"In post","2022","Declared disabled","Kent","Male","Undeclared","55","50","32200","29290"
"In post","2022","Declared disabled","Kent","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Kent","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lancashire","Female","Heterosexual / straight","975","850","27800","27570"
"In post","2022","Declared disabled","Lancashire","Female","LGBO","85","80","27060","26720"
"In post","2022","Declared disabled","Lancashire","Female","Undeclared","125","105","27260","27570"
"In post","2022","Declared disabled","Lancashire","Female","Unknown","110","90","26760","26360"
"In post","2022","Declared disabled","Lancashire","Male","Heterosexual / straight","565","525","28580","27570"
"In post","2022","Declared disabled","Lancashire","Male","LGBO","65","65","28230","27570"
"In post","2022","Declared disabled","Lancashire","Male","Undeclared","80","75","27690","26820"
"In post","2022","Declared disabled","Lancashire","Male","Unknown","65","60","27030","27130"
"In post","2022","Declared disabled","Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lancashire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Female","Heterosexual / straight","400","345","26970","26500"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Female","LGBO","40","40","27740","27570"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Female","Undeclared","50","40","27940","26780"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Female","Unknown","25","20","[c]","[c]"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Male","Heterosexual / straight","205","195","27540","27120"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Male","LGBO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Male","Undeclared","35","30","30000","27260"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Male","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lincolnshire","Female","Heterosexual / straight","190","170","27270","26650"
"In post","2022","Declared disabled","Lincolnshire","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Lincolnshire","Female","Undeclared","30","25","[c]","[c]"
"In post","2022","Declared disabled","Lincolnshire","Female","Unknown","10","5","[c]","[c]"
"In post","2022","Declared disabled","Lincolnshire","Male","Heterosexual / straight","135","130","30260","27570"
"In post","2022","Declared disabled","Lincolnshire","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Lincolnshire","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Lincolnshire","Male","Unknown","5","5","[c]","[c]"
