"Status","Year","Ethnicity","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Education and Skills Funding Agency","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Education and Skills Funding Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Education and Skills Funding Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Education and Skills Funding Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Education and Skills Funding Agency","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Education and Skills Funding Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Education and Skills Funding Agency","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Education and Skills Funding Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Education and Skills Funding Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Estyn","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Estyn","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Forestry and Land Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Forestry and Land Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Forestry and Land Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Forestry and Land Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Forestry and Land Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Government Actuary's Department","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Government Internal Audit Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Government Internal Audit Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Government Internal Audit Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Government Internal Audit Agency","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Government Internal Audit Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Government Legal Department","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Government Legal Department","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Government Property Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Government Property Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Government Property Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Government Property Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Crown Prosecution Service Inspectorate","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Treasury (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Treasury (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Treasury (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Inner London - West","London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Outer London - South","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Institute for Apprenticeships and Technical Education","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Institute for Apprenticeships and Technical Education","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Institute for Apprenticeships and Technical Education","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Intellectual Property Office","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Intellectual Property Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal Aid Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal Aid Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal Aid Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal Aid Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal Aid Agency","Merseyside","Outside London","[c]","[c]","[c]","[c]"
