"Status","Year","Age","Disability","Ethnicity","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Declared disabled","Undeclared","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","White","AA","10","10","[c]","[c]"
"In post","2022","16-19","Declared disabled","White","AO","15","10","[c]","[c]"
"In post","2022","16-19","Declared disabled","White","EO","15","15","[c]","[c]"
"In post","2022","16-19","Declared disabled","White","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Asian","AA","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Asian","AO","55","50","21750","21260"
"In post","2022","16-19","Declared non-disabled","Asian","EO","25","25","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Asian","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Black","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Black","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Black","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Black","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Mixed","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Mixed","AO","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Mixed","EO","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Mixed","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Undeclared","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Undeclared","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Undeclared","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Undeclared","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Unknown","AO","15","15","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","White","AA","95","90","19240","19200"
"In post","2022","16-19","Declared non-disabled","White","AO","280","275","22130","21260"
"In post","2022","16-19","Declared non-disabled","White","EO","120","120","23740","24590"
"In post","2022","16-19","Declared non-disabled","White","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","White","Unknown","25","25","[c]","[c]"
"In post","2022","16-19","Undeclared","Asian","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Asian","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Asian","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Asian","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Black","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Black","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Black","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Black","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Mixed","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Mixed","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Mixed","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Mixed","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Undeclared","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Undeclared","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Undeclared","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","White","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","White","AO","5","5","[c]","[c]"
"In post","2022","16-19","Undeclared","White","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","White","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Asian","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Asian","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Asian","EO","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Asian","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Black","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Black","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Black","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Black","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Mixed","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Mixed","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Mixed","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Mixed","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Undeclared","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Undeclared","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","AA","95","85","19980","20890"
"In post","2022","16-19","Unknown","Unknown","AO","230","225","22230","21250"
"In post","2022","16-19","Unknown","Unknown","EO","100","100","22630","24830"
"In post","2022","16-19","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","Unknown","45","45","17940","16720"
"In post","2022","16-19","Unknown","White","AA","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","White","AO","25","25","[c]","[c]"
"In post","2022","16-19","Unknown","White","EO","20","20","[c]","[c]"
"In post","2022","16-19","Unknown","White","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Asian","AA","10","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Asian","AO","80","75","22330","21260"
"In post","2022","20-29","Declared disabled","Asian","EO","165","160","27980","27570"
"In post","2022","20-29","Declared disabled","Asian","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Asian","G7","25","25","[c]","[c]"
"In post","2022","20-29","Declared disabled","Asian","HEO","85","85","34020","33570"
"In post","2022","20-29","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Asian","SEO","25","25","[c]","[c]"
"In post","2022","20-29","Declared disabled","Asian","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Black","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Black","AO","45","40","24550","23720"
"In post","2022","20-29","Declared disabled","Black","EO","95","95","29230","29290"
"In post","2022","20-29","Declared disabled","Black","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Black","G7","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Black","HEO","35","35","33750","33210"
"In post","2022","20-29","Declared disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Black","SEO","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Black","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Mixed","AA","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Mixed","AO","65","60","22970","21260"
"In post","2022","20-29","Declared disabled","Mixed","EO","85","85","27630","27570"
"In post","2022","20-29","Declared disabled","Mixed","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Mixed","G7","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Mixed","HEO","60","60","34140","33950"
"In post","2022","20-29","Declared disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Mixed","SEO","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Mixed","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Other ethnicity","AO","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Other ethnicity","EO","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Other ethnicity","HEO","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Undeclared","AA","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Undeclared","AO","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","Undeclared","EO","40","40","27950","27570"
"In post","2022","20-29","Declared disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Undeclared","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Undeclared","HEO","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Undeclared","SEO","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Undeclared","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","AA","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","AO","40","40","24110","22600"
"In post","2022","20-29","Declared disabled","Unknown","EO","45","45","28210","27570"
"In post","2022","20-29","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","G7","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","HEO","25","25","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","SEO","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","White","AA","155","150","20940","20890"
"In post","2022","20-29","Declared disabled","White","AO","1260","1220","22630","21260"
"In post","2022","20-29","Declared disabled","White","EO","1285","1265","27170","27570"
"In post","2022","20-29","Declared disabled","White","G6","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","White","G7","260","255","53460","53380"
"In post","2022","20-29","Declared disabled","White","HEO","985","975","32800","33000"
"In post","2022","20-29","Declared disabled","White","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","White","SEO","350","350","39590","40000"
"In post","2022","20-29","Declared disabled","White","Unknown","325","320","25980","24090"
"In post","2022","20-29","Declared non-disabled","Asian","AA","70","65","20910","21050"
"In post","2022","20-29","Declared non-disabled","Asian","AO","1495","1425","22230","21260"
"In post","2022","20-29","Declared non-disabled","Asian","EO","2050","2025","28030","27570"
"In post","2022","20-29","Declared non-disabled","Asian","G6","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Asian","G7","250","250","55000","54110"
"In post","2022","20-29","Declared non-disabled","Asian","HEO","1150","1140","33590","33370"
"In post","2022","20-29","Declared non-disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Asian","SEO","385","385","40600","40270"
"In post","2022","20-29","Declared non-disabled","Asian","Unknown","135","130","25780","24090"
"In post","2022","20-29","Declared non-disabled","Black","AA","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Black","AO","400","390","24360","23720"
"In post","2022","20-29","Declared non-disabled","Black","EO","750","745","28750","28670"
"In post","2022","20-29","Declared non-disabled","Black","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Black","G7","70","70","54500","54130"
"In post","2022","20-29","Declared non-disabled","Black","HEO","355","355","33800","33570"
"In post","2022","20-29","Declared non-disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Black","SEO","115","115","40420","40200"
"In post","2022","20-29","Declared non-disabled","Black","Unknown","130","125","26840","27060"
"In post","2022","20-29","Declared non-disabled","Mixed","AA","30","30","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Mixed","AO","475","465","23850","22520"
"In post","2022","20-29","Declared non-disabled","Mixed","EO","495","485","27800","27570"
"In post","2022","20-29","Declared non-disabled","Mixed","G6","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Mixed","G7","145","145","54550","53530"
"In post","2022","20-29","Declared non-disabled","Mixed","HEO","445","440","33260","33260"
"In post","2022","20-29","Declared non-disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Mixed","SEO","150","150","40880","40600"
"In post","2022","20-29","Declared non-disabled","Mixed","Unknown","95","90","25430","24090"
"In post","2022","20-29","Declared non-disabled","Other ethnicity","AA","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Other ethnicity","AO","90","85","24300","23140"
"In post","2022","20-29","Declared non-disabled","Other ethnicity","EO","125","125","28220","27570"
"In post","2022","20-29","Declared non-disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Other ethnicity","G7","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Other ethnicity","HEO","75","75","34030","33510"
"In post","2022","20-29","Declared non-disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Other ethnicity","SEO","40","40","40820","40710"
"In post","2022","20-29","Declared non-disabled","Other ethnicity","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Undeclared","AA","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Undeclared","AO","145","140","23120","21680"
"In post","2022","20-29","Declared non-disabled","Undeclared","EO","175","170","27560","27570"
"In post","2022","20-29","Declared non-disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Undeclared","G7","40","40","55270","54770"
"In post","2022","20-29","Declared non-disabled","Undeclared","HEO","145","145","32510","32700"
"In post","2022","20-29","Declared non-disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Undeclared","SEO","75","75","40610","40520"
"In post","2022","20-29","Declared non-disabled","Undeclared","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Unknown","AA","45","45","20210","20890"
"In post","2022","20-29","Declared non-disabled","Unknown","AO","475","460","22490","21300"
"In post","2022","20-29","Declared non-disabled","Unknown","EO","325","320","27090","27130"
"In post","2022","20-29","Declared non-disabled","Unknown","G6","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Unknown","G7","35","35","52730","53420"
"In post","2022","20-29","Declared non-disabled","Unknown","HEO","240","240","30880","30250"
"In post","2022","20-29","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Unknown","SEO","90","90","38870","38110"
"In post","2022","20-29","Declared non-disabled","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","White","AA","1430","1395","20590","20890"
"In post","2022","20-29","Declared non-disabled","White","AO","10970","10730","23280","21680"
"In post","2022","20-29","Declared non-disabled","White","EO","10275","10170","26900","27070"
"In post","2022","20-29","Declared non-disabled","White","G6","175","175","65280","64700"
"In post","2022","20-29","Declared non-disabled","White","G7","2285","2275","54020","53470"
"In post","2022","20-29","Declared non-disabled","White","HEO","8330","8295","32710","33000"
"In post","2022","20-29","Declared non-disabled","White","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","White","SEO","3335","3325","40200","40070"
"In post","2022","20-29","Declared non-disabled","White","Unknown","2115","2090","26050","24090"
"In post","2022","20-29","Undeclared","Asian","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Asian","AO","50","50","21720","21260"
"In post","2022","20-29","Undeclared","Asian","EO","65","65","28230","27570"
"In post","2022","20-29","Undeclared","Asian","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Asian","G7","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Asian","HEO","70","70","33510","33370"
"In post","2022","20-29","Undeclared","Asian","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Asian","SEO","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Asian","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Black","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Black","AO","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Black","EO","30","30","28880","28580"
"In post","2022","20-29","Undeclared","Black","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Black","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Black","HEO","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Black","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Black","SEO","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Mixed","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Mixed","AO","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Mixed","EO","25","25","[c]","[c]"
"In post","2022","20-29","Undeclared","Mixed","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Mixed","G7","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Mixed","HEO","30","30","33260","33470"
"In post","2022","20-29","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Mixed","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Other ethnicity","EO","10","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Undeclared","AA","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Undeclared","AO","100","100","24110","21840"
"In post","2022","20-29","Undeclared","Undeclared","EO","95","95","28180","27570"
"In post","2022","20-29","Undeclared","Undeclared","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Undeclared","G7","40","40","54170","54110"
"In post","2022","20-29","Undeclared","Undeclared","HEO","105","105","33160","33080"
"In post","2022","20-29","Undeclared","Undeclared","SEO","60","60","41120","40470"
"In post","2022","20-29","Undeclared","Undeclared","Unknown","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","AA","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","AO","30","30","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","EO","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","HEO","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","White","AA","55","50","20490","20890"
"In post","2022","20-29","Undeclared","White","AO","410","400","22880","21260"
"In post","2022","20-29","Undeclared","White","EO","415","405","27100","27570"
"In post","2022","20-29","Undeclared","White","G6","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","White","G7","110","105","53830","53370"
"In post","2022","20-29","Undeclared","White","HEO","345","345","33040","33080"
"In post","2022","20-29","Undeclared","White","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","White","SEO","125","125","39690","40000"
"In post","2022","20-29","Undeclared","White","Unknown","60","60","26240","24270"
"In post","2022","20-29","Unknown","Asian","AA","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Asian","AO","140","135","22630","21840"
"In post","2022","20-29","Unknown","Asian","EO","260","255","27480","27130"
"In post","2022","20-29","Unknown","Asian","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Asian","G7","35","35","53160","53360"
"In post","2022","20-29","Unknown","Asian","HEO","195","195","33440","33080"
"In post","2022","20-29","Unknown","Asian","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Asian","SEO","95","90","40130","40450"
"In post","2022","20-29","Unknown","Asian","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Black","AA","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","Black","AO","40","40","23800","23740"
"In post","2022","20-29","Unknown","Black","EO","85","85","28200","27400"
"In post","2022","20-29","Unknown","Black","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Black","G7","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Black","HEO","55","55","33690","32960"
"In post","2022","20-29","Unknown","Black","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Black","SEO","30","30","[c]","[c]"
"In post","2022","20-29","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Mixed","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Mixed","AO","35","35","23230","22400"
"In post","2022","20-29","Unknown","Mixed","EO","80","80","29130","27400"
"In post","2022","20-29","Unknown","Mixed","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Mixed","G7","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","Mixed","HEO","70","70","33520","32910"
