"Status","Year","Function_of_post","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Counter Fraud","East Midlands (England)","Outside London","Female","475","420","31620","27570"
"In post","2022","Counter Fraud","East Midlands (England)","Outside London","Male","445","420","34670","33080"
"In post","2022","Counter Fraud","East of England","Outside London","Female","400","355","28770","27570"
"In post","2022","Counter Fraud","East of England","Outside London","Male","325","310","30450","29290"
"In post","2022","Counter Fraud","London","London","Female","1795","1640","35550","31880"
"In post","2022","Counter Fraud","London","London","Male","1800","1755","39680","37610"
"In post","2022","Counter Fraud","North East (England)","Outside London","Female","650","585","30050","27570"
"In post","2022","Counter Fraud","North East (England)","Outside London","Male","490","470","32150","27570"
"In post","2022","Counter Fraud","North West (England)","Outside London","Female","1300","1175","31710","27570"
"In post","2022","Counter Fraud","North West (England)","Outside London","Male","1285","1240","34170","32470"
"In post","2022","Counter Fraud","Northern Ireland","Outside London","Female","215","200","32390","28920"
"In post","2022","Counter Fraud","Northern Ireland","Outside London","Male","235","230","33380","33080"
"In post","2022","Counter Fraud","Scotland","Outside London","Female","1010","890","28240","27570"
"In post","2022","Counter Fraud","Scotland","Outside London","Male","820","775","30110","27570"
"In post","2022","Counter Fraud","South East (England)","Outside London","Female","715","630","28570","27570"
"In post","2022","Counter Fraud","South East (England)","Outside London","Male","495","470","30750","28920"
"In post","2022","Counter Fraud","South West (England)","Outside London","Female","415","365","30970","27570"
"In post","2022","Counter Fraud","South West (England)","Outside London","Male","370","350","34310","28920"
"In post","2022","Counter Fraud","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","Unknown","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Wales","Outside London","Female","545","480","28220","27570"
"In post","2022","Counter Fraud","Wales","Outside London","Male","500","480","30300","27570"
"In post","2022","Counter Fraud","West Midlands (England)","Outside London","Female","730","645","30190","27570"
"In post","2022","Counter Fraud","West Midlands (England)","Outside London","Male","575","540","32530","28920"
"In post","2022","Counter Fraud","Yorkshire and The Humber","Outside London","Female","725","640","30890","27570"
"In post","2022","Counter Fraud","Yorkshire and The Humber","Outside London","Male","695","665","32960","28920"
"In post","2022","Debt","East Midlands (England)","Outside London","Female","340","285","22710","21260"
"In post","2022","Debt","East Midlands (England)","Outside London","Male","165","160","22710","21260"
"In post","2022","Debt","East of England","Outside London","Female","110","90","25150","24250"
"In post","2022","Debt","East of England","Outside London","Male","50","45","26200","25110"
"In post","2022","Debt","London","London","Female","295","250","28470","26400"
"In post","2022","Debt","London","London","Male","205","195","31970","26400"
"In post","2022","Debt","North East (England)","Outside London","Female","605","510","22510","21260"
"In post","2022","Debt","North East (England)","Outside London","Male","360","340","22650","21260"
"In post","2022","Debt","North West (England)","Outside London","Female","440","385","23530","21260"
"In post","2022","Debt","North West (England)","Outside London","Male","305","295","23540","21260"
"In post","2022","Debt","Northern Ireland","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Debt","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Scotland","Outside London","Female","775","660","23370","21250"
"In post","2022","Debt","Scotland","Outside London","Male","580","560","22980","21250"
"In post","2022","Debt","South East (England)","Outside London","Female","35","25","28180","28920"
"In post","2022","Debt","South East (England)","Outside London","Male","35","30","29420","28920"
"In post","2022","Debt","South West (England)","Outside London","Female","100","80","22710","21260"
"In post","2022","Debt","South West (England)","Outside London","Male","50","50","22710","21260"
"In post","2022","Debt","Unknown","Unknown","Female","55","45","25610","25110"
"In post","2022","Debt","Unknown","Unknown","Male","15","10","[c]","[c]"
"In post","2022","Debt","Wales","Outside London","Female","240","210","23450","21250"
"In post","2022","Debt","Wales","Outside London","Male","220","210","24050","21250"
"In post","2022","Debt","West Midlands (England)","Outside London","Female","575","485","23150","21260"
"In post","2022","Debt","West Midlands (England)","Outside London","Male","290","275","22510","21260"
"In post","2022","Debt","Yorkshire and The Humber","Outside London","Female","600","490","23600","21260"
"In post","2022","Debt","Yorkshire and The Humber","Outside London","Male","365","345","23490","21260"
"In post","2022","Digital, Data & Technology","East Midlands (England)","Outside London","Female","185","180","36620","33320"
"In post","2022","Digital, Data & Technology","East Midlands (England)","Outside London","Male","270","270","36040","33040"
"In post","2022","Digital, Data & Technology","East of England","Outside London","Female","265","245","35270","33370"
"In post","2022","Digital, Data & Technology","East of England","Outside London","Male","555","540","35980","33630"
"In post","2022","Digital, Data & Technology","London","London","Female","1820","1765","47080","43000"
"In post","2022","Digital, Data & Technology","London","London","Male","2485","2465","49900","48000"
"In post","2022","Digital, Data & Technology","North East (England)","Outside London","Female","830","775","39860","35900"
"In post","2022","Digital, Data & Technology","North East (England)","Outside London","Male","1505","1475","42610","39650"
"In post","2022","Digital, Data & Technology","North West (England)","Outside London","Female","1135","1080","39440","35310"
"In post","2022","Digital, Data & Technology","North West (England)","Outside London","Male","1770","1740","42380","38250"
"In post","2022","Digital, Data & Technology","Northern Ireland","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland","Outside London","Male","50","50","33950","33080"
"In post","2022","Digital, Data & Technology","Overseas","Overseas","Female","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Overseas","Overseas","Male","50","50","33290","33300"
"In post","2022","Digital, Data & Technology","Scotland","Outside London","Female","285","275","37630","33930"
"In post","2022","Digital, Data & Technology","Scotland","Outside London","Male","650","640","38280","33930"
"In post","2022","Digital, Data & Technology","South East (England)","Outside London","Female","565","535","36140","33300"
"In post","2022","Digital, Data & Technology","South East (England)","Outside London","Male","830","820","38530","35900"
"In post","2022","Digital, Data & Technology","South West (England)","Outside London","Female","1280","1195","36740","35700"
"In post","2022","Digital, Data & Technology","South West (England)","Outside London","Male","2445","2390","39540","38450"
"In post","2022","Digital, Data & Technology","Unknown","Unknown","Female","30","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Unknown","Male","35","35","41440","38140"
"In post","2022","Digital, Data & Technology","Wales","Outside London","Female","675","640","37950","36840"
"In post","2022","Digital, Data & Technology","Wales","Outside London","Male","1430","1415","41460","39040"
"In post","2022","Digital, Data & Technology","West Midlands (England)","Outside London","Female","550","525","38220","34020"
"In post","2022","Digital, Data & Technology","West Midlands (England)","Outside London","Male","765","755","40500","36600"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Female","585","555","40430","36820"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Male","960","940","42760","39500"
"In post","2022","Finance","East Midlands (England)","Outside London","Female","180","170","35150","33370"
"In post","2022","Finance","East Midlands (England)","Outside London","Male","125","125","38360","33370"
"In post","2022","Finance","East of England","Outside London","Female","200","185","35560","33000"
"In post","2022","Finance","East of England","Outside London","Male","130","125","39880","36970"
"In post","2022","Finance","London","London","Female","1495","1435","46270","41750"
"In post","2022","Finance","London","London","Male","1500","1490","50710","46240"
"In post","2022","Finance","North East (England)","Outside London","Female","460","420","37030","33370"
"In post","2022","Finance","North East (England)","Outside London","Male","415","405","40260","35350"
"In post","2022","Finance","North West (England)","Outside London","Female","770","705","35740","33180"
"In post","2022","Finance","North West (England)","Outside London","Male","620","605","38480","35310"
"In post","2022","Finance","Northern Ireland","Outside London","Female","30","30","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Finance","Overseas","Overseas","Female","20","20","[c]","[c]"
"In post","2022","Finance","Overseas","Overseas","Male","15","15","[c]","[c]"
"In post","2022","Finance","Scotland","Outside London","Female","675","580","29100","22080"
"In post","2022","Finance","Scotland","Outside London","Male","355","335","30540","26350"
"In post","2022","Finance","South East (England)","Outside London","Female","610","570","35640","33190"
"In post","2022","Finance","South East (England)","Outside London","Male","415","405","38450","35000"
"In post","2022","Finance","South West (England)","Outside London","Female","710","660","37320","33300"
"In post","2022","Finance","South West (England)","Outside London","Male","540","530","40990","37530"
"In post","2022","Finance","Unknown","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Finance","Wales","Outside London","Female","260","235","32990","30730"
"In post","2022","Finance","Wales","Outside London","Male","195","190","38940","36350"
"In post","2022","Finance","West Midlands (England)","Outside London","Female","485","465","37970","36500"
"In post","2022","Finance","West Midlands (England)","Outside London","Male","375","365","38930","36500"
"In post","2022","Finance","Yorkshire and The Humber","Outside London","Female","965","860","34170","31780"
"In post","2022","Finance","Yorkshire and The Humber","Outside London","Male","800","775","38020","35310"
"In post","2022","Grants Management","East Midlands (England)","Outside London","Female","50","45","25080","24920"
"In post","2022","Grants Management","East Midlands (England)","Outside London","Male","50","45","24300","21300"
"In post","2022","Grants Management","East of England","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Grants Management","East of England","Outside London","Male","35","35","24890","21300"
"In post","2022","Grants Management","London","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","London","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","North East (England)","Outside London","Female","220","195","25190","21300"
"In post","2022","Grants Management","North East (England)","Outside London","Male","180","175","23720","21300"
"In post","2022","Grants Management","North West (England)","Outside London","Female","590","505","24010","21300"
"In post","2022","Grants Management","North West (England)","Outside London","Male","305","295","24510","21300"
"In post","2022","Grants Management","South East (England)","Outside London","Female","90","85","26270","21300"
"In post","2022","Grants Management","South East (England)","Outside London","Male","90","85","31080","29180"
"In post","2022","Grants Management","South West (England)","Outside London","Female","145","125","25380","24920"
"In post","2022","Grants Management","South West (England)","Outside London","Male","115","115","27950","25190"
"In post","2022","Grants Management","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","West Midlands (England)","Outside London","Female","105","95","24880","21300"
"In post","2022","Grants Management","West Midlands (England)","Outside London","Male","65","65","25500","24920"
"In post","2022","Grants Management","Yorkshire and The Humber","Outside London","Female","125","115","26230","24920"
"In post","2022","Grants Management","Yorkshire and The Humber","Outside London","Male","120","120","25610","24920"
"In post","2022","Human Resources","East Midlands (England)","Outside London","Female","410","385","36760","33370"
"In post","2022","Human Resources","East Midlands (England)","Outside London","Male","180","175","36830","33370"
"In post","2022","Human Resources","East of England","Outside London","Female","230","210","34440","31180"
"In post","2022","Human Resources","East of England","Outside London","Male","95","90","39100","34360"
"In post","2022","Human Resources","London","London","Female","1960","1890","45880","40910"
"In post","2022","Human Resources","London","London","Male","935","925","47080","41820"
"In post","2022","Human Resources","North East (England)","Outside London","Female","610","555","30780","27570"
"In post","2022","Human Resources","North East (England)","Outside London","Male","315","300","31600","27570"
"In post","2022","Human Resources","North West (England)","Outside London","Female","1205","1110","34520","31990"
"In post","2022","Human Resources","North West (England)","Outside London","Male","565","555","34120","31710"
"In post","2022","Human Resources","Northern Ireland","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Human Resources","Overseas","Overseas","Female","20","20","[c]","[c]"
"In post","2022","Human Resources","Overseas","Overseas","Male","15","15","[c]","[c]"
"In post","2022","Human Resources","Scotland","Outside London","Female","745","685","29880","26670"
"In post","2022","Human Resources","Scotland","Outside London","Male","375","365","31520","27570"
"In post","2022","Human Resources","South East (England)","Outside London","Female","495","460","34700","30450"
"In post","2022","Human Resources","South East (England)","Outside London","Male","180","180","37990","34080"
"In post","2022","Human Resources","South West (England)","Outside London","Female","835","765","35450","32810"
"In post","2022","Human Resources","South West (England)","Outside London","Male","295","285","37850","35000"
"In post","2022","Human Resources","Unknown","Unknown","Female","20","20","[c]","[c]"
"In post","2022","Human Resources","Unknown","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Human Resources","Wales","Outside London","Female","550","515","35260","31040"
"In post","2022","Human Resources","Wales","Outside London","Male","215","210","34390","30880"
"In post","2022","Human Resources","West Midlands (England)","Outside London","Female","365","340","37600","33300"
"In post","2022","Human Resources","West Midlands (England)","Outside London","Male","185","175","39170","33590"
"In post","2022","Human Resources","Yorkshire and The Humber","Outside London","Female","620","575","38820","34290"
"In post","2022","Human Resources","Yorkshire and The Humber","Outside London","Male","260","255","40150","35630"
"In post","2022","Internal Audit","East Midlands (England)","Outside London","Female","15","10","[c]","[c]"
"In post","2022","Internal Audit","East Midlands (England)","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Internal Audit","East of England","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Internal Audit","East of England","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Internal Audit","London","London","Female","110","105","49860","45180"
"In post","2022","Internal Audit","London","London","Male","120","115","53840","51820"
"In post","2022","Internal Audit","North East (England)","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Internal Audit","North East (England)","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Internal Audit","North West (England)","Outside London","Female","35","30","40260","39200"
"In post","2022","Internal Audit","North West (England)","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Internal Audit","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Scotland","Outside London","Female","40","35","41630","38500"
"In post","2022","Internal Audit","Scotland","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Internal Audit","South East (England)","Outside London","Female","35","35","35320","34090"
"In post","2022","Internal Audit","South East (England)","Outside London","Male","30","30","41870","39730"
"In post","2022","Internal Audit","South West (England)","Outside London","Female","60","55","42860","40780"
"In post","2022","Internal Audit","South West (England)","Outside London","Male","50","50","44030","42510"
"In post","2022","Internal Audit","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Wales","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Internal Audit","Wales","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Internal Audit","West Midlands (England)","Outside London","Female","35","30","49750","45570"
"In post","2022","Internal Audit","West Midlands (England)","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Internal Audit","Yorkshire and The Humber","Outside London","Female","30","25","[c]","[c]"
"In post","2022","Internal Audit","Yorkshire and The Humber","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Legal","East Midlands (England)","Outside London","Female","385","345","37760","33370"
"In post","2022","Legal","East Midlands (England)","Outside London","Male","190","185","41140","42580"
"In post","2022","Legal","East of England","Outside London","Female","385","340","39240","30110"
"In post","2022","Legal","East of England","Outside London","Male","145","140","47530","53050"
"In post","2022","Legal","London","London","Female","3280","3015","51490","52040"
"In post","2022","Legal","London","London","Male","1865","1825","54500","54770"
"In post","2022","Legal","North East (England)","Outside London","Female","285","255","38010","32520"
"In post","2022","Legal","North East (England)","Outside London","Male","145","135","42550","42090"
"In post","2022","Legal","North West (England)","Outside London","Female","860","770","38930","33370"
"In post","2022","Legal","North West (England)","Outside London","Male","490","475","42660","40520"
"In post","2022","Legal","Northern Ireland","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Legal","Northern Ireland","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Legal","Overseas","Overseas","Female","5","5","[c]","[c]"
"In post","2022","Legal","Overseas","Overseas","Male","5","5","[c]","[c]"
"In post","2022","Legal","Scotland","Outside London","Female","600","560","52690","53490"
"In post","2022","Legal","Scotland","Outside London","Male","290","280","52360","52520"
"In post","2022","Legal","South East (England)","Outside London","Female","515","470","40860","33370"
"In post","2022","Legal","South East (England)","Outside London","Male","290","270","46260","53050"
"In post","2022","Legal","South West (England)","Outside London","Female","325","295","42220","43620"
"In post","2022","Legal","South West (England)","Outside London","Male","195","190","47740","50700"
"In post","2022","Legal","Wales","Outside London","Female","325","295","40140","40520"
"In post","2022","Legal","Wales","Outside London","Male","165","155","45120","48080"
"In post","2022","Legal","West Midlands (England)","Outside London","Female","465","430","40380","38000"
"In post","2022","Legal","West Midlands (England)","Outside London","Male","220","215","44040","48080"
"In post","2022","Legal","Yorkshire and The Humber","Outside London","Female","620","555","39410","33370"
"In post","2022","Legal","Yorkshire and The Humber","Outside London","Male","320","315","44240","48080"
"In post","2022","No function","East Midlands (England)","Outside London","Female","9215","8235","28640","27130"
"In post","2022","No function","East Midlands (England)","Outside London","Male","6690","6430","30400","27570"
"In post","2022","No function","East of England","Outside London","Female","7965","7140","29580","27570"
"In post","2022","No function","East of England","Outside London","Male","5675","5470","31410","29290"
"In post","2022","No function","London","London","Female","29960","28450","40470","34260"
"In post","2022","No function","London","London","Male","22960","22565","43650","37930"
"In post","2022","No function","North East (England)","Outside London","Female","12635","10805","26760","23960"
"In post","2022","No function","North East (England)","Outside London","Male","7725","7320","28300","26820"
"In post","2022","No function","North West (England)","Outside London","Female","23465","20925","27820","26820"
"In post","2022","No function","North West (England)","Outside London","Male","15800","15150","29440","27570"
"In post","2022","No function","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Northern Ireland","Outside London","Female","1060","965","30040","26820"
"In post","2022","No function","Northern Ireland","Outside London","Male","985","960","31290","26820"
"In post","2022","No function","Overseas","Overseas","Female","690","685","51550","52400"
"In post","2022","No function","Overseas","Overseas","Male","1065","1060","54050","54470"
"In post","2022","No function","Scotland","Outside London","Female","12550","11130","27830","26900"
"In post","2022","No function","Scotland","Outside London","Male","9310","8840","30830","27570"
"In post","2022","No function","South East (England)","Outside London","Female","12580","11185","29580","27570"
"In post","2022","No function","South East (England)","Outside London","Male","9875","9375","32350","29290"
"In post","2022","No function","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","South West (England)","Outside London","Female","10485","9280","30090","27570"
"In post","2022","No function","South West (England)","Outside London","Male","8345","8015","33150","28700"
"In post","2022","No function","Unknown","Unknown","Female","525","490","30670","29250"
"In post","2022","No function","Unknown","Unknown","Male","370","360","32770","29250"
"In post","2022","No function","Wales","Outside London","Female","12945","11355","26480","23940"
"In post","2022","No function","Wales","Outside London","Male","8405","8055","29050","26780"
"In post","2022","No function","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","West Midlands (England)","Outside London","Female","13110","11740","28690","27570"
"In post","2022","No function","West Midlands (England)","Outside London","Male","8715","8380","30550","27570"
"In post","2022","No function","Yorkshire and The Humber","Outside London","Female","12490","11120","29740","27570"
"In post","2022","No function","Yorkshire and The Humber","Outside London","Male","8945","8565","31270","27570"
"In post","2022","Project Delivery","East Midlands (England)","Outside London","Female","285","270","38260","35310"
"In post","2022","Project Delivery","East Midlands (England)","Outside London","Male","315","305","40360","39390"
"In post","2022","Project Delivery","East of England","Outside London","Female","305","285","39540","37640"
"In post","2022","Project Delivery","East of England","Outside London","Male","370","355","40870","39360"
"In post","2022","Project Delivery","London","London","Female","2355","2240","51100","48790"
"In post","2022","Project Delivery","London","London","Male","2065","2015","55430","54270"
"In post","2022","Project Delivery","London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","North East (England)","Outside London","Female","675","630","40730","40180"
"In post","2022","Project Delivery","North East (England)","Outside London","Male","575","560","42580","40520"
"In post","2022","Project Delivery","North West (England)","Outside London","Female","1125","1045","39470","36010"
"In post","2022","Project Delivery","North West (England)","Outside London","Male","1055","1030","40570","40180"
"In post","2022","Project Delivery","Northern Ireland","Outside London","Female","40","40","39350","36050"
"In post","2022","Project Delivery","Northern Ireland","Outside London","Male","55","55","44480","40180"
"In post","2022","Project Delivery","Overseas","Overseas","Female","275","275","55950","55620"
"In post","2022","Project Delivery","Overseas","Overseas","Male","320","320","54580","55060"
"In post","2022","Project Delivery","Scotland","Outside London","Female","630","595","39730","33930"
"In post","2022","Project Delivery","Scotland","Outside London","Male","865","840","37730","33930"
"In post","2022","Project Delivery","South East (England)","Outside London","Female","1000","925","36000","33300"
"In post","2022","Project Delivery","South East (England)","Outside London","Male","1005","980","39940","39890"
"In post","2022","Project Delivery","South West (England)","Outside London","Female","3975","3715","36700","34000"
"In post","2022","Project Delivery","South West (England)","Outside London","Male","6985","6865","40910","39860"
"In post","2022","Project Delivery","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","Wales","Outside London","Female","340","320","40950","35840"
"In post","2022","Project Delivery","Wales","Outside London","Male","300","295","46810","40520"
"In post","2022","Project Delivery","West Midlands (England)","Outside London","Female","440","415","38100","36570"
"In post","2022","Project Delivery","West Midlands (England)","Outside London","Male","470","460","38890","36530"
"In post","2022","Project Delivery","Yorkshire and The Humber","Outside London","Female","380","350","40770","36390"
"In post","2022","Project Delivery","Yorkshire and The Humber","Outside London","Male","325","310","40190","36520"
"In post","2022","Property","East Midlands (England)","Outside London","Female","260","240","34140","30240"
"In post","2022","Property","East Midlands (England)","Outside London","Male","275","265","37960","33370"
