"Status","Year","Function_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lancashire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lincolnshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Merseyside","Heterosexual / straight","95","90","43130","40520"
"In post","2022","Analysis","Merseyside","LGBO","10","10","[c]","[c]"
"In post","2022","Analysis","Merseyside","Undeclared","15","15","[c]","[c]"
"In post","2022","Analysis","Merseyside","Unknown","15","15","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","Heterosexual / straight","110","105","41720","36710"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","LGBO","10","10","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","Undeclared","5","5","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","Unknown","25","25","[c]","[c]"
"In post","2022","Analysis","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","Heterosexual / straight","55","50","50800","44080"
"In post","2022","Analysis","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","Heterosexual / straight","150","140","46690","45820"
"In post","2022","Analysis","South Yorkshire","LGBO","10","10","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","Undeclared","20","20","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","Unknown","30","30","43820","49170"
"In post","2022","Analysis","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","Heterosexual / straight","45","45","39670","37850"
"In post","2022","Analysis","West Central Scotland","LGBO","5","5","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","Unknown","20","20","[c]","[c]"
"In post","2022","Analysis","West Midlands","Heterosexual / straight","55","55","41540","39100"
"In post","2022","Analysis","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","Undeclared","5","5","[c]","[c]"
"In post","2022","Analysis","West Midlands","Unknown","10","10","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","Heterosexual / straight","180","170","41670","38650"
"In post","2022","Analysis","West Yorkshire","LGBO","25","25","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","Undeclared","25","25","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","Unknown","25","25","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","135","130","39150","37590"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","15","15","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Unknown","25","25","[c]","[c]"
"In post","2022","Commercial","Cheshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cumbria","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cumbria","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","Heterosexual / straight","70","65","39240","37710"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","Undeclared","15","15","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","Unknown","25","20","[c]","[c]"
"In post","2022","Commercial","Devon","Heterosexual / straight","185","175","44030","45150"
"In post","2022","Commercial","Devon","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","Devon","Undeclared","25","20","[c]","[c]"
"In post","2022","Commercial","Devon","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Dorset and Somerset","Heterosexual / straight","65","60","43410","42510"
"In post","2022","Commercial","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Dorset and Somerset","Undeclared","10","10","[c]","[c]"
"In post","2022","Commercial","Dorset and Somerset","Unknown","20","20","[c]","[c]"
"In post","2022","Commercial","East Anglia","Heterosexual / straight","120","110","38100","35350"
"In post","2022","Commercial","East Anglia","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","East Anglia","Undeclared","20","20","[c]","[c]"
"In post","2022","Commercial","East Anglia","Unknown","60","55","54050","51430"
"In post","2022","Commercial","East Wales","Heterosexual / straight","100","100","36180","31780"
"In post","2022","Commercial","East Wales","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","East Wales","Undeclared","20","20","[c]","[c]"
"In post","2022","Commercial","East Wales","Unknown","35","35","45420","40980"
"In post","2022","Commercial","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Eastern Scotland","Heterosexual / straight","55","55","40410","40290"
"In post","2022","Commercial","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Eastern Scotland","Unknown","45","45","30160","26900"
"In post","2022","Commercial","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","770","745","40680","38960"
"In post","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","30","30","[c]","[c]"
"In post","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","110","105","42520","40000"
"In post","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","205","200","52690","47210"
"In post","2022","Commercial","Greater Manchester","Heterosexual / straight","160","155","39850","36500"
"In post","2022","Commercial","Greater Manchester","LGBO","10","10","[c]","[c]"
"In post","2022","Commercial","Greater Manchester","Undeclared","15","15","[c]","[c]"
"In post","2022","Commercial","Greater Manchester","Unknown","130","130","54750","51560"
"In post","2022","Commercial","Hampshire and Isle of Wight","Heterosexual / straight","160","150","36140","34800"
"In post","2022","Commercial","Hampshire and Isle of Wight","LGBO","10","10","[c]","[c]"
"In post","2022","Commercial","Hampshire and Isle of Wight","Undeclared","20","20","[c]","[c]"
"In post","2022","Commercial","Hampshire and Isle of Wight","Unknown","80","80","51010","47760"
"In post","2022","Commercial","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Commercial","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Inner London - East","Heterosexual / straight","125","120","47780","45560"
"In post","2022","Commercial","Inner London - East","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","Inner London - East","Undeclared","20","20","[c]","[c]"
"In post","2022","Commercial","Inner London - East","Unknown","55","55","63250","61820"
"In post","2022","Commercial","Inner London - West","Heterosexual / straight","690","680","56140","49700"
"In post","2022","Commercial","Inner London - West","LGBO","60","60","48990","52100"
"In post","2022","Commercial","Inner London - West","Undeclared","125","125","50240","44040"
"In post","2022","Commercial","Inner London - West","Unknown","695","685","68810","64500"
"In post","2022","Commercial","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lancashire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lancashire","Unknown","30","30","56800","55710"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lincolnshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","Heterosexual / straight","170","170","39000","38330"
"In post","2022","Commercial","Merseyside","LGBO","10","10","[c]","[c]"
"In post","2022","Commercial","Merseyside","Undeclared","10","10","[c]","[c]"
"In post","2022","Commercial","Merseyside","Unknown","85","85","50300","49700"
"In post","2022","Commercial","North Eastern Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","Heterosexual / straight","60","60","37650","37300"
"In post","2022","Commercial","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","Unknown","20","20","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Unknown","15","15","[c]","[c]"
"In post","2022","Commercial","Outer London - South","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","Unknown","15","15","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Unknown","20","15","[c]","[c]"
"In post","2022","Commercial","Overseas","Heterosexual / straight","30","30","49940","43300"
"In post","2022","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Heterosexual / straight","95","95","34380","30130"
"In post","2022","Commercial","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Unknown","55","55","45980","40940"
"In post","2022","Commercial","South Yorkshire","Heterosexual / straight","80","75","37740","36500"
"In post","2022","Commercial","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","Unknown","40","40","55940","49860"
"In post","2022","Commercial","Southern Scotland","Heterosexual / straight","35","35","39200","39630"
"In post","2022","Commercial","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","Unknown","25","25","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","Heterosexual / straight","50","45","35030","30700"
"In post","2022","Commercial","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","Heterosexual / straight","40","40","39940","36500"
"In post","2022","Commercial","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","Unknown","15","15","[c]","[c]"
"In post","2022","Commercial","Unknown","Heterosexual / straight","35","35","48550","49700"
"In post","2022","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","Heterosexual / straight","125","125","35360","33000"
"In post","2022","Commercial","West Central Scotland","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","Undeclared","15","15","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","Unknown","55","50","53570","49700"
"In post","2022","Commercial","West Midlands","Heterosexual / straight","65","65","42160","36780"
"In post","2022","Commercial","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","West Midlands","Unknown","55","55","65260","64250"
"In post","2022","Commercial","West Wales and The Valleys","Heterosexual / straight","140","130","33780","30730"
"In post","2022","Commercial","West Wales and The Valleys","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","Undeclared","40","35","29740","26780"
"In post","2022","Commercial","West Wales and The Valleys","Unknown","15","10","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","Heterosexual / straight","140","140","42210","36820"
"In post","2022","Commercial","West Yorkshire","LGBO","15","15","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","Undeclared","35","35","42500","36820"
"In post","2022","Commercial","West Yorkshire","Unknown","105","100","60020","61710"
"In post","2022","Communications","Bedfordshire and Hertfordshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","65","60","33580","33000"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","10","[c]","[c]"
"In post","2022","Communications","Cheshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Communications","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Communications","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","Unknown","10","5","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","Heterosexual / straight","380","370","30800","26820"
