"Status","Year","Disability","Ethnicity","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Black","Communications","Female","20","15","[c]","[c]"
"In post","2022","Declared disabled","Black","Communications","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Counter Fraud","Female","75","65","29710","28920"
"In post","2022","Declared disabled","Black","Counter Fraud","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Debt","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Black","Debt","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Digital, Data & Technology","Female","30","30","39000","37230"
"In post","2022","Declared disabled","Black","Digital, Data & Technology","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Female","25","25","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Female","40","40","42640","40310"
"In post","2022","Declared disabled","Black","Human Resources","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","Female","55","50","42190","38760"
"In post","2022","Declared disabled","Black","Legal","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Female","1000","930","31330","30330"
"In post","2022","Declared disabled","Black","No function","Male","345","340","32310","31060"
"In post","2022","Declared disabled","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Project Delivery","Female","50","50","37300","33750"
"In post","2022","Declared disabled","Black","Project Delivery","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Property","Female","20","15","[c]","[c]"
"In post","2022","Declared disabled","Black","Property","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Security","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Black","Security","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Unknown","Female","165","150","32730","29080"
"In post","2022","Declared disabled","Black","Unknown","Male","70","70","33810","29250"
"In post","2022","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Analysis","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Analysis","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Commercial","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Communications","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Communications","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Counter Fraud","Female","20","15","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Counter Fraud","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Debt","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Debt","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Digital, Data & Technology","Female","25","25","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Digital, Data & Technology","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Finance","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Finance","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Human Resources","Female","45","40","41910","35700"
"In post","2022","Declared disabled","Mixed","Human Resources","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Legal","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Legal","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","No function","Female","565","520","30680","28200"
"In post","2022","Declared disabled","Mixed","No function","Male","305","290","32160","28200"
"In post","2022","Declared disabled","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Project Delivery","Female","35","35","39920","38100"
"In post","2022","Declared disabled","Mixed","Project Delivery","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Property","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Security","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Security","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Unknown","Female","90","85","35910","30990"
"In post","2022","Declared disabled","Mixed","Unknown","Male","60","55","34090","29370"
"In post","2022","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Counter Fraud","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Debt","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Debt","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Digital, Data & Technology","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Finance","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Human Resources","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Legal","Female","10","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Legal","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","No function","Female","140","130","33250","30760"
"In post","2022","Declared disabled","Other ethnicity","No function","Male","115","115","33090","31060"
"In post","2022","Declared disabled","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Project Delivery","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Property","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Unknown","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Analysis","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Analysis","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Commercial","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Commercial","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Communications","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Communications","Male","10","5","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Counter Fraud","Female","40","35","28920","29290"
"In post","2022","Declared disabled","Undeclared","Counter Fraud","Male","55","50","31530","27570"
"In post","2022","Declared disabled","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Debt","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Debt","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Digital, Data & Technology","Female","25","20","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Digital, Data & Technology","Male","65","60","39310","34640"
"In post","2022","Declared disabled","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Finance","Female","25","20","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Finance","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Human Resources","Female","30","25","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Human Resources","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Legal","Female","15","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Legal","Male","20","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","No function","Female","610","535","28870","27570"
"In post","2022","Declared disabled","Undeclared","No function","Male","555","520","30870","27570"
"In post","2022","Declared disabled","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Project Delivery","Female","45","40","37770","38110"
"In post","2022","Declared disabled","Undeclared","Project Delivery","Male","85","80","40920","40690"
"In post","2022","Declared disabled","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Property","Female","30","25","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Property","Male","30","30","40260","34540"
"In post","2022","Declared disabled","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Security","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Security","Male","30","30","38630","39070"
"In post","2022","Declared disabled","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Unknown","Female","125","115","31910","28990"
"In post","2022","Declared disabled","Undeclared","Unknown","Male","175","165","33390","28350"
"In post","2022","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Analysis","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Analysis","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Commercial","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Commercial","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Communications","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Communications","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Counter Fraud","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Counter Fraud","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Debt","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Debt","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Digital, Data & Technology","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Digital, Data & Technology","Male","30","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Finance","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Finance","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Grants Management","Female","10","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Grants Management","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Human Resources","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Legal","Female","30","30","38820","29860"
"In post","2022","Declared disabled","Unknown","Legal","Male","10","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","No function","Female","440","380","28780","26900"
"In post","2022","Declared disabled","Unknown","No function","Male","320","290","33970","32290"
"In post","2022","Declared disabled","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Project Delivery","Female","30","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Project Delivery","Male","35","35","37300","33000"
"In post","2022","Declared disabled","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Property","Male","15","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Security","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Security","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","Female","85","85","33380","30750"
"In post","2022","Declared disabled","Unknown","Unknown","Male","65","60","36870","30040"
"In post","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Analysis","Female","330","305","41590","38010"
"In post","2022","Declared disabled","White","Analysis","Male","270","260","41030","37930"
"In post","2022","Declared disabled","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Commercial","Female","205","195","38310","37490"
"In post","2022","Declared disabled","White","Commercial","Male","165","160","41650","38320"
"In post","2022","Declared disabled","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Communications","Female","290","270","35010","32940"
"In post","2022","Declared disabled","White","Communications","Male","200","195","34250","33080"
"In post","2022","Declared disabled","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Counter Fraud","Female","935","825","30600","27570"
"In post","2022","Declared disabled","White","Counter Fraud","Male","625","585","31820","27570"
"In post","2022","Declared disabled","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Debt","Female","430","350","23440","21260"
"In post","2022","Declared disabled","White","Debt","Male","225","205","23060","21260"
"In post","2022","Declared disabled","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Digital, Data & Technology","Female","745","700","37710","34030"
"In post","2022","Declared disabled","White","Digital, Data & Technology","Male","930","900","39950","36050"
"In post","2022","Declared disabled","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Finance","Female","545","490","36370","32110"
"In post","2022","Declared disabled","White","Finance","Male","375","355","38890","34290"
"In post","2022","Declared disabled","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Grants Management","Female","100","85","25620","24920"
"In post","2022","Declared disabled","White","Grants Management","Male","55","50","25570","21300"
"In post","2022","Declared disabled","White","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Human Resources","Female","910","845","37810","33370"
"In post","2022","Declared disabled","White","Human Resources","Male","410","395","37990","33140"
"In post","2022","Declared disabled","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Internal Audit","Female","45","45","43530","39730"
"In post","2022","Declared disabled","White","Internal Audit","Male","30","30","46590","40850"
"In post","2022","Declared disabled","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Legal","Female","585","530","43140","39750"
"In post","2022","Declared disabled","White","Legal","Male","330","320","46760","50500"
"In post","2022","Declared disabled","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","No function","Female","17075","14995","29130","27570"
"In post","2022","Declared disabled","White","No function","Male","9660","9115","30950","27570"
"In post","2022","Declared disabled","White","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Project Delivery","Female","1145","1070","38990","35310"
"In post","2022","Declared disabled","White","Project Delivery","Male","1030","1000","40740","39110"
"In post","2022","Declared disabled","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Property","Female","295","275","36240","33000"
"In post","2022","Declared disabled","White","Property","Male","320","310","36060","33300"
