"Status","Year","Disability","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Calderdale and Kirklees","Female","135","115","29050","27570"
"In post","2022","Declared disabled","Calderdale and Kirklees","Male","60","55","27830","27570"
"In post","2022","Declared disabled","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cambridgeshire CC","Female","195","180","30340","27570"
"In post","2022","Declared disabled","Cambridgeshire CC","Male","180","175","34840","31960"
"In post","2022","Declared disabled","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Camden and City of London","Female","120","110","35730","28670"
"In post","2022","Declared disabled","Camden and City of London","Male","90","90","33850","28650"
"In post","2022","Declared disabled","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cardiff and Vale of Glamorgan","Female","640","575","32490","27570"
"In post","2022","Declared disabled","Cardiff and Vale of Glamorgan","Male","460","440","33620","29200"
"In post","2022","Declared disabled","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Central Bedfordshire","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Central Bedfordshire","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Central Hampshire","Female","195","180","32670","30610"
"In post","2022","Declared disabled","Central Hampshire","Male","170","165","35040","33300"
"In post","2022","Declared disabled","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Central Valleys","Female","205","185","27390","27570"
"In post","2022","Declared disabled","Central Valleys","Male","125","120","28840","27570"
"In post","2022","Declared disabled","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire East","Female","90","80","31000","27570"
"In post","2022","Declared disabled","Cheshire East","Male","45","40","31760","27720"
"In post","2022","Declared disabled","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire West and Chester","Female","60","50","27360","27570"
"In post","2022","Declared disabled","Cheshire West and Chester","Male","30","30","26520","27570"
"In post","2022","Declared disabled","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chorley and West Lancashire","Female","70","70","29140","27470"
"In post","2022","Declared disabled","Chorley and West Lancashire","Male","60","55","30760","31650"
"In post","2022","Declared disabled","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","City of Edinburgh","Female","665","620","37560","32000"
"In post","2022","Declared disabled","City of Edinburgh","Male","555","535","37090","33370"
"In post","2022","Declared disabled","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Clackmannanshire and Fife","Female","85","75","29220","27570"
"In post","2022","Declared disabled","Clackmannanshire and Fife","Male","70","65","33620","33300"
"In post","2022","Declared disabled","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Conwy and Denbighshire","Female","65","60","30250","27570"
"In post","2022","Declared disabled","Conwy and Denbighshire","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Female","160","140","26620","27570"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Male","95","90","26910","26780"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Coventry","Female","180","165","32570","29550"
"In post","2022","Declared disabled","Coventry","Male","95","90","34990","30200"
"In post","2022","Declared disabled","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Croydon","Female","600","550","36280","31600"
"In post","2022","Declared disabled","Croydon","Male","430","410","41150","37610"
"In post","2022","Declared disabled","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Darlington","Female","105","95","33210","30090"
"In post","2022","Declared disabled","Darlington","Male","45","45","39350","36500"
"In post","2022","Declared disabled","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derby","Female","115","100","26090","22510"
"In post","2022","Declared disabled","Derby","Male","60","60","24830","21260"
"In post","2022","Declared disabled","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Devon CC","Female","340","290","28220","26340"
"In post","2022","Declared disabled","Devon CC","Male","275","260","31010","27570"
"In post","2022","Declared disabled","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset","Female","135","125","28770","27130"
"In post","2022","Declared disabled","Dorset","Male","120","115","30940","31180"
"In post","2022","Declared disabled","Dorset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dudley","Female","115","100","25300","25410"
"In post","2022","Declared disabled","Dudley","Male","55","50","25790","21260"
"In post","2022","Declared disabled","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dumfries and Galloway","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Dumfries and Galloway","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Durham","Female","370","320","26970","25590"
"In post","2022","Declared disabled","Durham","Male","240","215","27820","26120"
"In post","2022","Declared disabled","Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ealing","Female","60","50","33590","31060"
"In post","2022","Declared disabled","Ealing","Male","35","30","34080","31060"
"In post","2022","Declared disabled","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Ayrshire and North Ayrshire mainland","Female","60","50","24920","26410"
"In post","2022","Declared disabled","East Ayrshire and North Ayrshire mainland","Male","35","35","26320","27570"
"In post","2022","Declared disabled","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Cumbria","Female","65","55","29880","26520"
"In post","2022","Declared disabled","East Cumbria","Male","50","45","28920","25880"
"In post","2022","Declared disabled","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Derbyshire","Female","65","55","26560","26310"
"In post","2022","Declared disabled","East Derbyshire","Male","30","25","[c]","[c]"
"In post","2022","Declared disabled","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","70","65","27730","27570"
"In post","2022","Declared disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","95","85","32300","34850"
"In post","2022","Declared disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Kent","Female","265","235","28890","27370"
"In post","2022","Declared disabled","East Kent","Male","210","200","29140","27370"
"In post","2022","Declared disabled","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Lancashire","Female","65","55","26970","27570"
"In post","2022","Declared disabled","East Lancashire","Male","40","35","26690","27570"
"In post","2022","Declared disabled","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Lothian and Midlothian","Female","20","15","[c]","[c]"
"In post","2022","Declared disabled","East Lothian and Midlothian","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Merseyside","Female","145","125","27860","27570"
"In post","2022","Declared disabled","East Merseyside","Male","45","40","28940","27570"
"In post","2022","Declared disabled","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Riding of Yorkshire","Female","85","80","28330","27250"
"In post","2022","Declared disabled","East Riding of Yorkshire","Male","95","90","29580","27380"
"In post","2022","Declared disabled","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Surrey","Female","50","50","31520","30490"
"In post","2022","Declared disabled","East Surrey","Male","50","45","33400","32080"
"In post","2022","Declared disabled","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Sussex CC","Female","190","160","25640","26120"
"In post","2022","Declared disabled","East Sussex CC","Male","105","100","26870","26540"
"In post","2022","Declared disabled","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Enfield","Female","35","35","33030","31880"
"In post","2022","Declared disabled","Enfield","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex Haven Gateway","Female","55","50","29280","29290"
"In post","2022","Declared disabled","Essex Haven Gateway","Male","60","55","30080","29290"
"In post","2022","Declared disabled","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex Thames Gateway","Female","140","120","28030","28820"
"In post","2022","Declared disabled","Essex Thames Gateway","Male","35","30","27520","27080"
"In post","2022","Declared disabled","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Falkirk","Female","130","110","28620","27570"
"In post","2022","Declared disabled","Falkirk","Male","70","65","28120","27570"
"In post","2022","Declared disabled","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Fermanagh and Omagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Flintshire and Wrexham","Female","155","140","27610","26660"
"In post","2022","Declared disabled","Flintshire and Wrexham","Male","85","85","28090","26950"
"In post","2022","Declared disabled","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Glasgow City","Female","795","715","29790","27570"
"In post","2022","Declared disabled","Glasgow City","Male","590","565","30590","27570"
"In post","2022","Declared disabled","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gloucestershire CC","Female","115","100","27900","27130"
"In post","2022","Declared disabled","Gloucestershire CC","Male","75","65","31130","27570"
"In post","2022","Declared disabled","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester North East","Female","120","105","27140","27570"
"In post","2022","Declared disabled","Greater Manchester North East","Male","70","65","28150","27570"
"In post","2022","Declared disabled","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester North West","Female","230","195","25650","23170"
"In post","2022","Declared disabled","Greater Manchester North West","Male","90","85","26360","26130"
"In post","2022","Declared disabled","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester South East","Female","110","95","24870","21260"
"In post","2022","Declared disabled","Greater Manchester South East","Male","55","55","25700","25000"
"In post","2022","Declared disabled","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester South West","Female","345","315","31200","27570"
"In post","2022","Declared disabled","Greater Manchester South West","Male","300","285","32500","27570"
"In post","2022","Declared disabled","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gwent Valleys","Female","115","100","26780","27570"
"In post","2022","Declared disabled","Gwent Valleys","Male","35","35","27310","27570"
"In post","2022","Declared disabled","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gwynedd","Female","60","55","23890","21260"
"In post","2022","Declared disabled","Gwynedd","Male","30","30","25180","22950"
"In post","2022","Declared disabled","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hackney and Newham","Female","410","375","36700","31880"
"In post","2022","Declared disabled","Hackney and Newham","Male","300","285","39490","37610"
"In post","2022","Declared disabled","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Haringey and Islington","Female","130","120","32240","31060"
"In post","2022","Declared disabled","Haringey and Islington","Male","80","80","34030","31880"
"In post","2022","Declared disabled","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Harrow and Hillingdon","Female","180","160","30970","30500"
"In post","2022","Declared disabled","Harrow and Hillingdon","Male","150","135","32160","29510"
"In post","2022","Declared disabled","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hartlepool and Stockton-on-Tees","Female","155","130","27160","27570"
"In post","2022","Declared disabled","Hartlepool and Stockton-on-Tees","Male","95","90","28420","27570"
"In post","2022","Declared disabled","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Heart of Essex","Female","95","85","32010","29290"
"In post","2022","Declared disabled","Heart of Essex","Male","45","40","32200","29290"
"In post","2022","Declared disabled","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, County of","Female","25","20","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, County of","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hertfordshire CC","Female","225","205","33510","29430"
"In post","2022","Declared disabled","Hertfordshire CC","Male","95","90","33560","30700"
"In post","2022","Declared disabled","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","Female","130","115","31500","31050"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","Male","140","130","32900","31060"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Female","70","60","28660","27570"
"In post","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Male","45","40","30470","27570"
"In post","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","70","60","27190","27570"
"In post","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","50","50","31300","27570"
"In post","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Isle of Anglesey","Female","20","15","[c]","[c]"
"In post","2022","Declared disabled","Isle of Anglesey","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Isle of Wight","Female","70","55","27000","26560"
"In post","2022","Declared disabled","Isle of Wight","Male","65","60","28030","25760"
"In post","2022","Declared disabled","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","Female","50","45","31560","31060"
"In post","2022","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","Male","30","30","33130","31880"
"In post","2022","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Kent Thames Gateway","Female","105","95","28500","28550"
"In post","2022","Declared disabled","Kent Thames Gateway","Male","90","85","31110","31110"
"In post","2022","Declared disabled","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Kingston upon Hull, City of","Female","155","125","27070","27570"
"In post","2022","Declared disabled","Kingston upon Hull, City of","Male","115","105","27140","26200"
"In post","2022","Declared disabled","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lambeth","Female","160","150","36970","31880"
"In post","2022","Declared disabled","Lambeth","Male","95","95","38350","35900"
"In post","2022","Declared disabled","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lancaster and Wyre","Female","65","55","27860","26670"
"In post","2022","Declared disabled","Lancaster and Wyre","Male","65","60","28190","26930"
"In post","2022","Declared disabled","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Leeds","Female","770","705","32990","28590"
"In post","2022","Declared disabled","Leeds","Male","530","505","34270","30140"
"In post","2022","Declared disabled","Leeds","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Leicester","Female","200","180","26830","24450"
"In post","2022","Declared disabled","Leicester","Male","140","130","26140","26310"
"In post","2022","Declared disabled","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Leicestershire CC and Rutland","Female","135","115","27960","27380"
"In post","2022","Declared disabled","Leicestershire CC and Rutland","Male","80","80","30210","27370"
"In post","2022","Declared disabled","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lewisham and Southwark","Female","135","130","32560","31060"
"In post","2022","Declared disabled","Lewisham and Southwark","Male","50","50","33490","31060"
"In post","2022","Declared disabled","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lincolnshire CC","Female","245","220","27410","26910"
"In post","2022","Declared disabled","Lincolnshire CC","Male","170","160","30050","27570"
"In post","2022","Declared disabled","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lisburn and Castlereagh","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Lisburn and Castlereagh","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Liverpool","Female","820","725","29340","26820"
"In post","2022","Declared disabled","Liverpool","Male","480","460","29770","26570"
"In post","2022","Declared disabled","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Luton","Female","50","45","26350","26890"
"In post","2022","Declared disabled","Luton","Male","30","30","[c]","[c]"
"In post","2022","Declared disabled","Luton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Manchester","Female","605","550","33370","29360"
"In post","2022","Declared disabled","Manchester","Male","470","455","33530","30190"
"In post","2022","Declared disabled","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Medway","Female","120","110","30270","29290"
"In post","2022","Declared disabled","Medway","Male","55","55","34190","29290"
"In post","2022","Declared disabled","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Merton, Kingston upon Thames and Sutton","Female","60","55","31410","31060"
"In post","2022","Declared disabled","Merton, Kingston upon Thames and Sutton","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid and East Antrim","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid and East Antrim","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid and East Antrim","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid Kent","Female","70","65","31060","29290"
"In post","2022","Declared disabled","Mid Kent","Male","45","45","30650","31260"
"In post","2022","Declared disabled","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid Lancashire","Female","490","425","27110","26010"
"In post","2022","Declared disabled","Mid Lancashire","Male","300","280","27750","25630"
"In post","2022","Declared disabled","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid Ulster","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid Ulster","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid Ulster","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Milton Keynes","Female","135","125","30040","27570"
"In post","2022","Declared disabled","Milton Keynes","Male","100","100","31530","28990"
"In post","2022","Declared disabled","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Monmouthshire and Newport","Female","315","290","31570","30410"
