"Status","Year","Parent_department","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cheshire East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cornwall and Isles of Scilly","Female","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Cornwall and Isles of Scilly","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Croydon","Female","35","30","36580","31710"
"In post","2022","Attorney General's Departments","Croydon","Male","25","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Derby","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Derby","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Devon CC","Female","60","55","38760","34480"
"In post","2022","Attorney General's Departments","Devon CC","Male","45","45","41320","38090"
"In post","2022","Attorney General's Departments","Dorset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Dorset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Durham","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Ealing","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Ealing","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Cumbria","Female","25","20","[c]","[c]"
"In post","2022","Attorney General's Departments","East Cumbria","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Kent","Female","80","75","37510","30110"
"In post","2022","Attorney General's Departments","East Kent","Male","45","45","43040","42330"
"In post","2022","Attorney General's Departments","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Flintshire and Wrexham","Female","55","50","39020","37890"
"In post","2022","Attorney General's Departments","Flintshire and Wrexham","Male","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Haringey and Islington","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Harrow and Hillingdon","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Heart of Essex","Female","155","135","41050","39540"
"In post","2022","Attorney General's Departments","Heart of Essex","Male","50","50","45250","48080"
"In post","2022","Attorney General's Departments","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hertfordshire CC","Female","130","110","40460","30110"
"In post","2022","Attorney General's Departments","Hertfordshire CC","Male","50","50","51010","53050"
"In post","2022","Attorney General's Departments","Hounslow and Richmond upon Thames","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kingston upon Hull, City of","Female","55","50","39590","33310"
"In post","2022","Attorney General's Departments","Kingston upon Hull, City of","Male","25","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leeds","Female","315","285","41260","41080"
"In post","2022","Attorney General's Departments","Leeds","Male","145","145","46290","48830"
"In post","2022","Attorney General's Departments","Leicester","Female","105","90","37550","33310"
"In post","2022","Attorney General's Departments","Leicester","Male","35","35","45240","49940"
"In post","2022","Attorney General's Departments","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lewisham and Southwark","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Lewisham and Southwark","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire CC","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire CC","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Liverpool","Female","250","235","35010","28430"
"In post","2022","Attorney General's Departments","Liverpool","Male","130","125","41550","48080"
"In post","2022","Attorney General's Departments","Luton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Luton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Manchester","Female","250","225","38960","32420"
"In post","2022","Attorney General's Departments","Manchester","Male","125","120","43520","48080"
"In post","2022","Attorney General's Departments","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Mid Kent","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Mid Lancashire","Female","115","110","37930","32370"
"In post","2022","Attorney General's Departments","Mid Lancashire","Male","60","60","43380","48080"
"In post","2022","Attorney General's Departments","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Norwich and East Norfolk","Female","50","45","30450","25480"
"In post","2022","Attorney General's Departments","Norwich and East Norfolk","Male","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Nottingham","Female","195","180","37530","30130"
"In post","2022","Attorney General's Departments","Nottingham","Male","105","100","38390","34480"
"In post","2022","Attorney General's Departments","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Peterborough","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Peterborough","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Portsmouth","Female","70","65","39660","30110"
"In post","2022","Attorney General's Departments","Portsmouth","Male","35","35","46880","53050"
"In post","2022","Attorney General's Departments","Redbridge and Waltham Forest","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Sefton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Sheffield","Female","100","90","33360","28430"
"In post","2022","Attorney General's Departments","Sheffield","Male","40","35","39870","31460"
"In post","2022","Attorney General's Departments","Shropshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Somerset CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Somerset CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South Hampshire","Female","100","95","42840","39650"
"In post","2022","Attorney General's Departments","South Hampshire","Male","55","55","44410","45530"
"In post","2022","Attorney General's Departments","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South Teesside","Female","65","55","37510","28430"
"In post","2022","Attorney General's Departments","South Teesside","Male","25","20","[c]","[c]"
"In post","2022","Attorney General's Departments","South West Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South West Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Stoke-on-Trent","Female","45","45","40850","38180"
"In post","2022","Attorney General's Departments","Stoke-on-Trent","Male","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Suffolk CC","Female","25","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Suffolk CC","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Swansea","Female","55","50","39120","38000"
"In post","2022","Attorney General's Departments","Swansea","Male","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Swindon","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Swindon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Thurrock","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Thurrock","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tyneside","Female","165","145","36420","28430"
"In post","2022","Attorney General's Departments","Tyneside","Male","95","90","43860","48080"
"In post","2022","Attorney General's Departments","Wakefield","Female","40","40","34140","30130"
"In post","2022","Attorney General's Departments","Wakefield","Male","30","30","38330","30130"
"In post","2022","Attorney General's Departments","Walsall","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Walsall","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Warrington","Female","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Warrington","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Northamptonshire","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Surrey","Female","50","45","45030","42300"
"In post","2022","Attorney General's Departments","West Surrey","Male","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Westminster","Female","2945","2710","49790","51250"
"In post","2022","Attorney General's Departments","Westminster","Male","1710","1675","51180","51830"
"In post","2022","Attorney General's Departments","Wiltshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Wiltshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Wirral","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Worcestershire CC","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","York","Female","100","95","39500","33310"
"In post","2022","Attorney General's Departments","York","Male","70","70","45160","38540"
"In post","2022","Cabinet Office","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","20","20","[c]","[c]"
"In post","2022","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","30","30","56360","53320"
"In post","2022","Cabinet Office","Belfast","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire","Female","20","20","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire","Male","20","20","[c]","[c]"
"In post","2022","Cabinet Office","Birmingham","Female","105","105","44380","37300"
"In post","2022","Cabinet Office","Birmingham","Male","100","100","52660","42850"
"In post","2022","Cabinet Office","Blackpool","Female","25","20","[c]","[c]"
"In post","2022","Cabinet Office","Blackpool","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Brent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Brent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Bristol, City of","Female","75","70","46450","49700"
"In post","2022","Cabinet Office","Bristol, City of","Male","60","55","56350","49700"
"In post","2022","Cabinet Office","Buckinghamshire","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Buckinghamshire","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cambridgeshire CC","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Cambridgeshire CC","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Camden and City of London","Female","25","20","[c]","[c]"
"In post","2022","Cabinet Office","Camden and City of London","Male","50","50","57010","56340"
"In post","2022","Cabinet Office","Cardiff and Vale of Glamorgan","Female","25","25","[c]","[c]"
"In post","2022","Cabinet Office","Cardiff and Vale of Glamorgan","Male","25","25","[c]","[c]"
"In post","2022","Cabinet Office","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Central Hampshire","Female","20","20","[c]","[c]"
"In post","2022","Cabinet Office","Central Hampshire","Male","25","20","[c]","[c]"
"In post","2022","Cabinet Office","Central Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Central Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","City of Edinburgh","Female","15","15","[c]","[c]"
"In post","2022","Cabinet Office","City of Edinburgh","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Coventry","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Coventry","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Croydon","Female","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Croydon","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Darlington","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Darlington","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Dorset","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Dorset","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Falkirk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Falkirk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Glasgow City","Female","135","135","41510","34000"
"In post","2022","Cabinet Office","Glasgow City","Male","115","110","43280","32000"
"In post","2022","Cabinet Office","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Gloucestershire CC","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Greater Manchester South East","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Greater Manchester South West","Female","140","140","42530","37300"
"In post","2022","Cabinet Office","Greater Manchester South West","Male","100","100","45410","37300"
"In post","2022","Cabinet Office","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Inverclyde, East Renfrewshire, and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Leeds","Female","145","140","47290","40250"
"In post","2022","Cabinet Office","Leeds","Male","125","125","48400","49700"
"In post","2022","Cabinet Office","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Lewisham and Southwark","Male","5","5","[c]","[c]"
