"Status","Year","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Geography","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2022","Geography","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2022","Human Resources","East Midlands (England)","Female","315","295","38050","33840"
"In post","2022","Human Resources","East Midlands (England)","Male","120","115","38410","33440"
"In post","2022","Human Resources","East of England","Female","210","195","34980","31760"
"In post","2022","Human Resources","East of England","Male","75","70","39440","35890"
"In post","2022","Human Resources","London","Female","1875","1805","46050","41750"
"In post","2022","Human Resources","London","Male","875","860","47190","42200"
"In post","2022","Human Resources","North East (England)","Female","220","205","36910","33370"
"In post","2022","Human Resources","North East (England)","Male","100","100","37810","33370"
"In post","2022","Human Resources","North West (England)","Female","910","840","35170","31830"
"In post","2022","Human Resources","North West (England)","Male","410","405","35120","31990"
"In post","2022","Human Resources","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2022","Human Resources","Overseas","Female","20","20","[c]","[c]"
"In post","2022","Human Resources","Overseas","Male","20","20","[c]","[c]"
"In post","2022","Human Resources","Scotland","Female","550","510","30000","26350"
"In post","2022","Human Resources","Scotland","Male","240","235","30780","27080"
"In post","2022","Human Resources","South East (England)","Female","430","405","35800","31740"
"In post","2022","Human Resources","South East (England)","Male","140","135","39960","38080"
"In post","2022","Human Resources","South West (England)","Female","770","705","35710","33000"
"In post","2022","Human Resources","South West (England)","Male","260","250","38200","36190"
"In post","2022","Human Resources","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Human Resources","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Human Resources","Wales","Female","640","595","35520","31370"
"In post","2022","Human Resources","Wales","Male","235","235","35880","31210"
"In post","2022","Human Resources","West Midlands (England)","Female","295","275","37220","33300"
"In post","2022","Human Resources","West Midlands (England)","Male","135","125","38540","34110"
"In post","2022","Human Resources","Yorkshire and The Humber","Female","530","500","39250","34960"
"In post","2022","Human Resources","Yorkshire and The Humber","Male","210","205","39730","35900"
"In post","2022","Inspector of Education and Training","East Midlands (England)","Female","70","70","57910","51360"
"In post","2022","Inspector of Education and Training","East Midlands (England)","Male","30","30","[c]","[c]"
"In post","2022","Inspector of Education and Training","East of England","Female","65","60","61210","51360"
"In post","2022","Inspector of Education and Training","East of England","Male","25","25","[c]","[c]"
"In post","2022","Inspector of Education and Training","London","Female","65","65","60890","51360"
"In post","2022","Inspector of Education and Training","London","Male","20","20","[c]","[c]"
"In post","2022","Inspector of Education and Training","North East (England)","Female","35","35","63640","57930"
"In post","2022","Inspector of Education and Training","North East (England)","Male","10","10","[c]","[c]"
"In post","2022","Inspector of Education and Training","North West (England)","Female","95","95","62330","64500"
"In post","2022","Inspector of Education and Training","North West (England)","Male","30","30","[c]","[c]"
"In post","2022","Inspector of Education and Training","South East (England)","Female","90","85","61770","51360"
"In post","2022","Inspector of Education and Training","South East (England)","Male","35","35","72830","75500"
"In post","2022","Inspector of Education and Training","South West (England)","Female","75","75","63750","64500"
"In post","2022","Inspector of Education and Training","South West (England)","Male","25","25","[c]","[c]"
"In post","2022","Inspector of Education and Training","Wales","Female","45","40","71220","75480"
"In post","2022","Inspector of Education and Training","Wales","Male","35","35","75760","75480"
"In post","2022","Inspector of Education and Training","West Midlands (England)","Female","65","60","62590","51360"
"In post","2022","Inspector of Education and Training","West Midlands (England)","Male","30","30","74700","75500"
"In post","2022","Inspector of Education and Training","Yorkshire and The Humber","Female","70","65","66080","70500"
"In post","2022","Inspector of Education and Training","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2022","Intelligence Analysis","East Midlands (England)","Female","55","55","29550","27380"
"In post","2022","Intelligence Analysis","East Midlands (England)","Male","80","80","30480","28670"
"In post","2022","Intelligence Analysis","East of England","Female","160","155","31740","27380"
"In post","2022","Intelligence Analysis","East of England","Male","255","250","32640","33300"
"In post","2022","Intelligence Analysis","London","Female","510","475","36690","34320"
"In post","2022","Intelligence Analysis","London","Male","735","715","40500","37500"
"In post","2022","Intelligence Analysis","North East (England)","Female","40","35","31980","31420"
"In post","2022","Intelligence Analysis","North East (England)","Male","35","35","34960","33220"
"In post","2022","Intelligence Analysis","North West (England)","Female","190","175","28480","26850"
"In post","2022","Intelligence Analysis","North West (England)","Male","165","160","29270","26830"
"In post","2022","Intelligence Analysis","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Overseas","Female","25","25","[c]","[c]"
"In post","2022","Intelligence Analysis","Overseas","Male","45","45","44790","40580"
"In post","2022","Intelligence Analysis","Scotland","Female","35","35","30140","28090"
"In post","2022","Intelligence Analysis","Scotland","Male","30","30","34030","33080"
"In post","2022","Intelligence Analysis","South East (England)","Female","215","200","28300","27370"
"In post","2022","Intelligence Analysis","South East (England)","Male","205","200","28840","27370"
"In post","2022","Intelligence Analysis","South West (England)","Female","30","30","30450","27380"
"In post","2022","Intelligence Analysis","South West (England)","Male","25","25","[c]","[c]"
"In post","2022","Intelligence Analysis","Wales","Female","40","40","29300","27380"
"In post","2022","Intelligence Analysis","Wales","Male","20","20","[c]","[c]"
"In post","2022","Intelligence Analysis","West Midlands (England)","Female","55","50","31550","27380"
"In post","2022","Intelligence Analysis","West Midlands (England)","Male","35","35","32380","31730"
"In post","2022","Intelligence Analysis","Yorkshire and The Humber","Female","125","115","28000","27280"
"In post","2022","Intelligence Analysis","Yorkshire and The Humber","Male","115","110","30240","29060"
"In post","2022","Internal Audit","East Midlands (England)","Female","15","10","[c]","[c]"
"In post","2022","Internal Audit","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","Internal Audit","East of England","Female","15","15","[c]","[c]"
"In post","2022","Internal Audit","East of England","Male","10","10","[c]","[c]"
"In post","2022","Internal Audit","London","Female","95","90","51910","49230"
"In post","2022","Internal Audit","London","Male","120","120","52800","50370"
"In post","2022","Internal Audit","North East (England)","Female","25","20","[c]","[c]"
"In post","2022","Internal Audit","North East (England)","Male","20","20","[c]","[c]"
"In post","2022","Internal Audit","North West (England)","Female","35","30","40940","39660"
"In post","2022","Internal Audit","North West (England)","Male","25","25","[c]","[c]"
"In post","2022","Internal Audit","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Scotland","Female","40","35","38660","35200"
"In post","2022","Internal Audit","Scotland","Male","25","20","[c]","[c]"
"In post","2022","Internal Audit","South East (England)","Female","35","35","35320","34090"
"In post","2022","Internal Audit","South East (England)","Male","30","30","41870","39730"
"In post","2022","Internal Audit","South West (England)","Female","60","55","42550","40550"
"In post","2022","Internal Audit","South West (England)","Male","50","50","44140","42510"
"In post","2022","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Wales","Female","25","25","[c]","[c]"
"In post","2022","Internal Audit","Wales","Male","30","25","[c]","[c]"
"In post","2022","Internal Audit","West Midlands (England)","Female","35","30","49600","45480"
"In post","2022","Internal Audit","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2022","Internal Audit","Yorkshire and The Humber","Female","25","25","[c]","[c]"
"In post","2022","Internal Audit","Yorkshire and The Humber","Male","30","25","[c]","[c]"
"In post","2022","International Trade","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2022","International Trade","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","International Trade","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","London","Female","590","580","46860","42740"
"In post","2022","International Trade","London","Male","645","640","47920","44030"
"In post","2022","International Trade","North East (England)","Female","15","15","[c]","[c]"
"In post","2022","International Trade","North East (England)","Male","15","15","[c]","[c]"
"In post","2022","International Trade","North West (England)","Female","25","25","[c]","[c]"
"In post","2022","International Trade","North West (England)","Male","25","25","[c]","[c]"
"In post","2022","International Trade","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2022","International Trade","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2022","International Trade","Overseas","Female","45","45","55640","54560"
"In post","2022","International Trade","Overseas","Male","115","115","55850","53410"
"In post","2022","International Trade","Scotland","Female","10","10","[c]","[c]"
"In post","2022","International Trade","Scotland","Male","15","15","[c]","[c]"
"In post","2022","International Trade","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","South East (England)","Male","10","10","[c]","[c]"
"In post","2022","International Trade","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","South West (England)","Male","10","10","[c]","[c]"
"In post","2022","International Trade","Wales","Female","5","5","[c]","[c]"
"In post","2022","International Trade","Wales","Male","10","10","[c]","[c]"
"In post","2022","International Trade","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2022","International Trade","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","International Trade","Yorkshire and The Humber","Female","20","20","[c]","[c]"
"In post","2022","International Trade","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Midlands (England)","Female","35","35","32000","30770"
"In post","2022","Knowledge and Information Management","East Midlands (England)","Male","45","45","33480","32670"
"In post","2022","Knowledge and Information Management","East of England","Female","50","45","28670","26670"
"In post","2022","Knowledge and Information Management","East of England","Male","35","35","31660","29740"
"In post","2022","Knowledge and Information Management","London","Female","410","390","40580","36650"
"In post","2022","Knowledge and Information Management","London","Male","350","345","42430","37920"
"In post","2022","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","North East (England)","Female","25","20","[c]","[c]"
"In post","2022","Knowledge and Information Management","North East (England)","Male","15","15","[c]","[c]"
"In post","2022","Knowledge and Information Management","North West (England)","Female","130","120","31130","28430"
"In post","2022","Knowledge and Information Management","North West (England)","Male","90","90","33030","31660"
"In post","2022","Knowledge and Information Management","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Scotland","Female","45","40","32830","30040"
"In post","2022","Knowledge and Information Management","Scotland","Male","30","30","30270","27640"
"In post","2022","Knowledge and Information Management","South East (England)","Female","160","150","31720","30330"
"In post","2022","Knowledge and Information Management","South East (England)","Male","100","100","34950","33280"
"In post","2022","Knowledge and Information Management","South West (England)","Female","175","165","32790","32000"
"In post","2022","Knowledge and Information Management","South West (England)","Male","210","205","35710","32570"
"In post","2022","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Wales","Female","100","90","33960","29430"
"In post","2022","Knowledge and Information Management","Wales","Male","75","75","36270","37970"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Female","85","80","25910","21380"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Male","40","40","29370","25950"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","Female","90","80","33490","31990"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","Male","65","60","36250","31990"
"In post","2022","Legal","East Midlands (England)","Female","300","270","44070","47100"
"In post","2022","Legal","East Midlands (England)","Male","255","245","42540","40520"
"In post","2022","Legal","East of England","Female","410","360","41230","37750"
"In post","2022","Legal","East of England","Male","260","250","41130","35980"
"In post","2022","Legal","London","Female","2915","2680","55600","53050"
"In post","2022","Legal","London","Male","2000","1950","54640","53050"
"In post","2022","Legal","North East (England)","Female","260","245","42750","41930"
"In post","2022","Legal","North East (England)","Male","200","195","40930","38000"
"In post","2022","Legal","North West (England)","Female","710","650","44020","44370"
"In post","2022","Legal","North West (England)","Male","585","570","42920","40450"
"In post","2022","Legal","Northern Ireland","Female","70","65","32820","28920"
"In post","2022","Legal","Northern Ireland","Male","100","95","31060","27790"
"In post","2022","Legal","Overseas","Female","5","5","[c]","[c]"
"In post","2022","Legal","Overseas","Male","5","5","[c]","[c]"
"In post","2022","Legal","Scotland","Female","675","630","50120","52520"
"In post","2022","Legal","Scotland","Male","355","345","47440","41750"
"In post","2022","Legal","South East (England)","Female","460","415","46020","46400"
"In post","2022","Legal","South East (England)","Male","320","300","48390","53050"
"In post","2022","Legal","South West (England)","Female","335","300","44170","45150"
"In post","2022","Legal","South West (England)","Male","250","240","45790","44780"
"In post","2022","Legal","Wales","Female","440","400","46720","48080"
"In post","2022","Legal","Wales","Male","285","270","46670","47470"
"In post","2022","Legal","West Midlands (England)","Female","415","380","46060","48080"
"In post","2022","Legal","West Midlands (England)","Male","265","260","44760","43710"
"In post","2022","Legal","Yorkshire and The Humber","Female","455","410","45600","48080"
"In post","2022","Legal","Yorkshire and The Humber","Male","345","340","45400","44250"
"In post","2022","Medicine","East Midlands (England)","Female","145","125","44100","39030"
"In post","2022","Medicine","East Midlands (England)","Male","50","45","52630","39030"
"In post","2022","Medicine","East of England","Female","115","100","51570","39030"
"In post","2022","Medicine","East of England","Male","60","55","72150","75970"
"In post","2022","Medicine","London","Female","250","225","73760","68920"
"In post","2022","Medicine","London","Male","125","115","78010","72430"
"In post","2022","Medicine","North East (England)","Female","20","20","[c]","[c]"
"In post","2022","Medicine","North East (England)","Male","5","5","[c]","[c]"
"In post","2022","Medicine","North West (England)","Female","55","50","63040","73200"
"In post","2022","Medicine","North West (England)","Male","30","30","93450","87030"
"In post","2022","Medicine","Northern Ireland","Female","30","20","[c]","[c]"
