"Status","Year","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Counter Fraud","West Midlands (England)","Outside London","550","485","28630","27570"
"In post","2022","Counter Fraud","Yorkshire and The Humber","Outside London","515","460","29320","27570"
"In post","2022","Digital, Data and Technology","East Midlands (England)","Outside London","390","380","37020","33370"
"In post","2022","Digital, Data and Technology","East of England","Outside London","670","640","36510","34050"
"In post","2022","Digital, Data and Technology","London","London","4055","3990","49360","45000"
"In post","2022","Digital, Data and Technology","North East (England)","Outside London","2180","2100","41890","38430"
"In post","2022","Digital, Data and Technology","North West (England)","Outside London","2950","2865","41600","37210"
"In post","2022","Digital, Data and Technology","Northern Ireland","Outside London","55","55","36430","33370"
"In post","2022","Digital, Data and Technology","Overseas","Overseas","40","40","32510","33170"
"In post","2022","Digital, Data and Technology","Scotland","Outside London","800","790","38900","35540"
"In post","2022","Digital, Data and Technology","South East (England)","Outside London","1075","1050","39040","35850"
"In post","2022","Digital, Data and Technology","South West (England)","Outside London","2785","2695","38510","37000"
"In post","2022","Digital, Data and Technology","Unknown","Unknown","20","20","43910","40670"
"In post","2022","Digital, Data and Technology","Wales","Outside London","2215","2165","40400","38160"
"In post","2022","Digital, Data and Technology","West Midlands (England)","Outside London","1205","1175","40140","36500"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","Outside London","1575","1530","42800","39580"
"In post","2022","Economics","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Economics","London","London","1645","1610","49120","51500"
"In post","2022","Economics","North East (England)","Outside London","20","20","37320","31000"
"In post","2022","Economics","North West (England)","Outside London","60","60","39340","33380"
"In post","2022","Economics","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2022","Economics","Overseas","Overseas","35","35","56860","55620"
"In post","2022","Economics","Scotland","Outside London","35","35","48650","48500"
"In post","2022","Economics","South East (England)","Outside London","20","20","42670","36470"
"In post","2022","Economics","South West (England)","Outside London","15","15","42690","39780"
"In post","2022","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Wales","Outside London","180","175","37950","30790"
"In post","2022","Economics","West Midlands (England)","Outside London","20","20","49940","49780"
"In post","2022","Economics","Yorkshire and The Humber","Outside London","45","40","41000","36820"
"In post","2022","Finance","East Midlands (England)","Outside London","325","315","34970","33080"
"In post","2022","Finance","East of England","Outside London","505","485","36960","33300"
"In post","2022","Finance","London","London","2910","2850","48950","44500"
"In post","2022","Finance","North East (England)","Outside London","615","585","39940","36050"
"In post","2022","Finance","North West (England)","Outside London","1250","1180","36920","33370"
"In post","2022","Finance","Northern Ireland","Outside London","65","65","36590","34050"
"In post","2022","Finance","Overseas","Overseas","80","80","38690","33300"
"In post","2022","Finance","Scotland","Outside London","510","475","34080","33000"
"In post","2022","Finance","South East (England)","Outside London","1450","1400","37140","33300"
"In post","2022","Finance","South West (England)","Outside London","1795","1720","38590","33300"
"In post","2022","Finance","Unknown","Unknown","30","30","38020","33730"
"In post","2022","Finance","Wales","Outside London","790","745","38210","33300"
"In post","2022","Finance","West Midlands (England)","Outside London","810","785","39290","36400"
"In post","2022","Finance","Yorkshire and The Humber","Outside London","1195","1140","38820","35310"
"In post","2022","Geography","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East of England","Outside London","10","10","27050","29200"
"In post","2022","Geography","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South East (England)","Outside London","10","10","[c]","[c]"
"In post","2022","Geography","South West (England)","Outside London","440","420","31470","33290"
"In post","2022","Geography","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Geography","West Midlands (England)","Outside London","10","10","35850","33300"
"In post","2022","Geography","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","East Midlands (England)","Outside London","435","410","38150","33730"
"In post","2022","Human Resources","East of England","Outside London","285","270","36110","33000"
"In post","2022","Human Resources","London","London","2750","2665","46410","41950"
"In post","2022","Human Resources","North East (England)","Outside London","320","300","37190","33370"
"In post","2022","Human Resources","North West (England)","Outside London","1320","1245","35150","31970"
"In post","2022","Human Resources","Northern Ireland","Outside London","15","15","36510","32730"
"In post","2022","Human Resources","Overseas","Overseas","40","40","42940","35610"
"In post","2022","Human Resources","Scotland","Outside London","790","745","30240","26670"
"In post","2022","Human Resources","South East (England)","Outside London","565","540","36810","33000"
"In post","2022","Human Resources","South West (England)","Outside London","1025","955","36340","33290"
"In post","2022","Human Resources","Unknown","Unknown","20","15","35710","32390"
"In post","2022","Human Resources","Wales","Outside London","875","825","35620","31370"
"In post","2022","Human Resources","West Midlands (England)","Outside London","425","405","37640","33370"
"In post","2022","Human Resources","Yorkshire and The Humber","Outside London","740","705","39380","35310"
"In post","2022","Inspector of Education and Training","East Midlands (England)","Outside London","100","95","61260","51360"
"In post","2022","Inspector of Education and Training","East of England","Outside London","90","90","64380","64500"
"In post","2022","Inspector of Education and Training","London","London","85","85","65050","51360"
"In post","2022","Inspector of Education and Training","North East (England)","Outside London","45","45","64800","64500"
"In post","2022","Inspector of Education and Training","North West (England)","Outside London","125","120","64170","64500"
"In post","2022","Inspector of Education and Training","South East (England)","Outside London","125","120","64800","64500"
"In post","2022","Inspector of Education and Training","South West (England)","Outside London","100","100","67210","72990"
"In post","2022","Inspector of Education and Training","Wales","Outside London","80","75","73200","75480"
"In post","2022","Inspector of Education and Training","West Midlands (England)","Outside London","95","95","66590","70500"
"In post","2022","Inspector of Education and Training","Yorkshire and The Humber","Outside London","95","90","66870","70500"
"In post","2022","Intelligence Analysis","East Midlands (England)","Outside London","140","135","30100","27380"
"In post","2022","Intelligence Analysis","East of England","Outside London","415","405","32290","33000"
"In post","2022","Intelligence Analysis","London","London","1245","1190","38940","36140"
"In post","2022","Intelligence Analysis","North East (England)","Outside London","75","75","33390","32560"
"In post","2022","Intelligence Analysis","North West (England)","Outside London","355","340","28840","26850"
"In post","2022","Intelligence Analysis","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2022","Intelligence Analysis","Overseas","Overseas","75","75","44150","40580"
"In post","2022","Intelligence Analysis","Scotland","Outside London","70","65","31970","31040"
"In post","2022","Intelligence Analysis","South East (England)","Outside London","420","400","28570","27370"
"In post","2022","Intelligence Analysis","South West (England)","Outside London","55","50","31920","27380"
"In post","2022","Intelligence Analysis","Wales","Outside London","60","60","29530","27380"
"In post","2022","Intelligence Analysis","West Midlands (England)","Outside London","85","85","31880","28890"
"In post","2022","Intelligence Analysis","Yorkshire and The Humber","Outside London","240","225","29070","27370"
"In post","2022","Internal Audit","East Midlands (England)","Outside London","25","25","45090","43710"
"In post","2022","Internal Audit","East of England","Outside London","25","25","40560","40580"
"In post","2022","Internal Audit","London","London","220","210","52400","49870"
"In post","2022","Internal Audit","North East (England)","Outside London","45","40","44900","43280"
"In post","2022","Internal Audit","North West (England)","Outside London","60","60","42460","40690"
"In post","2022","Internal Audit","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Scotland","Outside London","60","60","39720","38500"
"In post","2022","Internal Audit","South East (England)","Outside London","70","65","38360","38650"
"In post","2022","Internal Audit","South West (England)","Outside London","110","105","43290","42090"
"In post","2022","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Wales","Outside London","55","50","45730","41980"
"In post","2022","Internal Audit","West Midlands (England)","Outside London","50","45","51770","46380"
"In post","2022","Internal Audit","Yorkshire and The Humber","Outside London","50","50","48210","46870"
"In post","2022","International Trade","East Midlands (England)","Outside London","20","20","36570","33370"
"In post","2022","International Trade","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","London","London","1235","1220","47410","44030"
"In post","2022","International Trade","North East (England)","Outside London","30","30","39300","34430"
"In post","2022","International Trade","North West (England)","Outside London","50","50","38440","33370"
"In post","2022","International Trade","Northern Ireland","Outside London","15","15","38190","33370"
"In post","2022","International Trade","Overseas","Overseas","160","160","55790","53750"
"In post","2022","International Trade","Scotland","Outside London","25","25","48750","47980"
"In post","2022","International Trade","South East (England)","Outside London","10","10","42020","40520"
"In post","2022","International Trade","South West (England)","Outside London","15","15","42410","33370"
"In post","2022","International Trade","Wales","Outside London","15","15","47580","47980"
"In post","2022","International Trade","West Midlands (England)","Outside London","30","30","39410","33680"
"In post","2022","International Trade","Yorkshire and The Humber","Outside London","30","30","40380","40410"
"In post","2022","Knowledge and Information Management","East Midlands (England)","Outside London","80","75","32830","31920"
"In post","2022","Knowledge and Information Management","East of England","Outside London","80","80","29910","26670"
"In post","2022","Knowledge and Information Management","London","London","760","740","41440","37640"
"In post","2022","Knowledge and Information Management","North East (England)","Outside London","40","40","32060","27570"
"In post","2022","Knowledge and Information Management","North West (England)","Outside London","220","210","31900","29160"
"In post","2022","Knowledge and Information Management","Northern Ireland","Outside London","15","15","27190","22580"
"In post","2022","Knowledge and Information Management","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","Scotland","Outside London","80","75","31780","29200"
"In post","2022","Knowledge and Information Management","South East (England)","Outside London","260","250","32990","31490"
"In post","2022","Knowledge and Information Management","South West (England)","Outside London","385","370","34380","32300"
"In post","2022","Knowledge and Information Management","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","Wales","Outside London","175","165","34950","30980"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Outside London","125","120","27030","25120"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","Outside London","155","140","34630","31990"
"In post","2022","Legal","East Midlands (England)","Outside London","555","515","43370","44410"
"In post","2022","Legal","East of England","Outside London","670","610","41190","36980"
"In post","2022","Legal","London","London","4915","4635","55210","53050"
"In post","2022","Legal","North East (England)","Outside London","460","435","41960","40180"
"In post","2022","Legal","North West (England)","Outside London","1300","1220","43520","40800"
"In post","2022","Legal","Northern Ireland","Outside London","170","165","31800","28920"
"In post","2022","Legal","Overseas","Overseas","10","10","60240","64330"
"In post","2022","Legal","Scotland","Outside London","1030","975","49200","46100"
"In post","2022","Legal","South East (England)","Outside London","780","710","46990","47100"
"In post","2022","Legal","South West (England)","Outside London","580","540","44860","44780"
"In post","2022","Legal","Wales","Outside London","725","670","46700","48080"
"In post","2022","Legal","West Midlands (England)","Outside London","680","640","45550","48080"
"In post","2022","Legal","Yorkshire and The Humber","Outside London","795","745","45510","48080"
"In post","2022","Medicine","East Midlands (England)","Outside London","190","175","46240","39030"
"In post","2022","Medicine","East of England","Outside London","175","155","58590","43750"
"In post","2022","Medicine","London","London","380","345","75180","69790"
"In post","2022","Medicine","North East (England)","Outside London","25","25","62440","48540"
"In post","2022","Medicine","North West (England)","Outside London","85","75","74000","74070"
"In post","2022","Medicine","Northern Ireland","Outside London","35","30","48680","39780"
"In post","2022","Medicine","Overseas","Overseas","60","60","56210","53480"
"In post","2022","Medicine","Scotland","Outside London","105","95","48640","39030"
"In post","2022","Medicine","South East (England)","Outside London","395","345","52820","40000"
"In post","2022","Medicine","South West (England)","Outside London","410","350","46810","39030"
"In post","2022","Medicine","Unknown","Unknown","35","30","51150","40000"
"In post","2022","Medicine","Wales","Outside London","295","275","51360","46650"
"In post","2022","Medicine","West Midlands (England)","Outside London","150","130","56690","42580"
"In post","2022","Medicine","Yorkshire and The Humber","Outside London","160","150","51650","39030"
"In post","2022","Operational Delivery","East Midlands (England)","Outside London","14745","13545","27700","26820"
"In post","2022","Operational Delivery","East of England","Outside London","14375","13220","28720","27570"
"In post","2022","Operational Delivery","London","London","33800","31955","34760","31060"
"In post","2022","Operational Delivery","North East (England)","Outside London","21270","18855","26290","24250"
"In post","2022","Operational Delivery","North West (England)","Outside London","41775","38215","27160","25700"
"In post","2022","Operational Delivery","Northern Ireland","Outside London","1790","1660","27700","25310"
"In post","2022","Operational Delivery","Overseas","Overseas","295","295","46520","45420"
"In post","2022","Operational Delivery","Scotland","Outside London","21920","19895","27950","26820"
"In post","2022","Operational Delivery","South East (England)","Outside London","23830","21735","28900","27570"
"In post","2022","Operational Delivery","South West (England)","Outside London","15465","14040","28620","27470"
"In post","2022","Operational Delivery","Unknown","Unknown","555","510","29810","27570"
"In post","2022","Operational Delivery","Wales","Outside London","21795","19785","27100","24730"
"In post","2022","Operational Delivery","West Midlands (England)","Outside London","21030","19295","27840","26780"
"In post","2022","Operational Delivery","Yorkshire and The Humber","Outside London","22350","20395","28190","27120"
"In post","2022","Operational Research","East Midlands (England)","Outside London","10","10","31580","31290"
"In post","2022","Operational Research","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","London","London","360","345","50440","48360"
"In post","2022","Operational Research","North East (England)","Outside London","10","10","32560","31000"
"In post","2022","Operational Research","North West (England)","Outside London","90","85","44380","40520"
"In post","2022","Operational Research","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","Operational Research","South East (England)","Outside London","440","415","43500","47010"
"In post","2022","Operational Research","South West (England)","Outside London","105","105","42720","42000"
"In post","2022","Operational Research","Wales","Outside London","25","20","36460","33000"
"In post","2022","Operational Research","West Midlands (England)","Outside London","30","30","43010","38770"
"In post","2022","Operational Research","Yorkshire and The Humber","Outside London","50","50","39160","36050"
"In post","2022","Other","East Midlands (England)","Outside London","1300","1205","24920","21260"
"In post","2022","Other","East of England","Outside London","1540","1470","25730","23230"
"In post","2022","Other","London","London","4360","4220","40630","31880"
"In post","2022","Other","North East (England)","Outside London","1065","965","25190","21260"
"In post","2022","Other","North West (England)","Outside London","2225","2075","27130","26940"
"In post","2022","Other","Northern Ireland","Outside London","335","325","24920","22130"
"In post","2022","Other","Overseas","Overseas","555","550","48940","46600"
"In post","2022","Other","Scotland","Outside London","2895","2730","29130","26900"
"In post","2022","Other","South East (England)","Outside London","3115","2980","27860","26350"
"In post","2022","Other","South West (England)","Outside London","5195","4930","30890","27340"
"In post","2022","Other","Unknown","Unknown","1940","1925","36690","33430"
"In post","2022","Other","Wales","Outside London","1640","1545","33140","27570"
"In post","2022","Other","West Midlands (England)","Outside London","2015","1865","25830","22330"
"In post","2022","Other","Yorkshire and The Humber","Outside London","2195","2025","26160","22810"
"In post","2022","Planning","London","London","90","85","47000","42980"
"In post","2022","Planning","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning","North West (England)","Outside London","10","10","44280","40060"
"In post","2022","Planning","South West (England)","Outside London","40","40","44700","40720"
"In post","2022","Planning","Wales","Outside London","70","65","43540","38160"
"In post","2022","Planning","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Planning","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","East Midlands (England)","Outside London","45","40","56190","58810"
"In post","2022","Planning Inspectors","East of England","Outside London","30","30","56020","58810"
"In post","2022","Planning Inspectors","London","London","25","20","57470","58810"
"In post","2022","Planning Inspectors","North East (England)","Outside London","35","35","52640","47660"
"In post","2022","Planning Inspectors","North West (England)","Outside London","40","35","56100","58810"
"In post","2022","Planning Inspectors","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South East (England)","Outside London","45","35","58530","58810"
"In post","2022","Planning Inspectors","South West (England)","Outside London","60","50","57230","58810"
"In post","2022","Planning Inspectors","Wales","Outside London","20","20","53910","53240"
"In post","2022","Planning Inspectors","West Midlands (England)","Outside London","30","30","55670","54960"
"In post","2022","Planning Inspectors","Yorkshire and The Humber","Outside London","35","35","58440","58810"
"In post","2022","Policy","East Midlands (England)","Outside London","320","305","40070","36500"
"In post","2022","Policy","East of England","Outside London","270","255","43400","40520"
"In post","2022","Policy","London","London","21265","20735","49680","51730"
"In post","2022","Policy","North East (England)","Outside London","640","610","40920","36780"
"In post","2022","Policy","North West (England)","Outside London","1490","1445","41300","36740"
"In post","2022","Policy","Northern Ireland","Outside London","105","105","40560","37350"
"In post","2022","Policy","Overseas","Overseas","1695","1690","52460","53470"
"In post","2022","Policy","Scotland","Outside London","410","395","42590","39290"
"In post","2022","Policy","South East (England)","Outside London","520","505","39990","37870"
"In post","2022","Policy","South West (England)","Outside London","1095","1050","41180","36970"
"In post","2022","Policy","Unknown","Unknown","40","40","46660","48680"
"In post","2022","Policy","Wales","Outside London","2110","2010","42330","38160"
"In post","2022","Policy","West Midlands (England)","Outside London","940","915","40210","36500"
"In post","2022","Policy","Yorkshire and The Humber","Outside London","2060","1970","41650","36960"
"In post","2022","Project Delivery","East Midlands (England)","Outside London","305","295","42110","40180"
"In post","2022","Project Delivery","East of England","Outside London","490","470","40890","39030"
"In post","2022","Project Delivery","London","London","3640","3535","49980","44500"
"In post","2022","Project Delivery","North East (England)","Outside London","1035","985","42550","40520"
"In post","2022","Project Delivery","North West (England)","Outside London","1765","1680","40760","37920"
"In post","2022","Project Delivery","Northern Ireland","Outside London","65","60","45520","40520"
"In post","2022","Project Delivery","Overseas","Overseas","125","125","50230","51500"
"In post","2022","Project Delivery","Scotland","Outside London","625","600","42850","40180"
"In post","2022","Project Delivery","South East (England)","Outside London","1440","1365","39770","38110"
"In post","2022","Project Delivery","South West (England)","Outside London","4305","4155","41730","40000"
"In post","2022","Project Delivery","Unknown","Unknown","15","15","43650","36650"
"In post","2022","Project Delivery","Wales","Outside London","655","615","42250","38160"
"In post","2022","Project Delivery","West Midlands (England)","Outside London","690","665","41420","40180"
"In post","2022","Project Delivery","Yorkshire and The Humber","Outside London","745","705","41050","37450"
"In post","2022","Property","East Midlands (England)","Outside London","495","465","36070","33300"
"In post","2022","Property","East of England","Outside London","560","540","34520","33060"
"In post","2022","Property","London","London","1280","1235","45090","40650"
"In post","2022","Property","North East (England)","Outside London","420","395","35840","32030"
"In post","2022","Property","North West (England)","Outside London","645","620","37680","33370"
"In post","2022","Property","Northern Ireland","Outside London","85","85","29630","27680"
"In post","2022","Property","Overseas","Overseas","175","175","39380","38080"
"In post","2022","Property","Scotland","Outside London","330","320","34170","33300"
"In post","2022","Property","South East (England)","Outside London","945","910","37180","33370"
"In post","2022","Property","South West (England)","Outside London","840","805","36620","33300"
"In post","2022","Property","Unknown","Unknown","35","35","45360","41770"
"In post","2022","Property","Wales","Outside London","460","435","35870","32890"
"In post","2022","Property","West Midlands (England)","Outside London","590","560","36710","33300"
"In post","2022","Property","Yorkshire and The Humber","Outside London","735","695","38140","34000"
"In post","2022","Psychology","East Midlands (England)","Outside London","200","190","34460","30450"
"In post","2022","Psychology","East of England","Outside London","180","170","35730","30450"
"In post","2022","Psychology","London","London","85","85","40310","33120"
"In post","2022","Psychology","North East (England)","Outside London","95","90","38180","32760"
"In post","2022","Psychology","North West (England)","Outside London","175","170","35170","31180"
"In post","2022","Psychology","Scotland","Outside London","75","75","37770","35000"
"In post","2022","Psychology","South East (England)","Outside London","210","200","36570","31180"
"In post","2022","Psychology","South West (England)","Outside London","115","110","37040","31180"
"In post","2022","Psychology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Wales","Outside London","55","55","34790","30450"
"In post","2022","Psychology","West Midlands (England)","Outside London","150","145","32880","29060"
"In post","2022","Psychology","Yorkshire and The Humber","Outside London","180","170","34650","30450"
"In post","2022","Science and Engineering","East Midlands (England)","Outside London","570","535","39300","37400"
"In post","2022","Science and Engineering","East of England","Outside London","905","865","37740","34830"
"In post","2022","Science and Engineering","London","London","1130","1090","46880","42470"
"In post","2022","Science and Engineering","North East (England)","Outside London","65","60","34970","28590"
"In post","2022","Science and Engineering","North West (England)","Outside London","445","420","36230","33630"
"In post","2022","Science and Engineering","Northern Ireland","Outside London","45","45","29540","24470"
"In post","2022","Science and Engineering","Overseas","Overseas","140","140","42290","40580"
"In post","2022","Science and Engineering","Scotland","Outside London","445","435","37420","33880"
"In post","2022","Science and Engineering","South East (England)","Outside London","2030","1945","38750","38070"
"In post","2022","Science and Engineering","South West (England)","Outside London","6645","6445","39090","38070"
"In post","2022","Science and Engineering","Unknown","Unknown","15","15","28430","27370"
"In post","2022","Science and Engineering","Wales","Outside London","760","720","40420","37910"
"In post","2022","Science and Engineering","West Midlands (England)","Outside London","330","320","34750","32730"
"In post","2022","Science and Engineering","Yorkshire and The Humber","Outside London","420","400","33620","30350"
"In post","2022","Security","East Midlands (England)","Outside London","180","180","30180","26750"
"In post","2022","Security","East of England","Outside London","625","615","33880","33000"
"In post","2022","Security","London","London","1425","1400","39930","37320"
"In post","2022","Security","North East (England)","Outside London","180","175","36370","33370"
"In post","2022","Security","North West (England)","Outside London","455","440","32890","31650"
"In post","2022","Security","Northern Ireland","Outside London","400","395","21940","20560"
"In post","2022","Security","Overseas","Overseas","85","85","36210","34220"
"In post","2022","Security","Scotland","Outside London","1405","1350","30650","26750"
"In post","2022","Security","South East (England)","Outside London","1845","1815","31990","28990"
"In post","2022","Security","South West (England)","Outside London","1265","1240","29090","25100"
"In post","2022","Security","Unknown","Unknown","65","65","28790","27370"
"In post","2022","Security","Wales","Outside London","315","310","27700","24720"
"In post","2022","Security","West Midlands (England)","Outside London","405","395","31730","28890"
"In post","2022","Security","Yorkshire and The Humber","Outside London","635","615","34510","35310"
"In post","2022","Social Research","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Social Research","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","London","London","510","495","47130","42940"
"In post","2022","Social Research","North East (England)","Outside London","10","10","33770","30710"
"In post","2022","Social Research","North West (England)","Outside London","50","50","42520","40520"
"In post","2022","Social Research","Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","Social Research","South East (England)","Outside London","235","220","39160","38340"
"In post","2022","Social Research","South West (England)","Outside London","15","15","45520","41300"
"In post","2022","Social Research","Wales","Outside London","440","420","39780","38340"
"In post","2022","Social Research","West Midlands (England)","Outside London","10","10","32530","31700"
"In post","2022","Social Research","Yorkshire and The Humber","Outside London","40","40","36460","35360"
"In post","2022","Statistics","East Midlands (England)","Outside London","10","10","37550","39390"
"In post","2022","Statistics","East of England","Outside London","35","35","44540","40520"
"In post","2022","Statistics","London","London","1025","990","46770","43260"
"In post","2022","Statistics","North East (England)","Outside London","105","105","42730","37210"
"In post","2022","Statistics","North West (England)","Outside London","160","155","39930","33750"
"In post","2022","Statistics","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","Statistics","Scotland","Outside London","60","55","43680","42970"
"In post","2022","Statistics","South East (England)","Outside London","200","195","40840","38340"
"In post","2022","Statistics","South West (England)","Outside London","180","170","40290","36460"
"In post","2022","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Wales","Outside London","455","435","41840","38340"
"In post","2022","Statistics","West Midlands (England)","Outside London","40","40","39380","38000"
"In post","2022","Statistics","Yorkshire and The Humber","Outside London","130","125","42450","36820"
"In post","2022","Tax","East Midlands (England)","Outside London","1565","1500","34820","33370"
"In post","2022","Tax","East of England","Outside London","185","170","36130","33370"
"In post","2022","Tax","London","London","2515","2400","44580","38050"
"In post","2022","Tax","North East (England)","Outside London","2340","2235","31390","26820"
"In post","2022","Tax","North West (England)","Outside London","3830","3650","33320","33080"
"In post","2022","Tax","Northern Ireland","Outside London","850","810","33560","33080"
"In post","2022","Tax","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Scotland","Outside London","2175","2040","33450","33080"
"In post","2022","Tax","South East (England)","Outside London","545","495","35580","33370"
"In post","2022","Tax","South West (England)","Outside London","570","540","42650","40180"
"In post","2022","Tax","Wales","Outside London","1765","1690","32650","33080"
"In post","2022","Tax","West Midlands (England)","Outside London","1505","1435","36000","33370"
"In post","2022","Tax","Yorkshire and The Humber","Outside London","1750","1665","33290","33080"
"In post","2022","Unknown","East Midlands (England)","Outside London","415","405","37660","33080"
"In post","2022","Unknown","East of England","Outside London","155","150","43670","33860"
