"Status","Year","Function_of_post","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Central Hampshire","LGBO","15","15","[c]","[c]"
"In post","2022","Analysis","Central Hampshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Analysis","Central Hampshire","Unknown","275","265","42420","47010"
"In post","2022","Analysis","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Central Valleys","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","City of Edinburgh","Heterosexual / straight","50","45","49680","46600"
"In post","2022","Analysis","City of Edinburgh","LGBO","5","5","[c]","[c]"
"In post","2022","Analysis","City of Edinburgh","Undeclared","5","5","[c]","[c]"
"In post","2022","Analysis","City of Edinburgh","Unknown","10","10","[c]","[c]"
"In post","2022","Analysis","Clackmannanshire and Fife","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Cornwall and Isles of Scilly","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Coventry","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Croydon","Heterosexual / straight","50","45","51740","46600"
"In post","2022","Analysis","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Croydon","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Darlington","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Analysis","Darlington","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Devon CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Dorset","Heterosexual / straight","55","50","36460","31070"
"In post","2022","Analysis","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Dorset","Undeclared","5","5","[c]","[c]"
"In post","2022","Analysis","Dorset","Unknown","65","60","33070","29750"
"In post","2022","Analysis","Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Cumbria","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Riding of Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Sussex CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Flintshire and Wrexham","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Glasgow City","Heterosexual / straight","45","45","39670","37850"
"In post","2022","Analysis","Glasgow City","LGBO","5","5","[c]","[c]"
"In post","2022","Analysis","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Glasgow City","Unknown","20","20","[c]","[c]"
"In post","2022","Analysis","Greater Manchester North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Greater Manchester South West","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Analysis","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Hackney and Newham","Heterosexual / straight","110","105","47860","43430"
"In post","2022","Analysis","Hackney and Newham","LGBO","20","20","[c]","[c]"
"In post","2022","Analysis","Hackney and Newham","Undeclared","10","10","[c]","[c]"
"In post","2022","Analysis","Hackney and Newham","Unknown","25","25","[c]","[c]"
"In post","2022","Analysis","Haringey and Islington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Harrow and Hillingdon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Heart of Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Hertfordshire CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lambeth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Leeds","Heterosexual / straight","180","170","41620","38180"
"In post","2022","Analysis","Leeds","LGBO","25","25","[c]","[c]"
"In post","2022","Analysis","Leeds","Undeclared","25","25","[c]","[c]"
"In post","2022","Analysis","Leeds","Unknown","25","20","[c]","[c]"
"In post","2022","Analysis","Leicester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Leicestershire CC and Rutland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lincolnshire CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Liverpool","Heterosexual / straight","70","65","42850","40350"
"In post","2022","Analysis","Liverpool","LGBO","10","10","[c]","[c]"
"In post","2022","Analysis","Liverpool","Undeclared","15","15","[c]","[c]"
"In post","2022","Analysis","Liverpool","Unknown","10","10","[c]","[c]"
"In post","2022","Analysis","Luton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Luton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Luton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Manchester","Heterosexual / straight","200","195","39620","35590"
"In post","2022","Analysis","Manchester","LGBO","30","30","37630","33370"
"In post","2022","Analysis","Manchester","Undeclared","20","20","[c]","[c]"
"In post","2022","Analysis","Manchester","Unknown","35","35","38790","33370"
"In post","2022","Analysis","Medway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Mid Lancashire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Milton Keynes","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Monmouthshire and Newport","Heterosexual / straight","800","765","37130","36840"
"In post","2022","Analysis","Monmouthshire and Newport","LGBO","95","95","36160","31320"
"In post","2022","Analysis","Monmouthshire and Newport","Undeclared","60","60","35600","31320"
"In post","2022","Analysis","Monmouthshire and Newport","Unknown","295","285","37880","36840"
"In post","2022","Analysis","North and West Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire CC","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Nottingham","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Analysis","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Oxfordshire CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Oxfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Plymouth","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Plymouth","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Portsmouth","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Analysis","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Sefton","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Analysis","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Sheffield","Heterosexual / straight","150","135","46820","46000"
"In post","2022","Analysis","Sheffield","LGBO","10","10","[c]","[c]"
"In post","2022","Analysis","Sheffield","Undeclared","20","20","[c]","[c]"
"In post","2022","Analysis","Sheffield","Unknown","30","30","43820","49170"
"In post","2022","Analysis","Somerset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South and West Derbyshire","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Analysis","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Ayrshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Ayrshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Hampshire","Heterosexual / straight","380","360","39180","37360"
"In post","2022","Analysis","South Hampshire","LGBO","30","30","32700","31070"
"In post","2022","Analysis","South Hampshire","Undeclared","20","20","[c]","[c]"
"In post","2022","Analysis","South Hampshire","Unknown","95","90","36440","34970"
"In post","2022","Analysis","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Southend-on-Sea","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Analysis","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Southend-on-Sea","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Staffordshire CC","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Analysis","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Stoke-on-Trent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Suffolk CC","Heterosexual / straight","115","110","33620","30220"
"In post","2022","Analysis","Suffolk CC","LGBO","5","5","[c]","[c]"
"In post","2022","Analysis","Suffolk CC","Undeclared","20","20","[c]","[c]"
"In post","2022","Analysis","Suffolk CC","Unknown","190","180","35310","30440"
"In post","2022","Analysis","Sunderland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Swansea","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Torbay","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Torbay","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tower Hamlets","Heterosexual / straight","490","470","52050","53200"
"In post","2022","Analysis","Tower Hamlets","LGBO","35","35","50580","43870"
"In post","2022","Analysis","Tower Hamlets","Undeclared","65","60","52080","53360"
"In post","2022","Analysis","Tower Hamlets","Unknown","135","130","47390","42390"
"In post","2022","Analysis","Tyneside","Heterosexual / straight","110","105","41720","36710"
"In post","2022","Analysis","Tyneside","LGBO","10","10","[c]","[c]"
"In post","2022","Analysis","Tyneside","Undeclared","5","5","[c]","[c]"
"In post","2022","Analysis","Tyneside","Unknown","25","25","[c]","[c]"
"In post","2022","Analysis","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Walsall","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Walsall","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Warwickshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Westminster","Heterosexual / straight","1825","1780","48110","45140"
"In post","2022","Analysis","Westminster","LGBO","195","190","46560","45620"
"In post","2022","Analysis","Westminster","Undeclared","270","265","49440","52500"
"In post","2022","Analysis","Westminster","Unknown","270","265","44800","40310"
"In post","2022","Analysis","Wiltshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Analysis","Wiltshire","LGBO","5","5","[c]","[c]"
"In post","2022","Analysis","Wiltshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Analysis","Wiltshire","Unknown","90","85","37860","38070"
"In post","2022","Analysis","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Wirral","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Wirral","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Wolverhampton","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Worcestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Worcestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
