"Status","Year","Disability","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Department for Transport","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","Tyneside","Outside London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","West Surrey","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","Westminster","London","170","165","49210","46710"
"In post","2022","Declared disabled","Department for Transport","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","Aberdeen City and Aberdeenshire","Outside London","50","45","31370","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Angus and Dundee City","Outside London","165","150","23550","21260"
"In post","2022","Declared disabled","Department for Work and Pensions","Barking & Dagenham and Havering","London","85","70","31340","31060"
"In post","2022","Declared disabled","Department for Work and Pensions","Barnet","London","45","40","29820","31060"
"In post","2022","Declared disabled","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","Outside London","270","230","25370","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","50","45","27490","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Bedford","Outside London","35","30","31390","27980"
"In post","2022","Declared disabled","Department for Work and Pensions","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","Berkshire","Outside London","75","70","29450","29290"
"In post","2022","Declared disabled","Department for Work and Pensions","Bexley and Greenwich","London","60","55","31060","31060"
"In post","2022","Declared disabled","Department for Work and Pensions","Birmingham","Outside London","415","365","27540","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Blackburn with Darwen","Outside London","40","35","26210","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Blackpool","Outside London","820","730","28100","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Bournemouth, Christchurch and Poole","Outside London","65","55","26990","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Bradford","Outside London","140","115","24440","26120"
"In post","2022","Declared disabled","Department for Work and Pensions","Breckland and South Norfolk","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","Brent","London","30","30","29910","31060"
"In post","2022","Declared disabled","Department for Work and Pensions","Bridgend and Neath Port Talbot","Outside London","70","60","26080","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Brighton and Hove","Outside London","50","45","27280","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Bristol, City of","Outside London","175","155","26200","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Bromley","London","45","45","32640","31150"
"In post","2022","Declared disabled","Department for Work and Pensions","Buckinghamshire","Outside London","40","35","28030","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Caithness and Sutherland, and Ross and Cromarty","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","Calderdale and Kirklees","Outside London","140","120","26900","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Cambridgeshire CC","Outside London","45","40","27930","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Camden and City of London","London","20","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","Cardiff and Vale of Glamorgan","Outside London","85","75","30640","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Central Bedfordshire","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","Central Hampshire","Outside London","30","25","26110","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Central Valleys","Outside London","235","215","26080","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Cheshire East","Outside London","40","35","31400","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Cheshire West and Chester","Outside London","55","50","26050","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Chorley and West Lancashire","Outside London","25","20","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","City of Edinburgh","Outside London","55","50","27680","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Clackmannanshire and Fife","Outside London","60","50","27620","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Conwy and Denbighshire","Outside London","35","30","27740","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Cornwall and Isles of Scilly","Outside London","160","140","25580","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Coventry","Outside London","65","55","25650","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Croydon","London","40","35","31100","31060"
"In post","2022","Declared disabled","Department for Work and Pensions","Darlington","Outside London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","Derby","Outside London","115","105","23490","21260"
"In post","2022","Declared disabled","Department for Work and Pensions","Devon CC","Outside London","230","190","25150","26840"
"In post","2022","Declared disabled","Department for Work and Pensions","Dorset","Outside London","25","25","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","Dudley","Outside London","150","130","24620","21260"
"In post","2022","Declared disabled","Department for Work and Pensions","Dumfries and Galloway","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","Durham","Outside London","165","145","25440","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Ealing","London","70","65","32250","31060"
"In post","2022","Declared disabled","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","Outside London","60","50","24940","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","East Cumbria","Outside London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","East Derbyshire","Outside London","65","55","25890","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","55","50","24860","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","East Kent","Outside London","205","185","28480","29290"
"In post","2022","Declared disabled","Department for Work and Pensions","East Lancashire","Outside London","75","65","26270","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","East Lothian and Midlothian","Outside London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","East Merseyside","Outside London","120","95","26430","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","East Riding of Yorkshire","Outside London","20","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","East Surrey","Outside London","20","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","East Sussex CC","Outside London","230","200","24810","25990"
"In post","2022","Declared disabled","Department for Work and Pensions","Enfield","London","45","40","31750","31060"
"In post","2022","Declared disabled","Department for Work and Pensions","Essex Haven Gateway","Outside London","55","50","30740","29360"
"In post","2022","Declared disabled","Department for Work and Pensions","Essex Thames Gateway","Outside London","135","120","27760","29290"
"In post","2022","Declared disabled","Department for Work and Pensions","Falkirk","Outside London","145","125","25630","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Flintshire and Wrexham","Outside London","105","90","25300","26120"
"In post","2022","Declared disabled","Department for Work and Pensions","Glasgow City","Outside London","430","375","24970","22410"
"In post","2022","Declared disabled","Department for Work and Pensions","Gloucestershire CC","Outside London","65","55","26410","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Greater Manchester North East","Outside London","130","115","26570","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Greater Manchester North West","Outside London","235","205","24240","21260"
"In post","2022","Declared disabled","Department for Work and Pensions","Greater Manchester South East","Outside London","130","115","24340","21260"
"In post","2022","Declared disabled","Department for Work and Pensions","Greater Manchester South West","Outside London","105","95","24950","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Gwent Valleys","Outside London","110","95","26810","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Gwynedd","Outside London","70","65","23740","21260"
"In post","2022","Declared disabled","Department for Work and Pensions","Hackney and Newham","London","220","195","28360","30330"
"In post","2022","Declared disabled","Department for Work and Pensions","Haringey and Islington","London","70","65","30620","31060"
"In post","2022","Declared disabled","Department for Work and Pensions","Harrow and Hillingdon","London","75","65","30490","31060"
"In post","2022","Declared disabled","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","Outside London","155","130","25450","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Heart of Essex","Outside London","25","25","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","Herefordshire, County of","Outside London","20","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","Hertfordshire CC","Outside London","140","125","29720","29290"
"In post","2022","Declared disabled","Department for Work and Pensions","Hounslow and Richmond upon Thames","London","25","25","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","60","45","25740","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","55","50","26850","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Isle of Anglesey","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","Isle of Wight","Outside London","45","40","24850","26840"
"In post","2022","Declared disabled","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","London","30","30","30990","31060"
"In post","2022","Declared disabled","Department for Work and Pensions","Kent Thames Gateway","Outside London","50","45","29570","29290"
"In post","2022","Declared disabled","Department for Work and Pensions","Kingston upon Hull, City of","Outside London","115","90","25050","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Lambeth","London","80","70","30960","31060"
"In post","2022","Declared disabled","Department for Work and Pensions","Lancaster and Wyre","Outside London","35","35","25760","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Leeds","Outside London","365","330","32150","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Leicester","Outside London","155","135","24800","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Leicestershire CC and Rutland","Outside London","40","35","27190","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Lewisham and Southwark","London","70","65","30960","31060"
"In post","2022","Declared disabled","Department for Work and Pensions","Lincolnshire CC","Outside London","130","115","26440","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Liverpool","Outside London","170","145","26380","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","Luton","Outside London","35","35","27590","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Manchester","Outside London","245","225","31520","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Medway","Outside London","45","45","29880","29290"
"In post","2022","Declared disabled","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","London","40","40","30260","31060"
"In post","2022","Declared disabled","Department for Work and Pensions","Mid Kent","Outside London","35","30","33190","29290"
"In post","2022","Declared disabled","Department for Work and Pensions","Mid Lancashire","Outside London","325","285","23970","21260"
"In post","2022","Declared disabled","Department for Work and Pensions","Milton Keynes","Outside London","45","40","27930","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Monmouthshire and Newport","Outside London","45","40","26720","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Na h-Eileanan Siar","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","North and North East Lincolnshire","Outside London","65","60","25800","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","North and West Norfolk","Outside London","25","20","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","North Hampshire","Outside London","35","30","28220","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","North Lanarkshire","Outside London","105","85","24180","21260"
"In post","2022","Declared disabled","Department for Work and Pensions","North Northamptonshire","Outside London","85","70","25350","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","North Nottinghamshire","Outside London","70","65","27310","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","North Yorkshire CC","Outside London","40","35","29240","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Northumberland","Outside London","35","35","27250","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Norwich and East Norfolk","Outside London","125","105","26550","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Nottingham","Outside London","145","125","26410","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","Oxfordshire CC","Outside London","40","35","28230","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Perth and Kinross, and Stirling","Outside London","30","25","27720","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Peterborough","Outside London","50","45","27060","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Plymouth","Outside London","80","70","26630","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Portsmouth","Outside London","60","50","26030","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Powys","Outside London","15","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","Redbridge and Waltham Forest","London","120","105","29390","31060"
"In post","2022","Declared disabled","Department for Work and Pensions","Sandwell","Outside London","45","45","27770","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","Sefton","Outside London","285","260","30750","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Sheffield","Outside London","350","315","31630","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","Shropshire","Outside London","30","25","27230","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Solihull","Outside London","35","35","27100","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Somerset CC","Outside London","80","70","25920","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","South and West Derbyshire","Outside London","80","70","31250","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","South Ayrshire","Outside London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","South Hampshire","Outside London","45","40","27120","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","South Lanarkshire","Outside London","35","30","27340","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","South Nottinghamshire","Outside London","20","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","South Teesside","Outside London","140","120","25090","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","South West Wales","Outside London","95","85","26030","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Southampton","Outside London","55","45","26010","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Southend-on-Sea","Outside London","45","40","29180","29290"
"In post","2022","Declared disabled","Department for Work and Pensions","Staffordshire CC","Outside London","110","95","27610","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Stoke-on-Trent","Outside London","95","85","25570","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Suffolk CC","Outside London","120","100","26750","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Sunderland","Outside London","305","260","25870","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Swansea","Outside London","105","90","24180","21260"
"In post","2022","Declared disabled","Department for Work and Pensions","Swindon","Outside London","40","35","27290","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Telford and Wrekin","Outside London","85","75","25510","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Thurrock","Outside London","25","20","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","Torbay","Outside London","55","45","25630","21260"
"In post","2022","Declared disabled","Department for Work and Pensions","Tower Hamlets","London","50","45","36720","31060"
"In post","2022","Declared disabled","Department for Work and Pensions","Tyneside","Outside London","820","720","27670","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Unknown","Unknown","85","75","31000","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Wakefield","Outside London","55","45","27050","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Walsall","Outside London","85","75","25200","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Wandsworth","London","30","25","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","Warrington","Outside London","65","55","23810","21260"
"In post","2022","Declared disabled","Department for Work and Pensions","Warwickshire CC","Outside London","95","80","25090","26120"
"In post","2022","Declared disabled","Department for Work and Pensions","West Cumbria","Outside London","25","20","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","West Essex","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","West Kent","Outside London","15","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","West Lothian","Outside London","30","30","27340","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","West Northamptonshire","Outside London","40","35","26570","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","West Surrey","Outside London","35","30","31160","29290"
"In post","2022","Declared disabled","Department for Work and Pensions","West Sussex (North East)","Outside London","20","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","West Sussex (South West)","Outside London","55","50","26750","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Westminster","London","350","335","44300","39000"
"In post","2022","Declared disabled","Department for Work and Pensions","Wiltshire","Outside London","40","35","27630","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Wirral","Outside London","315","270","24450","21260"
"In post","2022","Declared disabled","Department for Work and Pensions","Wolverhampton","Outside London","115","100","24990","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Worcestershire CC","Outside London","45","40","25290","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","York","Outside London","55","50","29330","27570"
"In post","2022","Declared disabled","Department of Health and Social Care","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Barnet","London","45","40","36550","32330"
"In post","2022","Declared disabled","Department of Health and Social Care","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Birmingham","Outside London","25","20","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Brent","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Bristol, City of","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Cambridgeshire CC","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Hertfordshire CC","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","Lambeth","London","45","45","42230","40070"
