"Status","Year","Ethnicity","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Scotland","Female","Heterosexual / straight","330","305","30690","27370"
"In post","2022","Asian","Scotland","Female","LGBO","10","5","[c]","[c]"
"In post","2022","Asian","Scotland","Female","Undeclared","20","20","[c]","[c]"
"In post","2022","Asian","Scotland","Female","Unknown","35","30","29080","26590"
"In post","2022","Asian","Scotland","Male","Heterosexual / straight","285","280","35280","30830"
"In post","2022","Asian","Scotland","Male","LGBO","10","5","[c]","[c]"
"In post","2022","Asian","Scotland","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Asian","Scotland","Male","Unknown","30","30","32270","27340"
"In post","2022","Asian","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","South East (England)","Female","Heterosexual / straight","730","655","29990","28350"
"In post","2022","Asian","South East (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Asian","South East (England)","Female","Undeclared","55","50","29470","28200"
"In post","2022","Asian","South East (England)","Female","Unknown","85","70","29890","27570"
"In post","2022","Asian","South East (England)","Male","Heterosexual / straight","565","540","31520","28350"
"In post","2022","Asian","South East (England)","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Asian","South East (England)","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","Asian","South East (England)","Male","Unknown","50","50","33540","29290"
"In post","2022","Asian","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","South West (England)","Female","Heterosexual / straight","365","340","33310","28900"
"In post","2022","Asian","South West (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Asian","South West (England)","Female","Undeclared","25","25","[c]","[c]"
"In post","2022","Asian","South West (England)","Female","Unknown","40","35","35110","27570"
"In post","2022","Asian","South West (England)","Male","Heterosexual / straight","390","385","35720","33080"
"In post","2022","Asian","South West (England)","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Asian","South West (England)","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Asian","South West (England)","Male","Unknown","35","30","40440","40180"
"In post","2022","Asian","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Female","Heterosexual / straight","85","75","29790","30330"
"In post","2022","Asian","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Asian","Unknown","Female","Unknown","15","10","[c]","[c]"
"In post","2022","Asian","Unknown","Male","Heterosexual / straight","40","35","31420","31060"
"In post","2022","Asian","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Wales","Female","Heterosexual / straight","250","235","31310","27570"
"In post","2022","Asian","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Wales","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Asian","Wales","Female","Unknown","20","15","[c]","[c]"
"In post","2022","Asian","Wales","Male","Heterosexual / straight","250","250","31430","26820"
"In post","2022","Asian","Wales","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Asian","Wales","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Asian","Wales","Male","Unknown","25","25","[c]","[c]"
"In post","2022","Asian","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Female","Heterosexual / straight","2205","2025","28600","26940"
"In post","2022","Asian","West Midlands (England)","Female","LGBO","35","30","26980","25210"
"In post","2022","Asian","West Midlands (England)","Female","Undeclared","150","130","26390","25120"
"In post","2022","Asian","West Midlands (England)","Female","Unknown","330","280","27440","26590"
"In post","2022","Asian","West Midlands (England)","Male","Heterosexual / straight","1800","1760","29740","27570"
"In post","2022","Asian","West Midlands (England)","Male","LGBO","40","40","28930","26590"
"In post","2022","Asian","West Midlands (England)","Male","Undeclared","90","85","26720","27190"
"In post","2022","Asian","West Midlands (England)","Male","Unknown","210","205","29210","27570"
"In post","2022","Asian","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","Female","Heterosexual / straight","1165","1045","28490","27370"
"In post","2022","Asian","Yorkshire and The Humber","Female","LGBO","30","25","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","Female","Undeclared","80","70","27520","24890"
"In post","2022","Asian","Yorkshire and The Humber","Female","Unknown","165","130","26860","26820"
"In post","2022","Asian","Yorkshire and The Humber","Male","Heterosexual / straight","1255","1220","29870","27570"
"In post","2022","Asian","Yorkshire and The Humber","Male","LGBO","25","25","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","Male","Undeclared","50","45","28490","26590"
"In post","2022","Asian","Yorkshire and The Humber","Male","Unknown","165","155","29440","26820"
"In post","2022","Asian","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Midlands (England)","Female","Heterosexual / straight","320","295","27740","26590"
"In post","2022","Black","East Midlands (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Black","East Midlands (England)","Female","Undeclared","20","15","[c]","[c]"
"In post","2022","Black","East Midlands (England)","Female","Unknown","30","25","27720","26970"
"In post","2022","Black","East Midlands (England)","Male","Heterosexual / straight","210","205","29240","27130"
"In post","2022","Black","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Midlands (England)","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Black","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","Female","Heterosexual / straight","345","325","30020","29290"
"In post","2022","Black","East of England","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Black","East of England","Female","Undeclared","30","25","[c]","[c]"
"In post","2022","Black","East of England","Female","Unknown","25","25","[c]","[c]"
"In post","2022","Black","East of England","Male","Heterosexual / straight","195","190","31670","29290"
"In post","2022","Black","East of England","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Black","East of England","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Black","East of England","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Black","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Female","Heterosexual / straight","5960","5740","35140","31060"
"In post","2022","Black","London","Female","LGBO","130","125","36410","31060"
"In post","2022","Black","London","Female","Undeclared","385","360","33900","31060"
"In post","2022","Black","London","Female","Unknown","595","540","33160","31060"
"In post","2022","Black","London","Male","Heterosexual / straight","2875","2835","36130","32560"
"In post","2022","Black","London","Male","LGBO","80","80","40310","33560"
"In post","2022","Black","London","Male","Undeclared","145","145","34900","31880"
"In post","2022","Black","London","Male","Unknown","320","310","35410","31880"
"In post","2022","Black","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North East (England)","Female","Heterosexual / straight","80","70","26680","21300"
"In post","2022","Black","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","North East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North East (England)","Male","Heterosexual / straight","70","70","31320","27570"
"In post","2022","Black","North East (England)","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Black","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","North East (England)","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Black","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Female","Heterosexual / straight","430","410","29010","27370"
"In post","2022","Black","North West (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Black","North West (England)","Female","Undeclared","25","25","[c]","[c]"
"In post","2022","Black","North West (England)","Female","Unknown","45","40","27450","26590"
"In post","2022","Black","North West (England)","Male","Heterosexual / straight","370","360","30610","27570"
"In post","2022","Black","North West (England)","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Black","North West (England)","Male","Undeclared","20","15","[c]","[c]"
"In post","2022","Black","North West (England)","Male","Unknown","25","25","[c]","[c]"
"In post","2022","Black","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Overseas","Female","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Black","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Overseas","Male","Heterosexual / straight","35","35","42550","38020"
"In post","2022","Black","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","Female","Heterosexual / straight","155","145","29010","27230"
"In post","2022","Black","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Black","Scotland","Male","Heterosexual / straight","130","125","33860","27570"
"In post","2022","Black","Scotland","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Black","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","South East (England)","Female","Heterosexual / straight","450","425","29990","28370"
"In post","2022","Black","South East (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Black","South East (England)","Female","Undeclared","25","25","[c]","[c]"
"In post","2022","Black","South East (England)","Female","Unknown","30","25","[c]","[c]"
"In post","2022","Black","South East (England)","Male","Heterosexual / straight","350","340","31330","29290"
"In post","2022","Black","South East (England)","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Black","South East (England)","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Black","South East (England)","Male","Unknown","30","30","32700","31760"
"In post","2022","Black","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","South West (England)","Female","Heterosexual / straight","250","235","31790","28900"
"In post","2022","Black","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","South West (England)","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Black","South West (England)","Female","Unknown","20","15","[c]","[c]"
"In post","2022","Black","South West (England)","Male","Heterosexual / straight","265","260","33780","33080"
"In post","2022","Black","South West (England)","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Black","South West (England)","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Black","South West (England)","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Black","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Female","Heterosexual / straight","30","30","33880","31060"
"In post","2022","Black","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Black","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Wales","Female","Heterosexual / straight","105","100","29870","27570"
"In post","2022","Black","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Wales","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Black","Wales","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Black","Wales","Male","Heterosexual / straight","90","90","31550","27570"
"In post","2022","Black","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Wales","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Black","Wales","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Black","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Midlands (England)","Female","Heterosexual / straight","795","740","28900","27570"
"In post","2022","Black","West Midlands (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Black","West Midlands (England)","Female","Undeclared","55","50","26390","27130"
"In post","2022","Black","West Midlands (England)","Female","Unknown","90","80","26940","26820"
"In post","2022","Black","West Midlands (England)","Male","Heterosexual / straight","405","400","30210","27570"
"In post","2022","Black","West Midlands (England)","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Black","West Midlands (England)","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Black","West Midlands (England)","Male","Unknown","40","35","33430","27570"
"In post","2022","Black","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Yorkshire and The Humber","Female","Heterosexual / straight","295","280","29510","27570"
"In post","2022","Black","Yorkshire and The Humber","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Black","Yorkshire and The Humber","Female","Undeclared","20","20","[c]","[c]"
"In post","2022","Black","Yorkshire and The Humber","Female","Unknown","25","20","[c]","[c]"
"In post","2022","Black","Yorkshire and The Humber","Male","Heterosexual / straight","250","240","29940","27120"
"In post","2022","Black","Yorkshire and The Humber","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Yorkshire and The Humber","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Black","Yorkshire and The Humber","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Black","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
