"Status","Year","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Chancellor's other departments","North East (England)","Tees Valley and Durham","20","20","47120","47870"
"In post","2022","Chancellor's other departments","North West (England)","Lancashire","20","20","43160","40290"
"In post","2022","Chancellor's other departments","Scotland","Eastern Scotland","10","10","73790","69690"
"In post","2022","Chancellor's other departments","Scotland","West Central Scotland","15","15","42130","41310"
"In post","2022","Charity Commission","London","Inner London - West","80","80","44120","37910"
"In post","2022","Charity Commission","North West (England)","Merseyside","345","325","31850","29160"
"In post","2022","Charity Commission","South West (England)","Dorset and Somerset","35","35","31780","29540"
"In post","2022","Charity Commission","Wales","East Wales","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","London","Inner London - East","795","770","61480","57060"
"In post","2022","Competition and Markets Authority","Northern Ireland","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","Eastern Scotland","55","55","58200","55860"
"In post","2022","Competition and Markets Authority","Wales","East Wales","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Derbyshire and Nottinghamshire","195","185","30850","30930"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire","35","35","33920","33050"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Bedfordshire and Hertfordshire","45","45","39910","38510"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","East Anglia","140","130","31800","30930"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Essex","30","25","33210","31530"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Inner London - East","230","220","42530","39380"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Inner London - West","5545","5430","49450","52080"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Outer London - South","65","60","34240","28670"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Outer London - West and North West","115","115","41430","39700"
"In post","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Northumberland, and Tyne and Wear","215","200","32230","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Tees Valley and Durham","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","560","545","36140","34390"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Lancashire","45","40","34900","33270"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Merseyside","50","50","34420","34190"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Northern Ireland","45","45","30500","31150"
"In post","2022","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","30","30","36040","37420"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Eastern Scotland","160","155","30430","24620"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Highlands and Islands","20","20","31860","32730"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","North Eastern Scotland","140","135","46810","37990"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","West Central Scotland","95","85","31950","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","95","85","39180","37080"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Hampshire and Isle of Wight","85","80","34670","34790"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Kent","55","55","28230","26000"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Surrey, East and West Sussex","25","20","36050","36190"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Devon","1865","1775","39910","39650"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","225","220","40930","37400"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","East Wales","2980","2790","35020","30650"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","West Wales and The Valleys","20","15","33910","34500"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","West Midlands","720","685","34930","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","North Yorkshire","10","10","33450","32730"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","South Yorkshire","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","West Yorkshire","190","180","32650","30950"
"In post","2022","Department for Digital, Culture, Media and Sport","East Midlands (England)","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","London","Inner London - West","1785","1755","47680","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","North East (England)","Northumberland, and Tyne and Wear","20","20","39160","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","North West (England)","Greater Manchester","110","110","41700","34960"
"In post","2022","Department for Digital, Culture, Media and Sport","North West (England)","Merseyside","10","10","38430","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Scotland","Eastern Scotland","15","15","35570","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","Scotland","West Central Scotland","10","10","43130","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","45280","47070"
"In post","2022","Department for Digital, Culture, Media and Sport","Wales","East Wales","15","15","46060","47070"
"In post","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","West Midlands","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","West Yorkshire","15","15","42040","38020"
"In post","2022","Department for Education","East Midlands (England)","Derbyshire and Nottinghamshire","355","340","41380","37100"
"In post","2022","Department for Education","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Lincolnshire","5","5","[c]","[c]"
"In post","2022","Department for Education","East of England","Bedfordshire and Hertfordshire","35","30","49280","46310"
"In post","2022","Department for Education","East of England","East Anglia","45","45","47420","50630"
"In post","2022","Department for Education","East of England","Essex","5","5","[c]","[c]"
"In post","2022","Department for Education","London","Inner London - East","10","10","[c]","[c]"
"In post","2022","Department for Education","London","Inner London - West","2445","2350","50270","53420"
"In post","2022","Department for Education","London","Outer London - East and North East","15","15","50930","54160"
"In post","2022","Department for Education","London","Outer London - South","60","60","48410","40650"
"In post","2022","Department for Education","London","Outer London - West and North West","10","10","[c]","[c]"
"In post","2022","Department for Education","North East (England)","Northumberland, and Tyne and Wear","130","125","39050","36500"
"In post","2022","Department for Education","North East (England)","Tees Valley and Durham","825","790","38320","36500"
"In post","2022","Department for Education","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Greater Manchester","1245","1215","40100","36500"
"In post","2022","Department for Education","North West (England)","Lancashire","10","10","51530","50400"
"In post","2022","Department for Education","North West (England)","Merseyside","15","15","59070","61650"
"In post","2022","Department for Education","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2022","Department for Education","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2022","Department for Education","South East (England)","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2022","Department for Education","South East (England)","Kent","10","10","56910","57710"
"In post","2022","Department for Education","South East (England)","Surrey, East and West Sussex","15","15","63530","64980"
"In post","2022","Department for Education","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South West (England)","Devon","10","10","56510","61820"
"In post","2022","Department for Education","South West (England)","Dorset and Somerset","10","10","63240","63520"
"In post","2022","Department for Education","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","320","310","42570","37100"
"In post","2022","Department for Education","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","Department for Education","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","10","54320","50130"
"In post","2022","Department for Education","West Midlands (England)","Shropshire and Staffordshire","10","10","57200","63100"
"In post","2022","Department for Education","West Midlands (England)","West Midlands","1385","1350","40370","36630"
"In post","2022","Department for Education","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","15","15","54880","61350"
"In post","2022","Department for Education","Yorkshire and The Humber","North Yorkshire","10","10","54400","55820"
"In post","2022","Department for Education","Yorkshire and The Humber","South Yorkshire","1535","1465","40330","36500"
"In post","2022","Department for Education","Yorkshire and The Humber","West Yorkshire","120","115","44280","41990"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Derbyshire and Nottinghamshire","225","215","30890","29180"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","35","35","34550","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Lincolnshire","60","55","35640","34030"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Bedfordshire and Hertfordshire","30","25","36320","30940"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","East Anglia","810","770","34310","30220"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Essex","60","60","30120","29180"
"In post","2022","Department for Environment, Food and Rural Affairs","London","Inner London - East","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","London","Inner London - West","2790","2710","44600","39400"
"In post","2022","Department for Environment, Food and Rural Affairs","London","Outer London - East and North East","10","10","42100","41270"
"In post","2022","Department for Environment, Food and Rural Affairs","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","London","Outer London - West and North West","90","85","34340","31800"
"In post","2022","Department for Environment, Food and Rural Affairs","North East (England)","Northumberland, and Tyne and Wear","775","730","30920","26520"
"In post","2022","Department for Environment, Food and Rural Affairs","North East (England)","Tees Valley and Durham","20","20","42350","44040"
"In post","2022","Department for Environment, Food and Rural Affairs","North West (England)","Cheshire","400","380","35990","30550"
"In post","2022","Department for Environment, Food and Rural Affairs","North West (England)","Cumbria","1100","995","25880","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","North West (England)","Greater Manchester","45","45","34600","29180"
"In post","2022","Department for Environment, Food and Rural Affairs","North West (England)","Lancashire","145","135","32980","29180"
"In post","2022","Department for Environment, Food and Rural Affairs","North West (England)","Merseyside","10","10","32810","32630"
"In post","2022","Department for Environment, Food and Rural Affairs","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Scotland","Eastern Scotland","65","65","36840","32970"
"In post","2022","Department for Environment, Food and Rural Affairs","Scotland","Highlands and Islands","35","30","30730","28630"
"In post","2022","Department for Environment, Food and Rural Affairs","Scotland","North Eastern Scotland","10","10","35120","36750"
"In post","2022","Department for Environment, Food and Rural Affairs","Scotland","Southern Scotland","65","60","30790","26230"
"In post","2022","Department for Environment, Food and Rural Affairs","Scotland","West Central Scotland","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","380","360","35540","31330"
"In post","2022","Department for Environment, Food and Rural Affairs","South East (England)","Hampshire and Isle of Wight","70","65","33330","30390"
"In post","2022","Department for Environment, Food and Rural Affairs","South East (England)","Kent","75","70","31260","29180"
"In post","2022","Department for Environment, Food and Rural Affairs","South East (England)","Surrey, East and West Sussex","985","945","36420","32560"
"In post","2022","Department for Environment, Food and Rural Affairs","South West (England)","Cornwall and Isles of Scilly","105","100","33190","30220"
"In post","2022","Department for Environment, Food and Rural Affairs","South West (England)","Devon","575","535","30510","25900"
"In post","2022","Department for Environment, Food and Rural Affairs","South West (England)","Dorset and Somerset","250","235","34290","30220"
"In post","2022","Department for Environment, Food and Rural Affairs","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","1145","1090","38580","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","Unknown","Unknown","30","30","32770","29180"
"In post","2022","Department for Environment, Food and Rural Affairs","Wales","East Wales","130","125","30410","26320"
"In post","2022","Department for Environment, Food and Rural Affairs","Wales","West Wales and The Valleys","240","220","28350","25190"
"In post","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","485","455","32180","29180"
"In post","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Shropshire and Staffordshire","170","160","31730","29180"
"In post","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","West Midlands","95","90","39930","36520"
"In post","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","35","30","30960","29280"
"In post","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","North Yorkshire","1000","960","34950","30810"
"In post","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","South Yorkshire","45","45","41220","36970"
"In post","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","West Yorkshire","185","180","33290","29540"
"In post","2022","Department for International Trade","East Midlands (England)","Derbyshire and Nottinghamshire","10","10","40560","35180"
"In post","2022","Department for International Trade","East of England","East Anglia","5","5","[c]","[c]"
"In post","2022","Department for International Trade","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","London","Inner London - West","2500","2475","46310","41260"
"In post","2022","Department for International Trade","North East (England)","Northumberland, and Tyne and Wear","10","10","42730","43400"
"In post","2022","Department for International Trade","North East (England)","Tees Valley and Durham","40","35","37230","31750"
"In post","2022","Department for International Trade","North West (England)","Greater Manchester","20","20","44850","39410"
"In post","2022","Department for International Trade","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Overseas","Overseas","175","175","55360","53470"
"In post","2022","Department for International Trade","Scotland","Eastern Scotland","15","15","49030","47980"
"In post","2022","Department for International Trade","Scotland","West Central Scotland","10","10","40310","36290"
"In post","2022","Department for International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2022","Department for International Trade","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2022","Department for International Trade","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","49850","48410"
"In post","2022","Department for International Trade","Wales","East Wales","20","20","46840","47980"
"In post","2022","Department for International Trade","West Midlands (England)","West Midlands","25","25","41000","44050"
"In post","2022","Department for International Trade","Yorkshire and The Humber","West Yorkshire","20","20","41920","40300"
"In post","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","Derbyshire and Nottinghamshire","75","75","45990","47660"
"In post","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","10","57160","58810"
"In post","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","Lincolnshire","10","10","56070","58810"
"In post","2022","Department for Levelling Up, Housing and Communities","East of England","Bedfordshire and Hertfordshire","60","55","44070","41360"
"In post","2022","Department for Levelling Up, Housing and Communities","East of England","East Anglia","65","60","44560","36750"
"In post","2022","Department for Levelling Up, Housing and Communities","East of England","Essex","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","London","Inner London - East","10","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","London","Inner London - West","2250","2205","48490","53130"
"In post","2022","Department for Levelling Up, Housing and Communities","London","Outer London - East and North East","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","London","Outer London - South","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","London","Outer London - West and North West","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","North East (England)","Northumberland, and Tyne and Wear","90","85","44040","41020"
"In post","2022","Department for Levelling Up, Housing and Communities","North East (England)","Tees Valley and Durham","40","40","47320","47930"
"In post","2022","Department for Levelling Up, Housing and Communities","North West (England)","Cheshire","65","65","42340","36490"
"In post","2022","Department for Levelling Up, Housing and Communities","North West (England)","Cumbria","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","North West (England)","Greater Manchester","85","80","41310","38500"
"In post","2022","Department for Levelling Up, Housing and Communities","North West (England)","Lancashire","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","North West (England)","Merseyside","60","55","37230","30190"
"In post","2022","Department for Levelling Up, Housing and Communities","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Scotland","Eastern Scotland","35","30","41180","36340"
"In post","2022","Department for Levelling Up, Housing and Communities","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","South East (England)","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","South East (England)","Kent","10","10","63230","58810"
"In post","2022","Department for Levelling Up, Housing and Communities","South East (England)","Surrey, East and West Sussex","35","30","44360","42900"
"In post","2022","Department for Levelling Up, Housing and Communities","South West (England)","Cornwall and Isles of Scilly","20","15","48890","47930"
"In post","2022","Department for Levelling Up, Housing and Communities","South West (England)","Devon","60","55","43740","38710"
"In post","2022","Department for Levelling Up, Housing and Communities","South West (England)","Dorset and Somerset","15","15","51740","47660"
"In post","2022","Department for Levelling Up, Housing and Communities","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","545","510","34520","30320"
"In post","2022","Department for Levelling Up, Housing and Communities","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Wales","East Wales","30","30","48390","48200"
"In post","2022","Department for Levelling Up, Housing and Communities","Wales","West Wales and The Valleys","15","10","55110","58810"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","10","53180","47660"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Shropshire and Staffordshire","10","10","61610","58810"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","West Midlands","330","320","37440","34760"
"In post","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","North Yorkshire","15","15","61750","58810"
"In post","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","South Yorkshire","35","35","48470","47660"
"In post","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","West Yorkshire","95","95","42730","37300"
"In post","2022","Department for Transport","East Midlands (England)","Derbyshire and Nottinghamshire","435","415","35070","30730"
"In post","2022","Department for Transport","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","175","165","31450","27250"
"In post","2022","Department for Transport","East Midlands (England)","Lincolnshire","50","50","28770","26780"
"In post","2022","Department for Transport","East of England","Bedfordshire and Hertfordshire","125","115","29670","28550"
"In post","2022","Department for Transport","East of England","East Anglia","180","170","29070","26830"
"In post","2022","Department for Transport","East of England","Essex","100","90","31960","26780"
"In post","2022","Department for Transport","London","Inner London - East","115","100","32740","33390"
"In post","2022","Department for Transport","London","Inner London - West","2930","2875","50110","46710"
"In post","2022","Department for Transport","London","Outer London - East and North East","150","145","31950","30780"
"In post","2022","Department for Transport","London","Outer London - South","65","65","32200","30780"
"In post","2022","Department for Transport","London","Outer London - West and North West","130","125","32640","30780"
"In post","2022","Department for Transport","North East (England)","Northumberland, and Tyne and Wear","320","295","27200","26130"
