"Status","Year","Age","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Grants Management","Male","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Human Resources","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Human Resources","Female","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Legal","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","16-19","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Legal","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Female","Heterosexual / straight","190","180","22130","21260"
"In post","2022","16-19","No function","Female","LGBO","25","25","[c]","[c]"
"In post","2022","16-19","No function","Female","Undeclared","15","10","[c]","[c]"
"In post","2022","16-19","No function","Female","Unknown","135","125","21870","21250"
"In post","2022","16-19","No function","Male","Heterosexual / straight","175","165","22070","21260"
"In post","2022","16-19","No function","Male","LGBO","10","10","[c]","[c]"
"In post","2022","16-19","No function","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","16-19","No function","Male","Unknown","120","115","21550","21250"
"In post","2022","16-19","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Female","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","Project Delivery","Male","Heterosexual / straight","45","45","19360","18030"
"In post","2022","16-19","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Male","Unknown","45","45","17310","17140"
"In post","2022","16-19","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","16-19","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Male","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Male","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Female","Heterosexual / straight","35","35","22730","21680"
"In post","2022","16-19","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Female","Unknown","45","40","22160","21680"
"In post","2022","16-19","Unknown","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","16-19","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Male","Unknown","60","60","20810","21050"
"In post","2022","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Female","Heterosexual / straight","915","910","36290","34000"
"In post","2022","20-29","Analysis","Female","LGBO","165","160","35260","33080"
"In post","2022","20-29","Analysis","Female","Undeclared","110","110","36230","33210"
"In post","2022","20-29","Analysis","Female","Unknown","240","240","32900","30710"
"In post","2022","20-29","Analysis","Male","Heterosexual / straight","1005","1000","36850","34020"
"In post","2022","20-29","Analysis","Male","LGBO","140","140","36690","33680"
"In post","2022","20-29","Analysis","Male","Undeclared","100","100","37310","35060"
"In post","2022","20-29","Analysis","Male","Unknown","325","325","34310","32730"
"In post","2022","20-29","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Female","Heterosexual / straight","365","360","33840","32000"
"In post","2022","20-29","Commercial","Female","LGBO","45","45","34380","33290"
"In post","2022","20-29","Commercial","Female","Undeclared","45","45","36200","36820"
"In post","2022","20-29","Commercial","Female","Unknown","140","140","39570","34630"
"In post","2022","20-29","Commercial","Male","Heterosexual / straight","300","300","32890","31950"
"In post","2022","20-29","Commercial","Male","LGBO","30","30","34600","34700"
"In post","2022","20-29","Commercial","Male","Undeclared","45","45","37690","36820"
"In post","2022","20-29","Commercial","Male","Unknown","130","130","37980","32170"
"In post","2022","20-29","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Female","Heterosexual / straight","665","660","31870","28430"
"In post","2022","20-29","Communications","Female","LGBO","85","85","32450","32470"
"In post","2022","20-29","Communications","Female","Undeclared","85","85","33030","27330"
"In post","2022","20-29","Communications","Female","Unknown","370","365","30570","26820"
"In post","2022","20-29","Communications","Male","Heterosexual / straight","480","480","30450","26820"
"In post","2022","20-29","Communications","Male","LGBO","90","90","31970","28030"
"In post","2022","20-29","Communications","Male","Undeclared","55","55","33460","28180"
"In post","2022","20-29","Communications","Male","Unknown","395","390","29640","26820"
"In post","2022","20-29","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Female","Heterosexual / straight","645","635","29000","27570"
"In post","2022","20-29","Counter Fraud","Female","LGBO","80","80","29920","27570"
"In post","2022","20-29","Counter Fraud","Female","Undeclared","35","35","30490","27570"
"In post","2022","20-29","Counter Fraud","Female","Unknown","310","305","29860","26820"
"In post","2022","20-29","Counter Fraud","Male","Heterosexual / straight","575","575","29070","27570"
"In post","2022","20-29","Counter Fraud","Male","LGBO","55","55","29980","26820"
"In post","2022","20-29","Counter Fraud","Male","Undeclared","50","50","31270","29160"
"In post","2022","20-29","Counter Fraud","Male","Unknown","285","280","29630","26970"
"In post","2022","20-29","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Debt","Female","Heterosexual / straight","360","340","22110","21250"
"In post","2022","20-29","Debt","Female","LGBO","45","45","22400","21250"
"In post","2022","20-29","Debt","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","Debt","Female","Unknown","240","225","22070","21250"
"In post","2022","20-29","Debt","Male","Heterosexual / straight","300","295","22440","21250"
"In post","2022","20-29","Debt","Male","LGBO","55","50","22150","21250"
"In post","2022","20-29","Debt","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","Debt","Male","Unknown","255","250","22440","21250"
"In post","2022","20-29","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Female","Heterosexual / straight","780","775","33880","32800"
"In post","2022","20-29","Digital, Data & Technology","Female","LGBO","155","150","33090","30930"
"In post","2022","20-29","Digital, Data & Technology","Female","Undeclared","90","90","34190","32790"
"In post","2022","20-29","Digital, Data & Technology","Female","Unknown","270","270","35340","33370"
"In post","2022","20-29","Digital, Data & Technology","Male","Heterosexual / straight","1125","1120","33190","31990"
"In post","2022","20-29","Digital, Data & Technology","Male","LGBO","135","135","34940","32260"
"In post","2022","20-29","Digital, Data & Technology","Male","Undeclared","150","150","33820","32330"
"In post","2022","20-29","Digital, Data & Technology","Male","Unknown","525","520","33300","32210"
"In post","2022","20-29","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Female","Heterosexual / straight","600","595","33240","30420"
"In post","2022","20-29","Finance","Female","LGBO","50","50","30290","29360"
"In post","2022","20-29","Finance","Female","Undeclared","80","75","32480","32390"
"In post","2022","20-29","Finance","Female","Unknown","150","145","29660","26860"
"In post","2022","20-29","Finance","Male","Heterosexual / straight","535","530","33150","30730"
"In post","2022","20-29","Finance","Male","LGBO","60","60","31630","27660"
"In post","2022","20-29","Finance","Male","Undeclared","75","75","34970","32790"
"In post","2022","20-29","Finance","Male","Unknown","215","210","31150","29180"
"In post","2022","20-29","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Grants Management","Female","Heterosexual / straight","60","60","22420","21300"
"In post","2022","20-29","Grants Management","Female","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Grants Management","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Grants Management","Female","Unknown","120","120","22360","21300"
"In post","2022","20-29","Grants Management","Male","Heterosexual / straight","50","50","23490","21300"
"In post","2022","20-29","Grants Management","Male","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Grants Management","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Grants Management","Male","Unknown","105","105","22060","21300"
"In post","2022","20-29","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Female","Heterosexual / straight","805","800","31330","29220"
"In post","2022","20-29","Human Resources","Female","LGBO","100","100","30600","28000"
"In post","2022","20-29","Human Resources","Female","Undeclared","70","70","30900","28040"
"In post","2022","20-29","Human Resources","Female","Unknown","180","175","28900","26940"
"In post","2022","20-29","Human Resources","Male","Heterosexual / straight","305","305","30550","28000"
"In post","2022","20-29","Human Resources","Male","LGBO","85","85","35650","32000"
"In post","2022","20-29","Human Resources","Male","Undeclared","30","30","33010","30760"
"In post","2022","20-29","Human Resources","Male","Unknown","85","85","30470","26590"
"In post","2022","20-29","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Female","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","20-29","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Female","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Internal Audit","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","20-29","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Female","Heterosexual / straight","920","910","31350","26970"
"In post","2022","20-29","Legal","Female","LGBO","75","75","29660","26950"
"In post","2022","20-29","Legal","Female","Undeclared","60","55","29540","26950"
"In post","2022","20-29","Legal","Female","Unknown","130","125","32620","28200"
"In post","2022","20-29","Legal","Male","Heterosexual / straight","365","360","32430","27050"
"In post","2022","20-29","Legal","Male","LGBO","60","60","35810","31090"
"In post","2022","20-29","Legal","Male","Undeclared","35","35","32280","28400"
"In post","2022","20-29","Legal","Male","Unknown","60","60","34240","30720"
"In post","2022","20-29","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Female","Heterosexual / straight","17690","17305","28940","27570"
"In post","2022","20-29","No function","Female","LGBO","2430","2390","28690","27570"
"In post","2022","20-29","No function","Female","Undeclared","1425","1395","30780","28500"
"In post","2022","20-29","No function","Female","Unknown","7150","6985","27600","26630"
"In post","2022","20-29","No function","Male","Heterosexual / straight","11795","11720","29320","27570"
"In post","2022","20-29","No function","Male","LGBO","1605","1595","30830","27570"
"In post","2022","20-29","No function","Male","Undeclared","1035","1020","31680","29320"
"In post","2022","20-29","No function","Male","Unknown","5845","5795","28220","27020"
"In post","2022","20-29","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Female","Heterosexual / straight","1130","1115","32100","31590"
"In post","2022","20-29","Project Delivery","Female","LGBO","135","135","31570","30500"
"In post","2022","20-29","Project Delivery","Female","Undeclared","60","60","34640","32900"
"In post","2022","20-29","Project Delivery","Female","Unknown","340","335","33560","33080"
"In post","2022","20-29","Project Delivery","Male","Heterosexual / straight","1475","1470","30200","28680"
"In post","2022","20-29","Project Delivery","Male","LGBO","115","115","33050","30880"
"In post","2022","20-29","Project Delivery","Male","Undeclared","120","120","30960","30170"
"In post","2022","20-29","Project Delivery","Male","Unknown","405","400","32740","31950"
"In post","2022","20-29","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Property","Female","Heterosexual / straight","315","310","30030","27130"
"In post","2022","20-29","Property","Female","LGBO","30","30","28450","24100"
"In post","2022","20-29","Property","Female","Undeclared","25","20","[c]","[c]"
"In post","2022","20-29","Property","Female","Unknown","180","180","26750","25000"
"In post","2022","20-29","Property","Male","Heterosexual / straight","310","305","29130","28080"
"In post","2022","20-29","Property","Male","LGBO","35","30","30840","26560"
"In post","2022","20-29","Property","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","20-29","Property","Male","Unknown","215","215","29390","26580"
"In post","2022","20-29","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","Female","Heterosexual / straight","325","325","29650","28380"
"In post","2022","20-29","Security","Female","LGBO","40","40","29690","28750"
"In post","2022","20-29","Security","Female","Undeclared","35","35","30800","29250"
"In post","2022","20-29","Security","Female","Unknown","115","115","28690","26640"
"In post","2022","20-29","Security","Male","Heterosexual / straight","590","590","27860","26670"
"In post","2022","20-29","Security","Male","LGBO","45","45","29620","27680"
"In post","2022","20-29","Security","Male","Undeclared","40","40","32750","31200"
"In post","2022","20-29","Security","Male","Unknown","325","325","27580","26480"
"In post","2022","20-29","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Female","Heterosexual / straight","3525","3455","29850","27230"
"In post","2022","20-29","Unknown","Female","LGBO","370","365","29290","27230"
"In post","2022","20-29","Unknown","Female","Undeclared","265","255","30940","27230"
"In post","2022","20-29","Unknown","Female","Unknown","1760","1735","29450","27230"
"In post","2022","20-29","Unknown","Male","Heterosexual / straight","2570","2540","29310","25930"
"In post","2022","20-29","Unknown","Male","LGBO","315","310","32700","29430"
"In post","2022","20-29","Unknown","Male","Undeclared","220","220","31790","28710"
"In post","2022","20-29","Unknown","Male","Unknown","1705","1695","29180","27230"
"In post","2022","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Female","Heterosexual / straight","780","720","46680","43820"
"In post","2022","30-39","Analysis","Female","LGBO","75","75","44920","40520"
"In post","2022","30-39","Analysis","Female","Undeclared","90","80","45990","40650"
"In post","2022","30-39","Analysis","Female","Unknown","185","175","40950","38100"
"In post","2022","30-39","Analysis","Male","Heterosexual / straight","760","745","47450","44290"
"In post","2022","30-39","Analysis","Male","LGBO","75","75","46680","47250"
"In post","2022","30-39","Analysis","Male","Undeclared","90","90","48970","49850"
"In post","2022","30-39","Analysis","Male","Unknown","295","290","42160","38600"
"In post","2022","30-39","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","Female","Heterosexual / straight","545","510","38720","36910"
"In post","2022","30-39","Commercial","Female","LGBO","35","35","42980","41360"
"In post","2022","30-39","Commercial","Female","Undeclared","60","55","41230","40000"
"In post","2022","30-39","Commercial","Female","Unknown","240","235","52530","52980"
"In post","2022","30-39","Commercial","Male","Heterosexual / straight","430","430","42160","39610"
"In post","2022","30-39","Commercial","Male","LGBO","35","35","40210","37420"
"In post","2022","30-39","Commercial","Male","Undeclared","60","60","39230","40520"
"In post","2022","30-39","Commercial","Male","Unknown","220","220","57260","61710"
"In post","2022","30-39","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
