"Status","Year","Ethnicity","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Asian","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","London","Heterosexual / straight","700","[c]","34010","31060"
"Leaver CS","2022","Black","London","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Black","London","Undeclared","50","[c]","37380","31060"
"Leaver CS","2022","Black","London","Unknown","75","[c]","35920","31880"
"Leaver CS","2022","Black","Outside London","Heterosexual / straight","460","[c]","29490","27570"
"Leaver CS","2022","Black","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outside London","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","Heterosexual / straight","245","[c]","38080","31060"
"Leaver CS","2022","Mixed","London","LGBO","45","[c]","36940","31060"
"Leaver CS","2022","Mixed","London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outside London","Heterosexual / straight","390","[c]","28440","27160"
"Leaver CS","2022","Mixed","Outside London","LGBO","45","[c]","25760","26030"
"Leaver CS","2022","Mixed","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outside London","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","Heterosexual / straight","85","[c]","37890","31060"
"Leaver CS","2022","Other ethnicity","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","Heterosexual / straight","90","[c]","31520","27570"
"Leaver CS","2022","Other ethnicity","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Heterosexual / straight","65","[c]","42180","37310"
"Leaver CS","2022","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Undeclared","240","[c]","41240","37510"
"Leaver CS","2022","Undeclared","London","Unknown","100","[c]","48170","41340"
"Leaver CS","2022","Undeclared","Outside London","Heterosexual / straight","150","[c]","28410","26120"
"Leaver CS","2022","Undeclared","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outside London","Undeclared","675","[c]","32540","28000"
"Leaver CS","2022","Undeclared","Outside London","Unknown","505","[c]","30300","27570"
"Leaver CS","2022","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Heterosexual / straight","85","[c]","49160","36060"
"Leaver CS","2022","Unknown","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Undeclared","285","[c]","45410","45430"
"Leaver CS","2022","Unknown","London","Unknown","1890","[c]","39490","31880"
"Leaver CS","2022","Unknown","Outside London","Heterosexual / straight","165","[c]","30280","26780"
"Leaver CS","2022","Unknown","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","Undeclared","180","[c]","36060","34610"
"Leaver CS","2022","Unknown","Outside London","Unknown","5935","[c]","28690","25000"
"Leaver CS","2022","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Unknown","35","[c]","44150","41600"
"Leaver CS","2022","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Undeclared","70","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","610","[c]","35320","31990"
"Leaver CS","2022","White","London","Heterosexual / straight","3155","[c]","44610","38930"
"Leaver CS","2022","White","London","LGBO","380","[c]","40870","34550"
"Leaver CS","2022","White","London","Undeclared","355","[c]","43170","37260"
"Leaver CS","2022","White","London","Unknown","600","[c]","52350","48000"
"Leaver CS","2022","White","Outside London","Heterosexual / straight","16335","[c]","31010","27570"
"Leaver CS","2022","White","Outside London","LGBO","1185","[c]","28920","26670"
"Leaver CS","2022","White","Outside London","Undeclared","1375","[c]","30860","27370"
"Leaver CS","2022","White","Outside London","Unknown","4190","[c]","32320","27570"
"Leaver CS","2022","White","Overseas","Heterosexual / straight","65","[c]","49740","44950"
"Leaver CS","2022","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Heterosexual / straight","325","[c]","28860","21840"
"Leaver CS","2022","White","Unknown","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Undeclared","85","[c]","23560","21840"
"Leaver CS","2022","White","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","London","Heterosexual / straight","1090","[c]","39180","33210"
"Leaver Dept.","2022","Asian","London","LGBO","45","[c]","40030","34860"
"Leaver Dept.","2022","Asian","London","Undeclared","85","[c]","43080","36650"
"Leaver Dept.","2022","Asian","London","Unknown","130","[c]","49280","40520"
"Leaver Dept.","2022","Asian","Outside London","Heterosexual / straight","850","[c]","30890","27570"
"Leaver Dept.","2022","Asian","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outside London","Undeclared","55","[c]","33390","27570"
"Leaver Dept.","2022","Asian","Outside London","Unknown","130","[c]","45050","34530"
"Leaver Dept.","2022","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","Heterosexual / straight","645","[c]","36900","32650"
"Leaver Dept.","2022","Black","London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","Undeclared","40","[c]","39490","32330"
"Leaver Dept.","2022","Black","London","Unknown","70","[c]","43120","35370"
"Leaver Dept.","2022","Black","Outside London","Heterosexual / straight","375","[c]","33040","27570"
"Leaver Dept.","2022","Black","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","Heterosexual / straight","265","[c]","40740","36340"
"Leaver Dept.","2022","Mixed","London","LGBO","45","[c]","39910","40050"
"Leaver Dept.","2022","Mixed","London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","Heterosexual / straight","175","[c]","31100","27570"
"Leaver Dept.","2022","Mixed","Outside London","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","London","Heterosexual / straight","75","[c]","41580","35690"
"Leaver Dept.","2022","Other ethnicity","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Outside London","Heterosexual / straight","55","[c]","36790","28590"
"Leaver Dept.","2022","Other ethnicity","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","Heterosexual / straight","70","[c]","41700","36650"
"Leaver Dept.","2022","Undeclared","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","Undeclared","225","[c]","46170","40620"
"Leaver Dept.","2022","Undeclared","London","Unknown","150","[c]","47870","46000"
"Leaver Dept.","2022","Undeclared","Outside London","Heterosexual / straight","85","[c]","33260","28240"
"Leaver Dept.","2022","Undeclared","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","Undeclared","270","[c]","36460","31990"
"Leaver Dept.","2022","Undeclared","Outside London","Unknown","240","[c]","42270","37200"
"Leaver Dept.","2022","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Heterosexual / straight","90","[c]","45710","40070"
"Leaver Dept.","2022","Unknown","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Undeclared","590","[c]","47540","40650"
"Leaver Dept.","2022","Unknown","London","Unknown","1550","[c]","41180","34530"
"Leaver Dept.","2022","Unknown","Outside London","Heterosexual / straight","80","[c]","36480","28890"
"Leaver Dept.","2022","Unknown","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","Undeclared","270","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","Unknown","1305","[c]","30580","27570"
"Leaver Dept.","2022","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Undeclared","160","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","200","[c]","36360","32000"
"Leaver Dept.","2022","White","London","Heterosexual / straight","3585","[c]","46820","40680"
"Leaver Dept.","2022","White","London","LGBO","505","[c]","42720","38140"
"Leaver Dept.","2022","White","London","Undeclared","360","[c]","44930","40070"
"Leaver Dept.","2022","White","London","Unknown","530","[c]","56120","52610"
"Leaver Dept.","2022","White","Outside London","Heterosexual / straight","6250","[c]","34450","28590"
"Leaver Dept.","2022","White","Outside London","LGBO","535","[c]","32800","27570"
"Leaver Dept.","2022","White","Outside London","Undeclared","530","[c]","37000","30450"
"Leaver Dept.","2022","White","Outside London","Unknown","1155","[c]","41520","35610"
"Leaver Dept.","2022","White","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Overseas","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Heterosexual / straight","215","[c]","38520","32180"
"Leaver Dept.","2022","White","Unknown","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Undeclared","35","[c]","35040","33250"
"Leaver Dept.","2022","White","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","London","Heterosexual / straight","1500","[c]","34440","31060"
"New entrant CS","2022","Asian","London","LGBO","50","[c]","31560","30720"
"New entrant CS","2022","Asian","London","Undeclared","80","[c]","35660","31660"
"New entrant CS","2022","Asian","London","Unknown","60","[c]","38640","35050"
"New entrant CS","2022","Asian","Outside London","Heterosexual / straight","3005","[c]","27340","26590"
"New entrant CS","2022","Asian","Outside London","LGBO","80","[c]","28240","25060"
"New entrant CS","2022","Asian","Outside London","Undeclared","110","[c]","27010","24170"
"New entrant CS","2022","Asian","Outside London","Unknown","200","[c]","27140","26590"
"New entrant CS","2022","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
