"Status","Year","Disability","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Chancellor's other departments","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","G6","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","G7","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","HEO","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","SEO","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","G6","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","G6","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","G7","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","G7","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","HEO","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","HEO","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","AA","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","AA","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","AO","Female","85","75","21730","21130"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","AO","Male","40","40","22190","21810"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","EO","Female","120","110","26510","26240"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","EO","Male","80","80","26690","26380"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","G6","Female","45","40","67070","66000"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","G6","Male","30","30","68150","67700"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","G7","Female","120","120","54160","53380"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","G7","Male","115","110","55060","53600"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","HEO","Female","195","180","33220","33570"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","HEO","Male","135","130","34320","33570"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","SCS level","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","SEO","Female","145","140","41640","40050"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","SEO","Male","110","105","41840","40350"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","EO","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","EO","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","G6","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","G7","Female","30","30","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","G7","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","HEO","Female","45","45","34710","34020"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","HEO","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","SCS level","Female","10","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","AO","Female","10","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","EO","Female","60","55","26520","26000"
"In post","2022","Declared disabled","Department for Education","EO","Male","40","40","26610","26000"
"In post","2022","Declared disabled","Department for Education","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","G6","Female","45","40","64880","64280"
"In post","2022","Declared disabled","Department for Education","G6","Male","30","30","64340","64180"
"In post","2022","Declared disabled","Department for Education","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","G7","Female","105","100","52340","50630"
"In post","2022","Declared disabled","Department for Education","G7","Male","60","60","52210","50630"
"In post","2022","Declared disabled","Department for Education","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","HEO","Female","125","115","31090","30200"
"In post","2022","Declared disabled","Department for Education","HEO","Male","60","60","30910","30200"
"In post","2022","Declared disabled","Department for Education","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education","SEO","Female","140","130","38910","37100"
"In post","2022","Declared disabled","Department for Education","SEO","Male","85","85","38400","36960"
"In post","2022","Declared disabled","Department for Education","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","AO","Female","180","155","21810","21300"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","AO","Male","90","85","21940","21300"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","EO","Female","165","155","26280","25450"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","EO","Male","115","115","26490","25460"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","G6","Female","40","40","61660","61290"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","G6","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","G7","Female","110","105","50880","49360"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","G7","Male","95","90","52090","52290"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","HEO","Female","190","180","31320","30470"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","HEO","Male","130","130","31800","31430"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","SCS level","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","SEO","Female","150","140","37940","37240"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","SEO","Male","95","95","38530","37410"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","EO","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","EO","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","G6","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","G6","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","G7","Female","40","40","53370","51970"
"In post","2022","Declared disabled","Department for International Trade","G7","Male","30","30","53480","51970"
"In post","2022","Declared disabled","Department for International Trade","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","HEO","Female","25","20","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","HEO","Male","30","30","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","SEO","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","SEO","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","AO","Female","20","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","AO","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","EO","Female","40","40","27470","27850"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","EO","Male","30","30","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","G6","Female","20","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","G6","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","G7","Female","60","60","52740","53130"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","G7","Male","40","35","51710","53130"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","HEO","Female","55","55","32370","33210"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","HEO","Male","45","45","33240","33210"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","SEO","Female","45","45","39100","39600"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","SEO","Male","40","40","39900","39600"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","AA","Female","130","90","18400","18310"
"In post","2022","Declared disabled","Department for Transport","AA","Male","55","45","18310","18310"
"In post","2022","Declared disabled","Department for Transport","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","AO","Female","280","225","21940","21840"
"In post","2022","Declared disabled","Department for Transport","AO","Male","125","115","23480","21840"
"In post","2022","Declared disabled","Department for Transport","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","EO","Female","160","135","27440","26780"
"In post","2022","Declared disabled","Department for Transport","EO","Male","225","210","28030","26780"
"In post","2022","Declared disabled","Department for Transport","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","G6","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","G6","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","G7","Female","35","35","53340","54110"
"In post","2022","Declared disabled","Department for Transport","G7","Male","45","40","56220","54760"
"In post","2022","Declared disabled","Department for Transport","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","HEO","Female","85","80","32610","32180"
"In post","2022","Declared disabled","Department for Transport","HEO","Male","95","90","33620","33040"
"In post","2022","Declared disabled","Department for Transport","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","SEO","Female","50","50","41630","41090"
"In post","2022","Declared disabled","Department for Transport","SEO","Male","60","60","43240","42470"
"In post","2022","Declared disabled","Department for Transport","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","AA","Female","35","25","20400","20480"
"In post","2022","Declared disabled","Department for Work and Pensions","AA","Male","35","30","20330","20480"
"In post","2022","Declared disabled","Department for Work and Pensions","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","AO","Female","3410","2750","21410","21260"
"In post","2022","Declared disabled","Department for Work and Pensions","AO","Male","1830","1695","21400","21260"
"In post","2022","Declared disabled","Department for Work and Pensions","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","EO","Female","5950","5135","28060","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","EO","Male","2650","2490","28080","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","G6","Female","60","55","66450","65930"
"In post","2022","Declared disabled","Department for Work and Pensions","G6","Male","40","40","69170","69140"
"In post","2022","Declared disabled","Department for Work and Pensions","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","G7","Female","185","175","52140","49950"
"In post","2022","Declared disabled","Department for Work and Pensions","G7","Male","145","145","54120","53360"
"In post","2022","Declared disabled","Department for Work and Pensions","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","HEO","Female","790","710","33590","32490"
"In post","2022","Declared disabled","Department for Work and Pensions","HEO","Male","425","410","33580","32360"
"In post","2022","Declared disabled","Department for Work and Pensions","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions","SCS level","Female","10","10","[c]","[c]"
