"Status","Year","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Department for Work and Pensions","Female","4835","4165","27910","27570"
"In post","2022","Asian","Department for Work and Pensions","Male","3385","3290","28750","27570"
"In post","2022","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care","Female","855","800","41070","33480"
"In post","2022","Asian","Department of Health and Social Care","Male","425","410","43620","38200"
"In post","2022","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Female","20","20","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Male","45","45","35030","30810"
"In post","2022","Asian","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","Female","275","265","41570","37560"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","Male","210","210","44480","38600"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","Female","130","115","30450","27130"
"In post","2022","Asian","HM Land Registry","Male","100","95","31540","27130"
"In post","2022","Asian","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Revenue and Customs","Female","2715","2490","32600","30750"
"In post","2022","Asian","HM Revenue and Customs","Male","3130","3045","33050","31850"
"In post","2022","Asian","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Treasury","Female","180","175","45720","43160"
"In post","2022","Asian","HM Treasury","Male","140","135","46220","40000"
"In post","2022","Asian","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Home Office","Female","2610","2360","31780","28990"
"In post","2022","Asian","Home Office","Male","1880","1820","32110","28850"
"In post","2022","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Ministry of Defence","Female","625","590","34440","30750"
"In post","2022","Asian","Ministry of Defence","Male","830","820","35720","33200"
"In post","2022","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Ministry of Justice","Female","2555","2330","29260","25120"
"In post","2022","Asian","Ministry of Justice","Male","1895","1810","31110","28200"
"In post","2022","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Crime Agency","Female","165","160","36980","36200"
"In post","2022","Asian","National Crime Agency","Male","115","115","38980","37560"
"In post","2022","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office for Standards in Education, Children's Services and Skills","Female","65","65","40550","35010"
"In post","2022","Asian","Office for Standards in Education, Children's Services and Skills","Male","35","35","39500","34700"
"In post","2022","Asian","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of Gas and Electricity Markets","Female","80","80","41330","36710"
"In post","2022","Asian","Office of Gas and Electricity Markets","Male","60","60","41900","34850"
"In post","2022","Asian","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of Qualifications and Examinations Regulation","Female","20","15","[c]","[c]"
"In post","2022","Asian","Office of Qualifications and Examinations Regulation","Male","10","10","[c]","[c]"
"In post","2022","Asian","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of Rail and Road","Female","20","15","[c]","[c]"
"In post","2022","Asian","Office of Rail and Road","Male","10","10","[c]","[c]"
"In post","2022","Asian","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Government","Female","165","155","35040","31540"
"In post","2022","Asian","Scottish Government","Male","130","130","36600","31540"
"In post","2022","Asian","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","The National Archives","Female","30","25","[c]","[c]"
"In post","2022","Asian","The National Archives","Male","20","20","[c]","[c]"
"In post","2022","Asian","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Export Finance","Female","40","40","48630","41250"
"In post","2022","Asian","UK Export Finance","Male","50","50","51210","44080"
"In post","2022","Asian","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Statistics Authority","Female","100","95","33590","30710"
"In post","2022","Asian","UK Statistics Authority","Male","85","75","31830","30210"
"In post","2022","Asian","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Water Services Regulation Authority","Female","20","20","[c]","[c]"
"In post","2022","Asian","Water Services Regulation Authority","Male","15","15","[c]","[c]"
"In post","2022","Asian","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Government","Female","35","35","39170","38160"
"In post","2022","Asian","Welsh Government","Male","30","30","39810","38160"
"In post","2022","Asian","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Attorney General's Departments","Female","440","415","40060","32460"
"In post","2022","Black","Attorney General's Departments","Male","160","160","41560","33040"
"In post","2022","Black","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cabinet Office","Female","185","180","40480","36600"
"In post","2022","Black","Cabinet Office","Male","100","100","45440","40600"
"In post","2022","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Chancellor's other departments","Female","15","15","[c]","[c]"
"In post","2022","Black","Chancellor's other departments","Male","5","5","[c]","[c]"
"In post","2022","Black","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Competition and Markets Authority","Female","25","25","[c]","[c]"
"In post","2022","Black","Competition and Markets Authority","Male","15","15","[c]","[c]"
"In post","2022","Black","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Business, Energy and Industrial Strategy","Female","310","305","38090","33640"
"In post","2022","Black","Department for Business, Energy and Industrial Strategy","Male","180","180","39890","37840"
"In post","2022","Black","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Digital, Culture, Media and Sport","Female","75","75","37550","34020"
"In post","2022","Black","Department for Digital, Culture, Media and Sport","Male","30","30","40220","34800"
"In post","2022","Black","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Education","Female","220","215","39770","36500"
"In post","2022","Black","Department for Education","Male","100","100","39940","36960"
"In post","2022","Black","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Environment, Food and Rural Affairs","Female","155","155","34940","32560"
"In post","2022","Black","Department for Environment, Food and Rural Affairs","Male","95","95","35610","32560"
"In post","2022","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for International Trade","Female","85","85","38750","35560"
"In post","2022","Black","Department for International Trade","Male","55","55","41990","38540"
"In post","2022","Black","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Levelling Up, Housing and Communities","Female","125","125","40270","36340"
"In post","2022","Black","Department for Levelling Up, Housing and Communities","Male","75","75","39190","34920"
"In post","2022","Black","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Transport","Female","150","145","37710","34710"
"In post","2022","Black","Department for Transport","Male","125","120","37340","33560"
"In post","2022","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Work and Pensions","Female","2815","2615","29250","30330"
"In post","2022","Black","Department for Work and Pensions","Male","1260","1235","29930","29290"
"In post","2022","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care","Female","490","460","37420","32790"
"In post","2022","Black","Department of Health and Social Care","Male","175","165","42460","35230"
"In post","2022","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Food Standards Agency","Female","20","20","[c]","[c]"
"In post","2022","Black","Food Standards Agency","Male","30","30","[c]","[c]"
"In post","2022","Black","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Foreign, Commonwealth and Development Office","Female","185","185","38440","34260"
"In post","2022","Black","Foreign, Commonwealth and Development Office","Male","80","80","39840","36300"
"In post","2022","Black","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Land Registry","Female","45","45","32400","27130"
"In post","2022","Black","HM Land Registry","Male","25","25","[c]","[c]"
"In post","2022","Black","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Revenue and Customs","Female","1145","1090","33820","33020"
"In post","2022","Black","HM Revenue and Customs","Male","745","735","34010","33080"
"In post","2022","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Treasury","Female","70","70","39230","33210"
"In post","2022","Black","HM Treasury","Male","35","35","40290","37560"
"In post","2022","Black","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Home Office","Female","1175","1085","33040","29090"
"In post","2022","Black","Home Office","Male","630","615","33450","29080"
"In post","2022","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Ministry of Defence","Female","385","375","33450","31220"
"In post","2022","Black","Ministry of Defence","Male","385","380","33570","33000"
"In post","2022","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Ministry of Justice","Female","2490","2370","30590","28310"
"In post","2022","Black","Ministry of Justice","Male","1600","1560","31840","30700"
"In post","2022","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Crime Agency","Female","60","60","35940","36200"
"In post","2022","Black","National Crime Agency","Male","40","40","37440","37860"
"In post","2022","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office for Standards in Education, Children's Services and Skills","Female","45","45","45640","46360"
"In post","2022","Black","Office for Standards in Education, Children's Services and Skills","Male","15","15","[c]","[c]"
"In post","2022","Black","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Gas and Electricity Markets","Female","40","40","39510","36540"
"In post","2022","Black","Office of Gas and Electricity Markets","Male","45","45","41110","38500"
"In post","2022","Black","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Qualifications and Examinations Regulation","Female","5","5","[c]","[c]"
"In post","2022","Black","Office of Qualifications and Examinations Regulation","Male","5","5","[c]","[c]"
"In post","2022","Black","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Rail and Road","Female","15","10","[c]","[c]"
"In post","2022","Black","Office of Rail and Road","Male","10","10","[c]","[c]"
"In post","2022","Black","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Government","Female","50","45","34640","31190"
"In post","2022","Black","Scottish Government","Male","45","45","37580","35000"
"In post","2022","Black","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","The National Archives","Male","5","5","[c]","[c]"
"In post","2022","Black","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Export Finance","Female","30","30","39510","33810"
"In post","2022","Black","UK Export Finance","Male","15","15","[c]","[c]"
"In post","2022","Black","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Statistics Authority","Female","50","45","31820","30710"
"In post","2022","Black","UK Statistics Authority","Male","50","45","31850","30210"
"In post","2022","Black","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Water Services Regulation Authority","Female","10","10","[c]","[c]"
"In post","2022","Black","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Welsh Government","Female","10","10","[c]","[c]"
"In post","2022","Black","Welsh Government","Male","5","5","[c]","[c]"
"In post","2022","Black","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Attorney General's Departments","Female","190","175","45600","50500"
"In post","2022","Mixed","Attorney General's Departments","Male","100","100","46490","48830"
"In post","2022","Mixed","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cabinet Office","Female","140","140","42960","39360"
"In post","2022","Mixed","Cabinet Office","Male","100","100","49420","41860"
"In post","2022","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Chancellor's other departments","Female","10","5","[c]","[c]"
"In post","2022","Mixed","Chancellor's other departments","Male","10","10","[c]","[c]"
"In post","2022","Mixed","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Competition and Markets Authority","Female","20","20","[c]","[c]"
"In post","2022","Mixed","Competition and Markets Authority","Male","20","15","[c]","[c]"
"In post","2022","Mixed","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Department for Business, Energy and Industrial Strategy","Female","195","185","41310","39650"
"In post","2022","Mixed","Department for Business, Energy and Industrial Strategy","Male","175","175","44790","40140"
"In post","2022","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Department for Digital, Culture, Media and Sport","Female","55","55","45610","41250"
"In post","2022","Mixed","Department for Digital, Culture, Media and Sport","Male","45","45","45100","38020"
"In post","2022","Mixed","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Department for Education","Female","150","150","42830","40640"
"In post","2022","Mixed","Department for Education","Male","70","70","41810","37100"
"In post","2022","Mixed","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Department for Environment, Food and Rural Affairs","Female","135","125","34880","32560"
"In post","2022","Mixed","Department for Environment, Food and Rural Affairs","Male","100","100","39100","35900"
"In post","2022","Mixed","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Department for International Trade","Female","50","50","43600","38390"
"In post","2022","Mixed","Department for International Trade","Male","55","55","49570","51970"
"In post","2022","Mixed","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Department for Levelling Up, Housing and Communities","Female","60","55","40920","33210"
"In post","2022","Mixed","Department for Levelling Up, Housing and Communities","Male","45","45","41970","38160"
"In post","2022","Mixed","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Department for Transport","Female","115","110","34410","30910"
"In post","2022","Mixed","Department for Transport","Male","130","130","37580","34710"
"In post","2022","Mixed","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Department for Work and Pensions","Female","1090","990","28250","27570"
"In post","2022","Mixed","Department for Work and Pensions","Male","600","585","29360","27570"
"In post","2022","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Department of Health and Social Care","Female","200","185","40090","35170"
"In post","2022","Mixed","Department of Health and Social Care","Male","100","95","45140","40470"
"In post","2022","Mixed","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Food Standards Agency","Female","10","10","[c]","[c]"
"In post","2022","Mixed","Food Standards Agency","Male","20","20","[c]","[c]"
"In post","2022","Mixed","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Foreign, Commonwealth and Development Office","Female","150","150","45340","39270"
"In post","2022","Mixed","Foreign, Commonwealth and Development Office","Male","115","115","48350","44230"
"In post","2022","Mixed","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","HM Land Registry","Female","50","45","29460","27130"
"In post","2022","Mixed","HM Land Registry","Male","30","30","[c]","[c]"
"In post","2022","Mixed","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","HM Revenue and Customs","Female","515","480","33870","32320"
"In post","2022","Mixed","HM Revenue and Customs","Male","425","415","37260","33370"
"In post","2022","Mixed","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","HM Treasury","Female","60","55","44610","38100"
"In post","2022","Mixed","HM Treasury","Male","55","55","48530","52500"
"In post","2022","Mixed","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Home Office","Female","415","380","34800","29220"
"In post","2022","Mixed","Home Office","Male","275","260","33860","29080"
"In post","2022","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Ministry of Defence","Female","290","280","35820","33000"
"In post","2022","Mixed","Ministry of Defence","Male","350","345","35960","33300"
"In post","2022","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Ministry of Justice","Female","1185","1115","31300","28310"
"In post","2022","Mixed","Ministry of Justice","Male","725","705","32150","30320"
"In post","2022","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","National Crime Agency","Female","55","50","39670","36410"
"In post","2022","Mixed","National Crime Agency","Male","55","55","41210","38540"
"In post","2022","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of Gas and Electricity Markets","Female","25","25","[c]","[c]"
"In post","2022","Mixed","Office of Gas and Electricity Markets","Male","25","25","[c]","[c]"
"In post","2022","Mixed","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of Rail and Road","Male","5","5","[c]","[c]"
"In post","2022","Mixed","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Scottish Government","Female","85","80","40470","36130"
"In post","2022","Mixed","Scottish Government","Male","70","65","39820","34800"
"In post","2022","Mixed","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","The National Archives","Female","15","10","[c]","[c]"
"In post","2022","Mixed","The National Archives","Male","10","10","[c]","[c]"
"In post","2022","Mixed","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Export Finance","Female","10","10","[c]","[c]"
"In post","2022","Mixed","UK Export Finance","Male","10","10","[c]","[c]"
"In post","2022","Mixed","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Female","60","55","32480","30710"
"In post","2022","Mixed","UK Statistics Authority","Male","35","30","37610","36840"
"In post","2022","Mixed","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Female","5","5","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Female","35","35","43830","41980"
"In post","2022","Mixed","Welsh Government","Male","30","25","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Female","60","55","44890","50040"
"In post","2022","Other ethnicity","Attorney General's Departments","Male","35","30","48000","48080"
"In post","2022","Other ethnicity","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Female","45","45","45420","40600"
"In post","2022","Other ethnicity","Cabinet Office","Male","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Male","5","5","[c]","[c]"
