"Status","Year","Function_of_post","Parent_department","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Department for Education","South Yorkshire","Female","30","25","45810","48020"
"In post","2022","Analysis","Department for Education","South Yorkshire","Male","30","25","[c]","[c]"
"In post","2022","Analysis","Department for Education","Tees Valley and Durham","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Education","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Cumbria","Male","15","15","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Devon","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Female","60","55","30950","29750"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Male","65","65","36890","30220"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","East Anglia","Female","155","140","32090","29750"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","East Anglia","Male","170","165","37040","35900"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","North Yorkshire","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","North Yorkshire","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for International Trade","Inner London - West","Female","95","95","42420","32920"
"In post","2022","Analysis","Department for International Trade","Inner London - West","Male","155","155","45150","47870"
"In post","2022","Analysis","Department for International Trade","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for International Trade","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for International Trade","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for International Trade","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","Inner London - West","Female","75","70","48200","53130"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","Inner London - West","Male","125","125","48030","53130"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","West Midlands","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","West Midlands","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Derbyshire and Nottinghamshire","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Inner London - West","Female","145","140","48440","54110"
"In post","2022","Analysis","Department for Transport","Inner London - West","Male","175","170","47860","54110"
"In post","2022","Analysis","Department for Transport","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Surrey, East and West Sussex","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","West Midlands","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Transport","West Midlands","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Transport","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","West Yorkshire","Female","15","15","[c]","[c]"
"In post","2022","Analysis","Department for Transport","West Yorkshire","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Derbyshire and Nottinghamshire","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Derbyshire and Nottinghamshire","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Greater Manchester","Female","15","15","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Greater Manchester","Male","25","25","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Inner London - West","Female","125","115","45530","39000"
"In post","2022","Analysis","Department for Work and Pensions","Inner London - West","Male","125","125","46580","40270"
"In post","2022","Analysis","Department for Work and Pensions","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Merseyside","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Merseyside","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Northumberland, and Tyne and Wear","Female","60","55","41450","36650"
"In post","2022","Analysis","Department for Work and Pensions","Northumberland, and Tyne and Wear","Male","50","50","38250","35450"
"In post","2022","Analysis","Department for Work and Pensions","South Yorkshire","Female","70","65","44730","40610"
"In post","2022","Analysis","Department for Work and Pensions","South Yorkshire","Male","80","75","45880","40700"
"In post","2022","Analysis","Department for Work and Pensions","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Unknown","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","West Yorkshire","Female","40","35","39550","35950"
"In post","2022","Analysis","Department for Work and Pensions","West Yorkshire","Male","35","35","35420","31990"
"In post","2022","Analysis","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Inner London - East","Female","30","30","48050","41010"
"In post","2022","Analysis","Department of Health and Social Care","Inner London - East","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Inner London - West","Female","180","170","52460","53360"
"In post","2022","Analysis","Department of Health and Social Care","Inner London - West","Male","130","125","52240","53360"
"In post","2022","Analysis","Department of Health and Social Care","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","West Yorkshire","Female","40","40","43540","49530"
"In post","2022","Analysis","Department of Health and Social Care","West Yorkshire","Male","45","45","48920","50620"
"In post","2022","Analysis","Estyn","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Estyn","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Inner London - West","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Inner London - West","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office","Inner London - West","Female","25","20","[c]","[c]"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office","Inner London - West","Male","35","30","58780","58370"
