"Status","Year","Function_of_post","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","East Wales","Outside London","Unknown","300","290","37970","36840"
"In post","2022","Analysis","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Eastern Scotland","Outside London","Heterosexual / straight","50","50","49130","45810"
"In post","2022","Analysis","Eastern Scotland","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Analysis","Eastern Scotland","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Analysis","Eastern Scotland","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Analysis","Essex","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Analysis","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Essex","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","190","180","39880","38070"
"In post","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","25","25","[c]","[c]"
"In post","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","105","100","37590","38070"
"In post","2022","Analysis","Greater Manchester","Outside London","Heterosexual / straight","225","215","39640","35270"
"In post","2022","Analysis","Greater Manchester","Outside London","LGBO","30","30","37220","33370"
"In post","2022","Analysis","Greater Manchester","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Analysis","Greater Manchester","Outside London","Unknown","40","35","38500","33370"
"In post","2022","Analysis","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","500","470","38970","38070"
"In post","2022","Analysis","Hampshire and Isle of Wight","Outside London","LGBO","45","45","34770","31320"
"In post","2022","Analysis","Hampshire and Isle of Wight","Outside London","Undeclared","35","30","34100","30710"
"In post","2022","Analysis","Hampshire and Isle of Wight","Outside London","Unknown","370","355","40890","38340"
"In post","2022","Analysis","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Inner London - East","London","Heterosexual / straight","600","580","51250","47020"
"In post","2022","Analysis","Inner London - East","London","LGBO","55","55","48680","43430"
"In post","2022","Analysis","Inner London - East","London","Undeclared","75","70","51780","53360"
"In post","2022","Analysis","Inner London - East","London","Unknown","160","155","46690","41880"
"In post","2022","Analysis","Inner London - West","London","Heterosexual / straight","1970","1915","49920","46710"
"In post","2022","Analysis","Inner London - West","London","LGBO","205","200","46400","45390"
"In post","2022","Analysis","Inner London - West","London","Undeclared","295","285","51130","53190"
"In post","2022","Analysis","Inner London - West","London","Unknown","320","315","47120","41340"
"In post","2022","Analysis","Kent","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lancashire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lincolnshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Merseyside","Outside London","Heterosexual / straight","95","90","43130","40520"
"In post","2022","Analysis","Merseyside","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Analysis","Merseyside","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Analysis","Merseyside","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","110","105","41720","36710"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","Analysis","Outer London - East and North East","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","London","Heterosexual / straight","55","50","50800","44080"
"In post","2022","Analysis","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","London","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Outer London - West and North West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","Outside London","Heterosexual / straight","150","140","46690","45820"
"In post","2022","Analysis","South Yorkshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","Outside London","Unknown","30","30","43820","49170"
"In post","2022","Analysis","Southern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Southern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","Outside London","Heterosexual / straight","45","45","39670","37850"
"In post","2022","Analysis","West Central Scotland","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Analysis","West Midlands","Outside London","Heterosexual / straight","55","55","41540","39100"
"In post","2022","Analysis","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Analysis","West Midlands","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","Outside London","Heterosexual / straight","180","170","41670","38650"
"In post","2022","Analysis","West Yorkshire","Outside London","LGBO","25","25","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","135","130","39150","37590"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","Commercial","Cheshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cheshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cumbria","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cumbria","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","70","65","39240","37710"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","Outside London","Unknown","25","20","[c]","[c]"
"In post","2022","Commercial","Devon","Outside London","Heterosexual / straight","185","175","44030","45150"
"In post","2022","Commercial","Devon","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","Devon","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2022","Commercial","Devon","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Dorset and Somerset","Outside London","Heterosexual / straight","65","60","43410","42510"
"In post","2022","Commercial","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Dorset and Somerset","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Commercial","Dorset and Somerset","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Commercial","East Anglia","Outside London","Heterosexual / straight","120","110","38100","35350"
"In post","2022","Commercial","East Anglia","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","East Anglia","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Commercial","East Anglia","Outside London","Unknown","60","55","54050","51430"
"In post","2022","Commercial","East Wales","Outside London","Heterosexual / straight","100","100","36180","31780"
"In post","2022","Commercial","East Wales","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","East Wales","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Commercial","East Wales","Outside London","Unknown","35","35","45420","40980"
"In post","2022","Commercial","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Eastern Scotland","Outside London","Heterosexual / straight","55","55","40410","40290"
"In post","2022","Commercial","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Eastern Scotland","Outside London","Unknown","45","45","30160","26900"
"In post","2022","Commercial","Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","770","745","40680","38960"
"In post","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","30","30","[c]","[c]"
"In post","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","110","105","42520","40000"
"In post","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","205","200","52690","47210"
"In post","2022","Commercial","Greater Manchester","Outside London","Heterosexual / straight","160","155","39850","36500"
"In post","2022","Commercial","Greater Manchester","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Commercial","Greater Manchester","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Commercial","Greater Manchester","Outside London","Unknown","130","130","54750","51560"
"In post","2022","Commercial","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","160","150","36140","34800"
"In post","2022","Commercial","Hampshire and Isle of Wight","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Commercial","Hampshire and Isle of Wight","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Commercial","Hampshire and Isle of Wight","Outside London","Unknown","80","80","51010","47760"
"In post","2022","Commercial","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Commercial","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Highlands and Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Inner London - East","London","Heterosexual / straight","125","120","47780","45560"
"In post","2022","Commercial","Inner London - East","London","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","Inner London - East","London","Undeclared","20","20","[c]","[c]"
"In post","2022","Commercial","Inner London - East","London","Unknown","55","55","63250","61820"
"In post","2022","Commercial","Inner London - West","London","Heterosexual / straight","690","680","56140","49700"
"In post","2022","Commercial","Inner London - West","London","LGBO","60","60","48990","52100"
"In post","2022","Commercial","Inner London - West","London","Undeclared","125","125","50240","44040"
"In post","2022","Commercial","Inner London - West","London","Unknown","695","685","68810","64500"
"In post","2022","Commercial","Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lancashire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lancashire","Outside London","Unknown","30","30","56800","55710"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lincolnshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","Outside London","Heterosexual / straight","170","170","39000","38330"
"In post","2022","Commercial","Merseyside","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Commercial","Merseyside","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Commercial","Merseyside","Outside London","Unknown","85","85","50300","49700"
"In post","2022","Commercial","North Eastern Scotland","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","Outside London","Heterosexual / straight","60","60","37650","37300"
"In post","2022","Commercial","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Commercial","Outer London - South","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","London","Unknown","15","15","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","London","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","London","Unknown","20","15","[c]","[c]"
"In post","2022","Commercial","Overseas","Overseas","Heterosexual / straight","30","30","49940","43300"
"In post","2022","Commercial","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Outside London","Heterosexual / straight","95","95","34380","30130"
"In post","2022","Commercial","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Outside London","Unknown","55","55","45980","40940"
"In post","2022","Commercial","South Yorkshire","Outside London","Heterosexual / straight","80","75","37740","36500"
"In post","2022","Commercial","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","Outside London","Unknown","40","40","55940","49860"
"In post","2022","Commercial","Southern Scotland","Outside London","Heterosexual / straight","35","35","39200","39630"
"In post","2022","Commercial","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","Outside London","Heterosexual / straight","50","45","35030","30700"
"In post","2022","Commercial","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","Outside London","Heterosexual / straight","40","40","39940","36500"
"In post","2022","Commercial","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Commercial","Unknown","Unknown","Heterosexual / straight","35","35","48550","49700"
"In post","2022","Commercial","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","Outside London","Heterosexual / straight","125","125","35360","33000"
"In post","2022","Commercial","West Central Scotland","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","Outside London","Unknown","55","50","53570","49700"
"In post","2022","Commercial","West Midlands","Outside London","Heterosexual / straight","65","65","42160","36780"
"In post","2022","Commercial","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
