"Status","Year","Ethnicity","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","20","15","[c]","[c]"
"In post","2022","Asian","Highlands and Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Highlands and Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Inner London - East","London","Heterosexual / straight","2425","2320","38440","33440"
"In post","2022","Asian","Inner London - East","London","LGBO","65","60","38990","35240"
"In post","2022","Asian","Inner London - East","London","Undeclared","165","155","37270","32090"
"In post","2022","Asian","Inner London - East","London","Unknown","455","415","38260","33440"
"In post","2022","Asian","Inner London - West","London","Heterosexual / straight","5515","5365","42550","38600"
"In post","2022","Asian","Inner London - West","London","LGBO","200","195","43560","40050"
"In post","2022","Asian","Inner London - West","London","Undeclared","330","315","41440","39050"
"In post","2022","Asian","Inner London - West","London","Unknown","305","285","43450","39000"
"In post","2022","Asian","Kent","Outside London","Heterosexual / straight","160","150","28840","29290"
"In post","2022","Asian","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Kent","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","Kent","Outside London","Unknown","20","15","[c]","[c]"
"In post","2022","Asian","Lancashire","Outside London","Heterosexual / straight","835","755","26280","22600"
"In post","2022","Asian","Lancashire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Asian","Lancashire","Outside London","Undeclared","50","45","24570","21260"
"In post","2022","Asian","Lancashire","Outside London","Unknown","135","120","25500","21260"
"In post","2022","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","825","755","26260","24880"
"In post","2022","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","65","55","25270","21260"
"In post","2022","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","130","110","25810","24810"
"In post","2022","Asian","Lincolnshire","Outside London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Asian","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Merseyside","Outside London","Heterosexual / straight","200","185","31670","26590"
"In post","2022","Asian","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Merseyside","Outside London","Undeclared","20","15","[c]","[c]"
"In post","2022","Asian","Merseyside","Outside London","Unknown","30","30","34200","28240"
"In post","2022","Asian","North Eastern Scotland","Outside London","Heterosexual / straight","35","30","50600","44070"
"In post","2022","Asian","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Outside London","Heterosexual / straight","65","60","32990","29180"
"In post","2022","Asian","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","375","360","30440","27570"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Outside London","Unknown","40","35","28300","22080"
"In post","2022","Asian","Outer London - East and North East","London","Heterosexual / straight","655","605","30260","31060"
"In post","2022","Asian","Outer London - East and North East","London","LGBO","10","10","[c]","[c]"
"In post","2022","Asian","Outer London - East and North East","London","Undeclared","50","45","28350","30470"
"In post","2022","Asian","Outer London - East and North East","London","Unknown","115","95","29200","30330"
"In post","2022","Asian","Outer London - South","London","Heterosexual / straight","1600","1510","35950","31060"
"In post","2022","Asian","Outer London - South","London","LGBO","25","20","[c]","[c]"
"In post","2022","Asian","Outer London - South","London","Undeclared","155","145","32550","29370"
"In post","2022","Asian","Outer London - South","London","Unknown","110","100","35550","33440"
"In post","2022","Asian","Outer London - West and North West","London","Heterosexual / straight","2160","1995","31810","29890"
"In post","2022","Asian","Outer London - West and North West","London","LGBO","50","45","29080","29530"
"In post","2022","Asian","Outer London - West and North West","London","Undeclared","210","185","30620","29080"
"In post","2022","Asian","Outer London - West and North West","London","Unknown","200","180","36270","31060"
"In post","2022","Asian","Overseas","Overseas","Heterosexual / straight","145","145","44240","38300"
"In post","2022","Asian","Overseas","Overseas","LGBO","5","5","[c]","[c]"
"In post","2022","Asian","Overseas","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","Overseas","Overseas","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","Shropshire and Staffordshire","Outside London","Heterosexual / straight","285","275","33680","27570"
"In post","2022","Asian","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Shropshire and Staffordshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Asian","Shropshire and Staffordshire","Outside London","Unknown","30","25","29920","27570"
"In post","2022","Asian","South Yorkshire","Outside London","Heterosexual / straight","420","395","29680","25260"
"In post","2022","Asian","South Yorkshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Asian","South Yorkshire","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","Asian","South Yorkshire","Outside London","Unknown","25","20","[c]","[c]"
"In post","2022","Asian","Southern Scotland","Outside London","Heterosexual / straight","45","45","32880","27890"
"In post","2022","Asian","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Southern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Southern Scotland","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","Surrey, East and West Sussex","Outside London","Heterosexual / straight","320","295","30980","28350"
"In post","2022","Asian","Surrey, East and West Sussex","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Asian","Surrey, East and West Sussex","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Asian","Surrey, East and West Sussex","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Asian","Tees Valley and Durham","Outside London","Heterosexual / straight","115","100","28070","25530"
"In post","2022","Asian","Tees Valley and Durham","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Asian","Tees Valley and Durham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tees Valley and Durham","Outside London","Unknown","10","5","[c]","[c]"
"In post","2022","Asian","Unknown","Unknown","Heterosexual / straight","125","110","30290","30330"
"In post","2022","Asian","Unknown","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","Asian","Unknown","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2022","Asian","Unknown","Unknown","Unknown","20","15","[c]","[c]"
"In post","2022","Asian","West Central Scotland","Outside London","Heterosexual / straight","290","275","30920","27570"
"In post","2022","Asian","West Central Scotland","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Asian","West Central Scotland","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Asian","West Central Scotland","Outside London","Unknown","35","35","30130","26820"
"In post","2022","Asian","West Midlands","Outside London","Heterosexual / straight","3550","3355","28770","27570"
"In post","2022","Asian","West Midlands","Outside London","LGBO","60","60","28630","26740"
"In post","2022","Asian","West Midlands","Outside London","Undeclared","210","190","26460","25580"
"In post","2022","Asian","West Midlands","Outside London","Unknown","495","440","28170","27570"
"In post","2022","Asian","West Wales and The Valleys","Outside London","Heterosexual / straight","125","120","28600","26130"
"In post","2022","Asian","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Wales and The Valleys","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2022","Asian","West Wales and The Valleys","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","West Yorkshire","Outside London","Heterosexual / straight","1895","1775","28980","27570"
"In post","2022","Asian","West Yorkshire","Outside London","LGBO","40","40","26310","23910"
"In post","2022","Asian","West Yorkshire","Outside London","Undeclared","100","90","27640","25740"
"In post","2022","Asian","West Yorkshire","Outside London","Unknown","295","255","27720","26820"
"In post","2022","Black","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","220","215","30910","29290"
"In post","2022","Black","Bedfordshire and Hertfordshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Black","Bedfordshire and Hertfordshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Black","Bedfordshire and Hertfordshire","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","275","265","30310","28140"
"In post","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Black","Cheshire","Outside London","Heterosexual / straight","30","30","32460","29010"
"In post","2022","Black","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cheshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Black","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","340","325","28430","26820"
"In post","2022","Black","Derbyshire and Nottinghamshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Black","Derbyshire and Nottinghamshire","Outside London","Undeclared","15","10","[c]","[c]"
"In post","2022","Black","Derbyshire and Nottinghamshire","Outside London","Unknown","40","35","28030","27570"
"In post","2022","Black","Devon","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Black","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Devon","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Dorset and Somerset","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Black","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Dorset and Somerset","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","Outside London","Heterosexual / straight","110","105","29510","27570"
"In post","2022","Black","East Anglia","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Black","East Anglia","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2022","Black","East Anglia","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Black","East Wales","Outside London","Heterosexual / straight","150","145","31500","27570"
"In post","2022","Black","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Wales","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Black","East Wales","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Black","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Black","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Outside London","Heterosexual / straight","110","110","31250","27400"
"In post","2022","Black","Eastern Scotland","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Essex","Outside London","Heterosexual / straight","210","195","30890","29290"
"In post","2022","Black","Essex","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Black","Essex","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Black","Essex","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","475","455","32950","31990"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","35","30","36440","31900"
"In post","2022","Black","Greater Manchester","Outside London","Heterosexual / straight","575","555","29950","27570"
"In post","2022","Black","Greater Manchester","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Black","Greater Manchester","Outside London","Undeclared","35","35","32010","27570"
"In post","2022","Black","Greater Manchester","Outside London","Unknown","50","45","26310","23020"
"In post","2022","Black","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","150","135","29770","26820"
"In post","2022","Black","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Outside London","Unknown","15","10","[c]","[c]"
"In post","2022","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","55","55","28920","27570"
"In post","2022","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","10","5","[c]","[c]"
"In post","2022","Black","Highlands and Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Highlands and Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Inner London - East","London","Heterosexual / straight","2150","2090","34470","31060"
"In post","2022","Black","Inner London - East","London","LGBO","50","50","35660","31060"
"In post","2022","Black","Inner London - East","London","Undeclared","165","160","34000","31060"
"In post","2022","Black","Inner London - East","London","Unknown","420","395","33540","31070"
"In post","2022","Black","Inner London - West","London","Heterosexual / straight","3750","3675","38080","34260"
"In post","2022","Black","Inner London - West","London","LGBO","120","120","40520","34140"
"In post","2022","Black","Inner London - West","London","Undeclared","210","200","35230","31680"
"In post","2022","Black","Inner London - West","London","Unknown","270","250","35510","31560"
"In post","2022","Black","Kent","Outside London","Heterosexual / straight","170","165","30770","29290"
"In post","2022","Black","Kent","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Black","Kent","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Black","Kent","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Black","Lancashire","Outside London","Heterosexual / straight","55","50","28470","27570"
"In post","2022","Black","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Lancashire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Black","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","170","155","27690","25470"
"In post","2022","Black","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Black","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Black","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Black","Lincolnshire","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Black","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Merseyside","Outside London","Heterosexual / straight","135","130","28700","26160"
"In post","2022","Black","Merseyside","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Black","Merseyside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Merseyside","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Black","North Eastern Scotland","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Black","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","North Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","North Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North Yorkshire","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Black","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","North Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Black","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","120","110","28510","26820"
"In post","2022","Black","Northumberland, and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northumberland, and Tyne and Wear","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northumberland, and Tyne and Wear","Outside London","Unknown","10","5","[c]","[c]"
"In post","2022","Black","Outer London - East and North East","London","Heterosexual / straight","635","615","31660","31060"
"In post","2022","Black","Outer London - East and North East","London","LGBO","10","10","[c]","[c]"
"In post","2022","Black","Outer London - East and North East","London","Undeclared","25","25","[c]","[c]"
"In post","2022","Black","Outer London - East and North East","London","Unknown","70","65","30250","31060"
"In post","2022","Black","Outer London - South","London","Heterosexual / straight","1530","1470","33960","31060"
"In post","2022","Black","Outer London - South","London","LGBO","20","20","[c]","[c]"
"In post","2022","Black","Outer London - South","London","Undeclared","85","80","33510","30560"
"In post","2022","Black","Outer London - South","London","Unknown","85","80","33680","31810"
"In post","2022","Black","Outer London - West and North West","London","Heterosexual / straight","765","730","31600","31060"
"In post","2022","Black","Outer London - West and North West","London","LGBO","10","10","[c]","[c]"
"In post","2022","Black","Outer London - West and North West","London","Undeclared","40","40","33350","30920"
"In post","2022","Black","Outer London - West and North West","London","Unknown","70","65","34460","31060"
"In post","2022","Black","Overseas","Overseas","Heterosexual / straight","65","65","43910","38540"
"In post","2022","Black","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Overseas","Overseas","Unknown","5","5","[c]","[c]"
