"Status","Year","Age","Disability","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Declared disabled","Legal","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal","HM Revenue and Customs","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal","Scottish Government","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","No function","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","No function","Cabinet Office","75","75","37400","34550"
"In post","2022","20-29","Declared disabled","No function","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","No function","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","No function","Department for Business, Energy and Industrial Strategy","165","165","38640","35640"
"In post","2022","20-29","Declared disabled","No function","Department for Digital, Culture, Media and Sport","50","50","37690","34020"
"In post","2022","20-29","Declared disabled","No function","Department for Education","75","75","36750","36500"
"In post","2022","20-29","Declared disabled","No function","Department for Environment, Food and Rural Affairs","180","175","31540","32270"
"In post","2022","20-29","Declared disabled","No function","Department for International Trade","45","45","37150","38160"
"In post","2022","20-29","Declared disabled","No function","Department for Levelling Up, Housing and Communities","85","85","34230","33210"
"In post","2022","20-29","Declared disabled","No function","Department for Transport","60","55","32050","27390"
"In post","2022","20-29","Declared disabled","No function","Department for Work and Pensions","985","960","25800","27570"
"In post","2022","20-29","Declared disabled","No function","Department of Health and Social Care","110","105","29730","28590"
"In post","2022","20-29","Declared disabled","No function","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","No function","Foreign, Commonwealth and Development Office","70","70","33960","33230"
"In post","2022","20-29","Declared disabled","No function","HM Land Registry","55","55","24540","22600"
"In post","2022","20-29","Declared disabled","No function","HM Revenue and Customs","265","255","28020","26590"
"In post","2022","20-29","Declared disabled","No function","HM Treasury","85","85","38670","33510"
"In post","2022","20-29","Declared disabled","No function","Ministry of Defence","35","35","27090","27010"
"In post","2022","20-29","Declared disabled","No function","Ministry of Justice","1030","1015","26000","24430"
"In post","2022","20-29","Declared disabled","No function","National Crime Agency","30","30","34150","33420"
"In post","2022","20-29","Declared disabled","No function","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","No function","Office for Standards in Education, Children's Services and Skills","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","No function","Office of Gas and Electricity Markets","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","No function","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","No function","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","No function","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","No function","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","No function","Scottish Government","60","60","25950","24420"
"In post","2022","20-29","Declared disabled","No function","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","No function","UK Statistics Authority","25","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","No function","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","No function","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","Cabinet Office","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","Department for Business, Energy and Industrial Strategy","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","Department for Environment, Food and Rural Affairs","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","Department for Levelling Up, Housing and Communities","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","Department for Transport","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","Department for Work and Pensions","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","Foreign, Commonwealth and Development Office","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","HM Revenue and Customs","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","Ministry of Defence","200","200","29170","27540"
"In post","2022","20-29","Declared disabled","Project Delivery","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","Cabinet Office","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","Foreign, Commonwealth and Development Office","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","HM Revenue and Customs","25","25","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","Ministry of Defence","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","Cabinet Office","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","Foreign, Commonwealth and Development Office","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","Ministry of Defence","50","50","29300","28700"
"In post","2022","20-29","Declared disabled","Security","Ministry of Justice","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","Department for Work and Pensions","35","35","34530","31990"
"In post","2022","20-29","Declared disabled","Unknown","Department of Health and Social Care","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","Home Office","195","190","29680","25040"
"In post","2022","20-29","Declared disabled","Unknown","Ministry of Defence","75","75","29160","26350"
"In post","2022","20-29","Declared disabled","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","Scottish Government","195","195","30370","28990"
"In post","2022","20-29","Declared disabled","Unknown","Welsh Government","35","35","29310","25860"
"In post","2022","20-29","Declared non-disabled","Analysis","Cabinet Office","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Analysis","Chancellor's other departments","40","40","40040","37100"
"In post","2022","20-29","Declared non-disabled","Analysis","Competition and Markets Authority","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Analysis","Department for Business, Energy and Industrial Strategy","140","140","36440","33880"
"In post","2022","20-29","Declared non-disabled","Analysis","Department for Digital, Culture, Media and Sport","70","70","43900","38020"
"In post","2022","20-29","Declared non-disabled","Analysis","Department for Education","30","30","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Analysis","Department for Environment, Food and Rural Affairs","70","70","25880","25460"
"In post","2022","20-29","Declared non-disabled","Analysis","Department for International Trade","85","85","37500","31800"
"In post","2022","20-29","Declared non-disabled","Analysis","Department for Levelling Up, Housing and Communities","75","75","40420","34710"
"In post","2022","20-29","Declared non-disabled","Analysis","Department for Transport","110","110","40570","35060"
"In post","2022","20-29","Declared non-disabled","Analysis","Department for Work and Pensions","215","215","33880","35000"
"In post","2022","20-29","Declared non-disabled","Analysis","Department of Health and Social Care","30","30","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Analysis","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Analysis","Food Standards Agency","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Analysis","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Analysis","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Analysis","HM Revenue and Customs","230","230","38450","37610"
"In post","2022","20-29","Declared non-disabled","Analysis","HM Treasury","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Analysis","Ministry of Defence","210","205","33290","29350"
"In post","2022","20-29","Declared non-disabled","Analysis","Ministry of Justice","115","115","40720","40280"
"In post","2022","20-29","Declared non-disabled","Analysis","Office for Standards in Education, Children's Services and Skills","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Analysis","Office of Gas and Electricity Markets","50","50","33400","30000"
"In post","2022","20-29","Declared non-disabled","Analysis","Office of Rail and Road","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Analysis","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Analysis","UK Export Finance","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Analysis","UK Statistics Authority","330","325","32540","30710"
"In post","2022","20-29","Declared non-disabled","Analysis","Water Services Regulation Authority","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Analysis","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","Cabinet Office","70","70","36690","32000"
"In post","2022","20-29","Declared non-disabled","Commercial","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","Department for Digital, Culture, Media and Sport","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","Department for Education","20","20","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","Department for International Trade","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","Department for Levelling Up, Housing and Communities","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","Department for Transport","55","55","34040","33890"
"In post","2022","20-29","Declared non-disabled","Commercial","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","Department of Health and Social Care","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","Foreign, Commonwealth and Development Office","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","HM Revenue and Customs","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","Ministry of Defence","230","230","30150","29390"
"In post","2022","20-29","Declared non-disabled","Commercial","Ministry of Justice","30","30","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","UK Export Finance","45","45","37630","33350"
"In post","2022","20-29","Declared non-disabled","Commercial","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","Attorney General's Departments","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","Cabinet Office","75","75","36290","35260"
"In post","2022","20-29","Declared non-disabled","Communications","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","Competition and Markets Authority","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","Department for Business, Energy and Industrial Strategy","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","Department for Digital, Culture, Media and Sport","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","Department for Education","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","Department for Environment, Food and Rural Affairs","40","40","32940","32560"
"In post","2022","20-29","Declared non-disabled","Communications","Department for International Trade","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","Department for Levelling Up, Housing and Communities","20","20","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","Department for Transport","30","30","31200","30730"
"In post","2022","20-29","Declared non-disabled","Communications","Department for Work and Pensions","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","Department of Health and Social Care","20","20","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","Foreign, Commonwealth and Development Office","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","HM Revenue and Customs","690","685","28390","26820"
"In post","2022","20-29","Declared non-disabled","Communications","HM Treasury","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","Ministry of Defence","55","55","32500","32750"
"In post","2022","20-29","Declared non-disabled","Communications","Ministry of Justice","20","20","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","Office of Gas and Electricity Markets","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","Scottish Government","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","UK Export Finance","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Counter Fraud","Attorney General's Departments","20","20","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Counter Fraud","Cabinet Office","20","20","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Counter Fraud","Department for Business, Energy and Industrial Strategy","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Counter Fraud","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Counter Fraud","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Counter Fraud","Department for Work and Pensions","490","480","26510","27570"
"In post","2022","20-29","Declared non-disabled","Counter Fraud","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Counter Fraud","HM Revenue and Customs","695","690","30690","26820"
"In post","2022","20-29","Declared non-disabled","Counter Fraud","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Debt","Department for Work and Pensions","230","220","21900","21260"
"In post","2022","20-29","Declared non-disabled","Debt","HM Revenue and Customs","475","460","22370","21250"
"In post","2022","20-29","Declared non-disabled","Debt","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Debt","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","Attorney General's Departments","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","Cabinet Office","160","160","41620","40600"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","Competition and Markets Authority","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","300","300","28860","30930"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","Department for Education","60","60","38390","36500"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","70","70","32280","29180"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","Department for International Trade","20","20","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","Department for Transport","95","95","31280","30730"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","Department for Work and Pensions","265","265","36360","32760"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","Department of Health and Social Care","30","30","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","Foreign, Commonwealth and Development Office","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","HM Land Registry","40","35","30860","30750"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","HM Revenue and Customs","295","295","34990","33370"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","HM Treasury","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","Ministry of Defence","270","265","28930","26670"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","Ministry of Justice","85","85","37190","36050"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","Office of Gas and Electricity Markets","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","Scottish Government","20","20","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","The National Archives","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","UK Statistics Authority","35","30","29650","27970"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Finance","Attorney General's Departments","20","20","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Finance","Cabinet Office","20","20","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Finance","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Finance","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Finance","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Finance","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Finance","Department for Digital, Culture, Media and Sport","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Finance","Department for Education","120","120","34530","33610"
