"Status","Year","Age","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","Property","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","16-19","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","Science and Engineering","Heterosexual / straight","55","55","18940","18030"
"In post","2022","16-19","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Science and Engineering","Undeclared","5","5","[c]","[c]"
"In post","2022","16-19","Science and Engineering","Unknown","55","55","17920","17140"
"In post","2022","16-19","Security","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tax","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","16-19","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tax","Unknown","35","35","21410","21250"
"In post","2022","16-19","Unknown","Heterosexual / straight","45","45","22720","21260"
"In post","2022","16-19","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","55","50","23260","21260"
"In post","2022","16-19","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Heterosexual / straight","680","675","31840","30420"
"In post","2022","20-29","Commercial","LGBO","85","85","32800","31790"
"In post","2022","20-29","Commercial","Undeclared","90","90","38170","36820"
"In post","2022","20-29","Commercial","Unknown","205","200","31360","29750"
"In post","2022","20-29","Communications","Heterosexual / straight","510","505","34960","33150"
"In post","2022","20-29","Communications","LGBO","90","90","35870","33210"
"In post","2022","20-29","Communications","Undeclared","100","100","34520","30710"
"In post","2022","20-29","Communications","Unknown","195","195","35910","34710"
"In post","2022","20-29","Corporate Finance","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","20-29","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Heterosexual / straight","495","490","27060","27570"
"In post","2022","20-29","Counter Fraud","LGBO","50","50","27660","27570"
"In post","2022","20-29","Counter Fraud","Undeclared","20","20","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Unknown","80","75","28720","27570"
"In post","2022","20-29","Digital, Data and Technology","Heterosexual / straight","1665","1655","33880","32870"
"In post","2022","20-29","Digital, Data and Technology","LGBO","245","240","33580","31920"
"In post","2022","20-29","Digital, Data and Technology","Undeclared","205","205","34090","32790"
"In post","2022","20-29","Digital, Data and Technology","Unknown","815","815","33980","33080"
"In post","2022","20-29","Economics","Heterosexual / straight","775","770","38750","34710"
"In post","2022","20-29","Economics","LGBO","95","90","39030","34710"
"In post","2022","20-29","Economics","Undeclared","85","85","37790","34710"
"In post","2022","20-29","Economics","Unknown","220","215","36120","33370"
"In post","2022","20-29","Finance","Heterosexual / straight","1080","1070","33110","30450"
"In post","2022","20-29","Finance","LGBO","95","95","33710","31900"
"In post","2022","20-29","Finance","Undeclared","150","145","34470","32790"
"In post","2022","20-29","Finance","Unknown","290","280","31820","30420"
"In post","2022","20-29","Geography","Heterosexual / straight","65","65","26510","26740"
"In post","2022","20-29","Geography","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","Geography","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Geography","Unknown","40","40","23820","20420"
"In post","2022","20-29","Human Resources","Heterosexual / straight","905","895","32010","30210"
"In post","2022","20-29","Human Resources","LGBO","145","145","33160","30630"
"In post","2022","20-29","Human Resources","Undeclared","100","100","30990","28020"
"In post","2022","20-29","Human Resources","Unknown","195","190","30140","27570"
"In post","2022","20-29","Intelligence Analysis","Heterosexual / straight","325","325","30890","29250"
"In post","2022","20-29","Intelligence Analysis","LGBO","25","25","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","Undeclared","30","30","30900","29250"
"In post","2022","20-29","Intelligence Analysis","Unknown","115","115","31730","29230"
"In post","2022","20-29","Internal Audit","Heterosexual / straight","40","40","33090","33420"
"In post","2022","20-29","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","International Trade","Heterosexual / straight","280","275","37690","34750"
"In post","2022","20-29","International Trade","LGBO","45","45","39010","38160"
"In post","2022","20-29","International Trade","Undeclared","20","20","[c]","[c]"
"In post","2022","20-29","International Trade","Unknown","165","165","39080","38160"
"In post","2022","20-29","Knowledge and Information Management","Heterosexual / straight","190","190","30620","28250"
"In post","2022","20-29","Knowledge and Information Management","LGBO","25","25","[c]","[c]"
"In post","2022","20-29","Knowledge and Information Management","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","Knowledge and Information Management","Unknown","60","60","32010","28390"
"In post","2022","20-29","Legal","Heterosexual / straight","865","860","35960","33370"
"In post","2022","20-29","Legal","LGBO","80","80","37670","35950"
"In post","2022","20-29","Legal","Undeclared","60","60","35110","33080"
"In post","2022","20-29","Legal","Unknown","330","325","32480","31020"
"In post","2022","20-29","Medicine","Heterosexual / straight","95","95","33350","31530"
"In post","2022","20-29","Medicine","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","Medicine","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Medicine","Unknown","30","30","31840","32310"
"In post","2022","20-29","Operational Delivery","Heterosexual / straight","23830","23355","26140","25120"
"In post","2022","20-29","Operational Delivery","LGBO","2875","2830","25940","24880"
"In post","2022","20-29","Operational Delivery","Undeclared","1680","1630","26650","25700"
"In post","2022","20-29","Operational Delivery","Unknown","10035","9840","25270","23780"
"In post","2022","20-29","Operational Research","Heterosexual / straight","145","145","37250","36590"
"In post","2022","20-29","Operational Research","LGBO","40","40","36230","33710"
"In post","2022","20-29","Operational Research","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","Operational Research","Unknown","120","120","32840","32630"
"In post","2022","20-29","Other","Heterosexual / straight","2260","2220","26580","25750"
"In post","2022","20-29","Other","LGBO","255","255","26000","25110"
"In post","2022","20-29","Other","Undeclared","160","155","27160","26650"
"In post","2022","20-29","Other","Unknown","910","900","28110","27570"
"In post","2022","20-29","Planning","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","20-29","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Heterosexual / straight","5600","5575","38570","35700"
"In post","2022","20-29","Policy","LGBO","910","900","38950","35590"
"In post","2022","20-29","Policy","Undeclared","735","730","38900","35060"
"In post","2022","20-29","Policy","Unknown","1400","1390","38970","35250"
"In post","2022","20-29","Project Delivery","Heterosexual / straight","1360","1355","33880","33000"
"In post","2022","20-29","Project Delivery","LGBO","160","160","34490","33300"
"In post","2022","20-29","Project Delivery","Undeclared","95","95","35300","33120"
"In post","2022","20-29","Project Delivery","Unknown","415","410","34890","34260"
"In post","2022","20-29","Property","Heterosexual / straight","505","500","30000","28630"
"In post","2022","20-29","Property","LGBO","45","45","31220","29360"
"In post","2022","20-29","Property","Undeclared","30","30","32790","31900"
"In post","2022","20-29","Property","Unknown","260","255","29780","27980"
"In post","2022","20-29","Psychology","Heterosexual / straight","300","295","27970","27700"
"In post","2022","20-29","Psychology","LGBO","25","25","[c]","[c]"
"In post","2022","20-29","Psychology","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Psychology","Unknown","60","60","26590","27070"
"In post","2022","20-29","Science and Engineering","Heterosexual / straight","1710","1695","29380","28060"
"In post","2022","20-29","Science and Engineering","LGBO","205","200","29480","28110"
"In post","2022","20-29","Science and Engineering","Undeclared","195","195","29800","29230"
"In post","2022","20-29","Science and Engineering","Unknown","795","790","29180","29230"
"In post","2022","20-29","Security","Heterosexual / straight","685","685","27600","26570"
"In post","2022","20-29","Security","LGBO","55","55","28350","26750"
"In post","2022","20-29","Security","Undeclared","50","50","31330","30890"
"In post","2022","20-29","Security","Unknown","330","330","27360","25680"
"In post","2022","20-29","Social Research","Heterosexual / straight","375","370","36340","33710"
"In post","2022","20-29","Social Research","LGBO","65","65","34480","32350"
"In post","2022","20-29","Social Research","Undeclared","25","25","[c]","[c]"
"In post","2022","20-29","Social Research","Unknown","95","95","34720","33650"
"In post","2022","20-29","Statistics","Heterosexual / straight","530","525","36210","34000"
"In post","2022","20-29","Statistics","LGBO","95","95","36710","33370"
"In post","2022","20-29","Statistics","Undeclared","55","55","36610","34490"
"In post","2022","20-29","Statistics","Unknown","155","155","32740","30710"
"In post","2022","20-29","Tax","Heterosexual / straight","2095","2060","30250","26820"
"In post","2022","20-29","Tax","LGBO","300","295","28700","26590"
"In post","2022","20-29","Tax","Undeclared","140","140","32200","28780"
"In post","2022","20-29","Tax","Unknown","1660","1625","26790","26590"
"In post","2022","20-29","Unknown","Heterosexual / straight","3520","3495","32440","30750"
"In post","2022","20-29","Unknown","LGBO","620","615","33240","31540"
"In post","2022","20-29","Unknown","Undeclared","335","335","35760","33080"
"In post","2022","20-29","Unknown","Unknown","3580","3550","31400","29250"
"In post","2022","20-29","Veterinarian","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","20-29","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","Heterosexual / straight","1120","1075","39030","37400"
"In post","2022","30-39","Commercial","LGBO","85","85","38400","34170"
"In post","2022","30-39","Commercial","Undeclared","135","130","40350","39550"
"In post","2022","30-39","Commercial","Unknown","200","190","36700","35530"
"In post","2022","30-39","Communications","Heterosexual / straight","785","760","43610","40650"
"In post","2022","30-39","Communications","LGBO","75","75","42350","39770"
"In post","2022","30-39","Communications","Undeclared","120","115","45660","42510"
"In post","2022","30-39","Communications","Unknown","210","205","44150","41620"
"In post","2022","30-39","Corporate Finance","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","30-39","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Corporate Finance","Unknown","15","15","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Heterosexual / straight","665","625","28710","27570"
"In post","2022","30-39","Counter Fraud","LGBO","40","40","29710","27570"
"In post","2022","30-39","Counter Fraud","Undeclared","35","30","31210","27570"
"In post","2022","30-39","Counter Fraud","Unknown","145","130","29860","27570"
"In post","2022","30-39","Digital, Data and Technology","Heterosexual / straight","3000","2940","41250","38650"
"In post","2022","30-39","Digital, Data and Technology","LGBO","265","265","41880","39050"
"In post","2022","30-39","Digital, Data and Technology","Undeclared","345","340","43110","40230"
"In post","2022","30-39","Digital, Data and Technology","Unknown","1040","1025","42940","39630"
"In post","2022","30-39","Economics","Heterosexual / straight","360","345","57430","56360"
"In post","2022","30-39","Economics","LGBO","35","35","54280","54220"
"In post","2022","30-39","Economics","Undeclared","50","45","57050","57730"
"In post","2022","30-39","Economics","Unknown","65","65","53050","54800"
"In post","2022","30-39","Finance","Heterosexual / straight","1800","1730","41010","37260"
"In post","2022","30-39","Finance","LGBO","120","115","42450","36960"
"In post","2022","30-39","Finance","Undeclared","210","205","43580","40650"
"In post","2022","30-39","Finance","Unknown","340","325","40950","38550"
"In post","2022","30-39","Geography","Heterosexual / straight","85","85","32950","33290"
"In post","2022","30-39","Geography","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Geography","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Geography","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Human Resources","Heterosexual / straight","1625","1545","37920","34260"
"In post","2022","30-39","Human Resources","LGBO","145","145","39650","33300"
"In post","2022","30-39","Human Resources","Undeclared","120","115","36440","32900"
"In post","2022","30-39","Human Resources","Unknown","260","250","38010","34260"
"In post","2022","30-39","Inspector of Education and Training","Heterosexual / straight","85","85","57360","51360"
"In post","2022","30-39","Inspector of Education and Training","LGBO","10","10","[c]","[c]"
"In post","2022","30-39","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Intelligence Analysis","Heterosexual / straight","615","595","33870","30890"
"In post","2022","30-39","Intelligence Analysis","LGBO","50","50","32460","29480"
"In post","2022","30-39","Intelligence Analysis","Undeclared","85","85","36260","33300"
"In post","2022","30-39","Intelligence Analysis","Unknown","85","80","34840","33080"
"In post","2022","30-39","Internal Audit","Heterosexual / straight","105","100","42640","40580"
"In post","2022","30-39","Internal Audit","LGBO","10","10","[c]","[c]"
"In post","2022","30-39","Internal Audit","Undeclared","20","15","[c]","[c]"
"In post","2022","30-39","Internal Audit","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","International Trade","Heterosexual / straight","300","295","50530","51970"
"In post","2022","30-39","International Trade","LGBO","30","30","51890","52410"
"In post","2022","30-39","International Trade","Undeclared","30","30","[c]","[c]"
"In post","2022","30-39","International Trade","Unknown","165","165","47100","48220"
"In post","2022","30-39","Knowledge and Information Management","Heterosexual / straight","310","300","35870","33000"
"In post","2022","30-39","Knowledge and Information Management","LGBO","30","30","[c]","[c]"
"In post","2022","30-39","Knowledge and Information Management","Undeclared","40","35","33070","31060"
"In post","2022","30-39","Knowledge and Information Management","Unknown","60","60","40000","33440"
"In post","2022","30-39","Legal","Heterosexual / straight","2220","2130","47530","50260"
"In post","2022","30-39","Legal","LGBO","155","155","47890","51250"
"In post","2022","30-39","Legal","Undeclared","170","170","47860","50500"
"In post","2022","30-39","Legal","Unknown","585","565","43240","37930"
"In post","2022","30-39","Medicine","Heterosexual / straight","410","365","45860","39030"
"In post","2022","30-39","Medicine","LGBO","15","15","[c]","[c]"
"In post","2022","30-39","Medicine","Undeclared","35","30","51560","47660"
"In post","2022","30-39","Medicine","Unknown","130","110","44080","39030"
"In post","2022","30-39","Operational Delivery","Heterosexual / straight","34895","32655","28680","27570"
"In post","2022","30-39","Operational Delivery","LGBO","2875","2810","28740","27570"
"In post","2022","30-39","Operational Delivery","Undeclared","3165","2975","29370","27570"
"In post","2022","30-39","Operational Delivery","Unknown","10720","9950","27470","26350"
"In post","2022","30-39","Operational Research","Heterosexual / straight","175","165","48710","47010"
"In post","2022","30-39","Operational Research","LGBO","15","15","[c]","[c]"
"In post","2022","30-39","Operational Research","Undeclared","15","15","[c]","[c]"
"In post","2022","30-39","Operational Research","Unknown","130","125","43510","47010"
"In post","2022","30-39","Other","Heterosexual / straight","3555","3345","31030","27570"
"In post","2022","30-39","Other","LGBO","270","265","31070","27570"
"In post","2022","30-39","Other","Undeclared","320","310","32630","27570"
"In post","2022","30-39","Other","Unknown","1200","1150","34860","31440"
"In post","2022","30-39","Planning","Heterosexual / straight","50","50","42090","40000"
"In post","2022","30-39","Planning","LGBO","5","5","[c]","[c]"
"In post","2022","30-39","Planning","Undeclared","5","5","[c]","[c]"
"In post","2022","30-39","Planning","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","Planning Inspectors","Heterosexual / straight","40","35","49010","47660"
"In post","2022","30-39","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Planning Inspectors","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Policy","Heterosexual / straight","6615","6420","48560","50400"
"In post","2022","30-39","Policy","LGBO","760","750","48950","51730"
"In post","2022","30-39","Policy","Undeclared","815","795","48080","50130"
"In post","2022","30-39","Policy","Unknown","1330","1300","48900","51500"
"In post","2022","30-39","Project Delivery","Heterosexual / straight","2650","2575","42090","40000"
"In post","2022","30-39","Project Delivery","LGBO","200","195","44180","40520"
"In post","2022","30-39","Project Delivery","Undeclared","220","215","44040","40520"
"In post","2022","30-39","Project Delivery","Unknown","575","555","40860","40000"
"In post","2022","30-39","Property","Heterosexual / straight","755","730","37790","34770"
"In post","2022","30-39","Property","LGBO","55","55","38770","33300"
"In post","2022","30-39","Property","Undeclared","80","75","40170","39720"
"In post","2022","30-39","Property","Unknown","220","215","36330","33000"
"In post","2022","30-39","Psychology","Heterosexual / straight","445","430","35280","31180"
"In post","2022","30-39","Psychology","LGBO","35","35","32670","30810"
"In post","2022","30-39","Psychology","Undeclared","35","35","32450","31180"
"In post","2022","30-39","Psychology","Unknown","90","85","35380","35000"
"In post","2022","30-39","Science and Engineering","Heterosexual / straight","1835","1785","38820","38200"
"In post","2022","30-39","Science and Engineering","LGBO","135","130","37510","37650"
"In post","2022","30-39","Science and Engineering","Undeclared","300","290","38740","39110"
"In post","2022","30-39","Science and Engineering","Unknown","730","715","39490","38070"
"In post","2022","30-39","Security","Heterosexual / straight","1135","1125","32910","31390"
"In post","2022","30-39","Security","LGBO","105","105","35380","34360"
"In post","2022","30-39","Security","Undeclared","125","120","36310","37930"
"In post","2022","30-39","Security","Unknown","380","375","33220","33200"
"In post","2022","30-39","Social Research","Heterosexual / straight","300","280","44560","41950"
"In post","2022","30-39","Social Research","LGBO","30","30","46210","42720"
"In post","2022","30-39","Social Research","Undeclared","20","20","[c]","[c]"
"In post","2022","30-39","Social Research","Unknown","55","55","45120","42710"
"In post","2022","30-39","Statistics","Heterosexual / straight","500","475","45790","43000"
"In post","2022","30-39","Statistics","LGBO","50","45","43720","40310"
"In post","2022","30-39","Statistics","Undeclared","55","50","40690","38340"
"In post","2022","30-39","Statistics","Unknown","95","90","42720","40230"
"In post","2022","30-39","Tax","Heterosexual / straight","3205","3105","36350","33370"
"In post","2022","30-39","Tax","LGBO","280","275","36210","33080"
"In post","2022","30-39","Tax","Undeclared","250","245","37020","33370"
"In post","2022","30-39","Tax","Unknown","1615","1550","31010","26820"
"In post","2022","30-39","Unknown","Heterosexual / straight","4955","4800","41330","37930"
"In post","2022","30-39","Unknown","LGBO","620","610","41100","37300"
"In post","2022","30-39","Unknown","Undeclared","445","435","43920","40600"
"In post","2022","30-39","Unknown","Unknown","2585","2515","40960","34600"
"In post","2022","30-39","Veterinarian","Heterosexual / straight","70","65","39250","37350"
"In post","2022","30-39","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Veterinarian","Undeclared","15","15","[c]","[c]"
"In post","2022","30-39","Veterinarian","Unknown","15","10","[c]","[c]"
"In post","2022","40-49","Commercial","Heterosexual / straight","1140","1095","42780","39790"
"In post","2022","40-49","Commercial","LGBO","50","45","40730","36820"
"In post","2022","40-49","Commercial","Undeclared","150","145","43160","40520"
"In post","2022","40-49","Commercial","Unknown","170","165","42900","39980"
"In post","2022","40-49","Communications","Heterosexual / straight","785","740","46340","42090"
"In post","2022","40-49","Communications","LGBO","45","45","49780","49150"
"In post","2022","40-49","Communications","Undeclared","90","90","48210","44560"
"In post","2022","40-49","Communications","Unknown","185","175","48190","44420"
"In post","2022","40-49","Corporate Finance","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","40-49","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Corporate Finance","Unknown","20","20","[c]","[c]"
"In post","2022","40-49","Counter Fraud","Heterosexual / straight","955","880","29740","27570"
"In post","2022","40-49","Counter Fraud","LGBO","50","50","29220","27570"
"In post","2022","40-49","Counter Fraud","Undeclared","120","110","28270","27570"
"In post","2022","40-49","Counter Fraud","Unknown","300","275","30300","27570"
"In post","2022","40-49","Digital, Data and Technology","Heterosexual / straight","3715","3635","45570","41750"
"In post","2022","40-49","Digital, Data and Technology","LGBO","185","180","45670","40340"
"In post","2022","40-49","Digital, Data and Technology","Undeclared","550","540","43480","40520"
"In post","2022","40-49","Digital, Data and Technology","Unknown","1045","1025","45520","41700"
"In post","2022","40-49","Economics","Heterosexual / straight","175","165","63860","61440"
"In post","2022","40-49","Economics","LGBO","5","5","[c]","[c]"
"In post","2022","40-49","Economics","Undeclared","20","20","[c]","[c]"
"In post","2022","40-49","Economics","Unknown","35","35","64320","62220"
"In post","2022","40-49","Finance","Heterosexual / straight","2425","2330","42660","38250"
"In post","2022","40-49","Finance","LGBO","90","90","47040","40580"
"In post","2022","40-49","Finance","Undeclared","300","295","42610","37900"
"In post","2022","40-49","Finance","Unknown","385","370","41510","38160"
"In post","2022","40-49","Geography","Heterosexual / straight","60","55","35050","33290"
"In post","2022","40-49","Geography","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Geography","Undeclared","5","5","[c]","[c]"
"In post","2022","40-49","Geography","Unknown","35","30","32210","33290"
"In post","2022","40-49","Human Resources","Heterosexual / straight","1945","1840","42670","38650"
"In post","2022","40-49","Human Resources","LGBO","105","105","47870","42470"
"In post","2022","40-49","Human Resources","Undeclared","160","155","38530","35410"
"In post","2022","40-49","Human Resources","Unknown","270","255","38810","33370"
"In post","2022","40-49","Inspector of Education and Training","Heterosexual / straight","270","265","64430","64500"
"In post","2022","40-49","Inspector of Education and Training","LGBO","25","25","[c]","[c]"
"In post","2022","40-49","Inspector of Education and Training","Undeclared","10","10","[c]","[c]"
"In post","2022","40-49","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Intelligence Analysis","Heterosexual / straight","605","580","34540","30820"
"In post","2022","40-49","Intelligence Analysis","LGBO","25","25","[c]","[c]"
"In post","2022","40-49","Intelligence Analysis","Undeclared","100","100","35980","32140"
"In post","2022","40-49","Intelligence Analysis","Unknown","55","55","38880","33080"
"In post","2022","40-49","Internal Audit","Heterosexual / straight","155","150","48310","45390"
"In post","2022","40-49","Internal Audit","LGBO","10","10","[c]","[c]"
"In post","2022","40-49","Internal Audit","Undeclared","15","15","[c]","[c]"
"In post","2022","40-49","Internal Audit","Unknown","15","10","[c]","[c]"
"In post","2022","40-49","International Trade","Heterosexual / straight","175","170","52030","51970"
"In post","2022","40-49","International Trade","LGBO","15","15","[c]","[c]"
"In post","2022","40-49","International Trade","Undeclared","20","20","[c]","[c]"
"In post","2022","40-49","International Trade","Unknown","70","65","54400","53750"
"In post","2022","40-49","Knowledge and Information Management","Heterosexual / straight","410","390","37010","34260"
"In post","2022","40-49","Knowledge and Information Management","LGBO","25","25","[c]","[c]"
"In post","2022","40-49","Knowledge and Information Management","Undeclared","80","80","36080","33300"
"In post","2022","40-49","Knowledge and Information Management","Unknown","75","70","39060","38070"
"In post","2022","40-49","Legal","Heterosexual / straight","2395","2225","51640","52060"
