"Status","Year","Parent_department","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Cabinet Office","London","SEO/HEO","Male","1130","1130","34770","34550"
"In post","2022","Cabinet Office","North East (England)","AA/AO","Female","105","95","21050","21050"
"In post","2022","Cabinet Office","North East (England)","AA/AO","Male","65","60","21050","21050"
"In post","2022","Cabinet Office","North East (England)","EO","Female","70","60","24840","24100"
"In post","2022","Cabinet Office","North East (England)","EO","Male","25","25","[c]","[c]"
"In post","2022","Cabinet Office","North East (England)","G6/G7","Female","30","30","[c]","[c]"
"In post","2022","Cabinet Office","North East (England)","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","Cabinet Office","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North East (England)","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","North East (England)","SEO/HEO","Female","95","90","32590","32000"
"In post","2022","Cabinet Office","North East (England)","SEO/HEO","Male","60","60","32840","32000"
"In post","2022","Cabinet Office","North West (England)","AA/AO","Female","15","15","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","EO","Female","65","65","25430","25520"
"In post","2022","Cabinet Office","North West (England)","EO","Male","35","35","25500","25520"
"In post","2022","Cabinet Office","North West (England)","G6/G7","Female","190","185","57110","52810"
"In post","2022","Cabinet Office","North West (England)","G6/G7","Male","150","150","59430","54700"
"In post","2022","Cabinet Office","North West (England)","SCS level","Female","15","15","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","SEO/HEO","Female","265","255","34860","34710"
"In post","2022","Cabinet Office","North West (England)","SEO/HEO","Male","190","190","34980","34640"
"In post","2022","Cabinet Office","Northern Ireland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northern Ireland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","EO","Female","25","20","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","EO","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","G6/G7","Female","50","50","58100","53480"
"In post","2022","Cabinet Office","Scotland","G6/G7","Male","40","40","61640","60500"
"In post","2022","Cabinet Office","Scotland","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","SEO/HEO","Female","80","80","33280","32000"
"In post","2022","Cabinet Office","Scotland","SEO/HEO","Male","65","65","32330","32000"
"In post","2022","Cabinet Office","South East (England)","AA/AO","Female","20","15","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","EO","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","G6/G7","Female","30","30","62430","62460"
"In post","2022","Cabinet Office","South East (England)","G6/G7","Male","45","45","68040","65070"
"In post","2022","Cabinet Office","South East (England)","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","SEO/HEO","Female","60","55","33520","33300"
"In post","2022","Cabinet Office","South East (England)","SEO/HEO","Male","50","50","33880","33300"
"In post","2022","Cabinet Office","South West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South West (England)","EO","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South West (England)","G6/G7","Female","65","60","58710","54260"
"In post","2022","Cabinet Office","South West (England)","G6/G7","Male","70","70","60880","57350"
"In post","2022","Cabinet Office","South West (England)","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office","South West (England)","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Cabinet Office","South West (England)","SEO/HEO","Female","50","45","32870","32000"
"In post","2022","Cabinet Office","South West (England)","SEO/HEO","Male","50","50","33700","33300"
"In post","2022","Cabinet Office","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Unknown","EO","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Unknown","EO","Male","25","25","[c]","[c]"
"In post","2022","Cabinet Office","Unknown","G6/G7","Female","40","40","55880","54700"
"In post","2022","Cabinet Office","Unknown","G6/G7","Male","45","45","56390","54700"
"In post","2022","Cabinet Office","Unknown","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Unknown","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Unknown","SEO/HEO","Female","190","190","31470","29250"
"In post","2022","Cabinet Office","Unknown","SEO/HEO","Male","155","155","31910","31900"
"In post","2022","Cabinet Office","Wales","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Wales","EO","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Wales","EO","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Wales","G6/G7","Female","30","30","52400","50240"
"In post","2022","Cabinet Office","Wales","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","Cabinet Office","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Wales","SEO/HEO","Female","70","65","32980","32000"
"In post","2022","Cabinet Office","Wales","SEO/HEO","Male","50","50","34070","32000"
"In post","2022","Cabinet Office","West Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands (England)","EO","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands (England)","EO","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands (England)","G6/G7","Female","45","45","62060","60500"
"In post","2022","Cabinet Office","West Midlands (England)","G6/G7","Male","55","55","66120","65130"
"In post","2022","Cabinet Office","West Midlands (England)","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands (England)","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands (England)","SEO/HEO","Female","60","60","33170","32000"
"In post","2022","Cabinet Office","West Midlands (England)","SEO/HEO","Male","45","45","33730","32000"
"In post","2022","Cabinet Office","Yorkshire and The Humber","AA/AO","Female","70","65","21190","21170"
"In post","2022","Cabinet Office","Yorkshire and The Humber","AA/AO","Male","55","55","21180","21170"
"In post","2022","Cabinet Office","Yorkshire and The Humber","EO","Female","95","90","25570","26350"
"In post","2022","Cabinet Office","Yorkshire and The Humber","EO","Male","60","60","25600","26350"
"In post","2022","Cabinet Office","Yorkshire and The Humber","G6/G7","Female","135","125","57950","56360"
"In post","2022","Cabinet Office","Yorkshire and The Humber","G6/G7","Male","120","120","59140","57000"
"In post","2022","Cabinet Office","Yorkshire and The Humber","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Yorkshire and The Humber","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Yorkshire and The Humber","SEO/HEO","Female","200","190","34650","33300"
"In post","2022","Cabinet Office","Yorkshire and The Humber","SEO/HEO","Male","180","175","33840","33300"
"In post","2022","Chancellor's other departments","London","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","London","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","London","EO","Female","20","20","[c]","[c]"
"In post","2022","Chancellor's other departments","London","EO","Male","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","London","G6/G7","Female","70","60","73890","71620"
"In post","2022","Chancellor's other departments","London","G6/G7","Male","105","105","79030","71500"
"In post","2022","Chancellor's other departments","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","London","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","London","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","London","SEO/HEO","Female","50","50","42160","43060"
"In post","2022","Chancellor's other departments","London","SEO/HEO","Male","65","65","40060","39720"
"In post","2022","Chancellor's other departments","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North East (England)","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","North West (England)","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","North West (England)","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Scotland","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","Scotland","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","Scotland","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","London","G6/G7","Female","20","20","[c]","[c]"
"In post","2022","Charity Commission","London","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Charity Commission","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","London","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2022","Charity Commission","London","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Charity Commission","North West (England)","AA/AO","Female","15","10","[c]","[c]"
"In post","2022","Charity Commission","North West (England)","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Charity Commission","North West (England)","EO","Female","65","60","24760","24440"
"In post","2022","Charity Commission","North West (England)","EO","Male","35","35","24930","24440"
"In post","2022","Charity Commission","North West (England)","G6/G7","Female","25","25","[c]","[c]"
"In post","2022","Charity Commission","North West (England)","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Charity Commission","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","North West (England)","SEO/HEO","Female","100","95","31800","29160"
"In post","2022","Charity Commission","North West (England)","SEO/HEO","Male","80","80","32620","29520"
"In post","2022","Charity Commission","South West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","EO","Male","5","5","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Charity Commission","Wales","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Charity Commission","Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","London","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","London","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","London","EO","Female","35","30","27870","27830"
"In post","2022","Competition and Markets Authority","London","EO","Male","30","30","28620","28170"
"In post","2022","Competition and Markets Authority","London","G6/G7","Female","195","185","65880","62980"
"In post","2022","Competition and Markets Authority","London","G6/G7","Male","205","200","66160","62890"
"In post","2022","Competition and Markets Authority","London","SCS level","Female","50","45","105350","99510"
"In post","2022","Competition and Markets Authority","London","SCS level","Male","70","70","109800","100340"
"In post","2022","Competition and Markets Authority","London","SEO/HEO","Female","105","105","37500","35760"
"In post","2022","Competition and Markets Authority","London","SEO/HEO","Male","85","85","37580","35100"
"In post","2022","Competition and Markets Authority","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Northern Ireland","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","AA/AO","Female","30","30","20570","21020"
