"Status","Year","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Undeclared","1590","1535","40180","38390"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","2990","2910","38890","37770"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Female","Heterosexual / straight","7730","7125","31900","27570"
"In post","2022","Greater Manchester","Female","LGBO","530","515","31660","27570"
"In post","2022","Greater Manchester","Female","Undeclared","865","780","30390","27570"
"In post","2022","Greater Manchester","Female","Unknown","2510","2275","29290","26820"
"In post","2022","Greater Manchester","Male","Heterosexual / straight","6130","5965","33840","30210"
"In post","2022","Greater Manchester","Male","LGBO","675","665","32200","27570"
"In post","2022","Greater Manchester","Male","Undeclared","780","750","33980","30750"
"In post","2022","Greater Manchester","Male","Unknown","2385","2305","32120","27570"
"In post","2022","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Female","Heterosexual / straight","5440","4860","31180","27570"
"In post","2022","Hampshire and Isle of Wight","Female","LGBO","295","280","30130","28140"
"In post","2022","Hampshire and Isle of Wight","Female","Undeclared","670","605","32080","27880"
"In post","2022","Hampshire and Isle of Wight","Female","Unknown","1385","1205","32220","27570"
"In post","2022","Hampshire and Isle of Wight","Male","Heterosexual / straight","4995","4770","33840","30710"
"In post","2022","Hampshire and Isle of Wight","Male","LGBO","240","230","31780","27570"
"In post","2022","Hampshire and Isle of Wight","Male","Undeclared","760","725","34620","33080"
"In post","2022","Hampshire and Isle of Wight","Male","Unknown","1780","1685","37740","35180"
"In post","2022","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Female","Heterosexual / straight","1660","1510","28820","26820"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Female","LGBO","105","100","28500","25700"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Female","Undeclared","200","180","28130","25700"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Female","Unknown","370","330","27060","24920"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Male","Heterosexual / straight","1315","1280","30120","27470"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Male","LGBO","65","60","28910","26310"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Male","Undeclared","180","170","31590","28990"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Male","Unknown","300","285","28510","25700"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Female","Heterosexual / straight","685","630","29030","27570"
"In post","2022","Highlands and Islands","Female","LGBO","30","30","30300","27400"
"In post","2022","Highlands and Islands","Female","Undeclared","70","60","30100","27570"
"In post","2022","Highlands and Islands","Female","Unknown","245","225","29410","27570"
"In post","2022","Highlands and Islands","Male","Heterosexual / straight","565","545","30560","27570"
"In post","2022","Highlands and Islands","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Highlands and Islands","Male","Undeclared","65","65","32310","30040"
"In post","2022","Highlands and Islands","Male","Unknown","330","315","30820","28610"
"In post","2022","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Female","Heterosexual / straight","6720","6365","41140","36200"
"In post","2022","Inner London - East","Female","LGBO","400","390","40760","36200"
"In post","2022","Inner London - East","Female","Undeclared","910","855","40790","34260"
"In post","2022","Inner London - East","Female","Unknown","2330","2145","38840","33390"
"In post","2022","Inner London - East","Male","Heterosexual / straight","5380","5270","44710","38390"
"In post","2022","Inner London - East","Male","LGBO","525","515","45660","39960"
"In post","2022","Inner London - East","Male","Undeclared","735","710","45710","40170"
"In post","2022","Inner London - East","Male","Unknown","2055","2000","42830","37610"
"In post","2022","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Female","Heterosexual / straight","21870","20935","47000","42470"
"In post","2022","Inner London - West","Female","LGBO","1670","1640","45410","40650"
"In post","2022","Inner London - West","Female","Undeclared","2825","2710","46140","41750"
"In post","2022","Inner London - West","Female","Unknown","6315","6085","44860","40050"
"In post","2022","Inner London - West","Male","Heterosexual / straight","17585","17385","49540","45200"
"In post","2022","Inner London - West","Male","LGBO","2225","2205","49050","46710"
"In post","2022","Inner London - West","Male","Undeclared","2770","2730","49440","46070"
"In post","2022","Inner London - West","Male","Unknown","5510","5445","47600","41750"
"In post","2022","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Female","Heterosexual / straight","3125","2845","29200","27370"
"In post","2022","Kent","Female","LGBO","195","190","30980","29290"
"In post","2022","Kent","Female","Undeclared","390","345","29680","28580"
"In post","2022","Kent","Female","Unknown","695","630","28670","26210"
"In post","2022","Kent","Male","Heterosexual / straight","2925","2825","30690","29290"
"In post","2022","Kent","Male","LGBO","155","155","31010","29290"
"In post","2022","Kent","Male","Undeclared","455","430","31130","27430"
"In post","2022","Kent","Male","Unknown","815","780","30860","29090"
"In post","2022","Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Female","Heterosexual / straight","5970","5305","28950","27570"
"In post","2022","Lancashire","Female","LGBO","310","295","27830","26900"
"In post","2022","Lancashire","Female","Undeclared","620","535","28710","27570"
"In post","2022","Lancashire","Female","Unknown","1750","1505","26970","26120"
"In post","2022","Lancashire","Male","Heterosexual / straight","4030","3855","30800","27570"
"In post","2022","Lancashire","Male","LGBO","235","225","28940","27570"
"In post","2022","Lancashire","Male","Undeclared","490","465","30000","27570"
"In post","2022","Lancashire","Male","Unknown","1370","1300","29150","27570"
"In post","2022","Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Female","Heterosexual / straight","2585","2295","27770","25530"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Female","LGBO","155","145","27930","25830"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Female","Undeclared","315","280","27570","25700"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Female","Unknown","650","560","26140","24620"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Male","Heterosexual / straight","1755","1705","29750","27570"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Male","LGBO","100","95","27630","27570"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Male","Undeclared","255","245","30900","27570"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Male","Unknown","465","445","27260","26580"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Female","Heterosexual / straight","1205","1110","27530","26100"
"In post","2022","Lincolnshire","Female","LGBO","55","50","28110","27120"
"In post","2022","Lincolnshire","Female","Undeclared","155","140","27880","26670"
"In post","2022","Lincolnshire","Female","Unknown","160","140","28550","27380"
"In post","2022","Lincolnshire","Male","Heterosexual / straight","1105","1070","30330","27570"
"In post","2022","Lincolnshire","Male","LGBO","40","40","28230","27570"
"In post","2022","Lincolnshire","Male","Undeclared","140","135","31680","29200"
"In post","2022","Lincolnshire","Male","Unknown","155","150","28130","27120"
"In post","2022","Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Female","Heterosexual / straight","8975","8065","29250","26590"
"In post","2022","Merseyside","Female","LGBO","365","350","27970","25310"
"In post","2022","Merseyside","Female","Undeclared","815","710","28740","26370"
"In post","2022","Merseyside","Female","Unknown","2640","2315","27200","24880"
"In post","2022","Merseyside","Male","Heterosexual / straight","5575","5405","31280","27570"
"In post","2022","Merseyside","Male","LGBO","420","410","30340","27570"
"In post","2022","Merseyside","Male","Undeclared","670","640","31700","27570"
"In post","2022","Merseyside","Male","Unknown","1755","1685","29040","26590"
"In post","2022","Merseyside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Female","Heterosexual / straight","590","540","34290","30040"
"In post","2022","North Eastern Scotland","Female","LGBO","40","40","33760","30040"
"In post","2022","North Eastern Scotland","Female","Undeclared","55","50","34210","27570"
"In post","2022","North Eastern Scotland","Female","Unknown","280","250","29890","27570"
"In post","2022","North Eastern Scotland","Male","Heterosexual / straight","570","550","42980","35000"
"In post","2022","North Eastern Scotland","Male","LGBO","35","35","35190","31000"
"In post","2022","North Eastern Scotland","Male","Undeclared","75","75","45380","36540"
"In post","2022","North Eastern Scotland","Male","Unknown","285","275","35140","32040"
"In post","2022","North Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Female","Heterosexual / straight","1740","1610","32740","29180"
"In post","2022","North Yorkshire","Female","LGBO","125","120","32110","28800"
"In post","2022","North Yorkshire","Female","Undeclared","195","175","32320","27570"
"In post","2022","North Yorkshire","Female","Unknown","345","315","31610","27570"
"In post","2022","North Yorkshire","Male","Heterosexual / straight","1555","1515","33730","30790"
"In post","2022","North Yorkshire","Male","LGBO","95","90","31810","29180"
"In post","2022","North Yorkshire","Male","Undeclared","250","245","34210","31660"
"In post","2022","North Yorkshire","Male","Unknown","345","340","30910","26750"
"In post","2022","North Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Female","Heterosexual / straight","1365","1255","30800","26820"
"In post","2022","Northern Ireland","Female","LGBO","55","55","28240","26820"
"In post","2022","Northern Ireland","Female","Undeclared","90","85","29790","26820"
"In post","2022","Northern Ireland","Female","Unknown","465","425","28030","24890"
"In post","2022","Northern Ireland","Male","Heterosexual / straight","1540","1505","29830","26590"
"In post","2022","Northern Ireland","Male","LGBO","70","70","28700","26590"
"In post","2022","Northern Ireland","Male","Undeclared","135","135","29820","27370"
"In post","2022","Northern Ireland","Male","Unknown","530","520","27700","24880"
"In post","2022","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Female","Heterosexual / straight","9025","7890","29400","26820"
"In post","2022","Northumberland, and Tyne and Wear","Female","LGBO","445","425","28930","26820"
"In post","2022","Northumberland, and Tyne and Wear","Female","Undeclared","780","660","28650","26130"
"In post","2022","Northumberland, and Tyne and Wear","Female","Unknown","3240","2710","26580","22080"
"In post","2022","Northumberland, and Tyne and Wear","Male","Heterosexual / straight","6110","5895","32760","27570"
"In post","2022","Northumberland, and Tyne and Wear","Male","LGBO","480","465","30980","27570"
"In post","2022","Northumberland, and Tyne and Wear","Male","Undeclared","740","705","32580","27570"
"In post","2022","Northumberland, and Tyne and Wear","Male","Unknown","2430","2325","29970","26820"
"In post","2022","Northumberland, and Tyne and Wear","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Female","Heterosexual / straight","1640","1510","31080","31060"
"In post","2022","Outer London - East and North East","Female","LGBO","80","70","31480","31060"
"In post","2022","Outer London - East and North East","Female","Undeclared","200","175","29890","30740"
"In post","2022","Outer London - East and North East","Female","Unknown","525","460","29470","30330"
"In post","2022","Outer London - East and North East","Male","Heterosexual / straight","1085","1060","33020","31060"
"In post","2022","Outer London - East and North East","Male","LGBO","50","50","32790","31060"
"In post","2022","Outer London - East and North East","Male","Undeclared","125","120","32840","31060"
"In post","2022","Outer London - East and North East","Male","Unknown","365","350","31620","31060"
"In post","2022","Outer London - East and North East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Female","Heterosexual / straight","4745","4400","37440","33440"
"In post","2022","Outer London - South","Female","LGBO","155","145","38910","33770"
"In post","2022","Outer London - South","Female","Undeclared","635","580","36590","31740"
"In post","2022","Outer London - South","Female","Unknown","1165","1100","36620","31880"
"In post","2022","Outer London - South","Male","Heterosexual / straight","3435","3365","41180","37600"
"In post","2022","Outer London - South","Male","LGBO","190","190","42570","37610"
"In post","2022","Outer London - South","Male","Undeclared","550","535","42000","37610"
"In post","2022","Outer London - South","Male","Unknown","945","925","39810","35490"
"In post","2022","Outer London - South","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Female","Heterosexual / straight","3420","3135","33020","31060"
"In post","2022","Outer London - West and North West","Female","LGBO","170","165","32030","31060"
"In post","2022","Outer London - West and North West","Female","Undeclared","530","475","33180","31060"
"In post","2022","Outer London - West and North West","Female","Unknown","865","795","35030","31060"
"In post","2022","Outer London - West and North West","Male","Heterosexual / straight","2835","2720","33880","31060"
"In post","2022","Outer London - West and North West","Male","LGBO","140","135","34320","31060"
"In post","2022","Outer London - West and North West","Male","Undeclared","465","435","36250","31090"
"In post","2022","Outer London - West and North West","Male","Unknown","695","670","34780","31060"
"In post","2022","Outer London - West and North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Female","Heterosexual / straight","990","980","49310","49370"
"In post","2022","Overseas","Female","LGBO","60","60","46430","44890"
"In post","2022","Overseas","Female","Undeclared","135","135","45290","40580"
"In post","2022","Overseas","Female","Unknown","325","320","49870","46600"
"In post","2022","Overseas","Male","Heterosexual / straight","1500","1495","49500","46990"
"In post","2022","Overseas","Male","LGBO","120","120","53120","53470"
"In post","2022","Overseas","Male","Undeclared","215","215","47490","42340"
"In post","2022","Overseas","Male","Unknown","335","335","51000","52430"
"In post","2022","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Female","Heterosexual / straight","3605","3290","30270","27570"
"In post","2022","Shropshire and Staffordshire","Female","LGBO","200","190","28240","26350"
"In post","2022","Shropshire and Staffordshire","Female","Undeclared","370","330","30580","27570"
"In post","2022","Shropshire and Staffordshire","Female","Unknown","765","675","29350","26820"
"In post","2022","Shropshire and Staffordshire","Male","Heterosexual / straight","2825","2735","32480","28760"
"In post","2022","Shropshire and Staffordshire","Male","LGBO","150","145","30310","27260"
"In post","2022","Shropshire and Staffordshire","Male","Undeclared","375","355","32690","29670"
"In post","2022","Shropshire and Staffordshire","Male","Unknown","620","590","32050","27570"
"In post","2022","Shropshire and Staffordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
