"Status","Year","Ethnicity","Region_ITL1","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Black","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Overseas","Overseas","Unknown","5","5","[c]","[c]"
"In post","2022","Black","Scotland","Outside London","Heterosexual / straight","285","275","31240","27570"
"In post","2022","Black","Scotland","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Black","Scotland","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Black","Scotland","Outside London","Unknown","15","10","[c]","[c]"
"In post","2022","Black","South East (England)","Outside London","Heterosexual / straight","805","765","30570","29290"
"In post","2022","Black","South East (England)","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Black","South East (England)","Outside London","Undeclared","40","35","30700","28980"
"In post","2022","Black","South East (England)","Outside London","Unknown","60","55","33490","30910"
"In post","2022","Black","South West (England)","Outside London","Heterosexual / straight","515","500","32820","31440"
"In post","2022","Black","South West (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Black","South West (England)","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Black","South West (England)","Outside London","Unknown","35","35","35930","31740"
"In post","2022","Black","Unknown","Unknown","Heterosexual / straight","50","50","34800","31060"
"In post","2022","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Black","Wales","Outside London","Heterosexual / straight","195","190","30650","27570"
"In post","2022","Black","Wales","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Black","Wales","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Black","Wales","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Black","West Midlands (England)","Outside London","Heterosexual / straight","1200","1140","29340","27570"
"In post","2022","Black","West Midlands (England)","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Black","West Midlands (England)","Outside London","Undeclared","75","70","26760","26970"
"In post","2022","Black","West Midlands (England)","Outside London","Unknown","130","115","28890","27570"
"In post","2022","Black","Yorkshire and The Humber","Outside London","Heterosexual / straight","545","525","29710","27570"
"In post","2022","Black","Yorkshire and The Humber","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Black","Yorkshire and The Humber","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","Black","Yorkshire and The Humber","Outside London","Unknown","40","35","28890","27570"
"In post","2022","Mixed","East Midlands (England)","Outside London","Heterosexual / straight","305","290","30180","26820"
"In post","2022","Mixed","East Midlands (England)","Outside London","LGBO","40","40","28550","27380"
"In post","2022","Mixed","East Midlands (England)","Outside London","Undeclared","35","35","30750","26820"
"In post","2022","Mixed","East Midlands (England)","Outside London","Unknown","35","30","28880","27350"
"In post","2022","Mixed","East of England","Outside London","Heterosexual / straight","370","350","31200","28810"
"In post","2022","Mixed","East of England","Outside London","LGBO","30","30","[c]","[c]"
"In post","2022","Mixed","East of England","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2022","Mixed","East of England","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Mixed","London","London","Heterosexual / straight","2820","2730","41640","36720"
"In post","2022","Mixed","London","London","LGBO","325","320","42740","38670"
"In post","2022","Mixed","London","London","Undeclared","270","255","40140","35050"
"In post","2022","Mixed","London","London","Unknown","180","170","43110","37610"
"In post","2022","Mixed","North East (England)","Outside London","Heterosexual / straight","190","180","28930","27570"
"In post","2022","Mixed","North East (England)","Outside London","LGBO","30","25","[c]","[c]"
"In post","2022","Mixed","North East (England)","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Mixed","North East (England)","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Mixed","North West (England)","Outside London","Heterosexual / straight","680","645","30440","27540"
"In post","2022","Mixed","North West (England)","Outside London","LGBO","80","75","29580","27570"
"In post","2022","Mixed","North West (England)","Outside London","Undeclared","60","60","31800","26820"
"In post","2022","Mixed","North West (England)","Outside London","Unknown","65","60","27510","26590"
"In post","2022","Mixed","Northern Ireland","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Mixed","Northern Ireland","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Mixed","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Overseas","Overseas","Heterosexual / straight","95","90","49430","49370"
"In post","2022","Mixed","Overseas","Overseas","LGBO","10","10","[c]","[c]"
"In post","2022","Mixed","Overseas","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2022","Mixed","Overseas","Overseas","Unknown","5","5","[c]","[c]"
"In post","2022","Mixed","Scotland","Outside London","Heterosexual / straight","235","225","35720","28990"
"In post","2022","Mixed","Scotland","Outside London","LGBO","40","40","35000","28990"
"In post","2022","Mixed","Scotland","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2022","Mixed","Scotland","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Mixed","South East (England)","Outside London","Heterosexual / straight","580","555","31850","29290"
"In post","2022","Mixed","South East (England)","Outside London","LGBO","70","65","31630","27570"
"In post","2022","Mixed","South East (England)","Outside London","Undeclared","50","45","29720","27820"
"In post","2022","Mixed","South East (England)","Outside London","Unknown","60","55","35260","30710"
"In post","2022","Mixed","South West (England)","Outside London","Heterosexual / straight","510","480","34100","30640"
"In post","2022","Mixed","South West (England)","Outside London","LGBO","50","50","29500","27570"
"In post","2022","Mixed","South West (England)","Outside London","Undeclared","50","45","33920","31890"
"In post","2022","Mixed","South West (England)","Outside London","Unknown","65","60","34330","30210"
"In post","2022","Mixed","Unknown","Unknown","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Wales","Outside London","Heterosexual / straight","340","320","32210","27570"
"In post","2022","Mixed","Wales","Outside London","LGBO","35","35","31580","27570"
"In post","2022","Mixed","Wales","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2022","Mixed","Wales","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","Mixed","West Midlands (England)","Outside London","Heterosexual / straight","520","490","29620","27570"
"In post","2022","Mixed","West Midlands (England)","Outside London","LGBO","45","40","30400","25120"
"In post","2022","Mixed","West Midlands (England)","Outside London","Undeclared","35","30","29590","25970"
"In post","2022","Mixed","West Midlands (England)","Outside London","Unknown","50","45","31330","27570"
"In post","2022","Mixed","Yorkshire and The Humber","Outside London","Heterosexual / straight","440","415","32080","27570"
"In post","2022","Mixed","Yorkshire and The Humber","Outside London","LGBO","55","50","30860","27570"
"In post","2022","Mixed","Yorkshire and The Humber","Outside London","Undeclared","40","40","32000","27570"
"In post","2022","Mixed","Yorkshire and The Humber","Outside London","Unknown","25","20","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Outside London","Heterosexual / straight","50","45","31020","27570"
"In post","2022","Other ethnicity","East Midlands (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Outside London","Heterosexual / straight","85","80","32130","28310"
"In post","2022","Other ethnicity","East of England","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Other ethnicity","London","London","Heterosexual / straight","965","930","39840","35020"
"In post","2022","Other ethnicity","London","London","LGBO","100","100","43320","37880"
"In post","2022","Other ethnicity","London","London","Undeclared","135","130","45110","40050"
"In post","2022","Other ethnicity","London","London","Unknown","105","95","41340","32610"
"In post","2022","Other ethnicity","North East (England)","Outside London","Heterosexual / straight","35","35","31620","26000"
"In post","2022","Other ethnicity","North East (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","North East (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Other ethnicity","North East (England)","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","North West (England)","Outside London","Heterosexual / straight","125","120","31270","27570"
"In post","2022","Other ethnicity","North West (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","North West (England)","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Other ethnicity","North West (England)","Outside London","Unknown","25","20","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","Overseas","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scotland","Outside London","Heterosexual / straight","65","60","33210","28240"
"In post","2022","Other ethnicity","Scotland","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Scotland","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Scotland","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","Outside London","Heterosexual / straight","135","130","30960","27570"
"In post","2022","Other ethnicity","South East (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Outside London","Heterosexual / straight","115","110","33400","29480"
"In post","2022","Other ethnicity","South West (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Outside London","Heterosexual / straight","80","80","31790","29430"
"In post","2022","Other ethnicity","Wales","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Outside London","Heterosexual / straight","135","130","29970","26820"
"In post","2022","Other ethnicity","West Midlands (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Outside London","Unknown","10","5","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Outside London","Heterosexual / straight","90","85","32000","27570"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Outside London","Heterosexual / straight","145","135","29060","27570"
"In post","2022","Undeclared","East Midlands (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Outside London","Undeclared","610","575","32490","30450"
"In post","2022","Undeclared","East Midlands (England)","Outside London","Unknown","165","145","30430","27570"
"In post","2022","Undeclared","East of England","Outside London","Heterosexual / straight","150","135","30150","27930"
"In post","2022","Undeclared","East of England","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Undeclared","East of England","Outside London","Undeclared","710","665","32270","30790"
"In post","2022","Undeclared","East of England","Outside London","Unknown","185","165","32610","29290"
"In post","2022","Undeclared","London","London","Heterosexual / straight","910","875","38960","33440"
"In post","2022","Undeclared","London","London","LGBO","65","60","43170","36620"
"In post","2022","Undeclared","London","London","Undeclared","2780","2670","44600","40190"
"In post","2022","Undeclared","London","London","Unknown","675","615","39050","32090"
"In post","2022","Undeclared","North East (England)","Outside London","Heterosexual / straight","120","115","30250","27570"
"In post","2022","Undeclared","North East (England)","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Undeclared","North East (England)","Outside London","Undeclared","700","645","32400","27570"
"In post","2022","Undeclared","North East (England)","Outside London","Unknown","225","195","28200","22130"
"In post","2022","Undeclared","North West (England)","Outside London","Heterosexual / straight","275","255","29910","27570"
"In post","2022","Undeclared","North West (England)","Outside London","LGBO","35","30","31930","27570"
"In post","2022","Undeclared","North West (England)","Outside London","Undeclared","1405","1310","33050","28920"
"In post","2022","Undeclared","North West (England)","Outside London","Unknown","515","450","28650","27570"
"In post","2022","Undeclared","Northern Ireland","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Outside London","Undeclared","70","70","31420","28260"
"In post","2022","Undeclared","Northern Ireland","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Overseas","Overseas","Heterosexual / straight","30","30","51180","54220"
"In post","2022","Undeclared","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Overseas","Undeclared","145","145","44100","39110"
"In post","2022","Undeclared","Overseas","Overseas","Unknown","60","55","52100","52190"
"In post","2022","Undeclared","Scotland","Outside London","Heterosexual / straight","240","225","34620","35000"
"In post","2022","Undeclared","Scotland","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Undeclared","Scotland","Outside London","Undeclared","885","825","34810","29460"
"In post","2022","Undeclared","Scotland","Outside London","Unknown","435","390","32170","32170"
"In post","2022","Undeclared","South East (England)","Outside London","Heterosexual / straight","285","265","31810","28350"
"In post","2022","Undeclared","South East (England)","Outside London","LGBO","30","30","30970","28750"
"In post","2022","Undeclared","South East (England)","Outside London","Undeclared","1455","1360","33580","31130"
"In post","2022","Undeclared","South East (England)","Outside London","Unknown","405","370","36790","33620"
"In post","2022","Undeclared","South West (England)","Outside London","Heterosexual / straight","215","205","34040","32750"
"In post","2022","Undeclared","South West (England)","Outside London","LGBO","35","35","32500","31650"
"In post","2022","Undeclared","South West (England)","Outside London","Undeclared","1690","1605","37100","34320"
"In post","2022","Undeclared","South West (England)","Outside London","Unknown","415","380","37930","38070"
"In post","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","Undeclared","30","30","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wales","Outside London","Heterosexual / straight","205","190","30220","27570"
"In post","2022","Undeclared","Wales","Outside London","LGBO","25","25","[c]","[c]"
"In post","2022","Undeclared","Wales","Outside London","Undeclared","855","810","35100","30820"
"In post","2022","Undeclared","Wales","Outside London","Unknown","180","155","28710","26910"
"In post","2022","Undeclared","West Midlands (England)","Outside London","Heterosexual / straight","235","220","28840","27570"
"In post","2022","Undeclared","West Midlands (England)","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Undeclared","West Midlands (England)","Outside London","Undeclared","775","715","32360","27570"
"In post","2022","Undeclared","West Midlands (England)","Outside London","Unknown","250","210","29890","27570"
"In post","2022","Undeclared","Yorkshire and The Humber","Outside London","Heterosexual / straight","240","220","30350","27570"
"In post","2022","Undeclared","Yorkshire and The Humber","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","Outside London","Undeclared","960","900","32860","29030"
"In post","2022","Undeclared","Yorkshire and The Humber","Outside London","Unknown","245","210","30300","27570"
"In post","2022","Unknown","East Midlands (England)","Outside London","Heterosexual / straight","180","165","30620","27260"
"In post","2022","Unknown","East Midlands (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","Outside London","Undeclared","90","80","35180","31730"
"In post","2022","Unknown","East Midlands (England)","Outside London","Unknown","2590","2445","28340","26590"
"In post","2022","Unknown","East of England","Outside London","Heterosexual / straight","170","160","32120","29290"
"In post","2022","Unknown","East of England","Outside London","LGBO","10","5","[c]","[c]"
"In post","2022","Unknown","East of England","Outside London","Undeclared","90","85","36580","32600"
"In post","2022","Unknown","East of England","Outside London","Unknown","2025","1905","29270","26350"
"In post","2022","Unknown","London","London","Heterosexual / straight","725","700","43820","37820"
"In post","2022","Unknown","London","London","LGBO","70","70","44260","36430"
"In post","2022","Unknown","London","London","Undeclared","1215","1185","46730","41980"
"In post","2022","Unknown","London","London","Unknown","14765","14430","42860","36920"
"In post","2022","Unknown","North East (England)","Outside London","Heterosexual / straight","220","190","29540","26820"
"In post","2022","Unknown","North East (England)","Outside London","LGBO","15","10","[c]","[c]"
"In post","2022","Unknown","North East (England)","Outside London","Undeclared","85","75","31810","26700"
"In post","2022","Unknown","North East (England)","Outside London","Unknown","4285","3980","27860","24880"
"In post","2022","Unknown","North West (England)","Outside London","Heterosexual / straight","375","340","31150","27570"
"In post","2022","Unknown","North West (England)","Outside London","LGBO","25","25","[c]","[c]"
"In post","2022","Unknown","North West (England)","Outside London","Undeclared","180","170","32030","28400"
"In post","2022","Unknown","North West (England)","Outside London","Unknown","7975","7560","28970","26470"
"In post","2022","Unknown","Northern Ireland","Outside London","Heterosexual / straight","35","35","32500","30350"
"In post","2022","Unknown","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Outside London","Unknown","765","735","27460","24880"
"In post","2022","Unknown","Overseas","Overseas","Heterosexual / straight","45","45","42260","39350"
"In post","2022","Unknown","Overseas","Overseas","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Overseas","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Overseas","Overseas","Unknown","460","460","49810","50000"
"In post","2022","Unknown","Scotland","Outside London","Heterosexual / straight","265","240","32040","27560"
"In post","2022","Unknown","Scotland","Outside London","LGBO","30","25","[c]","[c]"
"In post","2022","Unknown","Scotland","Outside London","Undeclared","85","75","35670","33220"
"In post","2022","Unknown","Scotland","Outside London","Unknown","10390","9790","31310","27230"
"In post","2022","Unknown","South East (England)","Outside London","Heterosexual / straight","315","290","32260","30400"
"In post","2022","Unknown","South East (England)","Outside London","LGBO","25","25","[c]","[c]"
"In post","2022","Unknown","South East (England)","Outside London","Undeclared","125","120","36910","33520"
"In post","2022","Unknown","South East (England)","Outside London","Unknown","4105","3825","30530","27570"
"In post","2022","Unknown","South West (England)","Outside London","Heterosexual / straight","305","285","31620","28050"
"In post","2022","Unknown","South West (England)","Outside London","LGBO","30","30","[c]","[c]"
"In post","2022","Unknown","South West (England)","Outside London","Undeclared","220","205","38970","37450"
"In post","2022","Unknown","South West (England)","Outside London","Unknown","3835","3635","31800","27540"
"In post","2022","Unknown","Unknown","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","Unknown","2190","2175","37010","32700"
"In post","2022","Unknown","Wales","Outside London","Heterosexual / straight","245","220","31160","26780"
"In post","2022","Unknown","Wales","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Wales","Outside London","Undeclared","70","60","31680","28550"
"In post","2022","Unknown","Wales","Outside London","Unknown","4195","3955","29290","25710"
"In post","2022","Unknown","West Midlands (England)","Outside London","Heterosexual / straight","245","225","32590","27570"
"In post","2022","Unknown","West Midlands (England)","Outside London","LGBO","10","10","[c]","[c]"
