"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Work and Pensions","London","Tower Hamlets","Heterosexual / straight","275","255","36830","31060"
"In post","2022","Department for Work and Pensions","London","Tower Hamlets","LGBO","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","London","Tower Hamlets","Undeclared","25","25","[c]","[c]"
"In post","2022","Department for Work and Pensions","London","Tower Hamlets","Unknown","70","60","32480","31060"
"In post","2022","Department for Work and Pensions","London","Wandsworth","Heterosexual / straight","100","95","30450","31060"
"In post","2022","Department for Work and Pensions","London","Wandsworth","LGBO","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","London","Wandsworth","Undeclared","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","London","Wandsworth","Unknown","40","30","27700","25110"
"In post","2022","Department for Work and Pensions","London","Westminster","Heterosexual / straight","1570","1515","45630","39960"
"In post","2022","Department for Work and Pensions","London","Westminster","LGBO","155","155","46360","40310"
"In post","2022","Department for Work and Pensions","London","Westminster","Undeclared","150","145","44170","39500"
"In post","2022","Department for Work and Pensions","London","Westminster","Unknown","485","465","45340","39960"
"In post","2022","Department for Work and Pensions","North East (England)","Darlington","Heterosexual / straight","55","50","27340","27570"
"In post","2022","Department for Work and Pensions","North East (England)","Darlington","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","North East (England)","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","North East (England)","Darlington","Unknown","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","North East (England)","Durham","Heterosexual / straight","575","495","25610","27570"
"In post","2022","Department for Work and Pensions","North East (England)","Durham","LGBO","25","25","[c]","[c]"
"In post","2022","Department for Work and Pensions","North East (England)","Durham","Undeclared","60","50","24300","21260"
"In post","2022","Department for Work and Pensions","North East (England)","Durham","Unknown","160","130","23530","21260"
"In post","2022","Department for Work and Pensions","North East (England)","Hartlepool and Stockton-on-Tees","Heterosexual / straight","495","440","25980","27570"
"In post","2022","Department for Work and Pensions","North East (England)","Hartlepool and Stockton-on-Tees","LGBO","30","30","25570","27570"
"In post","2022","Department for Work and Pensions","North East (England)","Hartlepool and Stockton-on-Tees","Undeclared","70","60","24740","21260"
"In post","2022","Department for Work and Pensions","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","160","135","24370","21260"
"In post","2022","Department for Work and Pensions","North East (England)","Northumberland","Heterosexual / straight","160","145","27690","27570"
"In post","2022","Department for Work and Pensions","North East (England)","Northumberland","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","North East (England)","Northumberland","Undeclared","15","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","North East (England)","Northumberland","Unknown","30","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","North East (England)","South Teesside","Heterosexual / straight","410","370","25500","27570"
"In post","2022","Department for Work and Pensions","North East (England)","South Teesside","LGBO","20","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","North East (England)","South Teesside","Undeclared","60","55","25120","27570"
"In post","2022","Department for Work and Pensions","North East (England)","South Teesside","Unknown","125","110","24440","23240"
"In post","2022","Department for Work and Pensions","North East (England)","Sunderland","Heterosexual / straight","1275","1110","25780","27570"
"In post","2022","Department for Work and Pensions","North East (England)","Sunderland","LGBO","65","65","26300","27570"
"In post","2022","Department for Work and Pensions","North East (England)","Sunderland","Undeclared","115","95","24740","26120"
"In post","2022","Department for Work and Pensions","North East (England)","Sunderland","Unknown","290","245","25350","27570"
"In post","2022","Department for Work and Pensions","North East (England)","Tyneside","Heterosexual / straight","4190","3820","30460","27570"
"In post","2022","Department for Work and Pensions","North East (England)","Tyneside","LGBO","265","255","28270","27570"
"In post","2022","Department for Work and Pensions","North East (England)","Tyneside","Undeclared","430","390","32020","27570"
"In post","2022","Department for Work and Pensions","North East (England)","Tyneside","Unknown","1130","1000","29630","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Blackburn with Darwen","Heterosexual / straight","225","200","27160","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","Blackburn with Darwen","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","Blackburn with Darwen","Unknown","75","65","25350","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Blackpool","Heterosexual / straight","3605","3330","29970","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Blackpool","LGBO","220","210","27460","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Blackpool","Undeclared","395","360","30100","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Blackpool","Unknown","1085","975","29060","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Cheshire East","Heterosexual / straight","125","115","30180","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Cheshire East","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","Cheshire East","Undeclared","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","Cheshire East","Unknown","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","Cheshire West and Chester","Heterosexual / straight","185","170","25570","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Cheshire West and Chester","LGBO","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","Cheshire West and Chester","Undeclared","20","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","Cheshire West and Chester","Unknown","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","Chorley and West Lancashire","Heterosexual / straight","70","65","28010","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","Chorley and West Lancashire","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","Chorley and West Lancashire","Unknown","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","East Cumbria","Heterosexual / straight","70","60","29870","27570"
"In post","2022","Department for Work and Pensions","North West (England)","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","East Cumbria","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","East Cumbria","Unknown","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","East Lancashire","Heterosexual / straight","225","200","26120","27570"
"In post","2022","Department for Work and Pensions","North West (England)","East Lancashire","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","East Lancashire","Undeclared","20","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","East Lancashire","Unknown","75","70","26510","27570"
"In post","2022","Department for Work and Pensions","North West (England)","East Merseyside","Heterosexual / straight","465","405","26870","27570"
"In post","2022","Department for Work and Pensions","North West (England)","East Merseyside","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","East Merseyside","Undeclared","45","40","24700","26120"
"In post","2022","Department for Work and Pensions","North West (England)","East Merseyside","Unknown","165","140","25780","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Greater Manchester North East","Heterosexual / straight","440","405","27340","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Greater Manchester North East","LGBO","30","30","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","Greater Manchester North East","Undeclared","55","50","25930","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Greater Manchester North East","Unknown","130","110","26070","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Greater Manchester North West","Heterosexual / straight","950","850","25010","25670"
"In post","2022","Department for Work and Pensions","North West (England)","Greater Manchester North West","LGBO","45","40","24510","21260"
"In post","2022","Department for Work and Pensions","North West (England)","Greater Manchester North West","Undeclared","100","90","24020","21260"
"In post","2022","Department for Work and Pensions","North West (England)","Greater Manchester North West","Unknown","335","285","23430","21260"
"In post","2022","Department for Work and Pensions","North West (England)","Greater Manchester South East","Heterosexual / straight","505","460","24630","21260"
"In post","2022","Department for Work and Pensions","North West (England)","Greater Manchester South East","LGBO","40","40","23920","21260"
"In post","2022","Department for Work and Pensions","North West (England)","Greater Manchester South East","Undeclared","70","65","24520","23460"
"In post","2022","Department for Work and Pensions","North West (England)","Greater Manchester South East","Unknown","170","150","23740","21260"
"In post","2022","Department for Work and Pensions","North West (England)","Greater Manchester South West","Heterosexual / straight","385","355","25960","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Greater Manchester South West","LGBO","30","25","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","Greater Manchester South West","Undeclared","70","65","24750","26840"
"In post","2022","Department for Work and Pensions","North West (England)","Greater Manchester South West","Unknown","115","105","24850","24300"
"In post","2022","Department for Work and Pensions","North West (England)","Lancaster and Wyre","Heterosexual / straight","165","155","25280","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Lancaster and Wyre","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","Lancaster and Wyre","Undeclared","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","Lancaster and Wyre","Unknown","50","45","26110","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Liverpool","Heterosexual / straight","585","520","26780","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Liverpool","LGBO","35","30","27150","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Liverpool","Undeclared","60","50","27310","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Liverpool","Unknown","155","130","26990","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Manchester","Heterosexual / straight","1190","1135","34780","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Manchester","LGBO","125","125","32770","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Manchester","Undeclared","155","145","35180","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Manchester","Unknown","355","330","34300","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Mid Lancashire","Heterosexual / straight","1135","1020","24430","21260"
"In post","2022","Department for Work and Pensions","North West (England)","Mid Lancashire","LGBO","50","50","24330","21260"
"In post","2022","Department for Work and Pensions","North West (England)","Mid Lancashire","Undeclared","155","135","23450","21260"
"In post","2022","Department for Work and Pensions","North West (England)","Mid Lancashire","Unknown","460","410","23600","21260"
"In post","2022","Department for Work and Pensions","North West (England)","Sefton","Heterosexual / straight","1400","1310","33630","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Sefton","LGBO","85","85","29140","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Sefton","Undeclared","180","160","34430","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Sefton","Unknown","300","260","29060","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Warrington","Heterosexual / straight","260","225","25040","21260"
"In post","2022","Department for Work and Pensions","North West (England)","Warrington","LGBO","15","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","Warrington","Undeclared","20","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","Warrington","Unknown","85","70","24410","21260"
"In post","2022","Department for Work and Pensions","North West (England)","West Cumbria","Heterosexual / straight","100","90","26620","27570"
"In post","2022","Department for Work and Pensions","North West (England)","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","West Cumbria","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","North West (England)","West Cumbria","Unknown","40","35","26350","27570"
"In post","2022","Department for Work and Pensions","North West (England)","Wirral","Heterosexual / straight","900","785","24700","21260"
"In post","2022","Department for Work and Pensions","North West (England)","Wirral","LGBO","50","50","25400","21260"
"In post","2022","Department for Work and Pensions","North West (England)","Wirral","Undeclared","120","105","24440","21260"
"In post","2022","Department for Work and Pensions","North West (England)","Wirral","Unknown","330","275","23490","21260"
"In post","2022","Department for Work and Pensions","Northern Ireland","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Northern Ireland","Belfast","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Northern Ireland","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","265","240","43090","27570"
"In post","2022","Department for Work and Pensions","Scotland","Aberdeen City and Aberdeenshire","LGBO","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Aberdeen City and Aberdeenshire","Undeclared","45","40","42210","27570"
"In post","2022","Department for Work and Pensions","Scotland","Aberdeen City and Aberdeenshire","Unknown","45","40","35030","27570"
"In post","2022","Department for Work and Pensions","Scotland","Angus and Dundee City","Heterosexual / straight","595","545","24530","21260"
"In post","2022","Department for Work and Pensions","Scotland","Angus and Dundee City","LGBO","45","45","23530","21260"
"In post","2022","Department for Work and Pensions","Scotland","Angus and Dundee City","Undeclared","80","70","23490","21260"
"In post","2022","Department for Work and Pensions","Scotland","Angus and Dundee City","Unknown","170","155","23220","21260"
"In post","2022","Department for Work and Pensions","Scotland","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","35","30","26610","27570"
"In post","2022","Department for Work and Pensions","Scotland","Caithness and Sutherland, and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Caithness and Sutherland, and Ross and Cromarty","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Caithness and Sutherland, and Ross and Cromarty","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","City of Edinburgh","Heterosexual / straight","230","210","29530","27570"
"In post","2022","Department for Work and Pensions","Scotland","City of Edinburgh","LGBO","20","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","City of Edinburgh","Undeclared","35","35","31900","27570"
"In post","2022","Department for Work and Pensions","Scotland","City of Edinburgh","Unknown","40","35","28770","27570"
"In post","2022","Department for Work and Pensions","Scotland","Clackmannanshire and Fife","Heterosexual / straight","250","220","26750","27570"
"In post","2022","Department for Work and Pensions","Scotland","Clackmannanshire and Fife","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Clackmannanshire and Fife","Undeclared","25","25","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Clackmannanshire and Fife","Unknown","45","40","25520","27570"
"In post","2022","Department for Work and Pensions","Scotland","Dumfries and Galloway","Heterosexual / straight","60","50","26710","27570"
"In post","2022","Department for Work and Pensions","Scotland","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Dumfries and Galloway","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","350","315","25680","27570"
"In post","2022","Department for Work and Pensions","Scotland","East Ayrshire and North Ayrshire mainland","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","East Ayrshire and North Ayrshire mainland","Undeclared","35","30","24380","24410"
"In post","2022","Department for Work and Pensions","Scotland","East Ayrshire and North Ayrshire mainland","Unknown","60","45","24170","21260"
"In post","2022","Department for Work and Pensions","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","195","170","25770","27570"
"In post","2022","Department for Work and Pensions","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","10","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","25","25","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","65","50","23640","21260"
"In post","2022","Department for Work and Pensions","Scotland","East Lothian and Midlothian","Heterosexual / straight","55","45","28050","27570"
"In post","2022","Department for Work and Pensions","Scotland","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","East Lothian and Midlothian","Undeclared","10","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","East Lothian and Midlothian","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Falkirk","Heterosexual / straight","770","665","25260","21260"
"In post","2022","Department for Work and Pensions","Scotland","Falkirk","LGBO","35","35","25690","27570"
"In post","2022","Department for Work and Pensions","Scotland","Falkirk","Undeclared","60","55","26150","27570"
"In post","2022","Department for Work and Pensions","Scotland","Falkirk","Unknown","230","185","24070","21260"
"In post","2022","Department for Work and Pensions","Scotland","Glasgow City","Heterosexual / straight","1770","1590","25840","27570"
"In post","2022","Department for Work and Pensions","Scotland","Glasgow City","LGBO","120","120","26550","27570"
"In post","2022","Department for Work and Pensions","Scotland","Glasgow City","Undeclared","270","240","25120","25640"
"In post","2022","Department for Work and Pensions","Scotland","Glasgow City","Unknown","510","440","25030","26120"
"In post","2022","Department for Work and Pensions","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","245","210","25660","27570"
"In post","2022","Department for Work and Pensions","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","50","40","24420","23690"
"In post","2022","Department for Work and Pensions","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","75","65","24490","26120"
"In post","2022","Department for Work and Pensions","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","180","160","27000","27570"
"In post","2022","Department for Work and Pensions","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","35","35","26900","27570"
"In post","2022","Department for Work and Pensions","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","45","40","27560","27570"
"In post","2022","Department for Work and Pensions","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Na h-Eileanan Siar","Heterosexual / straight","75","70","23660","21260"
"In post","2022","Department for Work and Pensions","Scotland","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Na h-Eileanan Siar","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Na h-Eileanan Siar","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","North Lanarkshire","Heterosexual / straight","525","460","24960","21260"
"In post","2022","Department for Work and Pensions","Scotland","North Lanarkshire","LGBO","20","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","North Lanarkshire","Undeclared","75","60","23580","21260"
"In post","2022","Department for Work and Pensions","Scotland","North Lanarkshire","Unknown","145","115","22680","21260"
"In post","2022","Department for Work and Pensions","Scotland","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Perth and Kinross, and Stirling","Heterosexual / straight","105","95","28200","27570"
"In post","2022","Department for Work and Pensions","Scotland","Perth and Kinross, and Stirling","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Perth and Kinross, and Stirling","Undeclared","15","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Perth and Kinross, and Stirling","Unknown","20","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Scottish Borders","Heterosexual / straight","40","40","27610","27570"
"In post","2022","Department for Work and Pensions","Scotland","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Scottish Borders","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Scottish Borders","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Shetland Islands","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","South Ayrshire","Heterosexual / straight","100","95","27300","27570"
"In post","2022","Department for Work and Pensions","Scotland","South Ayrshire","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","South Ayrshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","South Ayrshire","Unknown","20","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","South Lanarkshire","Heterosexual / straight","145","130","27590","27570"
"In post","2022","Department for Work and Pensions","Scotland","South Lanarkshire","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","South Lanarkshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","South Lanarkshire","Unknown","35","25","27540","27570"
"In post","2022","Department for Work and Pensions","Scotland","West Lothian","Heterosexual / straight","100","90","27800","27570"
"In post","2022","Department for Work and Pensions","Scotland","West Lothian","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","West Lothian","Undeclared","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","Scotland","West Lothian","Unknown","30","30","25080","27570"
"In post","2022","Department for Work and Pensions","South East (England)","Berkshire","Heterosexual / straight","315","290","29590","29290"
"In post","2022","Department for Work and Pensions","South East (England)","Berkshire","LGBO","20","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","Berkshire","Undeclared","40","35","29150","29290"
"In post","2022","Department for Work and Pensions","South East (England)","Berkshire","Unknown","75","65","30430","29290"
"In post","2022","Department for Work and Pensions","South East (England)","Brighton and Hove","Heterosexual / straight","150","135","28450","27570"
"In post","2022","Department for Work and Pensions","South East (England)","Brighton and Hove","LGBO","50","45","27460","27570"
"In post","2022","Department for Work and Pensions","South East (England)","Brighton and Hove","Undeclared","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","Brighton and Hove","Unknown","40","35","28520","27570"
"In post","2022","Department for Work and Pensions","South East (England)","Buckinghamshire","Heterosexual / straight","130","120","28090","27570"
"In post","2022","Department for Work and Pensions","South East (England)","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","Buckinghamshire","Undeclared","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","Buckinghamshire","Unknown","20","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","Central Hampshire","Heterosexual / straight","85","75","27270","27570"
"In post","2022","Department for Work and Pensions","South East (England)","Central Hampshire","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","Central Hampshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","Central Hampshire","Unknown","20","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","East Kent","Heterosexual / straight","695","650","28410","29290"
"In post","2022","Department for Work and Pensions","South East (England)","East Kent","LGBO","60","55","27810","29290"
"In post","2022","Department for Work and Pensions","South East (England)","East Kent","Undeclared","90","85","27850","29290"
"In post","2022","Department for Work and Pensions","South East (England)","East Kent","Unknown","155","140","27530","25110"
"In post","2022","Department for Work and Pensions","South East (England)","East Surrey","Heterosexual / straight","95","90","32470","29290"
"In post","2022","Department for Work and Pensions","South East (England)","East Surrey","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","East Surrey","Undeclared","20","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","East Surrey","Unknown","25","25","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","East Sussex CC","Heterosexual / straight","815","720","25110","26120"
"In post","2022","Department for Work and Pensions","South East (England)","East Sussex CC","LGBO","55","50","24800","21260"
"In post","2022","Department for Work and Pensions","South East (England)","East Sussex CC","Undeclared","110","95","25730","27570"
"In post","2022","Department for Work and Pensions","South East (England)","East Sussex CC","Unknown","190","160","25150","26120"
"In post","2022","Department for Work and Pensions","South East (England)","Isle of Wight","Heterosexual / straight","175","155","25410","27570"
"In post","2022","Department for Work and Pensions","South East (England)","Isle of Wight","LGBO","20","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","Isle of Wight","Undeclared","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","Isle of Wight","Unknown","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","Kent Thames Gateway","Heterosexual / straight","200","185","29840","29290"
"In post","2022","Department for Work and Pensions","South East (England)","Kent Thames Gateway","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","Kent Thames Gateway","Undeclared","20","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","Kent Thames Gateway","Unknown","45","35","28350","29290"
"In post","2022","Department for Work and Pensions","South East (England)","Medway","Heterosexual / straight","160","145","30100","29290"
"In post","2022","Department for Work and Pensions","South East (England)","Medway","LGBO","10","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","Medway","Undeclared","20","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","Medway","Unknown","45","40","30290","29290"
"In post","2022","Department for Work and Pensions","South East (England)","Mid Kent","Heterosexual / straight","135","130","30740","29290"
"In post","2022","Department for Work and Pensions","South East (England)","Mid Kent","LGBO","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","Mid Kent","Undeclared","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","Mid Kent","Unknown","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","Milton Keynes","Heterosexual / straight","150","135","27410","27570"
"In post","2022","Department for Work and Pensions","South East (England)","Milton Keynes","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","Milton Keynes","Undeclared","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","Milton Keynes","Unknown","35","30","26710","27570"
"In post","2022","Department for Work and Pensions","South East (England)","North Hampshire","Heterosexual / straight","130","115","30000","27570"
"In post","2022","Department for Work and Pensions","South East (England)","North Hampshire","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","North Hampshire","Undeclared","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","North Hampshire","Unknown","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","South East (England)","Oxfordshire CC","Heterosexual / straight","175","160","27920","27570"
