"Status","Year","Disability","Function_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","No function","Merseyside","LGBO","100","95","27660","27570"
"In post","2022","Declared disabled","No function","Merseyside","Undeclared","125","110","27070","26820"
"In post","2022","Declared disabled","No function","Merseyside","Unknown","135","110","25590","22600"
"In post","2022","Declared disabled","No function","North Eastern Scotland","Heterosexual / straight","60","55","31250","27570"
"In post","2022","Declared disabled","No function","North Eastern Scotland","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","No function","North Eastern Scotland","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","No function","North Eastern Scotland","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","No function","North Yorkshire","Heterosexual / straight","160","145","32050","28200"
"In post","2022","Declared disabled","No function","North Yorkshire","LGBO","35","35","29300","27880"
"In post","2022","Declared disabled","No function","North Yorkshire","Undeclared","30","25","[c]","[c]"
"In post","2022","Declared disabled","No function","North Yorkshire","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","No function","Northern Ireland","Heterosexual / straight","125","115","30270","28920"
"In post","2022","Declared disabled","No function","Northern Ireland","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","No function","Northern Ireland","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","No function","Northern Ireland","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","No function","Northumberland, and Tyne and Wear","Heterosexual / straight","1265","1090","25620","22080"
"In post","2022","Declared disabled","No function","Northumberland, and Tyne and Wear","LGBO","125","115","26020","23170"
"In post","2022","Declared disabled","No function","Northumberland, and Tyne and Wear","Undeclared","130","110","26180","22080"
"In post","2022","Declared disabled","No function","Northumberland, and Tyne and Wear","Unknown","145","115","24240","22080"
"In post","2022","Declared disabled","No function","Outer London - East and North East","Heterosexual / straight","315","290","30880","31060"
"In post","2022","Declared disabled","No function","Outer London - East and North East","LGBO","30","30","31740","31060"
"In post","2022","Declared disabled","No function","Outer London - East and North East","Undeclared","45","45","31710","31060"
"In post","2022","Declared disabled","No function","Outer London - East and North East","Unknown","30","25","32150","31060"
"In post","2022","Declared disabled","No function","Outer London - South","Heterosexual / straight","345","325","35800","31060"
"In post","2022","Declared disabled","No function","Outer London - South","LGBO","25","25","[c]","[c]"
"In post","2022","Declared disabled","No function","Outer London - South","Undeclared","40","40","34570","31470"
"In post","2022","Declared disabled","No function","Outer London - South","Unknown","30","30","32180","31060"
"In post","2022","Declared disabled","No function","Outer London - West and North West","Heterosexual / straight","370","345","32650","31060"
"In post","2022","Declared disabled","No function","Outer London - West and North West","LGBO","40","40","34850","32330"
"In post","2022","Declared disabled","No function","Outer London - West and North West","Undeclared","55","50","31790","31060"
"In post","2022","Declared disabled","No function","Outer London - West and North West","Unknown","40","35","28860","28940"
"In post","2022","Declared disabled","No function","Overseas","Heterosexual / straight","95","95","49130","39280"
"In post","2022","Declared disabled","No function","Overseas","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","No function","Overseas","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","No function","Overseas","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","No function","Shropshire and Staffordshire","Heterosexual / straight","650","585","28000","27570"
"In post","2022","Declared disabled","No function","Shropshire and Staffordshire","LGBO","65","60","27080","25120"
"In post","2022","Declared disabled","No function","Shropshire and Staffordshire","Undeclared","85","75","29200","27570"
"In post","2022","Declared disabled","No function","Shropshire and Staffordshire","Unknown","35","35","28000","27570"
"In post","2022","Declared disabled","No function","South Yorkshire","Heterosexual / straight","565","500","28930","27570"
"In post","2022","Declared disabled","No function","South Yorkshire","LGBO","55","50","29760","27570"
"In post","2022","Declared disabled","No function","South Yorkshire","Undeclared","75","65","29220","27570"
"In post","2022","Declared disabled","No function","South Yorkshire","Unknown","40","35","28230","27570"
"In post","2022","Declared disabled","No function","Southern Scotland","Heterosexual / straight","200","170","26340","26820"
"In post","2022","Declared disabled","No function","Southern Scotland","LGBO","25","20","[c]","[c]"
"In post","2022","Declared disabled","No function","Southern Scotland","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","No function","Southern Scotland","Unknown","30","25","[c]","[c]"
"In post","2022","Declared disabled","No function","Surrey, East and West Sussex","Heterosexual / straight","565","515","28690","27570"
"In post","2022","Declared disabled","No function","Surrey, East and West Sussex","LGBO","80","75","28380","27570"
"In post","2022","Declared disabled","No function","Surrey, East and West Sussex","Undeclared","80","70","28820","27570"
"In post","2022","Declared disabled","No function","Surrey, East and West Sussex","Unknown","40","35","26680","26790"
"In post","2022","Declared disabled","No function","Tees Valley and Durham","Heterosexual / straight","760","680","28400","27570"
"In post","2022","Declared disabled","No function","Tees Valley and Durham","LGBO","55","50","28530","27570"
"In post","2022","Declared disabled","No function","Tees Valley and Durham","Undeclared","80","70","26930","27330"
"In post","2022","Declared disabled","No function","Tees Valley and Durham","Unknown","70","60","25080","22600"
"In post","2022","Declared disabled","No function","Unknown","Heterosexual / straight","60","55","30020","27570"
"In post","2022","Declared disabled","No function","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","No function","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","West Central Scotland","Heterosexual / straight","650","575","26880","26780"
"In post","2022","Declared disabled","No function","West Central Scotland","LGBO","85","85","26500","23700"
"In post","2022","Declared disabled","No function","West Central Scotland","Undeclared","100","85","26300","26590"
"In post","2022","Declared disabled","No function","West Central Scotland","Unknown","110","95","29380","27570"
"In post","2022","Declared disabled","No function","West Midlands","Heterosexual / straight","1310","1185","29030","27570"
"In post","2022","Declared disabled","No function","West Midlands","LGBO","140","130","29150","27570"
"In post","2022","Declared disabled","No function","West Midlands","Undeclared","165","145","28350","27570"
"In post","2022","Declared disabled","No function","West Midlands","Unknown","150","125","26660","26120"
"In post","2022","Declared disabled","No function","West Wales and The Valleys","Heterosexual / straight","1065","930","25380","22600"
"In post","2022","Declared disabled","No function","West Wales and The Valleys","LGBO","95","90","25710","26130"
"In post","2022","Declared disabled","No function","West Wales and The Valleys","Undeclared","290","235","23350","21840"
"In post","2022","Declared disabled","No function","West Wales and The Valleys","Unknown","70","60","24380","24250"
"In post","2022","Declared disabled","No function","West Yorkshire","Heterosexual / straight","925","835","29880","27570"
"In post","2022","Declared disabled","No function","West Yorkshire","LGBO","100","95","29670","27570"
"In post","2022","Declared disabled","No function","West Yorkshire","Undeclared","95","85","30750","27570"
"In post","2022","Declared disabled","No function","West Yorkshire","Unknown","50","40","26550","26310"
"In post","2022","Declared disabled","Project Delivery","Bedfordshire and Hertfordshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Cumbria","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Cumbria","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Derbyshire and Nottinghamshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Derbyshire and Nottinghamshire","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Devon","Heterosexual / straight","35","30","35090","34290"
"In post","2022","Declared disabled","Project Delivery","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Devon","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Dorset and Somerset","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Dorset and Somerset","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","East Anglia","Heterosexual / straight","30","30","36490","34170"
"In post","2022","Declared disabled","Project Delivery","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","East Anglia","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","East Wales","Heterosexual / straight","35","35","45600","40350"
"In post","2022","Declared disabled","Project Delivery","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Eastern Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Essex","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Essex","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","730","700","37610","35630"
"In post","2022","Declared disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","70","65","32380","29650"
"In post","2022","Declared disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","115","110","40260","40580"
"In post","2022","Declared disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","40","40","37980","35720"
"In post","2022","Declared disabled","Project Delivery","Greater Manchester","Heterosexual / straight","40","40","40920","40520"
"In post","2022","Declared disabled","Project Delivery","Greater Manchester","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Hampshire and Isle of Wight","Heterosexual / straight","115","105","32740","33000"
"In post","2022","Declared disabled","Project Delivery","Hampshire and Isle of Wight","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Hampshire and Isle of Wight","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Hampshire and Isle of Wight","Unknown","15","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Inner London - East","Heterosexual / straight","85","80","45180","38020"
"In post","2022","Declared disabled","Project Delivery","Inner London - East","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Inner London - East","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Inner London - East","Unknown","15","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Inner London - West","Heterosexual / straight","200","195","49460","46140"
"In post","2022","Declared disabled","Project Delivery","Inner London - West","LGBO","35","35","47020","38600"
"In post","2022","Declared disabled","Project Delivery","Inner London - West","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Inner London - West","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Lancashire","Heterosexual / straight","75","70","32230","31700"
"In post","2022","Declared disabled","Project Delivery","Lancashire","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Lancashire","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Lancashire","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Lincolnshire","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Merseyside","Heterosexual / straight","50","50","42950","40350"
"In post","2022","Declared disabled","Project Delivery","Merseyside","LGBO","10","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Merseyside","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Merseyside","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","North Yorkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Northern Ireland","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Northumberland, and Tyne and Wear","Heterosexual / straight","100","95","39050","34800"
"In post","2022","Declared disabled","Project Delivery","Northumberland, and Tyne and Wear","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Northumberland, and Tyne and Wear","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Northumberland, and Tyne and Wear","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Outer London - South","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Outer London - South","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Overseas","Heterosexual / straight","40","40","56290","55620"
"In post","2022","Declared disabled","Project Delivery","Overseas","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Shropshire and Staffordshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","South Yorkshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Southern Scotland","Heterosexual / straight","50","45","36300","33930"
"In post","2022","Declared disabled","Project Delivery","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Surrey, East and West Sussex","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","West Central Scotland","Heterosexual / straight","30","30","37730","36330"
"In post","2022","Declared disabled","Project Delivery","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","West Midlands","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","West Wales and The Valleys","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","West Wales and The Valleys","Undeclared","10","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","West Yorkshire","Heterosexual / straight","50","45","43270","38830"
"In post","2022","Declared disabled","Project Delivery","West Yorkshire","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Bedfordshire and Hertfordshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Property","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Declared disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Cheshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Property","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Derbyshire and Nottinghamshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Declared disabled","Property","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Derbyshire and Nottinghamshire","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Property","Devon","Heterosexual / straight","40","40","28780","22130"
"In post","2022","Declared disabled","Property","Devon","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Property","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
