"Status","Year","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Communications","Inner London - West","Female","1135","1095","46670","43750"
"In post","2022","Communications","Inner London - West","Male","750","745","47510","43300"
"In post","2022","Communications","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lancashire","Female","20","20","[c]","[c]"
"In post","2022","Communications","Lancashire","Male","10","10","[c]","[c]"
"In post","2022","Communications","Leicestershire, Rutland and Northamptonshire","Female","5","5","[c]","[c]"
"In post","2022","Communications","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lincolnshire","Female","10","10","[c]","[c]"
"In post","2022","Communications","Lincolnshire","Male","10","10","[c]","[c]"
"In post","2022","Communications","Merseyside","Female","45","45","41090","39330"
"In post","2022","Communications","Merseyside","Male","35","35","39920","37910"
"In post","2022","Communications","North Yorkshire","Female","10","10","[c]","[c]"
"In post","2022","Communications","North Yorkshire","Male","15","15","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Female","20","20","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2022","Communications","Northumberland, and Tyne and Wear","Female","40","35","36780","33370"
"In post","2022","Communications","Northumberland, and Tyne and Wear","Male","30","30","[c]","[c]"
"In post","2022","Communications","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - South","Female","20","20","[c]","[c]"
"In post","2022","Communications","Outer London - South","Male","20","20","[c]","[c]"
"In post","2022","Communications","Outer London - West and North West","Female","20","20","[c]","[c]"
"In post","2022","Communications","Outer London - West and North West","Male","20","20","[c]","[c]"
"In post","2022","Communications","Overseas","Female","5","5","[c]","[c]"
"In post","2022","Communications","Overseas","Male","5","5","[c]","[c]"
"In post","2022","Communications","Shropshire and Staffordshire","Female","35","30","37110","35280"
"In post","2022","Communications","Shropshire and Staffordshire","Male","20","20","[c]","[c]"
"In post","2022","Communications","South Yorkshire","Female","25","25","[c]","[c]"
"In post","2022","Communications","South Yorkshire","Male","25","25","[c]","[c]"
"In post","2022","Communications","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Surrey, East and West Sussex","Female","10","10","[c]","[c]"
"In post","2022","Communications","Surrey, East and West Sussex","Male","10","10","[c]","[c]"
"In post","2022","Communications","Tees Valley and Durham","Female","25","25","[c]","[c]"
"In post","2022","Communications","Tees Valley and Durham","Male","10","10","[c]","[c]"
"In post","2022","Communications","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Central Scotland","Female","15","15","[c]","[c]"
"In post","2022","Communications","West Central Scotland","Male","15","15","[c]","[c]"
"In post","2022","Communications","West Midlands","Female","65","60","42890","39670"
"In post","2022","Communications","West Midlands","Male","30","30","[c]","[c]"
"In post","2022","Communications","West Wales and The Valleys","Female","70","60","32090","30450"
"In post","2022","Communications","West Wales and The Valleys","Male","40","35","33090","29430"
"In post","2022","Communications","West Yorkshire","Female","60","60","47270","49530"
"In post","2022","Communications","West Yorkshire","Male","30","30","49310","49860"
"In post","2022","Corporate Finance","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Dorset and Somerset","Female","5","5","[c]","[c]"
"In post","2022","Corporate Finance","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Female","20","20","[c]","[c]"
"In post","2022","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","10","[c]","[c]"
"In post","2022","Corporate Finance","Hampshire and Isle of Wight","Female","15","15","[c]","[c]"
"In post","2022","Corporate Finance","Hampshire and Isle of Wight","Male","10","10","[c]","[c]"
"In post","2022","Corporate Finance","Inner London - East","Female","10","10","[c]","[c]"
"In post","2022","Corporate Finance","Inner London - East","Male","10","10","[c]","[c]"
"In post","2022","Corporate Finance","Inner London - West","Female","10","10","[c]","[c]"
"In post","2022","Corporate Finance","Inner London - West","Male","25","20","[c]","[c]"
"In post","2022","Corporate Finance","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","West Central Scotland","Female","10","10","[c]","[c]"
"In post","2022","Corporate Finance","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","West Midlands","Female","5","5","[c]","[c]"
"In post","2022","Corporate Finance","West Midlands","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Bedfordshire and Hertfordshire","Female","60","55","29110","29290"
"In post","2022","Counter Fraud","Bedfordshire and Hertfordshire","Male","50","50","32920","30030"
"In post","2022","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Female","70","60","27970","29090"
"In post","2022","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Male","25","20","[c]","[c]"
"In post","2022","Counter Fraud","Cheshire","Female","20","15","[c]","[c]"
"In post","2022","Counter Fraud","Cheshire","Male","10","5","[c]","[c]"
"In post","2022","Counter Fraud","Cornwall and Isles of Scilly","Female","35","35","28610","27570"
"In post","2022","Counter Fraud","Cornwall and Isles of Scilly","Male","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Cumbria","Female","15","10","[c]","[c]"
"In post","2022","Counter Fraud","Cumbria","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Derbyshire and Nottinghamshire","Female","115","95","27280","27570"
"In post","2022","Counter Fraud","Derbyshire and Nottinghamshire","Male","100","90","29440","27570"
"In post","2022","Counter Fraud","Devon","Female","55","45","27110","27570"
"In post","2022","Counter Fraud","Devon","Male","45","40","28990","27570"
"In post","2022","Counter Fraud","Dorset and Somerset","Female","60","55","27690","27570"
"In post","2022","Counter Fraud","Dorset and Somerset","Male","30","25","[c]","[c]"
"In post","2022","Counter Fraud","East Anglia","Female","60","55","26900","27570"
"In post","2022","Counter Fraud","East Anglia","Male","50","45","28960","27570"
"In post","2022","Counter Fraud","East Wales","Female","130","110","25480","24500"
"In post","2022","Counter Fraud","East Wales","Male","90","85","27300","25000"
"In post","2022","Counter Fraud","East Yorkshire and Northern Lincolnshire","Female","40","35","27950","27570"
"In post","2022","Counter Fraud","East Yorkshire and Northern Lincolnshire","Male","45","40","28230","27570"
"In post","2022","Counter Fraud","Eastern Scotland","Female","95","80","26700","27570"
"In post","2022","Counter Fraud","Eastern Scotland","Male","60","55","27100","27570"
"In post","2022","Counter Fraud","Essex","Female","70","65","30220","29290"
"In post","2022","Counter Fraud","Essex","Male","40","35","34290","31880"
"In post","2022","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Female","70","60","27730","27570"
"In post","2022","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Male","50","45","28200","27570"
"In post","2022","Counter Fraud","Greater Manchester","Female","125","110","29800","27570"
"In post","2022","Counter Fraud","Greater Manchester","Male","125","115","31530","27570"
"In post","2022","Counter Fraud","Hampshire and Isle of Wight","Female","75","60","28290","27570"
"In post","2022","Counter Fraud","Hampshire and Isle of Wight","Male","30","30","29090","27570"
"In post","2022","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Female","35","30","28610","27570"
"In post","2022","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Male","25","20","[c]","[c]"
"In post","2022","Counter Fraud","Highlands and Islands","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Inner London - East","Female","80","75","31100","31060"
"In post","2022","Counter Fraud","Inner London - East","Male","75","75","33150","31880"
"In post","2022","Counter Fraud","Inner London - West","Female","175","160","39680","33100"
"In post","2022","Counter Fraud","Inner London - West","Male","205","200","46560","40270"
"In post","2022","Counter Fraud","Kent","Female","185","165","27960","25110"
"In post","2022","Counter Fraud","Kent","Male","95","95","27920","25110"
"In post","2022","Counter Fraud","Lancashire","Female","90","80","28250","27570"
"In post","2022","Counter Fraud","Lancashire","Male","70","70","29560","27570"
"In post","2022","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Female","55","50","27740","27570"
"In post","2022","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Male","25","25","[c]","[c]"
"In post","2022","Counter Fraud","Lincolnshire","Female","15","10","[c]","[c]"
"In post","2022","Counter Fraud","Lincolnshire","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Merseyside","Female","150","135","27780","27570"
"In post","2022","Counter Fraud","Merseyside","Male","100","100","29670","27570"
"In post","2022","Counter Fraud","North Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","North Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","North Yorkshire","Female","30","25","29390","27570"
"In post","2022","Counter Fraud","North Yorkshire","Male","40","40","31080","30810"
"In post","2022","Counter Fraud","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Northumberland, and Tyne and Wear","Female","210","190","28050","27570"
"In post","2022","Counter Fraud","Northumberland, and Tyne and Wear","Male","125","120","28970","27570"
"In post","2022","Counter Fraud","Outer London - East and North East","Female","325","275","27780","25110"
"In post","2022","Counter Fraud","Outer London - East and North East","Male","185","180","29230","30020"
"In post","2022","Counter Fraud","Outer London - South","Female","50","45","32510","31880"
"In post","2022","Counter Fraud","Outer London - South","Male","35","35","35940","34730"
"In post","2022","Counter Fraud","Outer London - West and North West","Female","80","70","31720","31130"
"In post","2022","Counter Fraud","Outer London - West and North West","Male","50","50","33910","31880"
"In post","2022","Counter Fraud","Shropshire and Staffordshire","Female","60","50","27930","27570"
"In post","2022","Counter Fraud","Shropshire and Staffordshire","Male","40","35","28660","27570"
"In post","2022","Counter Fraud","South Yorkshire","Female","90","80","28380","27570"
"In post","2022","Counter Fraud","South Yorkshire","Male","45","40","28190","27570"
"In post","2022","Counter Fraud","Southern Scotland","Female","145","125","23680","21260"
"In post","2022","Counter Fraud","Southern Scotland","Male","65","65","24070","21260"
"In post","2022","Counter Fraud","Surrey, East and West Sussex","Female","95","85","28730","27570"
"In post","2022","Counter Fraud","Surrey, East and West Sussex","Male","75","70","29700","28490"
"In post","2022","Counter Fraud","Tees Valley and Durham","Female","145","120","24980","25560"
"In post","2022","Counter Fraud","Tees Valley and Durham","Male","70","65","25560","25840"
"In post","2022","Counter Fraud","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Central Scotland","Female","210","190","26950","27570"
"In post","2022","Counter Fraud","West Central Scotland","Male","145","130","27010","27570"
"In post","2022","Counter Fraud","West Midlands","Female","240","210","28300","27570"
"In post","2022","Counter Fraud","West Midlands","Male","145","135","29510","27570"
"In post","2022","Counter Fraud","West Wales and The Valleys","Female","190","165","26590","27570"
"In post","2022","Counter Fraud","West Wales and The Valleys","Male","170","160","27810","27570"
"In post","2022","Counter Fraud","West Yorkshire","Female","135","115","29650","27570"
"In post","2022","Counter Fraud","West Yorkshire","Male","90","85","30570","27570"
"In post","2022","Digital, Data and Technology","Bedfordshire and Hertfordshire","Female","35","35","37250","34710"
"In post","2022","Digital, Data and Technology","Bedfordshire and Hertfordshire","Male","110","110","37120","36300"
"In post","2022","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Female","95","90","42180","36980"
"In post","2022","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Male","180","180","41350","38610"
"In post","2022","Digital, Data and Technology","Cheshire","Female","90","85","40120","36740"
"In post","2022","Digital, Data and Technology","Cheshire","Male","130","130","39750","39270"
"In post","2022","Digital, Data and Technology","Cornwall and Isles of Scilly","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data and Technology","Cornwall and Isles of Scilly","Male","15","15","[c]","[c]"
"In post","2022","Digital, Data and Technology","Cumbria","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data and Technology","Cumbria","Male","15","15","[c]","[c]"
"In post","2022","Digital, Data and Technology","Derbyshire and Nottinghamshire","Female","100","95","39970","36500"
"In post","2022","Digital, Data and Technology","Derbyshire and Nottinghamshire","Male","145","145","38430","33840"
"In post","2022","Digital, Data and Technology","Devon","Female","280","260","35860","36200"
"In post","2022","Digital, Data and Technology","Devon","Male","685","670","37830","37330"
"In post","2022","Digital, Data and Technology","Dorset and Somerset","Female","60","55","35780","33290"
"In post","2022","Digital, Data and Technology","Dorset and Somerset","Male","215","215","38690","36460"
"In post","2022","Digital, Data and Technology","East Anglia","Female","90","80","34200","30820"
"In post","2022","Digital, Data and Technology","East Anglia","Male","190","185","35180","33300"
"In post","2022","Digital, Data and Technology","East Wales","Female","390","370","40750","38000"
"In post","2022","Digital, Data and Technology","East Wales","Male","785","775","41530","38160"
"In post","2022","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Female","15","15","[c]","[c]"
"In post","2022","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data and Technology","Eastern Scotland","Female","100","95","38440","37250"
"In post","2022","Digital, Data and Technology","Eastern Scotland","Male","215","215","38900","35000"
"In post","2022","Digital, Data and Technology","Essex","Female","65","60","39570","40180"
"In post","2022","Digital, Data and Technology","Essex","Male","185","175","37430","35140"
"In post","2022","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Female","560","530","37650","33690"
"In post","2022","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Male","960","945","40490","38740"
"In post","2022","Digital, Data and Technology","Greater Manchester","Female","395","385","41580","36950"
"In post","2022","Digital, Data and Technology","Greater Manchester","Male","810","800","44420","40150"
"In post","2022","Digital, Data and Technology","Hampshire and Isle of Wight","Female","195","190","35420","33070"
"In post","2022","Digital, Data and Technology","Hampshire and Isle of Wight","Male","360","355","38240","36040"
"In post","2022","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Female","60","55","30240","26350"
"In post","2022","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Male","75","75","31190","27570"
"In post","2022","Digital, Data and Technology","Highlands and Islands","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data and Technology","Highlands and Islands","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data and Technology","Inner London - East","Female","310","305","48770","42320"
"In post","2022","Digital, Data and Technology","Inner London - East","Male","455","450","51260","46570"
"In post","2022","Digital, Data and Technology","Inner London - West","Female","800","775","48270","45000"
"In post","2022","Digital, Data and Technology","Inner London - West","Male","1300","1290","50760","47340"
"In post","2022","Digital, Data and Technology","Kent","Female","10","10","[c]","[c]"
"In post","2022","Digital, Data and Technology","Kent","Male","20","20","[c]","[c]"
"In post","2022","Digital, Data and Technology","Lancashire","Female","385","360","38990","35310"
"In post","2022","Digital, Data and Technology","Lancashire","Male","540","530","44160","40180"
"In post","2022","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Female","35","35","34880","35900"
"In post","2022","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Male","55","55","36990","33300"
"In post","2022","Digital, Data and Technology","Lincolnshire","Female","15","15","[c]","[c]"
"In post","2022","Digital, Data and Technology","Lincolnshire","Male","40","40","30670","27570"
"In post","2022","Digital, Data and Technology","Merseyside","Female","195","180","36670","33300"
"In post","2022","Digital, Data and Technology","Merseyside","Male","375","370","38580","34380"
"In post","2022","Digital, Data and Technology","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","North Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data and Technology","North Yorkshire","Female","65","60","37770","35900"
"In post","2022","Digital, Data and Technology","North Yorkshire","Male","105","100","40050","38180"
"In post","2022","Digital, Data and Technology","Northern Ireland","Female","20","20","[c]","[c]"
"In post","2022","Digital, Data and Technology","Northern Ireland","Male","35","35","35820","33370"
"In post","2022","Digital, Data and Technology","Northumberland, and Tyne and Wear","Female","655","610","40730","36870"
"In post","2022","Digital, Data and Technology","Northumberland, and Tyne and Wear","Male","1335","1310","43070","40170"
"In post","2022","Digital, Data and Technology","Outer London - East and North East","Female","10","10","[c]","[c]"
"In post","2022","Digital, Data and Technology","Outer London - East and North East","Male","20","20","[c]","[c]"
"In post","2022","Digital, Data and Technology","Outer London - South","Female","325","315","48460","44080"
"In post","2022","Digital, Data and Technology","Outer London - South","Male","505","500","51870","47100"
"In post","2022","Digital, Data and Technology","Outer London - West and North West","Female","95","90","41990","39110"
"In post","2022","Digital, Data and Technology","Outer London - West and North West","Male","240","235","42960","41660"
"In post","2022","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Overseas","Male","35","35","33140","33300"
"In post","2022","Digital, Data and Technology","Shropshire and Staffordshire","Female","180","170","39940","36050"
"In post","2022","Digital, Data and Technology","Shropshire and Staffordshire","Male","230","230","43720","40520"
"In post","2022","Digital, Data and Technology","South Yorkshire","Female","240","230","43620","40570"
"In post","2022","Digital, Data and Technology","South Yorkshire","Male","415","410","44560","41970"
"In post","2022","Digital, Data and Technology","Southern Scotland","Female","65","60","40530","38850"
"In post","2022","Digital, Data and Technology","Southern Scotland","Male","145","145","41640","38500"
"In post","2022","Digital, Data and Technology","Surrey, East and West Sussex","Female","85","80","38950","34280"
