"Status","Year","Disability","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Operational Research","Male","50","50","44730","41320"
"In post","2022","Declared disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other","Female","1995","1800","27890","26820"
"In post","2022","Declared disabled","Other","Male","1330","1275","29200","27040"
"In post","2022","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Planning","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectors","Male","10","5","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Policy","Female","1805","1720","44400","40050"
"In post","2022","Declared disabled","Policy","Male","1290","1270","46130","40740"
"In post","2022","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Female","890","830","39870","36970"
"In post","2022","Declared disabled","Project Delivery","Male","625","605","42330","40180"
"In post","2022","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Female","280","260","36850","33300"
"In post","2022","Declared disabled","Property","Male","320","310","37530","33310"
"In post","2022","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","Female","105","105","32910","29750"
"In post","2022","Declared disabled","Psychology","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","Female","355","330","35290","32330"
"In post","2022","Declared disabled","Science and Engineering","Male","660","640","37590","37220"
"In post","2022","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Female","195","185","32240","29060"
"In post","2022","Declared disabled","Security","Male","510","495","32770","31230"
"In post","2022","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","Female","90","85","41680","38340"
"In post","2022","Declared disabled","Social Research","Male","35","35","38570","38340"
"In post","2022","Declared disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","Female","120","115","42950","38670"
"In post","2022","Declared disabled","Statistics","Male","125","120","41950","38340"
"In post","2022","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Tax","Female","820","755","35960","33370"
"In post","2022","Declared disabled","Tax","Male","745","710","37140","33370"
"In post","2022","Declared disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Female","1470","1395","39080","34550"
"In post","2022","Declared disabled","Unknown","Male","1110","1090","40550","34550"
"In post","2022","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Female","2210","2090","38590","36050"
"In post","2022","Declared non-disabled","Commercial","Male","1785","1755","42080","38800"
"In post","2022","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Female","1575","1485","42580","39580"
"In post","2022","Declared non-disabled","Communications","Male","1055","1045","43000","39580"
"In post","2022","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Corporate Finance","Female","65","65","42490","38590"
"In post","2022","Declared non-disabled","Corporate Finance","Male","55","55","57180","48090"
"In post","2022","Declared non-disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","Female","2950","2575","28120","27570"
"In post","2022","Declared non-disabled","Counter Fraud","Male","1990","1875","30530","27570"
"In post","2022","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data and Technology","Female","4660","4425","41120","37930"
"In post","2022","Declared non-disabled","Digital, Data and Technology","Male","8340","8215","43170","40060"
"In post","2022","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Economics","Female","545","520","48470","50810"
"In post","2022","Declared non-disabled","Economics","Male","850","845","49500","51210"
"In post","2022","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Female","4835","4560","38870","34520"
"In post","2022","Declared non-disabled","Finance","Male","3755","3695","43620","40000"
"In post","2022","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Geography","Female","110","105","31280","33000"
"In post","2022","Declared non-disabled","Geography","Male","185","180","32140","33290"
"In post","2022","Declared non-disabled","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Female","4555","4260","38920","34290"
"In post","2022","Declared non-disabled","Human Resources","Male","1875","1835","40610","36740"
"In post","2022","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Inspector of Education and Training","Female","565","550","63570","64500"
"In post","2022","Declared non-disabled","Inspector of Education and Training","Male","230","230","73150","75500"
"In post","2022","Declared non-disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Intelligence Analysis","Female","1090","1020","32010","29080"
"In post","2022","Declared non-disabled","Intelligence Analysis","Male","1220","1195","35090","31810"
"In post","2022","Declared non-disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Female","305","285","44530","42230"
"In post","2022","Declared non-disabled","Internal Audit","Male","275","270","47750","45390"
"In post","2022","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","International Trade","Female","365","360","47970","48220"
"In post","2022","Declared non-disabled","International Trade","Male","510","505","48110","47070"
"In post","2022","Declared non-disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Knowledge and Information Management","Female","925","870","34360","31880"
"In post","2022","Declared non-disabled","Knowledge and Information Management","Male","735","725","36720","33570"
"In post","2022","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Female","5130","4670","50350","51250"
"In post","2022","Declared non-disabled","Legal","Male","3430","3325","49820","50500"
"In post","2022","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Medicine","Female","1115","975","49810","39630"
"In post","2022","Declared non-disabled","Medicine","Male","425","390","63590","61440"
"In post","2022","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Delivery","Female","100745","88960","27990","26840"
"In post","2022","Declared non-disabled","Operational Delivery","Male","67040","64425","29930","27570"
"In post","2022","Declared non-disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","Female","340","320","44080","41750"
"In post","2022","Declared non-disabled","Operational Research","Male","545","530","46400","47010"
"In post","2022","Declared non-disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other","Female","11145","10245","29170","26670"
"In post","2022","Declared non-disabled","Other","Male","8515","8350","32030","27570"
"In post","2022","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning","Female","80","75","45320","41560"
"In post","2022","Declared non-disabled","Planning","Male","95","90","46540","41500"
"In post","2022","Declared non-disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Female","105","90","55230","58810"
"In post","2022","Declared non-disabled","Planning Inspectors","Male","170","155","56950","58810"
"In post","2022","Declared non-disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Female","12090","11545","46950","42500"
"In post","2022","Declared non-disabled","Policy","Male","10315","10180","49520","48770"
"In post","2022","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Female","5870","5530","41710","39000"
"In post","2022","Declared non-disabled","Project Delivery","Male","5600","5495","45800","41330"
"In post","2022","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Female","2150","2005","36590","33300"
"In post","2022","Declared non-disabled","Property","Male","3075","2995","40410","36630"
"In post","2022","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","Female","985","940","36160","31180"
"In post","2022","Declared non-disabled","Psychology","Male","130","130","38160","31180"
"In post","2022","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Science and Engineering","Female","3155","2960","38020","36580"
"In post","2022","Declared non-disabled","Science and Engineering","Male","7305","7130","39680","38070"
"In post","2022","Declared non-disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Female","1465","1410","33170","31180"
"In post","2022","Declared non-disabled","Security","Male","4460","4380","31980","28080"
"In post","2022","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Social Research","Female","580","545","43650","40180"
"In post","2022","Declared non-disabled","Social Research","Male","250","245","45750","41340"
"In post","2022","Declared non-disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Statistics","Female","720","675","45190","41860"
"In post","2022","Declared non-disabled","Statistics","Male","890","875","44880","40520"
"In post","2022","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Tax","Female","5590","5205","35580","33370"
"In post","2022","Declared non-disabled","Tax","Male","5995","5820","37760","33370"
"In post","2022","Declared non-disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Female","9205","8775","41580","36130"
"In post","2022","Declared non-disabled","Unknown","Male","8030","7925","43830","37300"
"In post","2022","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Veterinarian","Female","165","155","44260","40810"
"In post","2022","Declared non-disabled","Veterinarian","Male","150","145","44920","44780"
"In post","2022","Declared non-disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Female","170","160","40020","37100"
"In post","2022","Undeclared","Commercial","Male","175","170","44270","41500"
"In post","2022","Undeclared","Communications","Female","80","75","41460","38670"
"In post","2022","Undeclared","Communications","Male","80","80","40200","37800"
"In post","2022","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Female","180","160","29400","27570"
"In post","2022","Undeclared","Counter Fraud","Male","150","145","30200","27570"
"In post","2022","Undeclared","Digital, Data and Technology","Female","290","280","39770","36760"
"In post","2022","Undeclared","Digital, Data and Technology","Male","805","795","41740","38460"
"In post","2022","Undeclared","Economics","Female","25","25","[c]","[c]"
"In post","2022","Undeclared","Economics","Male","70","70","45630","40370"
"In post","2022","Undeclared","Finance","Female","330","315","38350","34050"
"In post","2022","Undeclared","Finance","Male","335","330","41970","39740"
"In post","2022","Undeclared","Geography","Female","15","15","[c]","[c]"
"In post","2022","Undeclared","Geography","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Female","345","330","37600","34610"
"In post","2022","Undeclared","Human Resources","Male","145","145","39120","35590"
"In post","2022","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Female","115","105","32420","29310"
"In post","2022","Undeclared","Intelligence Analysis","Male","160","155","36100","33330"
"In post","2022","Undeclared","Internal Audit","Female","25","25","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Male","30","30","53480","51720"
"In post","2022","Undeclared","International Trade","Female","15","15","[c]","[c]"
"In post","2022","Undeclared","International Trade","Male","30","30","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","Female","80","75","33240","31090"
"In post","2022","Undeclared","Knowledge and Information Management","Male","75","75","38650","32750"
"In post","2022","Undeclared","Legal","Female","255","225","48620","47760"
"In post","2022","Undeclared","Legal","Male","300","290","45400","40180"
"In post","2022","Undeclared","Medicine","Female","60","50","51870","40060"
"In post","2022","Undeclared","Medicine","Male","40","35","51990","39700"
"In post","2022","Undeclared","Operational Delivery","Female","7200","6365","27980","27060"
"In post","2022","Undeclared","Operational Delivery","Male","7710","7240","30520","29730"
"In post","2022","Undeclared","Operational Research","Female","15","15","[c]","[c]"
"In post","2022","Undeclared","Operational Research","Male","25","25","[c]","[c]"
"In post","2022","Undeclared","Other","Female","820","760","27500","26120"
"In post","2022","Undeclared","Other","Male","855","830","29330","26670"
"In post","2022","Undeclared","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectors","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectors","Male","15","10","[c]","[c]"
"In post","2022","Undeclared","Policy","Female","815","785","44790","40350"
"In post","2022","Undeclared","Policy","Male","890","880","48380","45260"
"In post","2022","Undeclared","Project Delivery","Female","335","320","41840","40000"
"In post","2022","Undeclared","Project Delivery","Male","430","420","44980","41310"
"In post","2022","Undeclared","Property","Female","195","180","35640","33150"
"In post","2022","Undeclared","Property","Male","345","330","40260","36900"
"In post","2022","Undeclared","Psychology","Female","100","95","37700","31180"
"In post","2022","Undeclared","Psychology","Male","25","25","[c]","[c]"
"In post","2022","Undeclared","Science and Engineering","Female","105","100","39040","37830"
"In post","2022","Undeclared","Science and Engineering","Male","555","535","37870","35240"
"In post","2022","Undeclared","Security","Female","155","150","35410","33000"
"In post","2022","Undeclared","Security","Male","620","610","34350","36480"
"In post","2022","Undeclared","Social Research","Female","30","30","[c]","[c]"
"In post","2022","Undeclared","Social Research","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Statistics","Female","30","30","[c]","[c]"
"In post","2022","Undeclared","Statistics","Male","45","45","43950","40420"
"In post","2022","Undeclared","Tax","Female","370","340","37550","33370"
"In post","2022","Undeclared","Tax","Male","565","540","41050","35980"
"In post","2022","Undeclared","Unknown","Female","415","395","39720","34550"
"In post","2022","Undeclared","Unknown","Male","375","375","42810","39580"
"In post","2022","Undeclared","Veterinarian","Female","20","20","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Commercial","Female","670","640","38390","36500"
"In post","2022","Unknown","Commercial","Male","595","585","40300","38260"
"In post","2022","Unknown","Communications","Female","635","615","42460","38620"
"In post","2022","Unknown","Communications","Male","425","425","43630","40000"
"In post","2022","Unknown","Corporate Finance","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Female","155","140","31610","27570"
"In post","2022","Unknown","Counter Fraud","Male","165","160","35080","31000"
"In post","2022","Unknown","Digital, Data and Technology","Female","1345","1310","41610","37930"
"In post","2022","Unknown","Digital, Data and Technology","Male","2825","2805","42490","38550"
"In post","2022","Unknown","Economics","Female","155","150","41420","34710"
"In post","2022","Unknown","Economics","Male","325","320","44350","37930"
"In post","2022","Unknown","Finance","Female","1060","1010","38440","35000"
"In post","2022","Unknown","Finance","Male","890","880","40810","37000"
"In post","2022","Unknown","Geography","Female","30","30","28020","26740"
"In post","2022","Unknown","Geography","Male","105","100","31220","29290"
"In post","2022","Unknown","Human Resources","Female","985","935","35890","31970"
"In post","2022","Unknown","Human Resources","Male","440","435","37330","33300"
"In post","2022","Unknown","Inspector of Education and Training","Female","55","55","57510","51360"
"In post","2022","Unknown","Inspector of Education and Training","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Female","130","125","34640","30820"
"In post","2022","Unknown","Intelligence Analysis","Male","225","220","35780","33300"
"In post","2022","Unknown","Internal Audit","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Male","25","25","[c]","[c]"
"In post","2022","Unknown","International Trade","Female","300","295","45080","39440"
"In post","2022","Unknown","International Trade","Male","290","290","47010","41280"
"In post","2022","Unknown","Knowledge and Information Management","Female","135","125","36180","33000"
"In post","2022","Unknown","Knowledge and Information Management","Male","125","125","37340","33300"
"In post","2022","Unknown","Legal","Female","1440","1340","45800","48080"
"In post","2022","Unknown","Legal","Male","1080","1055","43640","39540"
"In post","2022","Unknown","Medicine","Female","505","440","55500","44200"
"In post","2022","Unknown","Medicine","Male","250","225","70130","66570"
"In post","2022","Unknown","Operational Delivery","Female","22195","20280","28060","25050"
"In post","2022","Unknown","Operational Delivery","Male","18780","18040","29850","26820"
"In post","2022","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Research","Female","45","45","40250","36590"
"In post","2022","Unknown","Operational Research","Male","75","75","42420","39040"
"In post","2022","Unknown","Other","Female","2115","1995","32770","27570"
"In post","2022","Unknown","Other","Male","3605","3555","35170","32670"
"In post","2022","Unknown","Planning","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Planning","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Female","25","20","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Male","50","45","56220","58810"
"In post","2022","Unknown","Policy","Female","3220","3125","44820","40650"
"In post","2022","Unknown","Policy","Male","2540","2515","46580","41990"
"In post","2022","Unknown","Project Delivery","Female","1050","1005","42260","40080"
"In post","2022","Unknown","Project Delivery","Male","1085","1070","45710","41000"
"In post","2022","Unknown","Property","Female","490","465","32940","29610"
"In post","2022","Unknown","Property","Male","745","730","35660","32890"
"In post","2022","Unknown","Psychology","Female","140","135","32450","29750"
"In post","2022","Unknown","Psychology","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Female","750","690","42610","40560"
"In post","2022","Unknown","Science and Engineering","Male","1060","1040","40290","38930"
"In post","2022","Unknown","Security","Female","330","325","32390","30010"
"In post","2022","Unknown","Security","Male","1550","1530","31900","28890"
"In post","2022","Unknown","Social Research","Female","225","220","38430","38340"
"In post","2022","Unknown","Social Research","Male","100","100","38740","38340"
"In post","2022","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Female","235","225","39490","38340"
"In post","2022","Unknown","Statistics","Male","230","230","40380","38000"
"In post","2022","Unknown","Statistics","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Tax","Female","2515","2345","29530","26820"
"In post","2022","Unknown","Tax","Male","3000","2920","31980","28920"
"In post","2022","Unknown","Unknown","Female","6185","5930","40280","32790"
"In post","2022","Unknown","Unknown","Male","5445","5370","42330","33370"
"In post","2022","Unknown","Veterinarian","Female","25","25","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Male","10","10","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","Female","40","[c]","39170","33930"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","Male","65","[c]","37920","34290"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Economics","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Female","50","[c]","33790","30660"
"Leaver CS","2022","Declared disabled","Human Resources","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","Male","5","[c]","[c]","[c]"
