"Status","Year","Disability","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Cheshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Cheshire","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Cheshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire","SEO/HEO","Female","60","55","36640","36400"
"In post","2022","Declared disabled","Cheshire","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Cheshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire","Unknown","Female","40","35","28390","26710"
"In post","2022","Declared disabled","Cheshire","Unknown","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","AA/AO","Female","65","50","21150","21260"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","AA/AO","Male","40","40","21000","21260"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","EO","Female","50","45","27410","27570"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","EO","Male","30","30","27430","27570"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Unknown","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","AA/AO","Female","60","50","21310","21300"
"In post","2022","Declared disabled","Cumbria","AA/AO","Male","40","40","21480","21300"
"In post","2022","Declared disabled","Cumbria","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","EO","Female","45","40","26830","27570"
"In post","2022","Declared disabled","Cumbria","EO","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","Unknown","Female","15","10","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","Unknown","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","AA/AO","Female","270","230","21940","21260"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","AA/AO","Male","240","225","23050","21260"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","EO","Female","335","295","27040","27570"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","EO","Male","200","190","27260","27570"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","G6/G7","Female","80","75","56440","55210"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","G6/G7","Male","35","35","60420","55220"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","SEO/HEO","Female","245","230","35540","33680"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","SEO/HEO","Male","170","165","35950","33680"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Unknown","Female","140","125","29870","28200"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Unknown","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Devon","AA/AO","Female","230","190","21540","21260"
"In post","2022","Declared disabled","Devon","AA/AO","Male","170","155","22990","21260"
"In post","2022","Declared disabled","Devon","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Devon","EO","Female","180","150","27210","27570"
"In post","2022","Declared disabled","Devon","EO","Male","125","120","28120","27570"
"In post","2022","Declared disabled","Devon","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Devon","G6/G7","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Devon","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Devon","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Devon","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Devon","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Devon","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Devon","SEO/HEO","Female","120","110","37150","36620"
"In post","2022","Declared disabled","Devon","SEO/HEO","Male","110","105","37340","36910"
"In post","2022","Declared disabled","Devon","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Devon","Unknown","Female","55","50","30260","28760"
"In post","2022","Declared disabled","Devon","Unknown","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","AA/AO","Female","115","105","21820","21260"
"In post","2022","Declared disabled","Dorset and Somerset","AA/AO","Male","85","80","23380","21260"
"In post","2022","Declared disabled","Dorset and Somerset","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","EO","Female","125","105","27180","27570"
"In post","2022","Declared disabled","Dorset and Somerset","EO","Male","100","95","27980","27570"
"In post","2022","Declared disabled","Dorset and Somerset","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","SEO/HEO","Female","70","70","36920","35020"
"In post","2022","Declared disabled","Dorset and Somerset","SEO/HEO","Male","75","75","38160","37280"
"In post","2022","Declared disabled","Dorset and Somerset","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","Unknown","Female","50","45","29180","28200"
"In post","2022","Declared disabled","Dorset and Somerset","Unknown","Male","15","10","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","AA/AO","Female","270","230","22230","21260"
"In post","2022","Declared disabled","East Anglia","AA/AO","Male","220","210","24830","21860"
"In post","2022","Declared disabled","East Anglia","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","EO","Female","290","255","27240","27570"
"In post","2022","Declared disabled","East Anglia","EO","Male","175","165","28240","27570"
"In post","2022","Declared disabled","East Anglia","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","G6/G7","Female","30","25","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","SEO/HEO","Female","165","160","36170","33840"
"In post","2022","Declared disabled","East Anglia","SEO/HEO","Male","175","170","37350","35390"
"In post","2022","Declared disabled","East Anglia","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Unknown","Female","85","80","29040","28200"
"In post","2022","Declared disabled","East Anglia","Unknown","Male","40","35","29490","30210"
"In post","2022","Declared disabled","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Wales","AA/AO","Female","320","270","21630","21260"
"In post","2022","Declared disabled","East Wales","AA/AO","Male","220","205","22010","21260"
"In post","2022","Declared disabled","East Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Wales","EO","Female","320","285","26990","27370"
"In post","2022","Declared disabled","East Wales","EO","Male","180","175","27340","27570"
"In post","2022","Declared disabled","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Wales","G6/G7","Female","105","100","56060","54280"
"In post","2022","Declared disabled","East Wales","G6/G7","Male","90","85","59880","60420"
"In post","2022","Declared disabled","East Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Wales","SCS level","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","East Wales","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Wales","SEO/HEO","Female","325","305","36210","35100"
"In post","2022","Declared disabled","East Wales","SEO/HEO","Male","235","225","36630","35980"
"In post","2022","Declared disabled","East Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Wales","Unknown","Female","65","60","30030","28200"
"In post","2022","Declared disabled","East Wales","Unknown","Male","25","20","[c]","[c]"
"In post","2022","Declared disabled","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","AA/AO","Female","100","85","21960","21260"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","AA/AO","Male","105","95","24320","21860"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","EO","Female","125","105","27290","27570"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","EO","Male","90","85","27820","27380"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","30","25","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","30","30","37110","35600"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","Female","50","45","30620","29940"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","AA/AO","Female","350","310","22670","21260"
"In post","2022","Declared disabled","Eastern Scotland","AA/AO","Male","250","235","22700","21260"
"In post","2022","Declared disabled","Eastern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","EO","Female","405","365","28600","27570"
"In post","2022","Declared disabled","Eastern Scotland","EO","Male","255","240","30190","28920"
"In post","2022","Declared disabled","Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","G6/G7","Female","130","125","61980","62170"
"In post","2022","Declared disabled","Eastern Scotland","G6/G7","Male","100","100","60570","61660"
"In post","2022","Declared disabled","Eastern Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","SEO/HEO","Female","300","290","38180","36170"
"In post","2022","Declared disabled","Eastern Scotland","SEO/HEO","Male","255","240","39420","39660"
"In post","2022","Declared disabled","Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex","AA/AO","Female","130","110","23310","23230"
"In post","2022","Declared disabled","Essex","AA/AO","Male","60","55","23490","22380"
"In post","2022","Declared disabled","Essex","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex","EO","Female","205","185","29340","29290"
"In post","2022","Declared disabled","Essex","EO","Male","95","90","29020","29290"
"In post","2022","Declared disabled","Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex","G6/G7","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Essex","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Essex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex","SEO/HEO","Female","60","55","38130","37810"
"In post","2022","Declared disabled","Essex","SEO/HEO","Male","40","40","37200","37000"
"In post","2022","Declared disabled","Essex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex","Unknown","Female","55","50","28300","28200"
"In post","2022","Declared disabled","Essex","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","245","215","21770","21260"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","170","165","22630","21260"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","395","355","26240","26930"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","285","275","26400","27050"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","185","180","54650","54300"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","210","205","56620","54920"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","600","565","35390","34000"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","620","605","36880","36970"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","170","160","32480","31420"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","115","115","38120","37170"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester","AA/AO","Female","420","355","21360","21260"
"In post","2022","Declared disabled","Greater Manchester","AA/AO","Male","260","250","21900","21260"
"In post","2022","Declared disabled","Greater Manchester","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester","EO","Female","410","370","26950","27570"
"In post","2022","Declared disabled","Greater Manchester","EO","Male","310","290","27200","27570"
"In post","2022","Declared disabled","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester","G6/G7","Female","125","120","56610","55210"
"In post","2022","Declared disabled","Greater Manchester","G6/G7","Male","105","105","57160","55210"
"In post","2022","Declared disabled","Greater Manchester","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester","SEO/HEO","Female","320","300","35460","34030"
"In post","2022","Declared disabled","Greater Manchester","SEO/HEO","Male","255","245","35220","33370"
"In post","2022","Declared disabled","Greater Manchester","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester","Unknown","Female","125","115","30280","29160"
"In post","2022","Declared disabled","Greater Manchester","Unknown","Male","50","45","33720","32690"
"In post","2022","Declared disabled","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","AA/AO","Female","285","230","21210","21250"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","AA/AO","Male","235","205","22610","21250"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","EO","Female","260","235","27090","27570"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","EO","Male","190","185","27730","27570"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","G6/G7","Female","65","60","56350","53130"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","G6/G7","Male","60","60","55920","54540"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","Female","245","225","35550","33370"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","Male","225","215","36830","36460"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
