"Status","Year","Age","Disability","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Declared non-disabled","Black","1010","920","31670","29300"
"In post","2022","60-64","Declared non-disabled","Mixed","255","225","35800","29340"
"In post","2022","60-64","Declared non-disabled","Other ethnicity","130","110","36380","31740"
"In post","2022","60-64","Declared non-disabled","Undeclared","1045","860","32230","27570"
"In post","2022","60-64","Declared non-disabled","Unknown","745","630","31070","27130"
"In post","2022","60-64","Declared non-disabled","White","22575","18600","32520","27570"
"In post","2022","60-64","Undeclared","Asian","75","65","31580","28670"
"In post","2022","60-64","Undeclared","Black","85","75","30600","30910"
"In post","2022","60-64","Undeclared","Mixed","25","25","[c]","[c]"
"In post","2022","60-64","Undeclared","Other ethnicity","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Undeclared","710","600","34640","31990"
"In post","2022","60-64","Undeclared","Unknown","95","80","30950","28920"
"In post","2022","60-64","Undeclared","White","1780","1440","30490","27570"
"In post","2022","60-64","Unknown","Asian","105","90","37890","33240"
"In post","2022","60-64","Unknown","Black","80","75","35670","31310"
"In post","2022","60-64","Unknown","Mixed","20","20","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","Undeclared","165","140","40210","35000"
"In post","2022","60-64","Unknown","Unknown","2535","2155","32840","28200"
"In post","2022","60-64","Unknown","White","1795","1480","35170","29720"
"In post","2022","65+","Declared disabled","Asian","90","70","30150","28260"
"In post","2022","65+","Declared disabled","Black","55","50","29920","27370"
"In post","2022","65+","Declared disabled","Mixed","30","20","30980","28800"
"In post","2022","65+","Declared disabled","Other ethnicity","10","10","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","85","65","29180","27570"
"In post","2022","65+","Declared disabled","Unknown","65","45","30780","27130"
"In post","2022","65+","Declared disabled","White","1535","1155","28930","26870"
"In post","2022","65+","Declared non-disabled","Asian","575","450","29990","26400"
"In post","2022","65+","Declared non-disabled","Black","295","260","29900","27060"
"In post","2022","65+","Declared non-disabled","Mixed","85","70","32440","27570"
"In post","2022","65+","Declared non-disabled","Other ethnicity","45","40","31600","27310"
"In post","2022","65+","Declared non-disabled","Undeclared","375","280","32100","27570"
"In post","2022","65+","Declared non-disabled","Unknown","265","210","31970","27060"
"In post","2022","65+","Declared non-disabled","White","6730","5155","31280","27380"
"In post","2022","65+","Undeclared","Asian","45","35","32200","27050"
"In post","2022","65+","Undeclared","Black","30","25","[c]","[c]"
"In post","2022","65+","Undeclared","Mixed","5","5","[c]","[c]"
"In post","2022","65+","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Undeclared","185","145","34020","29200"
"In post","2022","65+","Undeclared","Unknown","45","35","30050","24310"
"In post","2022","65+","Undeclared","White","540","415","28840","26670"
"In post","2022","65+","Unknown","Asian","50","40","38760","30730"
"In post","2022","65+","Unknown","Black","20","20","[c]","[c]"
"In post","2022","65+","Unknown","Mixed","10","10","[c]","[c]"
"In post","2022","65+","Unknown","Other ethnicity","10","10","[c]","[c]"
"In post","2022","65+","Unknown","Undeclared","65","45","39630","33390"
"In post","2022","65+","Unknown","Unknown","770","585","32950","28200"
"In post","2022","65+","Unknown","White","570","450","34780","28920"
"In post","2022","Unknown","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","White","15","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","White","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Asian","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","White","70","[c]","21050","21260"
"Leaver CS","2022","16-19","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","85","[c]","20260","20540"
"Leaver CS","2022","16-19","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Asian","55","[c]","27000","27530"
"Leaver CS","2022","20-29","Declared disabled","Black","45","[c]","29070","26970"
"Leaver CS","2022","20-29","Declared disabled","Mixed","50","[c]","24900","24100"
"Leaver CS","2022","20-29","Declared disabled","Other ethnicity","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","White","550","[c]","25660","23720"
"Leaver CS","2022","20-29","Declared non-disabled","Asian","640","[c]","27150","27140"
"Leaver CS","2022","20-29","Declared non-disabled","Black","340","[c]","28230","27570"
"Leaver CS","2022","20-29","Declared non-disabled","Mixed","245","[c]","27600","26950"
"Leaver CS","2022","20-29","Declared non-disabled","Other ethnicity","55","[c]","29980","29290"
"Leaver CS","2022","20-29","Declared non-disabled","Undeclared","75","[c]","28060","26350"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","150","[c]","24820","22010"
"Leaver CS","2022","20-29","Declared non-disabled","White","4280","[c]","26560","24900"
"Leaver CS","2022","20-29","Undeclared","Asian","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Black","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Mixed","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Other ethnicity","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Undeclared","60","[c]","29600","27570"
"Leaver CS","2022","20-29","Undeclared","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","White","180","[c]","26630","23330"
"Leaver CS","2022","20-29","Unknown","Asian","105","[c]","28030","25670"
"Leaver CS","2022","20-29","Unknown","Black","40","[c]","29690","26840"
"Leaver CS","2022","20-29","Unknown","Mixed","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Other ethnicity","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Undeclared","85","[c]","26460","23840"
"Leaver CS","2022","20-29","Unknown","Unknown","3220","[c]","25820","23720"
"Leaver CS","2022","20-29","Unknown","White","330","[c]","28700","25890"
"Leaver CS","2022","30-39","Declared disabled","Asian","45","[c]","31970","29080"
"Leaver CS","2022","30-39","Declared disabled","Black","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Mixed","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Other ethnicity","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","White","470","[c]","29530","27570"
"Leaver CS","2022","30-39","Declared non-disabled","Asian","470","[c]","34630","30780"
"Leaver CS","2022","30-39","Declared non-disabled","Black","285","[c]","32850","31060"
"Leaver CS","2022","30-39","Declared non-disabled","Mixed","165","[c]","34220","31060"
"Leaver CS","2022","30-39","Declared non-disabled","Other ethnicity","45","[c]","33930","31050"
"Leaver CS","2022","30-39","Declared non-disabled","Undeclared","100","[c]","35140","31390"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","150","[c]","31930","29180"
"Leaver CS","2022","30-39","Declared non-disabled","White","3515","[c]","34340","29640"
"Leaver CS","2022","30-39","Undeclared","Asian","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Black","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Mixed","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Other ethnicity","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Undeclared","75","[c]","40340","40580"
"Leaver CS","2022","30-39","Undeclared","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","White","205","[c]","32430","27570"
"Leaver CS","2022","30-39","Unknown","Asian","75","[c]","35400","32940"
"Leaver CS","2022","30-39","Unknown","Black","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Mixed","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Other ethnicity","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Undeclared","75","[c]","36210","33610"
"Leaver CS","2022","30-39","Unknown","Unknown","1860","[c]","34010","28970"
"Leaver CS","2022","30-39","Unknown","White","325","[c]","38370","35000"
"Leaver CS","2022","40-49","Declared disabled","Asian","35","[c]","29930","27570"
"Leaver CS","2022","40-49","Declared disabled","Black","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Mixed","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Other ethnicity","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","White","405","[c]","32120","27570"
"Leaver CS","2022","40-49","Declared non-disabled","Asian","300","[c]","39430","31060"
"Leaver CS","2022","40-49","Declared non-disabled","Black","205","[c]","35940","31060"
"Leaver CS","2022","40-49","Declared non-disabled","Mixed","80","[c]","37640","31060"
"Leaver CS","2022","40-49","Declared non-disabled","Other ethnicity","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Undeclared","75","[c]","34120","27570"
"Leaver CS","2022","40-49","Declared non-disabled","Unknown","105","[c]","40090","30780"
"Leaver CS","2022","40-49","Declared non-disabled","White","2735","[c]","37780","29290"
"Leaver CS","2022","40-49","Undeclared","Asian","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Black","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Mixed","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Other ethnicity","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Undeclared","70","[c]","38870","31170"
"Leaver CS","2022","40-49","Undeclared","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","White","150","[c]","32920","27570"
"Leaver CS","2022","40-49","Unknown","Asian","40","[c]","42000","37600"
"Leaver CS","2022","40-49","Unknown","Black","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Mixed","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Undeclared","50","[c]","42210","37380"
"Leaver CS","2022","40-49","Unknown","Unknown","1155","[c]","38580","30540"
"Leaver CS","2022","40-49","Unknown","White","325","[c]","41560","38950"
"Leaver CS","2022","50-59","Declared disabled","Asian","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Black","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Mixed","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Other ethnicity","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Undeclared","45","[c]","39360","33300"
"Leaver CS","2022","50-59","Declared disabled","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","White","835","[c]","32530","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Asian","185","[c]","38980","30200"
"Leaver CS","2022","50-59","Declared non-disabled","Black","175","[c]","34610","30000"
"Leaver CS","2022","50-59","Declared non-disabled","Mixed","75","[c]","37840","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Other ethnicity","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Undeclared","145","[c]","33510","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","115","[c]","35430","27570"
"Leaver CS","2022","50-59","Declared non-disabled","White","4270","[c]","36080","27570"
"Leaver CS","2022","50-59","Undeclared","Asian","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Black","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Mixed","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Undeclared","135","[c]","37280","33900"
"Leaver CS","2022","50-59","Undeclared","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","White","330","[c]","33030","27930"
"Leaver CS","2022","50-59","Unknown","Asian","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Black","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Mixed","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Undeclared","80","[c]","42070","35000"
"Leaver CS","2022","50-59","Unknown","Unknown","1120","[c]","38580","28970"
"Leaver CS","2022","50-59","Unknown","White","460","[c]","43010","39050"
"Leaver CS","2022","60-64","Declared disabled","Asian","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Black","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Mixed","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Other ethnicity","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Undeclared","45","[c]","34390","29750"
"Leaver CS","2022","60-64","Declared disabled","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","White","715","[c]","32850","27570"
"Leaver CS","2022","60-64","Declared non-disabled","Asian","100","[c]","37000","30280"
"Leaver CS","2022","60-64","Declared non-disabled","Black","70","[c]","34100","31060"
"Leaver CS","2022","60-64","Declared non-disabled","Mixed","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Other ethnicity","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Undeclared","165","[c]","31580","27570"
