"Status","Year","Ethnicity","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Brighton and Hove","Female","10","10","[c]","[c]"
"In post","2022","Asian","Brighton and Hove","Male","5","5","[c]","[c]"
"In post","2022","Asian","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bristol, City of","Female","130","120","34350","28590"
"In post","2022","Asian","Bristol, City of","Male","80","75","34040","29960"
"In post","2022","Asian","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bromley","Female","25","20","[c]","[c]"
"In post","2022","Asian","Bromley","Male","5","5","[c]","[c]"
"In post","2022","Asian","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Buckinghamshire","Female","60","55","30070","27780"
"In post","2022","Asian","Buckinghamshire","Male","40","40","33270","28410"
"In post","2022","Asian","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Caithness and Sutherland, and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Caithness and Sutherland, and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Calderdale and Kirklees","Female","100","90","26690","27570"
"In post","2022","Asian","Calderdale and Kirklees","Male","75","75","27070","27570"
"In post","2022","Asian","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cambridgeshire CC","Female","40","35","32380","27570"
"In post","2022","Asian","Cambridgeshire CC","Male","50","50","34820","29000"
"In post","2022","Asian","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Camden and City of London","Female","210","195","33280","28990"
"In post","2022","Asian","Camden and City of London","Male","140","135","34950","28810"
"In post","2022","Asian","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cardiff and Vale of Glamorgan","Female","145","135","30880","27100"
"In post","2022","Asian","Cardiff and Vale of Glamorgan","Male","155","155","31310","26590"
"In post","2022","Asian","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Central Bedfordshire","Male","10","10","[c]","[c]"
"In post","2022","Asian","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Central Hampshire","Female","30","25","[c]","[c]"
"In post","2022","Asian","Central Hampshire","Male","45","45","32320","29200"
"In post","2022","Asian","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Central Valleys","Female","20","20","[c]","[c]"
"In post","2022","Asian","Central Valleys","Male","20","20","[c]","[c]"
"In post","2022","Asian","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cheshire East","Female","20","15","[c]","[c]"
"In post","2022","Asian","Cheshire East","Male","25","25","[c]","[c]"
"In post","2022","Asian","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Chorley and West Lancashire","Male","15","15","[c]","[c]"
"In post","2022","Asian","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","City of Edinburgh","Female","115","110","33360","27940"
"In post","2022","Asian","City of Edinburgh","Male","80","80","35320","31390"
"In post","2022","Asian","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Coventry","Female","270","250","34400","30270"
"In post","2022","Asian","Coventry","Male","190","185","34360","29910"
"In post","2022","Asian","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Croydon","Female","1075","980","34650","30750"
"In post","2022","Asian","Croydon","Male","700","685","37630","35050"
"In post","2022","Asian","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Darlington","Female","10","10","[c]","[c]"
"In post","2022","Asian","Darlington","Male","15","15","[c]","[c]"
"In post","2022","Asian","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Derby","Female","70","60","24790","21260"
"In post","2022","Asian","Derby","Male","40","35","27920","27570"
"In post","2022","Asian","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Devon CC","Female","20","20","[c]","[c]"
"In post","2022","Asian","Devon CC","Male","25","25","[c]","[c]"
"In post","2022","Asian","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Dorset","Female","5","5","[c]","[c]"
"In post","2022","Asian","Dorset","Male","5","5","[c]","[c]"
"In post","2022","Asian","Dorset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Dudley","Female","55","50","24900","21260"
"In post","2022","Asian","Dudley","Male","30","30","[c]","[c]"
"In post","2022","Asian","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Durham","Female","20","15","[c]","[c]"
"In post","2022","Asian","Durham","Male","35","25","28120","24010"
"In post","2022","Asian","Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Ealing","Female","120","110","32140","31060"
"In post","2022","Asian","Ealing","Male","45","45","31320","31060"
"In post","2022","Asian","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Cumbria","Male","5","5","[c]","[c]"
"In post","2022","Asian","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","5","5","[c]","[c]"
"In post","2022","Asian","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","10","10","[c]","[c]"
"In post","2022","Asian","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Kent","Female","30","30","29630","27440"
"In post","2022","Asian","East Kent","Male","25","25","[c]","[c]"
"In post","2022","Asian","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Lancashire","Female","35","30","24980","24090"
"In post","2022","Asian","East Lancashire","Male","40","35","26280","27570"
"In post","2022","Asian","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Merseyside","Female","5","5","[c]","[c]"
"In post","2022","Asian","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Riding of Yorkshire","Male","15","15","[c]","[c]"
"In post","2022","Asian","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Surrey","Female","20","20","[c]","[c]"
"In post","2022","Asian","East Surrey","Male","30","30","30370","29290"
"In post","2022","Asian","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Sussex CC","Female","10","10","[c]","[c]"
"In post","2022","Asian","East Sussex CC","Male","5","5","[c]","[c]"
"In post","2022","Asian","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Enfield","Female","40","30","30840","31060"
"In post","2022","Asian","Enfield","Male","30","25","[c]","[c]"
"In post","2022","Asian","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex Haven Gateway","Female","10","10","[c]","[c]"
"In post","2022","Asian","Essex Haven Gateway","Male","15","10","[c]","[c]"
"In post","2022","Asian","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex Thames Gateway","Female","30","30","26680","25110"
"In post","2022","Asian","Essex Thames Gateway","Male","15","15","[c]","[c]"
"In post","2022","Asian","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Falkirk","Female","10","10","[c]","[c]"
"In post","2022","Asian","Falkirk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Fermanagh and Omagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Flintshire and Wrexham","Male","5","5","[c]","[c]"
"In post","2022","Asian","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Glasgow City","Female","160","150","29280","27230"
"In post","2022","Asian","Glasgow City","Male","145","140","31990","27570"
"In post","2022","Asian","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gloucestershire CC","Female","20","15","[c]","[c]"
"In post","2022","Asian","Gloucestershire CC","Male","20","15","[c]","[c]"
"In post","2022","Asian","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester North East","Female","60","50","26990","27570"
"In post","2022","Asian","Greater Manchester North East","Male","50","50","28430","27570"
"In post","2022","Asian","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester North West","Female","50","40","23960","21260"
"In post","2022","Asian","Greater Manchester North West","Male","60","60","25130","27570"
"In post","2022","Asian","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester South East","Female","40","35","25150","21260"
"In post","2022","Asian","Greater Manchester South East","Male","25","25","[c]","[c]"
"In post","2022","Asian","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester South West","Female","320","290","28350","26590"
"In post","2022","Asian","Greater Manchester South West","Male","420","410","31050","27570"
"In post","2022","Asian","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gwynedd","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gwynedd","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hackney and Newham","Female","750","675","35150","31060"
"In post","2022","Asian","Hackney and Newham","Male","625","605","37760","35770"
"In post","2022","Asian","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Haringey and Islington","Female","90","80","29540","30270"
"In post","2022","Asian","Haringey and Islington","Male","90","90","30860","31060"
"In post","2022","Asian","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Harrow and Hillingdon","Female","660","585","30430","29080"
"In post","2022","Asian","Harrow and Hillingdon","Male","530","510","30560","29070"
"In post","2022","Asian","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hartlepool and Stockton-on-Tees","Female","10","10","[c]","[c]"
"In post","2022","Asian","Hartlepool and Stockton-on-Tees","Male","15","15","[c]","[c]"
"In post","2022","Asian","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Heart of Essex","Female","25","25","[c]","[c]"
"In post","2022","Asian","Heart of Essex","Male","10","10","[c]","[c]"
"In post","2022","Asian","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hertfordshire CC","Female","245","230","35350","29610"
"In post","2022","Asian","Hertfordshire CC","Male","125","125","35710","30940"
"In post","2022","Asian","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hounslow and Richmond upon Thames","Female","420","375","30710","29080"
"In post","2022","Asian","Hounslow and Richmond upon Thames","Male","230","225","30740","29080"
"In post","2022","Asian","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Inverclyde, East Renfrewshire, and Renfrewshire","Male","10","10","[c]","[c]"
"In post","2022","Asian","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Kensington & Chelsea and Hammersmith & Fulham","Female","60","55","33630","31060"
"In post","2022","Asian","Kensington & Chelsea and Hammersmith & Fulham","Male","60","60","33750","31850"
"In post","2022","Asian","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Kent Thames Gateway","Female","30","25","28400","29290"
"In post","2022","Asian","Kent Thames Gateway","Male","15","15","[c]","[c]"
"In post","2022","Asian","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Kingston upon Hull, City of","Female","10","10","[c]","[c]"
"In post","2022","Asian","Kingston upon Hull, City of","Male","10","10","[c]","[c]"
"In post","2022","Asian","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lambeth","Female","235","220","39730","33700"
"In post","2022","Asian","Lambeth","Male","140","135","41700","35900"
"In post","2022","Asian","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lancaster and Wyre","Male","10","10","[c]","[c]"
"In post","2022","Asian","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Leeds","Female","595","540","30730","27570"
"In post","2022","Asian","Leeds","Male","690","675","32290","27570"
"In post","2022","Asian","Leeds","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Leicester","Female","465","395","25380","22600"
"In post","2022","Asian","Leicester","Male","360","340","26130","24370"
"In post","2022","Asian","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Leicestershire CC and Rutland","Female","75","65","26780","25210"
"In post","2022","Asian","Leicestershire CC and Rutland","Male","55","50","29920","26590"
"In post","2022","Asian","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lewisham and Southwark","Female","60","55","32490","31060"
"In post","2022","Asian","Lewisham and Southwark","Male","70","70","30890","29080"
"In post","2022","Asian","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lincolnshire CC","Female","10","10","[c]","[c]"
"In post","2022","Asian","Lincolnshire CC","Male","10","10","[c]","[c]"
"In post","2022","Asian","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Liverpool","Female","75","70","31480","25040"
"In post","2022","Asian","Liverpool","Male","75","70","30700","26590"
"In post","2022","Asian","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Luton","Female","65","55","25810","25740"
"In post","2022","Asian","Luton","Male","45","45","27350","27140"
"In post","2022","Asian","Luton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Manchester","Female","400","370","30900","27570"
"In post","2022","Asian","Manchester","Male","430","425","32780","29200"
"In post","2022","Asian","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Medway","Female","30","25","[c]","[c]"
"In post","2022","Asian","Medway","Male","25","25","[c]","[c]"
"In post","2022","Asian","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Merton, Kingston upon Thames and Sutton","Female","60","55","31540","31060"
"In post","2022","Asian","Merton, Kingston upon Thames and Sutton","Male","30","30","[c]","[c]"
"In post","2022","Asian","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Mid and East Antrim","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Mid and East Antrim","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Mid and East Antrim","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Mid Kent","Female","10","10","[c]","[c]"
"In post","2022","Asian","Mid Kent","Male","10","10","[c]","[c]"
"In post","2022","Asian","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Mid Lancashire","Female","265","210","24330","21260"
"In post","2022","Asian","Mid Lancashire","Male","395","380","25570","21260"
"In post","2022","Asian","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Mid Ulster","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Mid Ulster","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Mid Ulster","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Milton Keynes","Female","60","50","29320","27570"
"In post","2022","Asian","Milton Keynes","Male","65","65","33270","28150"
"In post","2022","Asian","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Monmouthshire and Newport","Female","65","60","33140","30710"
"In post","2022","Asian","Monmouthshire and Newport","Male","65","60","34900","30710"
"In post","2022","Asian","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North and North East Lincolnshire","Female","5","5","[c]","[c]"
"In post","2022","Asian","North and North East Lincolnshire","Male","5","5","[c]","[c]"
"In post","2022","Asian","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
