"Status","Year","Function_of_post","Parent_department","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy","Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","Female","20","20","[c]","[c]"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","Male","15","15","[c]","[c]"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy","Swindon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy","Swindon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy","Westminster","Female","95","95","43120","35640"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy","Westminster","Male","165","165","44830","39570"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Business, Energy and Industrial Strategy","Wirral","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Glasgow City","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Glasgow City","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Manchester","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Westminster","Female","55","50","47070","38360"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Westminster","Male","85","85","49470","55730"
"In post","2022","Analysis","Department for Education","Bristol, City of","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Education","Bristol, City of","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Education","Coventry","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","Coventry","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","Darlington","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Education","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","Manchester","Female","15","15","[c]","[c]"
"In post","2022","Analysis","Department for Education","Manchester","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Education","Nottingham","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Education","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","Sheffield","Female","30","25","45810","48020"
"In post","2022","Analysis","Department for Education","Sheffield","Male","30","25","[c]","[c]"
"In post","2022","Analysis","Department for Education","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","Westminster","Female","40","35","47940","45540"
"In post","2022","Analysis","Department for Education","Westminster","Male","30","30","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Berkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Cheshire East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Devon CC","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Dorset","Female","60","55","30950","29750"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Dorset","Male","65","65","36890","30220"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","East Cumbria","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Suffolk CC","Female","155","140","32090","29750"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Suffolk CC","Male","170","165","37040","35900"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Tyneside","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","York","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","York","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for International Trade","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for International Trade","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for International Trade","Darlington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for International Trade","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for International Trade","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for International Trade","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for International Trade","Westminster","Female","95","95","42420","32920"
"In post","2022","Analysis","Department for International Trade","Westminster","Male","155","155","45150","47870"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","Bristol, City of","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","Darlington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","Sheffield","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","Westminster","Female","75","70","48200","53130"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","Westminster","Male","125","125","48030","53130"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","Wolverhampton","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","Wolverhampton","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Birmingham","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Birmingham","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Bournemouth, Christchurch and Poole","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Bristol, City of","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Bristol, City of","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Transport","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Leeds","Female","15","15","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Leeds","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Portsmouth","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Portsmouth","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","West Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","West Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Westminster","Female","145","140","48440","54110"
"In post","2022","Analysis","Department for Transport","Westminster","Male","175","170","47860","54110"
"In post","2022","Analysis","Department for Transport","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Blackpool","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Blackpool","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Central Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Central Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","East Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","East Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Leeds","Female","40","35","39550","35950"
"In post","2022","Analysis","Department for Work and Pensions","Leeds","Male","35","35","35420","31990"
"In post","2022","Analysis","Department for Work and Pensions","Luton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Luton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Manchester","Female","15","15","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Manchester","Male","25","25","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Sefton","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Sefton","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Sheffield","Female","70","60","44980","40700"
"In post","2022","Analysis","Department for Work and Pensions","Sheffield","Male","75","75","46120","43410"
"In post","2022","Analysis","Department for Work and Pensions","South and West Derbyshire","Female","10","5","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","South and West Derbyshire","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Sunderland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Sunderland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Tyneside","Female","60","55","41450","36650"
"In post","2022","Analysis","Department for Work and Pensions","Tyneside","Male","45","45","38320","35590"
"In post","2022","Analysis","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Unknown","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Westminster","Female","125","115","45530","39000"
"In post","2022","Analysis","Department for Work and Pensions","Westminster","Male","125","125","46580","40270"
"In post","2022","Analysis","Department of Health and Social Care","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Berkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Leeds","Female","40","40","43540","49530"
"In post","2022","Analysis","Department of Health and Social Care","Leeds","Male","45","45","48920","50620"
"In post","2022","Analysis","Department of Health and Social Care","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Liverpool","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Liverpool","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Tower Hamlets","Female","30","30","48430","47060"
"In post","2022","Analysis","Department of Health and Social Care","Tower Hamlets","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","West Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","West Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Westminster","Female","180","170","52460","53360"
"In post","2022","Analysis","Department of Health and Social Care","Westminster","Male","130","125","52240","53360"
"In post","2022","Analysis","Estyn","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Estyn","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Berkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Birmingham","Male","[c]","[c]","[c]","[c]"
