"Status","Year","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Counter Fraud","London","SCS level","10","10","90640","80000"
"In post","2022","Counter Fraud","London","SEO/HEO","305","295","38590","38450"
"In post","2022","Counter Fraud","Outside London","AA/AO","1115","950","21790","21260"
"In post","2022","Counter Fraud","Outside London","EO","3150","2820","27730","27570"
"In post","2022","Counter Fraud","Outside London","G6/G7","60","60","54040","52150"
"In post","2022","Counter Fraud","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Outside London","SEO/HEO","990","940","34460","33180"
"In post","2022","Counter Fraud","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","EO","5","5","[c]","[c]"
"In post","2022","Digital, Data and Technology","London","AA/AO","75","70","24740","24470"
"In post","2022","Digital, Data and Technology","London","EO","430","425","29740","29500"
"In post","2022","Digital, Data and Technology","London","G6/G7","1575","1550","62350","60960"
"In post","2022","Digital, Data and Technology","London","SCS level","135","135","96020","92000"
"In post","2022","Digital, Data and Technology","London","SEO/HEO","1840","1805","40420","40910"
"In post","2022","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Outside London","AA/AO","595","575","21560","21260"
"In post","2022","Digital, Data and Technology","Outside London","EO","3020","2885","27460","27130"
"In post","2022","Digital, Data and Technology","Outside London","G6/G7","4015","3945","57090","55210"
"In post","2022","Digital, Data and Technology","Outside London","SCS level","155","150","88390","81000"
"In post","2022","Digital, Data and Technology","Outside London","SEO/HEO","8075","7860","37220","36540"
"In post","2022","Digital, Data and Technology","Outside London","Unknown","35","35","34020","32380"
"In post","2022","Digital, Data and Technology","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Overseas","EO","15","15","28150","26670"
"In post","2022","Digital, Data and Technology","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Overseas","SEO/HEO","20","20","35260","33300"
"In post","2022","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","G6/G7","10","10","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Economics","London","AA/AO","35","35","24080","23170"
"In post","2022","Economics","London","EO","105","105","27440","27680"
"In post","2022","Economics","London","G6/G7","740","715","60670","58260"
"In post","2022","Economics","London","SCS level","80","80","93020","81760"
"In post","2022","Economics","London","SEO/HEO","680","675","35830","34710"
"In post","2022","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Outside London","AA/AO","40","40","20330","19860"
"In post","2022","Economics","Outside London","EO","35","35","25740","24920"
"In post","2022","Economics","Outside London","G6/G7","135","130","56500","54270"
"In post","2022","Economics","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Economics","Outside London","SEO/HEO","185","180","34360","33080"
"In post","2022","Economics","Overseas","G6/G7","30","30","58460","56110"
"In post","2022","Economics","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","London","AA/AO","85","80","24870","24900"
"In post","2022","Finance","London","EO","340","335","29430","29620"
"In post","2022","Finance","London","G6/G7","1005","985","61770","60470"
"In post","2022","Finance","London","SCS level","175","170","88630","80790"
"In post","2022","Finance","London","SEO/HEO","1305","1280","40470","40650"
"In post","2022","Finance","Outside London","AA/AO","895","795","21730","21260"
"In post","2022","Finance","Outside London","EO","2005","1910","26510","26670"
"In post","2022","Finance","Outside London","G6/G7","1715","1670","57210","55210"
"In post","2022","Finance","Outside London","SCS level","160","160","88120","81050"
"In post","2022","Finance","Outside London","SEO/HEO","4455","4290","36650","35310"
"In post","2022","Finance","Outside London","Unknown","70","65","49650","44300"
"In post","2022","Finance","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","EO","20","20","27560","26670"
"In post","2022","Finance","Overseas","G6/G7","10","10","63480","63700"
"In post","2022","Finance","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","SEO/HEO","45","45","37180","34570"
"In post","2022","Finance","Unknown","EO","5","5","[c]","[c]"
"In post","2022","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","SEO/HEO","15","15","34960","33300"
"In post","2022","Finance","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Geography","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Outside London","AA/AO","70","70","20470","20420"
"In post","2022","Geography","Outside London","EO","155","145","27540","26740"
"In post","2022","Geography","Outside London","G6/G7","10","10","55610","53720"
"In post","2022","Geography","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Outside London","SEO/HEO","245","235","35640","33290"
"In post","2022","Geography","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","London","AA/AO","95","90","24790","24520"
"In post","2022","Human Resources","London","EO","425","410","29040","28670"
"In post","2022","Human Resources","London","G6/G7","880","855","61170","59710"
"In post","2022","Human Resources","London","SCS level","135","130","87210","80170"
"In post","2022","Human Resources","London","SEO/HEO","1210","1175","39020","38100"
"In post","2022","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Outside London","AA/AO","1130","1035","21740","21380"
"In post","2022","Human Resources","Outside London","EO","1295","1205","26850","26670"
"In post","2022","Human Resources","Outside London","G6/G7","1200","1160","55810","54840"
"In post","2022","Human Resources","Outside London","SCS level","90","90","86110","79150"
"In post","2022","Human Resources","Outside London","SEO/HEO","3050","2895","35590","34000"
"In post","2022","Human Resources","Outside London","Unknown","35","35","43400","43470"
"In post","2022","Human Resources","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","G6/G7","10","10","55560","53820"
"In post","2022","Human Resources","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","SEO/HEO","20","20","34880","33460"
"In post","2022","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","EO","5","5","[c]","[c]"
"In post","2022","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","SEO/HEO","10","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","London","G6/G7","40","40","75100","75500"
"In post","2022","Inspector of Education and Training","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","London","SEO/HEO","45","40","49850","51360"
"In post","2022","Inspector of Education and Training","Outside London","G6/G7","505","495","75410","75500"
"In post","2022","Inspector of Education and Training","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Outside London","SEO/HEO","340","330","50440","51360"
"In post","2022","Intelligence Analysis","London","AA/AO","50","45","25370","25630"
"In post","2022","Intelligence Analysis","London","EO","460","430","30010","29250"
"In post","2022","Intelligence Analysis","London","G6/G7","155","155","61240","59730"
"In post","2022","Intelligence Analysis","London","SCS level","15","15","82860","78810"
"In post","2022","Intelligence Analysis","London","SEO/HEO","560","545","40040","38560"
"In post","2022","Intelligence Analysis","London","Unknown","5","5","[c]","[c]"
"In post","2022","Intelligence Analysis","Outside London","AA/AO","70","60","21760","21680"
"In post","2022","Intelligence Analysis","Outside London","EO","1125","1065","26760","26480"
"In post","2022","Intelligence Analysis","Outside London","G6/G7","55","55","56550","55210"
"In post","2022","Intelligence Analysis","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Outside London","SEO/HEO","665","650","34610","33300"
"In post","2022","Intelligence Analysis","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Intelligence Analysis","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Overseas","G6/G7","20","20","55770","54700"
"In post","2022","Intelligence Analysis","Overseas","SCS level","5","5","[c]","[c]"
"In post","2022","Intelligence Analysis","Overseas","SEO/HEO","50","50","36520","34770"
"In post","2022","Internal Audit","London","AA/AO","15","15","30790","35900"
"In post","2022","Internal Audit","London","EO","5","5","[c]","[c]"
"In post","2022","Internal Audit","London","G6/G7","70","70","62450","60490"
"In post","2022","Internal Audit","London","SCS level","15","15","95090","89390"
"In post","2022","Internal Audit","London","SEO/HEO","110","105","43300","43810"
"In post","2022","Internal Audit","Outside London","AA/AO","15","15","24340","22090"
"In post","2022","Internal Audit","Outside London","EO","35","35","27100","26670"
"In post","2022","Internal Audit","Outside London","G6/G7","140","135","56630","55210"
"In post","2022","Internal Audit","Outside London","SCS level","10","10","88510","84000"
"In post","2022","Internal Audit","Outside London","SEO/HEO","350","330","39670","39980"
"In post","2022","Internal Audit","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","London","EO","85","85","27900","26510"
"In post","2022","International Trade","London","G6/G7","505","500","56510","53560"
"In post","2022","International Trade","London","SCS level","85","85","82340","75040"
"In post","2022","International Trade","London","SEO/HEO","555","550","36650","38160"
"In post","2022","International Trade","Outside London","EO","20","20","25220","26390"
"In post","2022","International Trade","Outside London","G6/G7","75","70","52960","50560"
"In post","2022","International Trade","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","International Trade","Outside London","SEO/HEO","140","135","34740","33370"
"In post","2022","International Trade","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Overseas","G6/G7","95","95","57020","54700"
"In post","2022","International Trade","Overseas","SCS level","25","25","84030","75570"
"In post","2022","International Trade","Overseas","SEO/HEO","45","45","37250","38300"
"In post","2022","Knowledge and Information Management","London","AA/AO","70","70","24840","25030"
"In post","2022","Knowledge and Information Management","London","EO","140","130","29830","30370"
"In post","2022","Knowledge and Information Management","London","G6/G7","170","170","59660","57430"
"In post","2022","Knowledge and Information Management","London","SCS level","15","15","87270","81760"
"In post","2022","Knowledge and Information Management","London","SEO/HEO","360","355","38530","37910"
"In post","2022","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Outside London","AA/AO","295","280","21670","21260"
"In post","2022","Knowledge and Information Management","Outside London","EO","435","410","27070","27200"
"In post","2022","Knowledge and Information Management","Outside London","G6/G7","150","145","55460","54390"
"In post","2022","Knowledge and Information Management","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","Outside London","SEO/HEO","685","660","35660","34290"
"In post","2022","Knowledge and Information Management","Outside London","Unknown","35","35","34710","33000"
"In post","2022","Knowledge and Information Management","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","London","AA/AO","50","45","25050","25860"
"In post","2022","Legal","London","EO","535","520","31120","31020"
"In post","2022","Legal","London","G6/G7","3055","2840","61410","62120"
"In post","2022","Legal","London","SCS level","295","285","88050","82500"
"In post","2022","Legal","London","SEO/HEO","980","950","40540","38650"
"In post","2022","Legal","Outside London","AA/AO","220","190","21790","21640"
"In post","2022","Legal","Outside London","EO","1325","1260","27230","26820"
"In post","2022","Legal","Outside London","G6/G7","3200","2950","57520","55610"
"In post","2022","Legal","Outside London","SCS level","100","95","87650","83230"
"In post","2022","Legal","Outside London","SEO/HEO","2905","2725","39130","38000"
"In post","2022","Legal","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2022","Legal","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","London","AA/AO","15","15","26190","24920"
"In post","2022","Medicine","London","EO","15","10","31180","27490"
"In post","2022","Medicine","London","G6/G7","150","130","67680","66560"
"In post","2022","Medicine","London","SCS level","150","135","103850","95140"
"In post","2022","Medicine","London","SEO/HEO","55","50","41250","40850"
"In post","2022","Medicine","Outside London","AA/AO","335","305","22580","23280"
"In post","2022","Medicine","Outside London","EO","285","255","31880","31530"
"In post","2022","Medicine","Outside London","G6/G7","565","480","75730","78730"
"In post","2022","Medicine","Outside London","SCS level","185","165","108270","107720"
"In post","2022","Medicine","Outside London","SEO/HEO","665","595","39950","39030"
"In post","2022","Medicine","Overseas","EO","10","10","[c]","[c]"
"In post","2022","Medicine","Overseas","G6/G7","35","35","67700","64840"
"In post","2022","Medicine","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Overseas","SEO/HEO","15","15","40320","39030"
"In post","2022","Medicine","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2022","Medicine","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Unknown","SEO/HEO","25","25","40110","39030"
"In post","2022","Operational Delivery","London","AA/AO","9010","8315","26420","25160"
"In post","2022","Operational Delivery","London","EO","12260","11505","30620","31020"
"In post","2022","Operational Delivery","London","G6/G7","2565","2505","61030","58970"
"In post","2022","Operational Delivery","London","SCS level","430","420","94710","85040"
"In post","2022","Operational Delivery","London","SEO/HEO","7215","7000","39400","38450"
"In post","2022","Operational Delivery","London","Unknown","2325","2215","34550","33700"
"In post","2022","Operational Delivery","Outside London","AA/AO","94030","83545","22650","21260"
"In post","2022","Operational Delivery","Outside London","EO","72565","66370","27720","27570"
"In post","2022","Operational Delivery","Outside London","G6/G7","5420","5280","57510","54760"
"In post","2022","Operational Delivery","Outside London","SCS level","440","430","88460","81250"
"In post","2022","Operational Delivery","Outside London","SEO/HEO","30800","29245","36310","34290"
"In post","2022","Operational Delivery","Outside London","Unknown","17090","15765","29500","28200"
"In post","2022","Operational Delivery","Overseas","AA/AO","10","10","21660","21680"
"In post","2022","Operational Delivery","Overseas","EO","105","105","27420","27370"
"In post","2022","Operational Delivery","Overseas","G6/G7","40","40","68850","67370"
"In post","2022","Operational Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Overseas","SEO/HEO","130","130","57460","59020"
"In post","2022","Operational Delivery","Overseas","Unknown","5","5","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","AA/AO","100","95","21560","21260"
"In post","2022","Operational Delivery","Unknown","EO","310","290","28720","27570"
"In post","2022","Operational Delivery","Unknown","G6/G7","10","10","57720","58240"
"In post","2022","Operational Delivery","Unknown","SEO/HEO","80","80","39410","38440"
"In post","2022","Operational Delivery","Unknown","Unknown","50","40","31700","28200"
"In post","2022","Operational Research","London","AA/AO","5","5","[c]","[c]"
"In post","2022","Operational Research","London","EO","20","20","30540","30050"
"In post","2022","Operational Research","London","G6/G7","150","140","62830","60700"
"In post","2022","Operational Research","London","SCS level","15","15","79820","78520"
"In post","2022","Operational Research","London","SEO/HEO","165","160","40230","38020"
"In post","2022","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Outside London","AA/AO","30","30","21690","21840"
"In post","2022","Operational Research","Outside London","EO","30","30","26820","26350"
"In post","2022","Operational Research","Outside London","G6/G7","345","325","52460","48770"
"In post","2022","Operational Research","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Outside London","SEO/HEO","365","355","35680","38070"
"In post","2022","Operational Research","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other","London","AA/AO","580","560","24230","24490"
"In post","2022","Other","London","EO","1525","1485","28830","29340"
"In post","2022","Other","London","G6/G7","865","830","63630","58970"
"In post","2022","Other","London","SCS level","200","190","98640","91570"
"In post","2022","Other","London","SEO/HEO","1185","1155","37440","36650"
"In post","2022","Other","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","Outside London","AA/AO","9875","9140","21200","21260"
"In post","2022","Other","Outside London","EO","7140","6725","26870","27570"
"In post","2022","Other","Outside London","G6/G7","1110","1075","56960","55210"
"In post","2022","Other","Outside London","SCS level","100","95","97120","88000"
"In post","2022","Other","Outside London","SEO/HEO","5275","5055","35670","34280"
"In post","2022","Other","Outside London","Unknown","25","20","33250","27320"
"In post","2022","Other","Overseas","AA/AO","15","15","21370","21170"
"In post","2022","Other","Overseas","EO","35","35","27630","26670"
"In post","2022","Other","Overseas","G6/G7","105","105","64310","64840"
"In post","2022","Other","Overseas","SCS level","25","25","77680","76370"
"In post","2022","Other","Overseas","SEO/HEO","205","205","42330","41600"
"In post","2022","Other","Overseas","Unknown","170","170","[c]","[c]"
"In post","2022","Other","Unknown","AA/AO","85","75","23610","25110"
"In post","2022","Other","Unknown","EO","55","50","28060","27570"
"In post","2022","Other","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other","Unknown","SEO/HEO","40","35","38510","36870"
"In post","2022","Other","Unknown","Unknown","1760","1760","37450","34160"
"In post","2022","Planning","London","EO","10","10","[c]","[c]"
"In post","2022","Planning","London","G6/G7","30","30","58710","56570"
"In post","2022","Planning","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Planning","London","SEO/HEO","45","45","39070","39600"
"In post","2022","Planning","Outside London","AA/AO","10","10","23280","22960"
"In post","2022","Planning","Outside London","EO","15","15","27190","26820"
"In post","2022","Planning","Outside London","G6/G7","40","40","58590","61440"
"In post","2022","Planning","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Outside London","SEO/HEO","65","60","38530","38160"
"In post","2022","Planning Inspectors","London","G6/G7","20","20","60830","58810"
"In post","2022","Planning Inspectors","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Outside London","G6/G7","340","300","56690","58810"
"In post","2022","Planning Inspectors","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Outside London","SEO/HEO","10","10","32780","32780"
"In post","2022","Planning Inspectors","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Policy","London","AA/AO","285","275","25720","24900"
"In post","2022","Policy","London","EO","1550","1520","29200","28670"
"In post","2022","Policy","London","G6/G7","9325","9050","59160","57430"
"In post","2022","Policy","London","SCS level","1435","1375","85010","77640"
"In post","2022","Policy","London","SEO/HEO","8635","8485","38030","38160"
"In post","2022","Policy","London","Unknown","30","30","[c]","[c]"
"In post","2022","Policy","Outside London","AA/AO","350","330","22130","21840"
"In post","2022","Policy","Outside London","EO","1160","1110","26680","26170"
"In post","2022","Policy","Outside London","G6/G7","2975","2865","55050","52510"
"In post","2022","Policy","Outside London","SCS level","250","245","85880","78460"
"In post","2022","Policy","Outside London","SEO/HEO","5205","4995","36020","36500"
"In post","2022","Policy","Outside London","Unknown","20","20","69780","52640"
"In post","2022","Policy","Overseas","AA/AO","20","20","23200","23250"
"In post","2022","Policy","Overseas","EO","40","40","27310","27460"
"In post","2022","Policy","Overseas","G6/G7","790","785","58530","56800"
"In post","2022","Policy","Overseas","SCS level","220","220","86710","76760"
"In post","2022","Policy","Overseas","SEO/HEO","625","625","35300","34220"
"In post","2022","Policy","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Unknown","G6/G7","20","20","56800","53600"
"In post","2022","Policy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Unknown","SEO/HEO","10","10","34650","34050"
"In post","2022","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","London","AA/AO","125","100","24180","24290"
"In post","2022","Project Delivery","London","EO","265","255","29480","29080"
"In post","2022","Project Delivery","London","G6/G7","1445","1415","61280","58550"
"In post","2022","Project Delivery","London","SCS level","210","205","93940","91490"
"In post","2022","Project Delivery","London","SEO/HEO","1590","1560","39420","39600"
"In post","2022","Project Delivery","Outside London","AA/AO","340","300","21330","21260"
"In post","2022","Project Delivery","Outside London","EO","1135","1060","26320","26590"
"In post","2022","Project Delivery","Outside London","G6/G7","3225","3140","55990","55000"
"In post","2022","Project Delivery","Outside London","SCS level","160","155","85880","78960"
"In post","2022","Project Delivery","Outside London","SEO/HEO","6750","6460","36750","37420"
"In post","2022","Project Delivery","Outside London","Unknown","490","480","45070","41540"
"In post","2022","Project Delivery","Overseas","EO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Overseas","G6/G7","65","65","58550","56110"
"In post","2022","Project Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Overseas","SEO/HEO","50","50","41620","41450"
"In post","2022","Project Delivery","Overseas","Unknown","5","5","[c]","[c]"
"In post","2022","Project Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2022","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Property","London","AA/AO","95","90","23600","24370"
"In post","2022","Property","London","EO","275","260","30480","30600"
"In post","2022","Property","London","G6/G7","370","360","62370","63500"
"In post","2022","Property","London","SCS level","35","35","95610","93000"
"In post","2022","Property","London","SEO/HEO","500","485","40800","39990"
"In post","2022","Property","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outside London","AA/AO","885","830","19830","19050"
"In post","2022","Property","Outside London","EO","1235","1160","26570","26670"
"In post","2022","Property","Outside London","G6/G7","1110","1085","57120","56170"
"In post","2022","Property","Outside London","SCS level","55","55","85550","77440"
"In post","2022","Property","Outside London","SEO/HEO","2775","2660","37100","35310"
"In post","2022","Property","Outside London","Unknown","45","45","21730","21600"
"In post","2022","Property","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Overseas","EO","30","30","27480","27360"
"In post","2022","Property","Overseas","G6/G7","25","25","57000","55480"
"In post","2022","Property","Overseas","SEO/HEO","125","125","38800","39120"
"In post","2022","Property","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2022","Property","Unknown","SEO/HEO","30","30","41850","40000"
"In post","2022","Psychology","London","AA/AO","5","5","[c]","[c]"
"In post","2022","Psychology","London","EO","20","20","28520","28350"
"In post","2022","Psychology","London","G6/G7","10","10","72800","68980"
"In post","2022","Psychology","London","SEO/HEO","50","50","40110","34610"
"In post","2022","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Outside London","AA/AO","80","70","21630","21550"
"In post","2022","Psychology","Outside London","EO","395","385","27040","26850"
"In post","2022","Psychology","Outside London","G6/G7","110","105","64010","63910"
"In post","2022","Psychology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Outside London","SEO/HEO","845","810","36920","31180"
"In post","2022","Psychology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","London","AA/AO","45","45","23160","23680"
"In post","2022","Science and Engineering","London","EO","90","90","27980","27150"
"In post","2022","Science and Engineering","London","G6/G7","385","365","60190","58630"
"In post","2022","Science and Engineering","London","SCS level","45","45","94940","88100"
"In post","2022","Science and Engineering","London","SEO/HEO","555","540","38980","40070"
