"Status","Year","Age","Disability","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Declared disabled","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Scotland","City of Edinburgh","260","250","37230","33370"
"In post","2022","30-39","Declared disabled","Scotland","Clackmannanshire and Fife","20","20","[c]","[c]"
"In post","2022","30-39","Declared disabled","Scotland","Dumfries and Galloway","5","5","[c]","[c]"
"In post","2022","30-39","Declared disabled","Scotland","East Ayrshire and North Ayrshire mainland","10","5","[c]","[c]"
"In post","2022","30-39","Declared disabled","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","20","20","[c]","[c]"
"In post","2022","30-39","Declared disabled","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Scotland","Falkirk","35","35","28590","27570"
"In post","2022","30-39","Declared disabled","Scotland","Glasgow City","290","280","31570","28990"
"In post","2022","30-39","Declared disabled","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","15","15","[c]","[c]"
"In post","2022","30-39","Declared disabled","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","15","15","[c]","[c]"
"In post","2022","30-39","Declared disabled","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","5","5","[c]","[c]"
"In post","2022","30-39","Declared disabled","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Scotland","North Lanarkshire","30","30","27240","26820"
"In post","2022","30-39","Declared disabled","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Scotland","Perth and Kinross, and Stirling","20","20","[c]","[c]"
"In post","2022","30-39","Declared disabled","Scotland","Scottish Borders","5","5","[c]","[c]"
"In post","2022","30-39","Declared disabled","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Scotland","South Lanarkshire","60","60","32470","26820"
"In post","2022","30-39","Declared disabled","Scotland","West Lothian","10","10","[c]","[c]"
"In post","2022","30-39","Declared disabled","South East (England)","Berkshire","50","50","32410","29290"
"In post","2022","30-39","Declared disabled","South East (England)","Brighton and Hove","15","15","[c]","[c]"
"In post","2022","30-39","Declared disabled","South East (England)","Buckinghamshire","30","30","30630","28350"
"In post","2022","30-39","Declared disabled","South East (England)","Central Hampshire","65","60","32400","33010"
"In post","2022","30-39","Declared disabled","South East (England)","East Kent","60","55","27480","27020"
"In post","2022","30-39","Declared disabled","South East (England)","East Surrey","15","15","[c]","[c]"
"In post","2022","30-39","Declared disabled","South East (England)","East Sussex CC","40","35","24060","21260"
"In post","2022","30-39","Declared disabled","South East (England)","Isle of Wight","15","15","[c]","[c]"
"In post","2022","30-39","Declared disabled","South East (England)","Kent Thames Gateway","30","30","29680","31980"
"In post","2022","30-39","Declared disabled","South East (England)","Medway","30","25","[c]","[c]"
"In post","2022","30-39","Declared disabled","South East (England)","Mid Kent","15","15","[c]","[c]"
"In post","2022","30-39","Declared disabled","South East (England)","Milton Keynes","40","40","30760","30430"
"In post","2022","30-39","Declared disabled","South East (England)","North Hampshire","20","20","[c]","[c]"
"In post","2022","30-39","Declared disabled","South East (England)","Oxfordshire CC","50","45","33690","30200"
"In post","2022","30-39","Declared disabled","South East (England)","Portsmouth","55","55","30110","27570"
"In post","2022","30-39","Declared disabled","South East (England)","South Hampshire","55","50","31010","30210"
"In post","2022","30-39","Declared disabled","South East (England)","Southampton","20","20","[c]","[c]"
"In post","2022","30-39","Declared disabled","South East (England)","West Kent","5","5","[c]","[c]"
"In post","2022","30-39","Declared disabled","South East (England)","West Surrey","35","35","33630","29430"
"In post","2022","30-39","Declared disabled","South East (England)","West Sussex (North East)","10","10","[c]","[c]"
"In post","2022","30-39","Declared disabled","South East (England)","West Sussex (South West)","15","15","[c]","[c]"
"In post","2022","30-39","Declared disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","265","250","35370","33300"
"In post","2022","30-39","Declared disabled","South West (England)","Bournemouth, Christchurch and Poole","15","15","[c]","[c]"
"In post","2022","30-39","Declared disabled","South West (England)","Bristol, City of","150","145","34450","33080"
"In post","2022","30-39","Declared disabled","South West (England)","Cornwall and Isles of Scilly","35","30","26390","27570"
"In post","2022","30-39","Declared disabled","South West (England)","Devon CC","105","100","30600","28280"
"In post","2022","30-39","Declared disabled","South West (England)","Dorset","40","40","30020","28550"
"In post","2022","30-39","Declared disabled","South West (England)","Gloucestershire CC","25","25","[c]","[c]"
"In post","2022","30-39","Declared disabled","South West (England)","Plymouth","50","45","27030","26830"
"In post","2022","30-39","Declared disabled","South West (England)","Somerset CC","35","35","30720","27570"
"In post","2022","30-39","Declared disabled","South West (England)","Swindon","10","10","[c]","[c]"
"In post","2022","30-39","Declared disabled","South West (England)","Torbay","5","5","[c]","[c]"
"In post","2022","30-39","Declared disabled","South West (England)","Wiltshire","115","110","35560","33300"
"In post","2022","30-39","Declared disabled","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","30-39","Declared disabled","Wales","Bridgend and Neath Port Talbot","10","10","[c]","[c]"
"In post","2022","30-39","Declared disabled","Wales","Cardiff and Vale of Glamorgan","205","195","33320","30210"
"In post","2022","30-39","Declared disabled","Wales","Central Valleys","65","60","28390","27570"
"In post","2022","30-39","Declared disabled","Wales","Conwy and Denbighshire","10","10","[c]","[c]"
"In post","2022","30-39","Declared disabled","Wales","Flintshire and Wrexham","50","45","25750","25650"
"In post","2022","30-39","Declared disabled","Wales","Gwent Valleys","25","20","[c]","[c]"
"In post","2022","30-39","Declared disabled","Wales","Gwynedd","15","15","[c]","[c]"
"In post","2022","30-39","Declared disabled","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Wales","Monmouthshire and Newport","120","115","34430","31320"
"In post","2022","30-39","Declared disabled","Wales","Powys","5","5","[c]","[c]"
"In post","2022","30-39","Declared disabled","Wales","South West Wales","25","25","[c]","[c]"
"In post","2022","30-39","Declared disabled","Wales","Swansea","155","140","24610","21840"
"In post","2022","30-39","Declared disabled","West Midlands (England)","Birmingham","250","240","30890","27570"
"In post","2022","30-39","Declared disabled","West Midlands (England)","Coventry","50","45","34860","31420"
"In post","2022","30-39","Declared disabled","West Midlands (England)","Dudley","15","15","[c]","[c]"
"In post","2022","30-39","Declared disabled","West Midlands (England)","Herefordshire, County of","5","5","[c]","[c]"
"In post","2022","30-39","Declared disabled","West Midlands (England)","Sandwell","5","5","[c]","[c]"
"In post","2022","30-39","Declared disabled","West Midlands (England)","Shropshire","15","15","[c]","[c]"
"In post","2022","30-39","Declared disabled","West Midlands (England)","Solihull","20","20","[c]","[c]"
"In post","2022","30-39","Declared disabled","West Midlands (England)","Staffordshire CC","80","75","28780","27570"
"In post","2022","30-39","Declared disabled","West Midlands (England)","Stoke-on-Trent","30","30","24660","23170"
"In post","2022","30-39","Declared disabled","West Midlands (England)","Telford and Wrekin","25","25","[c]","[c]"
"In post","2022","30-39","Declared disabled","West Midlands (England)","Walsall","15","10","[c]","[c]"
"In post","2022","30-39","Declared disabled","West Midlands (England)","Warwickshire CC","20","20","[c]","[c]"
"In post","2022","30-39","Declared disabled","West Midlands (England)","Wolverhampton","20","20","[c]","[c]"
"In post","2022","30-39","Declared disabled","West Midlands (England)","Worcestershire CC","40","35","29670","27000"
"In post","2022","30-39","Declared disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","75","70","26430","25700"
"In post","2022","30-39","Declared disabled","Yorkshire and The Humber","Bradford","35","30","24260","21260"
"In post","2022","30-39","Declared disabled","Yorkshire and The Humber","Calderdale and Kirklees","20","20","[c]","[c]"
"In post","2022","30-39","Declared disabled","Yorkshire and The Humber","East Riding of Yorkshire","25","25","[c]","[c]"
"In post","2022","30-39","Declared disabled","Yorkshire and The Humber","Kingston upon Hull, City of","35","30","26570","25700"
"In post","2022","30-39","Declared disabled","Yorkshire and The Humber","Leeds","225","215","32750","30450"
"In post","2022","30-39","Declared disabled","Yorkshire and The Humber","North and North East Lincolnshire","10","10","[c]","[c]"
"In post","2022","30-39","Declared disabled","Yorkshire and The Humber","North Yorkshire CC","20","20","[c]","[c]"
"In post","2022","30-39","Declared disabled","Yorkshire and The Humber","Sheffield","155","150","33350","30830"
"In post","2022","30-39","Declared disabled","Yorkshire and The Humber","Wakefield","15","15","[c]","[c]"
"In post","2022","30-39","Declared disabled","Yorkshire and The Humber","York","65","60","30890","26940"
"In post","2022","30-39","Declared non-disabled","East Midlands (England)","Derby","145","130","26640","24800"
"In post","2022","30-39","Declared non-disabled","East Midlands (England)","East Derbyshire","40","40","28260","27570"
"In post","2022","30-39","Declared non-disabled","East Midlands (England)","Leicester","350","315","27800","26520"
"In post","2022","30-39","Declared non-disabled","East Midlands (England)","Leicestershire CC and Rutland","290","270","29580","27570"
"In post","2022","30-39","Declared non-disabled","East Midlands (England)","Lincolnshire CC","350","335","28150","26950"
"In post","2022","30-39","Declared non-disabled","East Midlands (England)","North Northamptonshire","80","70","25000","21260"
"In post","2022","30-39","Declared non-disabled","East Midlands (England)","North Nottinghamshire","170","160","29820","27570"
"In post","2022","30-39","Declared non-disabled","East Midlands (England)","Nottingham","1200","1140","32590","30200"
"In post","2022","30-39","Declared non-disabled","East Midlands (England)","South and West Derbyshire","155","145","30950","28550"
"In post","2022","30-39","Declared non-disabled","East Midlands (England)","South Nottinghamshire","145","135","31700","29750"
"In post","2022","30-39","Declared non-disabled","East Midlands (England)","West Northamptonshire","155","140","28090","25450"
"In post","2022","30-39","Declared non-disabled","East of England","Bedford","125","115","29750","28140"
"In post","2022","30-39","Declared non-disabled","East of England","Breckland and South Norfolk","95","90","29200","27380"
"In post","2022","30-39","Declared non-disabled","East of England","Cambridgeshire CC","530","510","32130","31420"
"In post","2022","30-39","Declared non-disabled","East of England","Central Bedfordshire","35","30","31600","29670"
"In post","2022","30-39","Declared non-disabled","East of England","Essex Haven Gateway","110","105","30960","29290"
"In post","2022","30-39","Declared non-disabled","East of England","Essex Thames Gateway","120","110","27480","24730"
"In post","2022","30-39","Declared non-disabled","East of England","Heart of Essex","190","180","32880","30940"
"In post","2022","30-39","Declared non-disabled","East of England","Hertfordshire CC","390","370","35440","31160"
"In post","2022","30-39","Declared non-disabled","East of England","Luton","65","60","26450","26110"
"In post","2022","30-39","Declared non-disabled","East of England","North and West Norfolk","120","110","27120","26640"
"In post","2022","30-39","Declared non-disabled","East of England","Norwich and East Norfolk","270","250","27830","25830"
"In post","2022","30-39","Declared non-disabled","East of England","Peterborough","200","175","27690","24920"
"In post","2022","30-39","Declared non-disabled","East of England","Southend-on-Sea","75","70","31960","29290"
"In post","2022","30-39","Declared non-disabled","East of England","Suffolk CC","515","485","29920","28140"
"In post","2022","30-39","Declared non-disabled","East of England","Thurrock","55","50","26480","25310"
"In post","2022","30-39","Declared non-disabled","East of England","West Essex","85","80","30260","29290"
"In post","2022","30-39","Declared non-disabled","London","Barking & Dagenham and Havering","95","85","31580","31060"
"In post","2022","30-39","Declared non-disabled","London","Barnet","285","275","37660","33340"
"In post","2022","30-39","Declared non-disabled","London","Bexley and Greenwich","275","270","32840","32340"
"In post","2022","30-39","Declared non-disabled","London","Brent","65","65","31540","31060"
"In post","2022","30-39","Declared non-disabled","London","Bromley","50","45","29280","31060"
"In post","2022","30-39","Declared non-disabled","London","Camden and City of London","315","305","41470","35060"
"In post","2022","30-39","Declared non-disabled","London","Croydon","1355","1305","39870","36180"
"In post","2022","30-39","Declared non-disabled","London","Ealing","55","50","32440","31060"
"In post","2022","30-39","Declared non-disabled","London","Enfield","40","40","33750","31060"
"In post","2022","30-39","Declared non-disabled","London","Hackney and Newham","710","685","42070","37930"
"In post","2022","30-39","Declared non-disabled","London","Haringey and Islington","220","210","32880","31060"
"In post","2022","30-39","Declared non-disabled","London","Harrow and Hillingdon","445","430","30890","29080"
"In post","2022","30-39","Declared non-disabled","London","Hounslow and Richmond upon Thames","465","450","33010","32280"
"In post","2022","30-39","Declared non-disabled","London","Kensington & Chelsea and Hammersmith & Fulham","150","145","33630","32570"
"In post","2022","30-39","Declared non-disabled","London","Lambeth","425","410","42680","40070"
"In post","2022","30-39","Declared non-disabled","London","Lewisham and Southwark","220","215","33290","31060"
"In post","2022","30-39","Declared non-disabled","London","Merton, Kingston upon Thames and Sutton","75","75","32990","31060"
"In post","2022","30-39","Declared non-disabled","London","Redbridge and Waltham Forest","175","165","31140","31060"
"In post","2022","30-39","Declared non-disabled","London","Tower Hamlets","1205","1170","50810","53530"
"In post","2022","30-39","Declared non-disabled","London","Wandsworth","130","130","34560","33550"
"In post","2022","30-39","Declared non-disabled","London","Westminster","9660","9410","51010","53130"
"In post","2022","30-39","Declared non-disabled","North East (England)","Darlington","190","180","37720","36500"
"In post","2022","30-39","Declared non-disabled","North East (England)","Durham","790","730","27230","26100"
"In post","2022","30-39","Declared non-disabled","North East (England)","Hartlepool and Stockton-on-Tees","260","245","27060","27570"
"In post","2022","30-39","Declared non-disabled","North East (England)","Northumberland","50","45","28620","27570"
"In post","2022","30-39","Declared non-disabled","North East (England)","South Teesside","150","135","27050","25120"
"In post","2022","30-39","Declared non-disabled","North East (England)","Sunderland","500","450","26810","26820"
"In post","2022","30-39","Declared non-disabled","North East (England)","Tyneside","2710","2555","31730","27570"
"In post","2022","30-39","Declared non-disabled","North West (England)","Blackburn with Darwen","70","65","27010","27570"
"In post","2022","30-39","Declared non-disabled","North West (England)","Blackpool","600","570","27890","27570"
"In post","2022","30-39","Declared non-disabled","North West (England)","Cheshire East","190","175","28910","27120"
"In post","2022","30-39","Declared non-disabled","North West (England)","Cheshire West and Chester","55","50","29280","26860"
"In post","2022","30-39","Declared non-disabled","North West (England)","Chorley and West Lancashire","255","245","29550","27120"
"In post","2022","30-39","Declared non-disabled","North West (England)","East Cumbria","115","105","27670","24920"
"In post","2022","30-39","Declared non-disabled","North West (England)","East Lancashire","70","65","28230","27570"
"In post","2022","30-39","Declared non-disabled","North West (England)","East Merseyside","125","115","28410","27570"
"In post","2022","30-39","Declared non-disabled","North West (England)","Greater Manchester North East","160","155","27620","27570"
"In post","2022","30-39","Declared non-disabled","North West (England)","Greater Manchester North West","255","240","25440","25700"
"In post","2022","30-39","Declared non-disabled","North West (England)","Greater Manchester South East","100","95","26580","27570"
"In post","2022","30-39","Declared non-disabled","North West (England)","Greater Manchester South West","1185","1140","33020","30830"
"In post","2022","30-39","Declared non-disabled","North West (England)","Lancaster and Wyre","125","120","26630","26610"
"In post","2022","30-39","Declared non-disabled","North West (England)","Liverpool","2090","1975","29420","26470"
"In post","2022","30-39","Declared non-disabled","North West (England)","Manchester","1615","1565","35370","31990"
"In post","2022","30-39","Declared non-disabled","North West (England)","Mid Lancashire","590","545","27720","25120"
"In post","2022","30-39","Declared non-disabled","North West (England)","Sefton","785","740","29910","27570"
"In post","2022","30-39","Declared non-disabled","North West (England)","Warrington","265","255","32510","30640"
"In post","2022","30-39","Declared non-disabled","North West (England)","West Cumbria","205","185","27320","24920"
"In post","2022","30-39","Declared non-disabled","North West (England)","Wirral","210","195","28030","27130"
"In post","2022","30-39","Declared non-disabled","Northern Ireland","Antrim and Newtownabbey","20","20","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Northern Ireland","Ards and North Down","10","10","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Northern Ireland","Belfast","500","480","31270","26820"
"In post","2022","30-39","Declared non-disabled","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Northern Ireland","Lisburn and Castlereagh","40","35","29690","27420"
"In post","2022","30-39","Declared non-disabled","Northern Ireland","Mid and East Antrim","5","5","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Northern Ireland","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Overseas","Overseas","625","620","45710","47040"
"In post","2022","30-39","Declared non-disabled","Scotland","Aberdeen City and Aberdeenshire","235","225","36220","31540"
"In post","2022","30-39","Declared non-disabled","Scotland","Angus and Dundee City","330","315","27480","27230"
"In post","2022","30-39","Declared non-disabled","Scotland","Caithness and Sutherland, and Ross and Cromarty","25","25","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Scotland","City of Edinburgh","1810","1755","38970","35540"
"In post","2022","30-39","Declared non-disabled","Scotland","Clackmannanshire and Fife","95","90","31590","27570"
"In post","2022","30-39","Declared non-disabled","Scotland","Dumfries and Galloway","60","55","30000","27570"
"In post","2022","30-39","Declared non-disabled","Scotland","East Ayrshire and North Ayrshire mainland","130","125","28490","27570"
"In post","2022","30-39","Declared non-disabled","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","265","255","29970","26750"
"In post","2022","30-39","Declared non-disabled","Scotland","East Lothian and Midlothian","10","10","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Scotland","Falkirk","190","165","25490","22000"
"In post","2022","30-39","Declared non-disabled","Scotland","Glasgow City","1990","1920","34000","31540"
"In post","2022","30-39","Declared non-disabled","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","85","80","31810","27570"
"In post","2022","30-39","Declared non-disabled","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","130","125","30810","27940"
"In post","2022","30-39","Declared non-disabled","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","45","45","29740","27360"
"In post","2022","30-39","Declared non-disabled","Scotland","Na h-Eileanan Siar","15","15","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Scotland","North Lanarkshire","315","290","27130","26820"
"In post","2022","30-39","Declared non-disabled","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Scotland","Perth and Kinross, and Stirling","85","80","30600","28980"
"In post","2022","30-39","Declared non-disabled","Scotland","Scottish Borders","55","50","31020","30040"
"In post","2022","30-39","Declared non-disabled","Scotland","Shetland Islands","10","10","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Scotland","South Ayrshire","35","30","27440","27570"
"In post","2022","30-39","Declared non-disabled","Scotland","South Lanarkshire","485","465","33020","31060"
"In post","2022","30-39","Declared non-disabled","Scotland","West Lothian","50","45","32040","27570"
"In post","2022","30-39","Declared non-disabled","South East (England)","Berkshire","345","330","34270","31020"
"In post","2022","30-39","Declared non-disabled","South East (England)","Brighton and Hove","80","70","30850","27570"
"In post","2022","30-39","Declared non-disabled","South East (England)","Buckinghamshire","245","235","33210","30700"
"In post","2022","30-39","Declared non-disabled","South East (England)","Central Hampshire","655","630","38090","38070"
"In post","2022","30-39","Declared non-disabled","South East (England)","East Kent","535","500","27600","25260"
"In post","2022","30-39","Declared non-disabled","South East (England)","East Surrey","170","160","33830","33890"
"In post","2022","30-39","Declared non-disabled","South East (England)","East Sussex CC","250","225","27550","27570"
"In post","2022","30-39","Declared non-disabled","South East (England)","Isle of Wight","115","110","26510","26610"
"In post","2022","30-39","Declared non-disabled","South East (England)","Kent Thames Gateway","275","265","30820","30700"
"In post","2022","30-39","Declared non-disabled","South East (England)","Medway","220","210","30270","30040"
"In post","2022","30-39","Declared non-disabled","South East (England)","Mid Kent","135","125","30410","29290"
"In post","2022","30-39","Declared non-disabled","South East (England)","Milton Keynes","360","345","32440","30700"
"In post","2022","30-39","Declared non-disabled","South East (England)","North Hampshire","120","110","31990","27570"
"In post","2022","30-39","Declared non-disabled","South East (England)","Oxfordshire CC","335","315","32100","30700"
"In post","2022","30-39","Declared non-disabled","South East (England)","Portsmouth","405","385","32170","30160"
"In post","2022","30-39","Declared non-disabled","South East (England)","South Hampshire","355","325","34570","31990"
"In post","2022","30-39","Declared non-disabled","South East (England)","Southampton","210","190","33300","30330"
"In post","2022","30-39","Declared non-disabled","South East (England)","West Kent","40","35","36700","37940"
"In post","2022","30-39","Declared non-disabled","South East (England)","West Surrey","300","280","33040","30700"
"In post","2022","30-39","Declared non-disabled","South East (England)","West Sussex (North East)","165","155","29610","27570"
"In post","2022","30-39","Declared non-disabled","South East (England)","West Sussex (South West)","100","90","31550","27570"
"In post","2022","30-39","Declared non-disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","2460","2345","36230","34850"
"In post","2022","30-39","Declared non-disabled","South West (England)","Bournemouth, Christchurch and Poole","75","70","28480","27570"
"In post","2022","30-39","Declared non-disabled","South West (England)","Bristol, City of","1135","1070","36280","33370"
"In post","2022","30-39","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","185","165","27090","26840"
"In post","2022","30-39","Declared non-disabled","South West (England)","Devon CC","930","875","33240","31660"
"In post","2022","30-39","Declared non-disabled","South West (England)","Dorset","240","235","28260","27130"
"In post","2022","30-39","Declared non-disabled","South West (England)","Gloucestershire CC","150","135","29750","27570"
"In post","2022","30-39","Declared non-disabled","South West (England)","Plymouth","395","360","30800","27570"
"In post","2022","30-39","Declared non-disabled","South West (England)","Somerset CC","310","290","32110","32690"
"In post","2022","30-39","Declared non-disabled","South West (England)","Swindon","65","60","33050","27880"
"In post","2022","30-39","Declared non-disabled","South West (England)","Torbay","40","35","29040","27570"
"In post","2022","30-39","Declared non-disabled","South West (England)","Wiltshire","1290","1235","36470","37480"
"In post","2022","30-39","Declared non-disabled","Unknown","Unknown","150","145","34370","31060"
"In post","2022","30-39","Declared non-disabled","Wales","Bridgend and Neath Port Talbot","120","110","26350","27570"
"In post","2022","30-39","Declared non-disabled","Wales","Cardiff and Vale of Glamorgan","2100","2015","34570","33080"
"In post","2022","30-39","Declared non-disabled","Wales","Central Valleys","430","405","29580","27570"
"In post","2022","30-39","Declared non-disabled","Wales","Conwy and Denbighshire","90","85","32820","29430"
"In post","2022","30-39","Declared non-disabled","Wales","Flintshire and Wrexham","320","310","27540","26100"
"In post","2022","30-39","Declared non-disabled","Wales","Gwent Valleys","160","145","28600","27570"
"In post","2022","30-39","Declared non-disabled","Wales","Gwynedd","140","130","25780","22960"
"In post","2022","30-39","Declared non-disabled","Wales","Isle of Anglesey","35","30","28890","27570"
"In post","2022","30-39","Declared non-disabled","Wales","Monmouthshire and Newport","970","910","35310","31090"
"In post","2022","30-39","Declared non-disabled","Wales","Powys","60","55","30810","27570"
"In post","2022","30-39","Declared non-disabled","Wales","South West Wales","255","240","29680","27570"
"In post","2022","30-39","Declared non-disabled","Wales","Swansea","1670","1530","27100","24530"
"In post","2022","30-39","Declared non-disabled","West Midlands (England)","Birmingham","2025","1925","31210","27570"
"In post","2022","30-39","Declared non-disabled","West Midlands (England)","Coventry","345","330","36120","32090"
"In post","2022","30-39","Declared non-disabled","West Midlands (England)","Dudley","130","110","26000","27570"
"In post","2022","30-39","Declared non-disabled","West Midlands (England)","Herefordshire, County of","50","45","28930","27570"
"In post","2022","30-39","Declared non-disabled","West Midlands (England)","Sandwell","65","65","27130","27570"
"In post","2022","30-39","Declared non-disabled","West Midlands (England)","Shropshire","140","135","28400","27120"
"In post","2022","30-39","Declared non-disabled","West Midlands (England)","Solihull","225","210","28470","27020"
"In post","2022","30-39","Declared non-disabled","West Midlands (England)","Staffordshire CC","625","605","30710","28010"
"In post","2022","30-39","Declared non-disabled","West Midlands (England)","Stoke-on-Trent","175","160","26950","25120"
"In post","2022","30-39","Declared non-disabled","West Midlands (England)","Telford and Wrekin","200","185","34820","30150"
"In post","2022","30-39","Declared non-disabled","West Midlands (England)","Walsall","100","85","25370","24090"
"In post","2022","30-39","Declared non-disabled","West Midlands (England)","Warwickshire CC","195","180","28110","27570"
"In post","2022","30-39","Declared non-disabled","West Midlands (England)","Wolverhampton","160","145","28590","27570"
"In post","2022","30-39","Declared non-disabled","West Midlands (England)","Worcestershire CC","330","315","27250","25700"
"In post","2022","30-39","Declared non-disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","420","385","28050","27570"
"In post","2022","30-39","Declared non-disabled","Yorkshire and The Humber","Bradford","385","345","25110","24960"
"In post","2022","30-39","Declared non-disabled","Yorkshire and The Humber","Calderdale and Kirklees","135","125","28220","27570"
"In post","2022","30-39","Declared non-disabled","Yorkshire and The Humber","East Riding of Yorkshire","245","235","28730","26750"
"In post","2022","30-39","Declared non-disabled","Yorkshire and The Humber","Kingston upon Hull, City of","260","240","28410","27120"
"In post","2022","30-39","Declared non-disabled","Yorkshire and The Humber","Leeds","1935","1845","34810","31990"
"In post","2022","30-39","Declared non-disabled","Yorkshire and The Humber","North and North East Lincolnshire","125","115","26760","27570"
"In post","2022","30-39","Declared non-disabled","Yorkshire and The Humber","North Yorkshire CC","185","175","31480","29570"
"In post","2022","30-39","Declared non-disabled","Yorkshire and The Humber","Sheffield","1275","1185","33380","30200"
"In post","2022","30-39","Declared non-disabled","Yorkshire and The Humber","Wakefield","250","235","28870","27120"
"In post","2022","30-39","Declared non-disabled","Yorkshire and The Humber","York","375","355","35330","33300"
"In post","2022","30-39","Undeclared","East Midlands (England)","Derby","15","15","[c]","[c]"
"In post","2022","30-39","Undeclared","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","East Midlands (England)","Leicester","30","25","[c]","[c]"
"In post","2022","30-39","Undeclared","East Midlands (England)","Leicestershire CC and Rutland","45","45","31460","31650"
"In post","2022","30-39","Undeclared","East Midlands (England)","Lincolnshire CC","35","35","28750","27570"
"In post","2022","30-39","Undeclared","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","East Midlands (England)","North Nottinghamshire","20","15","[c]","[c]"
"In post","2022","30-39","Undeclared","East Midlands (England)","Nottingham","95","90","32550","29730"
"In post","2022","30-39","Undeclared","East Midlands (England)","South and West Derbyshire","20","20","[c]","[c]"
"In post","2022","30-39","Undeclared","East Midlands (England)","South Nottinghamshire","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","East Midlands (England)","West Northamptonshire","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","East of England","Bedford","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","East of England","Breckland and South Norfolk","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","East of England","Cambridgeshire CC","55","55","32080","31550"
"In post","2022","30-39","Undeclared","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","East of England","Essex Haven Gateway","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","East of England","Essex Thames Gateway","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","East of England","Heart of Essex","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","East of England","Hertfordshire CC","25","20","[c]","[c]"
"In post","2022","30-39","Undeclared","East of England","Luton","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","East of England","Norwich and East Norfolk","15","15","[c]","[c]"
"In post","2022","30-39","Undeclared","East of England","Peterborough","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","East of England","Southend-on-Sea","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","East of England","Suffolk CC","50","45","29340","31180"
"In post","2022","30-39","Undeclared","East of England","Thurrock","[c]","[c]","[c]","[c]"
