"Status","Year","Age","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Derbyshire and Nottinghamshire","EO","Male","120","100","27720","27570"
"In post","2022","60-64","Derbyshire and Nottinghamshire","G6/G7","Female","25","20","[c]","[c]"
"In post","2022","60-64","Derbyshire and Nottinghamshire","G6/G7","Male","55","50","63100","59150"
"In post","2022","60-64","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Derbyshire and Nottinghamshire","SEO/HEO","Female","105","90","36130","34290"
"In post","2022","60-64","Derbyshire and Nottinghamshire","SEO/HEO","Male","100","85","38270","36340"
"In post","2022","60-64","Derbyshire and Nottinghamshire","Unknown","Female","45","35","28620","28200"
"In post","2022","60-64","Derbyshire and Nottinghamshire","Unknown","Male","20","15","[c]","[c]"
"In post","2022","60-64","Devon","AA/AO","Female","190","145","21320","21260"
"In post","2022","60-64","Devon","AA/AO","Male","175","150","23650","21300"
"In post","2022","60-64","Devon","EO","Female","105","75","27320","27570"
"In post","2022","60-64","Devon","EO","Male","95","75","27900","27570"
"In post","2022","60-64","Devon","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","60-64","Devon","G6/G7","Male","40","35","55500","53670"
"In post","2022","60-64","Devon","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Devon","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Devon","SEO/HEO","Female","75","60","36530","34290"
"In post","2022","60-64","Devon","SEO/HEO","Male","110","95","39220","37940"
"In post","2022","60-64","Devon","Unknown","Female","25","20","[c]","[c]"
"In post","2022","60-64","Devon","Unknown","Male","25","25","[c]","[c]"
"In post","2022","60-64","Dorset and Somerset","AA/AO","Female","85","75","21970","21260"
"In post","2022","60-64","Dorset and Somerset","AA/AO","Male","120","105","23280","21170"
"In post","2022","60-64","Dorset and Somerset","EO","Female","95","75","27270","27570"
"In post","2022","60-64","Dorset and Somerset","EO","Male","80","70","27910","27570"
"In post","2022","60-64","Dorset and Somerset","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","60-64","Dorset and Somerset","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","60-64","Dorset and Somerset","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Dorset and Somerset","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Dorset and Somerset","SEO/HEO","Female","50","40","36050","33840"
"In post","2022","60-64","Dorset and Somerset","SEO/HEO","Male","115","105","38750","38560"
"In post","2022","60-64","Dorset and Somerset","Unknown","Female","25","20","[c]","[c]"
"In post","2022","60-64","Dorset and Somerset","Unknown","Male","20","15","[c]","[c]"
"In post","2022","60-64","East Anglia","AA/AO","Female","255","215","21730","21300"
"In post","2022","60-64","East Anglia","AA/AO","Male","275","240","23750","21460"
"In post","2022","60-64","East Anglia","EO","Female","165","135","27770","27570"
"In post","2022","60-64","East Anglia","EO","Male","140","120","27940","27380"
"In post","2022","60-64","East Anglia","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","60-64","East Anglia","G6/G7","Male","45","40","60710","58850"
"In post","2022","60-64","East Anglia","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","East Anglia","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","East Anglia","SEO/HEO","Female","90","80","35650","34000"
"In post","2022","60-64","East Anglia","SEO/HEO","Male","185","160","38010","36060"
"In post","2022","60-64","East Anglia","Unknown","Female","40","35","28240","24730"
"In post","2022","60-64","East Anglia","Unknown","Male","35","30","31620","28870"
"In post","2022","60-64","East Wales","AA/AO","Female","340","260","21760","21810"
"In post","2022","60-64","East Wales","AA/AO","Male","205","180","22500","21260"
"In post","2022","60-64","East Wales","EO","Female","200","155","27330","27570"
"In post","2022","60-64","East Wales","EO","Male","165","145","28360","27570"
"In post","2022","60-64","East Wales","G6/G7","Female","55","45","60320","60500"
"In post","2022","60-64","East Wales","G6/G7","Male","75","65","62300","61440"
"In post","2022","60-64","East Wales","SCS level","Female","5","5","[c]","[c]"
"In post","2022","60-64","East Wales","SCS level","Male","15","10","[c]","[c]"
"In post","2022","60-64","East Wales","SEO/HEO","Female","150","120","37330","36840"
"In post","2022","60-64","East Wales","SEO/HEO","Male","185","155","38710","37920"
"In post","2022","60-64","East Wales","Unknown","Female","30","25","[c]","[c]"
"In post","2022","60-64","East Wales","Unknown","Male","20","20","[c]","[c]"
"In post","2022","60-64","East Yorkshire and Northern Lincolnshire","AA/AO","Female","75","60","22030","21260"
"In post","2022","60-64","East Yorkshire and Northern Lincolnshire","AA/AO","Male","80","60","25930","25210"
"In post","2022","60-64","East Yorkshire and Northern Lincolnshire","EO","Female","80","60","27490","27570"
"In post","2022","60-64","East Yorkshire and Northern Lincolnshire","EO","Male","130","105","28000","26930"
"In post","2022","60-64","East Yorkshire and Northern Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","East Yorkshire and Northern Lincolnshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","60-64","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2022","60-64","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","40","35","38270","34610"
"In post","2022","60-64","East Yorkshire and Northern Lincolnshire","Unknown","Female","25","20","[c]","[c]"
"In post","2022","60-64","East Yorkshire and Northern Lincolnshire","Unknown","Male","10","5","[c]","[c]"
"In post","2022","60-64","Eastern Scotland","AA/AO","Female","315","255","22310","21260"
"In post","2022","60-64","Eastern Scotland","AA/AO","Male","225","205","23660","22200"
"In post","2022","60-64","Eastern Scotland","EO","Female","220","170","28420","27570"
"In post","2022","60-64","Eastern Scotland","EO","Male","205","150","31240","30040"
"In post","2022","60-64","Eastern Scotland","G6/G7","Female","55","50","63690","62170"
"In post","2022","60-64","Eastern Scotland","G6/G7","Male","90","80","66590","65280"
"In post","2022","60-64","Eastern Scotland","SCS level","Female","5","5","[c]","[c]"
"In post","2022","60-64","Eastern Scotland","SCS level","Male","15","15","[c]","[c]"
"In post","2022","60-64","Eastern Scotland","SEO/HEO","Female","145","115","40170","37710"
"In post","2022","60-64","Eastern Scotland","SEO/HEO","Male","245","200","40560","40290"
"In post","2022","60-64","Eastern Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Eastern Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Essex","AA/AO","Female","100","80","22680","22080"
"In post","2022","60-64","Essex","AA/AO","Male","50","45","22480","21680"
"In post","2022","60-64","Essex","EO","Female","115","95","29450","29290"
"In post","2022","60-64","Essex","EO","Male","95","75","29250","28920"
"In post","2022","60-64","Essex","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","60-64","Essex","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","60-64","Essex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Essex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Essex","SEO/HEO","Female","40","35","37230","35980"
"In post","2022","60-64","Essex","SEO/HEO","Male","50","40","36480","35980"
"In post","2022","60-64","Essex","Unknown","Female","25","20","[c]","[c]"
"In post","2022","60-64","Essex","Unknown","Male","10","10","[c]","[c]"
"In post","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","185","155","21530","21380"
"In post","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","150","140","23020","21260"
"In post","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","240","195","27000","27570"
"In post","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","195","170","27780","27570"
"In post","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","70","65","57220","54760"
"In post","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","280","250","59410","56600"
"In post","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","10","10","[c]","[c]"
"In post","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","15","15","[c]","[c]"
"In post","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","275","235","36150","34290"
"In post","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","590","525","39140","40000"
"In post","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","50","45","32130","32700"
"In post","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","85","70","48770","42950"
"In post","2022","60-64","Greater Manchester","AA/AO","Female","355","270","21210","21260"
"In post","2022","60-64","Greater Manchester","AA/AO","Male","195","165","22100","21260"
"In post","2022","60-64","Greater Manchester","EO","Female","240","185","27260","27570"
"In post","2022","60-64","Greater Manchester","EO","Male","190","150","27830","27570"
"In post","2022","60-64","Greater Manchester","G6/G7","Female","45","40","58730","55510"
"In post","2022","60-64","Greater Manchester","G6/G7","Male","60","55","57940","56910"
"In post","2022","60-64","Greater Manchester","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Greater Manchester","SCS level","Male","5","5","[c]","[c]"
"In post","2022","60-64","Greater Manchester","SEO/HEO","Female","165","130","35840","34290"
"In post","2022","60-64","Greater Manchester","SEO/HEO","Male","145","115","37170","35980"
"In post","2022","60-64","Greater Manchester","Unknown","Female","60","50","28670","28200"
"In post","2022","60-64","Greater Manchester","Unknown","Male","30","25","[c]","[c]"
"In post","2022","60-64","Hampshire and Isle of Wight","AA/AO","Female","385","295","21120","21170"
"In post","2022","60-64","Hampshire and Isle of Wight","AA/AO","Male","315","255","22090","20350"
"In post","2022","60-64","Hampshire and Isle of Wight","EO","Female","185","150","26960","27570"
"In post","2022","60-64","Hampshire and Isle of Wight","EO","Male","205","185","27960","27570"
"In post","2022","60-64","Hampshire and Isle of Wight","G6/G7","Female","35","30","56660","54540"
"In post","2022","60-64","Hampshire and Isle of Wight","G6/G7","Male","140","120","58520","55070"
"In post","2022","60-64","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Hampshire and Isle of Wight","SCS level","Male","10","10","[c]","[c]"
"In post","2022","60-64","Hampshire and Isle of Wight","SEO/HEO","Female","145","125","36140","33650"
"In post","2022","60-64","Hampshire and Isle of Wight","SEO/HEO","Male","290","270","38080","36670"
"In post","2022","60-64","Hampshire and Isle of Wight","Unknown","Female","30","25","[c]","[c]"
"In post","2022","60-64","Hampshire and Isle of Wight","Unknown","Male","15","10","[c]","[c]"
"In post","2022","60-64","Herefordshire, Worcestershire and Warwickshire","AA/AO","Female","85","65","21390","21260"
"In post","2022","60-64","Herefordshire, Worcestershire and Warwickshire","AA/AO","Male","70","65","21930","21260"
"In post","2022","60-64","Herefordshire, Worcestershire and Warwickshire","EO","Female","55","45","26790","27570"
"In post","2022","60-64","Herefordshire, Worcestershire and Warwickshire","EO","Male","45","40","27460","27570"
"In post","2022","60-64","Herefordshire, Worcestershire and Warwickshire","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","60-64","Herefordshire, Worcestershire and Warwickshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","60-64","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Female","35","30","35310","34290"
"In post","2022","60-64","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Male","30","25","37060","36020"
"In post","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","30","25","[c]","[c]"
"In post","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","15","10","[c]","[c]"
"In post","2022","60-64","Highlands and Islands","AA/AO","Female","45","35","22140","21380"
"In post","2022","60-64","Highlands and Islands","AA/AO","Male","70","60","22620","21380"
"In post","2022","60-64","Highlands and Islands","EO","Female","50","40","28100","27570"
"In post","2022","60-64","Highlands and Islands","EO","Male","45","35","31170","30040"
"In post","2022","60-64","Highlands and Islands","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Highlands and Islands","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Highlands and Islands","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","60-64","Highlands and Islands","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","60-64","Inner London - East","AA/AO","Female","180","155","25210","25110"
"In post","2022","60-64","Inner London - East","AA/AO","Male","140","125","27290","25630"
"In post","2022","60-64","Inner London - East","EO","Female","205","175","31750","31670"
"In post","2022","60-64","Inner London - East","EO","Male","140","125","32200","31880"
"In post","2022","60-64","Inner London - East","G6/G7","Female","70","60","64620","62960"
"In post","2022","60-64","Inner London - East","G6/G7","Male","125","110","66840","64800"
"In post","2022","60-64","Inner London - East","SCS level","Female","20","15","[c]","[c]"
"In post","2022","60-64","Inner London - East","SCS level","Male","20","20","[c]","[c]"
"In post","2022","60-64","Inner London - East","SEO/HEO","Female","145","130","41260","40910"
"In post","2022","60-64","Inner London - East","SEO/HEO","Male","215","195","43230","41330"
"In post","2022","60-64","Inner London - East","Unknown","Female","65","60","35870","33290"
"In post","2022","60-64","Inner London - East","Unknown","Male","35","35","39170","36580"
"In post","2022","60-64","Inner London - West","AA/AO","Female","240","220","24630","24310"
"In post","2022","60-64","Inner London - West","AA/AO","Male","220","205","25750","24310"
"In post","2022","60-64","Inner London - West","EO","Female","285","270","30030","30110"
"In post","2022","60-64","Inner London - West","EO","Male","165","155","30570","30330"
"In post","2022","60-64","Inner London - West","G6/G7","Female","300","275","62800","61860"
"In post","2022","60-64","Inner London - West","G6/G7","Male","430","395","65000","63120"
"In post","2022","60-64","Inner London - West","SCS level","Female","50","50","99120","92280"
"In post","2022","60-64","Inner London - West","SCS level","Male","115","110","105200","95240"
"In post","2022","60-64","Inner London - West","SEO/HEO","Female","345","310","40260","39750"
"In post","2022","60-64","Inner London - West","SEO/HEO","Male","385","360","41620","41330"
"In post","2022","60-64","Inner London - West","Unknown","Female","10","10","[c]","[c]"
"In post","2022","60-64","Inner London - West","Unknown","Male","10","10","[c]","[c]"
"In post","2022","60-64","Kent","AA/AO","Female","160","135","23060","22330"
"In post","2022","60-64","Kent","AA/AO","Male","115","100","24910","22990"
"In post","2022","60-64","Kent","EO","Female","135","105","29170","29290"
"In post","2022","60-64","Kent","EO","Male","170","130","29130","27380"
"In post","2022","60-64","Kent","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","60-64","Kent","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","60-64","Kent","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Kent","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Kent","SEO/HEO","Female","45","40","36230","35250"
"In post","2022","60-64","Kent","SEO/HEO","Male","70","55","39740","38580"
"In post","2022","60-64","Kent","Unknown","Female","45","35","28640","28650"
"In post","2022","60-64","Kent","Unknown","Male","15","10","[c]","[c]"
"In post","2022","60-64","Lancashire","AA/AO","Female","395","300","21440","21260"
"In post","2022","60-64","Lancashire","AA/AO","Male","230","190","23490","21260"
"In post","2022","60-64","Lancashire","EO","Female","250","185","27450","27570"
"In post","2022","60-64","Lancashire","EO","Male","140","115","28390","27570"
"In post","2022","60-64","Lancashire","G6/G7","Female","35","25","54670","51580"
"In post","2022","60-64","Lancashire","G6/G7","Male","40","35","63560","62260"
"In post","2022","60-64","Lancashire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Lancashire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Lancashire","SEO/HEO","Female","105","80","36310","35170"
"In post","2022","60-64","Lancashire","SEO/HEO","Male","115","90","38310","36540"
"In post","2022","60-64","Lancashire","Unknown","Female","30","25","[c]","[c]"
"In post","2022","60-64","Lancashire","Unknown","Male","15","15","[c]","[c]"
"In post","2022","60-64","Leicestershire, Rutland and Northamptonshire","AA/AO","Female","155","125","21270","20970"
"In post","2022","60-64","Leicestershire, Rutland and Northamptonshire","AA/AO","Male","90","80","23000","21260"
"In post","2022","60-64","Leicestershire, Rutland and Northamptonshire","EO","Female","85","65","27660","27570"
"In post","2022","60-64","Leicestershire, Rutland and Northamptonshire","EO","Male","85","75","28050","27570"
"In post","2022","60-64","Leicestershire, Rutland and Northamptonshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Leicestershire, Rutland and Northamptonshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","60-64","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","35","30","35290","34200"
"In post","2022","60-64","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","30","25","[c]","[c]"
"In post","2022","60-64","Leicestershire, Rutland and Northamptonshire","Unknown","Female","35","30","28480","28200"
"In post","2022","60-64","Leicestershire, Rutland and Northamptonshire","Unknown","Male","15","15","[c]","[c]"
"In post","2022","60-64","Lincolnshire","AA/AO","Female","95","80","21110","21260"
"In post","2022","60-64","Lincolnshire","AA/AO","Male","95","85","21830","20970"
"In post","2022","60-64","Lincolnshire","EO","Female","40","30","27240","27570"
"In post","2022","60-64","Lincolnshire","EO","Male","55","45","28200","27570"
"In post","2022","60-64","Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Lincolnshire","G6/G7","Male","15","10","[c]","[c]"
"In post","2022","60-64","Lincolnshire","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","60-64","Lincolnshire","SEO/HEO","Male","40","35","36890","36270"
"In post","2022","60-64","Lincolnshire","Unknown","Female","15","15","[c]","[c]"
"In post","2022","60-64","Lincolnshire","Unknown","Male","5","5","[c]","[c]"
"In post","2022","60-64","Merseyside","AA/AO","Female","575","435","21290","21260"
"In post","2022","60-64","Merseyside","AA/AO","Male","260","230","21820","21300"
"In post","2022","60-64","Merseyside","EO","Female","360","270","27250","27570"
"In post","2022","60-64","Merseyside","EO","Male","190","155","27520","27570"
"In post","2022","60-64","Merseyside","G6/G7","Female","45","40","60790","55210"
"In post","2022","60-64","Merseyside","G6/G7","Male","50","40","59550","58710"
"In post","2022","60-64","Merseyside","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Merseyside","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Merseyside","SEO/HEO","Female","160","120","35710","34000"
"In post","2022","60-64","Merseyside","SEO/HEO","Male","135","115","37810","35980"
"In post","2022","60-64","Merseyside","Unknown","Female","45","40","28270","28200"
"In post","2022","60-64","Merseyside","Unknown","Male","30","25","33250","37170"
"In post","2022","60-64","North Eastern Scotland","AA/AO","Female","40","30","22570","21890"
"In post","2022","60-64","North Eastern Scotland","AA/AO","Male","20","15","[c]","[c]"
"In post","2022","60-64","North Eastern Scotland","EO","Female","25","15","[c]","[c]"
"In post","2022","60-64","North Eastern Scotland","EO","Male","20","15","[c]","[c]"
"In post","2022","60-64","North Eastern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North Eastern Scotland","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","60-64","North Eastern Scotland","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","60-64","North Eastern Scotland","SEO/HEO","Male","35","30","53660","47490"
"In post","2022","60-64","North Yorkshire","AA/AO","Female","80","70","21780","21300"
"In post","2022","60-64","North Yorkshire","AA/AO","Male","105","100","21340","20970"
"In post","2022","60-64","North Yorkshire","EO","Female","35","30","26830","26850"
"In post","2022","60-64","North Yorkshire","EO","Male","65","60","27280","27250"
"In post","2022","60-64","North Yorkshire","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","60-64","North Yorkshire","G6/G7","Male","25","20","[c]","[c]"
"In post","2022","60-64","North Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North Yorkshire","SEO/HEO","Female","40","35","37110","35900"
"In post","2022","60-64","North Yorkshire","SEO/HEO","Male","70","65","36530","34640"
"In post","2022","60-64","North Yorkshire","Unknown","Female","15","15","[c]","[c]"
"In post","2022","60-64","North Yorkshire","Unknown","Male","5","5","[c]","[c]"
"In post","2022","60-64","Northern Ireland","AA/AO","Female","55","50","21670","22080"
"In post","2022","60-64","Northern Ireland","AA/AO","Male","75","70","20780","20560"
"In post","2022","60-64","Northern Ireland","EO","Female","40","30","28340","28920"
"In post","2022","60-64","Northern Ireland","EO","Male","30","25","[c]","[c]"
"In post","2022","60-64","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northern Ireland","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","60-64","Northern Ireland","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2022","60-64","Northern Ireland","SEO/HEO","Male","40","40","37880","36870"
"In post","2022","60-64","Northumberland, and Tyne and Wear","AA/AO","Female","875","615","21430","21260"
"In post","2022","60-64","Northumberland, and Tyne and Wear","AA/AO","Male","335","280","21280","21260"
"In post","2022","60-64","Northumberland, and Tyne and Wear","EO","Female","335","240","27560","27570"
"In post","2022","60-64","Northumberland, and Tyne and Wear","EO","Male","195","155","27690","27570"
"In post","2022","60-64","Northumberland, and Tyne and Wear","G6/G7","Female","50","40","57910","55210"
"In post","2022","60-64","Northumberland, and Tyne and Wear","G6/G7","Male","55","50","58700","55860"
"In post","2022","60-64","Northumberland, and Tyne and Wear","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northumberland, and Tyne and Wear","SCS level","Male","5","5","[c]","[c]"
"In post","2022","60-64","Northumberland, and Tyne and Wear","SEO/HEO","Female","165","130","36040","34520"
"In post","2022","60-64","Northumberland, and Tyne and Wear","SEO/HEO","Male","160","130","36550","35730"
"In post","2022","60-64","Northumberland, and Tyne and Wear","Unknown","Female","35","30","30450","28200"
"In post","2022","60-64","Northumberland, and Tyne and Wear","Unknown","Male","15","15","[c]","[c]"
"In post","2022","60-64","Outer London - East and North East","AA/AO","Female","95","75","24530","25110"
"In post","2022","60-64","Outer London - East and North East","AA/AO","Male","50","40","26890","25110"
"In post","2022","60-64","Outer London - East and North East","EO","Female","105","80","31110","31060"
"In post","2022","60-64","Outer London - East and North East","EO","Male","60","50","31860","31060"
"In post","2022","60-64","Outer London - East and North East","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Outer London - East and North East","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Outer London - East and North East","SEO/HEO","Female","10","5","[c]","[c]"
"In post","2022","60-64","Outer London - East and North East","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","60-64","Outer London - East and North East","Unknown","Female","20","20","[c]","[c]"
"In post","2022","60-64","Outer London - East and North East","Unknown","Male","10","5","[c]","[c]"
"In post","2022","60-64","Outer London - South","AA/AO","Female","180","155","24960","25630"
"In post","2022","60-64","Outer London - South","AA/AO","Male","75","70","24730","25630"
"In post","2022","60-64","Outer London - South","EO","Female","210","180","30450","30330"
"In post","2022","60-64","Outer London - South","EO","Male","110","105","30500","30220"
"In post","2022","60-64","Outer London - South","G6/G7","Female","35","35","65270","63180"
"In post","2022","60-64","Outer London - South","G6/G7","Male","75","60","68000","66050"
"In post","2022","60-64","Outer London - South","SCS level","Female","5","5","[c]","[c]"
"In post","2022","60-64","Outer London - South","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Outer London - South","SEO/HEO","Female","145","130","40300","39440"
"In post","2022","60-64","Outer London - South","SEO/HEO","Male","160","140","41530","40910"
"In post","2022","60-64","Outer London - South","Unknown","Female","25","25","[c]","[c]"
"In post","2022","60-64","Outer London - South","Unknown","Male","10","5","[c]","[c]"
"In post","2022","60-64","Outer London - West and North West","AA/AO","Female","145","120","24550","24920"
"In post","2022","60-64","Outer London - West and North West","AA/AO","Male","85","75","25360","24950"
"In post","2022","60-64","Outer London - West and North West","EO","Female","185","150","30580","31060"
"In post","2022","60-64","Outer London - West and North West","EO","Male","190","155","30030","30500"
"In post","2022","60-64","Outer London - West and North West","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","60-64","Outer London - West and North West","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","60-64","Outer London - West and North West","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Outer London - West and North West","SCS level","Male","5","5","[c]","[c]"
"In post","2022","60-64","Outer London - West and North West","SEO/HEO","Female","75","65","38560","38160"
"In post","2022","60-64","Outer London - West and North West","SEO/HEO","Male","85","75","38420","38000"
"In post","2022","60-64","Outer London - West and North West","Unknown","Female","20","20","[c]","[c]"
"In post","2022","60-64","Outer London - West and North West","Unknown","Male","20","20","[c]","[c]"
"In post","2022","60-64","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Overseas","EO","Female","5","5","[c]","[c]"
"In post","2022","60-64","Overseas","EO","Male","10","10","[c]","[c]"
"In post","2022","60-64","Overseas","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","60-64","Overseas","G6/G7","Male","35","35","64800","64840"
"In post","2022","60-64","Overseas","SCS level","Female","10","10","[c]","[c]"
"In post","2022","60-64","Overseas","SCS level","Male","20","20","[c]","[c]"
"In post","2022","60-64","Overseas","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","60-64","Overseas","SEO/HEO","Male","55","55","42600","40580"
"In post","2022","60-64","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Shropshire and Staffordshire","AA/AO","Female","180","140","21790","21260"
"In post","2022","60-64","Shropshire and Staffordshire","AA/AO","Male","165","140","23330","21260"
"In post","2022","60-64","Shropshire and Staffordshire","EO","Female","135","105","27280","27570"
"In post","2022","60-64","Shropshire and Staffordshire","EO","Male","140","120","28250","27570"
"In post","2022","60-64","Shropshire and Staffordshire","G6/G7","Female","15","10","[c]","[c]"
"In post","2022","60-64","Shropshire and Staffordshire","G6/G7","Male","35","35","63140","58250"
"In post","2022","60-64","Shropshire and Staffordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Shropshire and Staffordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Shropshire and Staffordshire","SEO/HEO","Female","65","55","36790","34290"
"In post","2022","60-64","Shropshire and Staffordshire","SEO/HEO","Male","105","95","38350","36460"
"In post","2022","60-64","Shropshire and Staffordshire","Unknown","Female","30","25","29760","28200"
"In post","2022","60-64","Shropshire and Staffordshire","Unknown","Male","20","15","[c]","[c]"
"In post","2022","60-64","South Yorkshire","AA/AO","Female","185","135","21330","21260"
"In post","2022","60-64","South Yorkshire","AA/AO","Male","95","75","23240","21680"
"In post","2022","60-64","South Yorkshire","EO","Female","140","95","27170","27570"
"In post","2022","60-64","South Yorkshire","EO","Male","90","70","28760","27570"
"In post","2022","60-64","South Yorkshire","G6/G7","Female","25","20","[c]","[c]"
"In post","2022","60-64","South Yorkshire","G6/G7","Male","25","20","[c]","[c]"
"In post","2022","60-64","South Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","South Yorkshire","SEO/HEO","Female","70","60","35550","34290"
"In post","2022","60-64","South Yorkshire","SEO/HEO","Male","60","45","36570","36060"
