"Status","Year","Age","Disability","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Undeclared","East Wales","AO","40","30","23970","22080"
"In post","2022","60-64","Undeclared","East Wales","EO","30","25","[c]","[c]"
"In post","2022","60-64","Undeclared","East Wales","HEO","20","15","[c]","[c]"
"In post","2022","60-64","Undeclared","East Wales","SEO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","East Yorkshire and Northern Lincolnshire","AA","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","East Yorkshire and Northern Lincolnshire","AO","15","10","[c]","[c]"
"In post","2022","60-64","Undeclared","East Yorkshire and Northern Lincolnshire","EO","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Eastern Scotland","AO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Eastern Scotland","EO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Eastern Scotland","HEO","10","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Eastern Scotland","SEO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Essex","AO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Essex","EO","20","20","[c]","[c]"
"In post","2022","60-64","Undeclared","Essex","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Essex","HEO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","AA","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","AO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","EO","35","30","27600","26970"
"In post","2022","60-64","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","G6","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","G7","15","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","40","35","33780","33300"
"In post","2022","60-64","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","40","35","41620","41420"
"In post","2022","60-64","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Greater Manchester","AA","15","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Greater Manchester","AO","40","30","23580","21490"
"In post","2022","60-64","Undeclared","Greater Manchester","EO","30","25","[c]","[c]"
"In post","2022","60-64","Undeclared","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Greater Manchester","HEO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Greater Manchester","SEO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Hampshire and Isle of Wight","AA","20","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Hampshire and Isle of Wight","AO","40","30","24160","21820"
"In post","2022","60-64","Undeclared","Hampshire and Isle of Wight","EO","40","35","27930","27570"
"In post","2022","60-64","Undeclared","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Hampshire and Isle of Wight","G7","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Hampshire and Isle of Wight","HEO","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Hampshire and Isle of Wight","SEO","20","20","[c]","[c]"
"In post","2022","60-64","Undeclared","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Herefordshire, Worcestershire and Warwickshire","AA","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Herefordshire, Worcestershire and Warwickshire","AO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Herefordshire, Worcestershire and Warwickshire","EO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Highlands and Islands","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Inner London - East","AA","10","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Inner London - East","AO","25","20","[c]","[c]"
"In post","2022","60-64","Undeclared","Inner London - East","EO","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Inner London - East","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Inner London - East","G7","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Inner London - East","HEO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Inner London - East","SEO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Inner London - West","AA","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Inner London - West","AO","35","35","26850","25140"
"In post","2022","60-64","Undeclared","Inner London - West","EO","25","25","[c]","[c]"
"In post","2022","60-64","Undeclared","Inner London - West","G6","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Inner London - West","G7","30","25","[c]","[c]"
"In post","2022","60-64","Undeclared","Inner London - West","HEO","30","30","37860","37610"
"In post","2022","60-64","Undeclared","Inner London - West","SCS level","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Inner London - West","SEO","20","20","[c]","[c]"
"In post","2022","60-64","Undeclared","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Kent","AA","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Kent","AO","20","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Kent","EO","20","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Kent","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Kent","HEO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Kent","SEO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Lancashire","AA","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Lancashire","AO","40","30","25170","22080"
"In post","2022","60-64","Undeclared","Lancashire","EO","30","25","28870","27570"
"In post","2022","60-64","Undeclared","Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Lancashire","G7","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Lancashire","HEO","10","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Lancashire","SEO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Leicestershire, Rutland and Northamptonshire","AO","20","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Leicestershire, Rutland and Northamptonshire","EO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Lincolnshire","AA","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Lincolnshire","AO","10","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Lincolnshire","EO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Lincolnshire","SEO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Merseyside","AA","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Merseyside","AO","45","35","23500","21680"
"In post","2022","60-64","Undeclared","Merseyside","EO","30","20","[c]","[c]"
"In post","2022","60-64","Undeclared","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Merseyside","HEO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Merseyside","SEO","10","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","North Yorkshire","AA","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","North Yorkshire","AO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","North Yorkshire","EO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Northern Ireland","AA","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Northern Ireland","AO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Northumberland, and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Northumberland, and Tyne and Wear","AO","35","25","21530","21260"
"In post","2022","60-64","Undeclared","Northumberland, and Tyne and Wear","EO","25","20","[c]","[c]"
"In post","2022","60-64","Undeclared","Northumberland, and Tyne and Wear","G6","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Northumberland, and Tyne and Wear","HEO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Northumberland, and Tyne and Wear","SEO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Outer London - East and North East","AA","10","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Outer London - East and North East","AO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Outer London - East and North East","EO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Outer London - South","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Outer London - South","AO","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Outer London - South","EO","20","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Outer London - South","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Outer London - South","HEO","10","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Outer London - South","SEO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Outer London - West and North West","AA","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Outer London - West and North West","AO","10","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Outer London - West and North West","EO","20","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Outer London - West and North West","HEO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Overseas","HEO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Shropshire and Staffordshire","AA","15","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Shropshire and Staffordshire","AO","30","25","[c]","[c]"
"In post","2022","60-64","Undeclared","Shropshire and Staffordshire","EO","25","20","[c]","[c]"
"In post","2022","60-64","Undeclared","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Shropshire and Staffordshire","HEO","10","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Shropshire and Staffordshire","SEO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","South Yorkshire","AA","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","South Yorkshire","AO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","South Yorkshire","EO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","South Yorkshire","HEO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Southern Scotland","AO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Southern Scotland","EO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Surrey, East and West Sussex","AA","15","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Surrey, East and West Sussex","AO","25","20","[c]","[c]"
"In post","2022","60-64","Undeclared","Surrey, East and West Sussex","EO","20","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Surrey, East and West Sussex","HEO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Surrey, East and West Sussex","SEO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Tees Valley and Durham","AA","15","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Tees Valley and Durham","AO","55","35","29770","31650"
"In post","2022","60-64","Undeclared","Tees Valley and Durham","EO","20","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Tees Valley and Durham","HEO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","West Central Scotland","AO","35","30","22160","21380"
"In post","2022","60-64","Undeclared","West Central Scotland","EO","20","15","[c]","[c]"
"In post","2022","60-64","Undeclared","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","West Central Scotland","HEO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","West Midlands","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","West Midlands","AO","25","20","[c]","[c]"
"In post","2022","60-64","Undeclared","West Midlands","EO","30","25","27470","27570"
"In post","2022","60-64","Undeclared","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","West Midlands","HEO","15","10","[c]","[c]"
"In post","2022","60-64","Undeclared","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","West Midlands","SEO","10","5","[c]","[c]"
"In post","2022","60-64","Undeclared","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","West Wales and The Valleys","AA","15","10","[c]","[c]"
"In post","2022","60-64","Undeclared","West Wales and The Valleys","AO","50","35","23770","21840"
"In post","2022","60-64","Undeclared","West Wales and The Valleys","EO","20","15","[c]","[c]"
"In post","2022","60-64","Undeclared","West Wales and The Valleys","G7","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","West Wales and The Valleys","HEO","15","10","[c]","[c]"
"In post","2022","60-64","Undeclared","West Wales and The Valleys","SEO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","West Yorkshire","AA","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","West Yorkshire","AO","30","25","25590","22250"
"In post","2022","60-64","Undeclared","West Yorkshire","EO","20","15","[c]","[c]"
"In post","2022","60-64","Undeclared","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","West Yorkshire","HEO","15","10","[c]","[c]"
"In post","2022","60-64","Undeclared","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","West Yorkshire","SEO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Bedfordshire and Hertfordshire","AA","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Bedfordshire and Hertfordshire","EO","15","10","[c]","[c]"
"In post","2022","60-64","Unknown","Bedfordshire and Hertfordshire","G6","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Bedfordshire and Hertfordshire","HEO","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Bedfordshire and Hertfordshire","SEO","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AA","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AO","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G7","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Berkshire, Buckinghamshire and Oxfordshire","HEO","20","15","[c]","[c]"
"In post","2022","60-64","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SEO","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","5","[c]","[c]"
"In post","2022","60-64","Unknown","Cheshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Cheshire","AO","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Cheshire","EO","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","Cheshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Cheshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Cheshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Cheshire","SEO","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Cornwall and Isles of Scilly","AA","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Cumbria","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Derbyshire and Nottinghamshire","AA","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Derbyshire and Nottinghamshire","AO","40","35","22070","21320"
"In post","2022","60-64","Unknown","Derbyshire and Nottinghamshire","EO","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Derbyshire and Nottinghamshire","HEO","10","5","[c]","[c]"
"In post","2022","60-64","Unknown","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Derbyshire and Nottinghamshire","SEO","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Derbyshire and Nottinghamshire","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Devon","AA","20","15","[c]","[c]"
"In post","2022","60-64","Unknown","Devon","AO","20","20","[c]","[c]"
"In post","2022","60-64","Unknown","Devon","EO","10","5","[c]","[c]"
"In post","2022","60-64","Unknown","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Devon","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Devon","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Dorset and Somerset","AA","10","5","[c]","[c]"
"In post","2022","60-64","Unknown","Dorset and Somerset","AO","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Dorset and Somerset","EO","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Dorset and Somerset","HEO","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Dorset and Somerset","SEO","10","5","[c]","[c]"
"In post","2022","60-64","Unknown","Dorset and Somerset","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","East Anglia","AA","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","East Anglia","AO","25","25","[c]","[c]"
"In post","2022","60-64","Unknown","East Anglia","EO","25","20","[c]","[c]"
"In post","2022","60-64","Unknown","East Anglia","G6","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","East Anglia","G7","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","East Anglia","HEO","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","East Anglia","SEO","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","East Anglia","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","East Wales","AA","10","5","[c]","[c]"
"In post","2022","60-64","Unknown","East Wales","AO","90","70","21950","22080"
"In post","2022","60-64","Unknown","East Wales","EO","25","20","[c]","[c]"
"In post","2022","60-64","Unknown","East Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","East Wales","G7","10","5","[c]","[c]"
"In post","2022","60-64","Unknown","East Wales","HEO","15","10","[c]","[c]"
"In post","2022","60-64","Unknown","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","East Wales","SEO","15","15","[c]","[c]"
