"Status","Year","Ethnicity","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Criminal Injuries Compensation Authority","Scotland","5","5","[c]","[c]"
"In post","2022","Asian","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","London","10","10","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","North West (England)","10","10","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Office and Procurator Fiscal Service","Scotland","60","55","38030","35540"
"In post","2022","Asian","Crown Prosecution Service","East Midlands (England)","60","55","35890","28430"
"In post","2022","Asian","Crown Prosecution Service","East of England","40","35","44840","48080"
"In post","2022","Asian","Crown Prosecution Service","London","340","315","40930","32080"
"In post","2022","Asian","Crown Prosecution Service","North East (England)","10","10","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","North West (England)","45","40","41780","48080"
"In post","2022","Asian","Crown Prosecution Service","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","South East (England)","35","30","42410","40000"
"In post","2022","Asian","Crown Prosecution Service","South West (England)","5","5","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","West Midlands (England)","115","110","37530","38000"
"In post","2022","Asian","Crown Prosecution Service","Yorkshire and The Humber","50","45","41290","48080"
"In post","2022","Asian","Defence Electronics and Components Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Electronics and Components Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","London","50","45","23290","20260"
"In post","2022","Asian","Defence Equipment and Support","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Scotland","5","5","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","South West (England)","275","270","35700","33000"
"In post","2022","Asian","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Science and Technology Laboratory","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Science and Technology Laboratory","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Science and Technology Laboratory","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Science and Technology Laboratory","South East (England)","25","25","[c]","[c]"
"In post","2022","Asian","Defence Science and Technology Laboratory","South West (England)","40","35","44670","39940"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","555","550","44620","40050"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","15","15","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","45","45","35550","30360"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","London","145","145","44740","39020"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","North West (England)","10","10","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","East Midlands (England)","15","15","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","East of England","10","10","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","London","230","220","44420","40510"
"In post","2022","Asian","Department for Education (excl. agencies)","North East (England)","15","10","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","North West (England)","85","85","35310","30320"
"In post","2022","Asian","Department for Education (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","South West (England)","10","10","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","West Midlands (England)","145","145","38370","36500"
"In post","2022","Asian","Department for Education (excl. agencies)","Yorkshire and The Humber","65","65","36790","32590"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","London","220","215","40200","35200"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","15","15","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","20","20","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","25","25","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","20","20","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2022","Asian","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for International Trade","London","255","250","43900","38540"
"In post","2022","Asian","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for International Trade","Overseas","10","10","[c]","[c]"
"In post","2022","Asian","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","London","210","205","44240","39600"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","5","5","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","60","55","35410","31410"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Asian","Department for Transport (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport (excl. agencies)","London","295","290","46070","42470"
"In post","2022","Asian","Department for Transport (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport (excl. agencies)","West Midlands (England)","25","25","[c]","[c]"
"In post","2022","Asian","Department for Transport (excl. agencies)","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions (excl. agencies)","East Midlands (England)","635","560","24810","27570"
"In post","2022","Asian","Department for Work and Pensions (excl. agencies)","East of England","355","320","27840","27570"
"In post","2022","Asian","Department for Work and Pensions (excl. agencies)","London","2545","2315","31380","31060"
"In post","2022","Asian","Department for Work and Pensions (excl. agencies)","North East (England)","225","210","30390","27570"
"In post","2022","Asian","Department for Work and Pensions (excl. agencies)","North West (England)","1145","1045","26240","27570"
"In post","2022","Asian","Department for Work and Pensions (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions (excl. agencies)","Scotland","125","115","24370","21260"
"In post","2022","Asian","Department for Work and Pensions (excl. agencies)","South East (England)","415","370","28250","29290"
"In post","2022","Asian","Department for Work and Pensions (excl. agencies)","South West (England)","85","75","26680","27570"
"In post","2022","Asian","Department for Work and Pensions (excl. agencies)","Unknown","135","115","28770","29290"
"In post","2022","Asian","Department for Work and Pensions (excl. agencies)","Wales","75","75","25630","27570"
"In post","2022","Asian","Department for Work and Pensions (excl. agencies)","West Midlands (England)","1460","1325","25620","27570"
"In post","2022","Asian","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","940","860","27450","27570"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","London","200","195","43890","40650"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","60","60","38280","32790"
"In post","2022","Asian","Disclosure Scotland","Scotland","5","5","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Licensing Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Licensing Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Licensing Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Licensing Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Licensing Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Licensing Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Licensing Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Licensing Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Licensing Agency","Wales","60","55","29620","21840"
"In post","2022","Asian","Driver and Vehicle Licensing Agency","West Midlands (England)","30","30","22990","21840"
"In post","2022","Asian","Driver and Vehicle Licensing Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Standards Agency","East Midlands (England)","30","30","29870","27980"
"In post","2022","Asian","Driver and Vehicle Standards Agency","East of England","15","15","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Standards Agency","London","35","35","30810","30700"
"In post","2022","Asian","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Standards Agency","North West (England)","5","5","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Standards Agency","South East (England)","10","10","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Standards Agency","South West (England)","10","5","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Standards Agency","West Midlands (England)","25","25","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Standards Agency","Yorkshire and The Humber","15","10","[c]","[c]"
"In post","2022","Asian","Education and Skills Funding Agency","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","Asian","Education and Skills Funding Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Education and Skills Funding Agency","London","50","50","43680","40870"
"In post","2022","Asian","Education and Skills Funding Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Education and Skills Funding Agency","North West (England)","35","35","36960","30200"
"In post","2022","Asian","Education and Skills Funding Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Education and Skills Funding Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Education and Skills Funding Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Education and Skills Funding Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Education and Skills Funding Agency","West Midlands (England)","100","95","37970","36600"
"In post","2022","Asian","Education and Skills Funding Agency","Yorkshire and The Humber","35","30","38620","36500"
"In post","2022","Asian","Education Scotland","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Education Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","FCDO Services","London","10","10","[c]","[c]"
"In post","2022","Asian","FCDO Services","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","FCDO Services","South East (England)","45","45","34000","29600"
"In post","2022","Asian","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","East of England","10","10","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","London","10","10","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","South East (England)","10","10","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","South West (England)","5","5","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Asian","Food Standards Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","London","315","305","43720","38230"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","90","90","47000","39640"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","15","15","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","5","5","[c]","[c]"
"In post","2022","Asian","Forestry and Land Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Forestry and Land Scotland","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Actuary's Department","London","35","30","46430","36590"
"In post","2022","Asian","Government Actuary's Department","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Internal Audit Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Internal Audit Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Internal Audit Agency","London","45","40","48120","49750"
"In post","2022","Asian","Government Internal Audit Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Internal Audit Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Internal Audit Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Internal Audit Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Internal Audit Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Internal Audit Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Internal Audit Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Internal Audit Agency","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Asian","Government Legal Department","London","290","275","48740","50620"
"In post","2022","Asian","Government Legal Department","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Legal Department","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Legal Department","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Asian","Government Property Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
