"Status","Year","Function_of_post","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","London","G7","55","55","56260","55730"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","London","HEO","55","55","38050","38020"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","North West (England)","HEO","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","London","G6","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Education","London","G7","20","20","54400","53470"
"In post","2022","Analysis","Department for Education","London","HEO","15","15","37120","36760"
"In post","2022","Analysis","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","London","SEO","20","20","45220","45250"
"In post","2022","Analysis","Department for Education","North East (England)","G7","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Education","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","North West (England)","HEO","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Education","North West (England)","SEO","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Education","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","South West (England)","SEO","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Education","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","Yorkshire and The Humber","G6","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Education","Yorkshire and The Humber","G7","20","20","51410","50400"
"In post","2022","Analysis","Department for Education","Yorkshire and The Humber","HEO","15","15","32230","32870"
"In post","2022","Analysis","Department for Education","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Education","Yorkshire and The Humber","SEO","15","10","41440","41990"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","East of England","AO","20","20","21080","21510"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","East of England","EO","60","55","25280","25010"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","East of England","G6","15","15","60980","59120"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","East of England","G7","50","45","48850","48080"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","East of England","HEO","90","90","29800","29750"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","East of England","SEO","90","85","37070","36580"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","North East (England)","HEO","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","North West (England)","EO","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","North West (England)","SEO","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","South West (England)","AO","10","10","21510","21510"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","South West (England)","EO","45","40","25340","25010"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","South West (England)","G6","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","South West (England)","G7","15","15","48970","48560"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","South West (England)","HEO","45","40","29940","29750"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","South West (England)","SEO","25","25","37430","36580"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","EO","10","10","25300","25400"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for International Trade","London","EO","30","30","27030","26250"
"In post","2022","Analysis","Department for International Trade","London","G6","25","25","65370","63910"
"In post","2022","Analysis","Department for International Trade","London","G7","85","85","53440","51970"
"In post","2022","Analysis","Department for International Trade","London","HEO","85","85","32120","31800"
"In post","2022","Analysis","Department for International Trade","London","SCS level","10","5","[c]","[c]"
"In post","2022","Analysis","Department for International Trade","London","SEO","20","20","39760","39590"
"In post","2022","Analysis","Department for International Trade","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for International Trade","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for International Trade","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","London","EO","20","20","28970","27850"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","London","G6","25","25","66430","64720"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","London","G7","80","75","54920","53130"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","London","HEO","50","45","32920","33210"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","London","SCS level","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","London","SEO","20","20","42010","42980"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","West Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","London","EO","25","25","29910","29970"
"In post","2022","Analysis","Department for Transport","London","G6","35","30","66220","66090"
"In post","2022","Analysis","Department for Transport","London","G7","115","110","55420","54760"
"In post","2022","Analysis","Department for Transport","London","HEO","70","70","33950","34710"
"In post","2022","Analysis","Department for Transport","London","SCS level","15","15","77140","77340"
"In post","2022","Analysis","Department for Transport","London","SEO","55","55","42870","42470"
"In post","2022","Analysis","Department for Transport","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","South West (England)","EO","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Transport","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","South West (England)","SEO","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Yorkshire and The Humber","AO","10","10","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Transport","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","East Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","London","AO","15","15","25110","25110"
"In post","2022","Analysis","Department for Work and Pensions","London","EO","10","10","31570","31060"
"In post","2022","Analysis","Department for Work and Pensions","London","G6","15","15","74610","73150"
"In post","2022","Analysis","Department for Work and Pensions","London","G7","65","60","59820","57230"
"In post","2022","Analysis","Department for Work and Pensions","London","HEO","105","100","36760","36650"
"In post","2022","Analysis","Department for Work and Pensions","London","SCS level","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","London","SEO","35","35","42260","40830"
"In post","2022","Analysis","Department for Work and Pensions","North East (England)","AO","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","North East (England)","EO","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","North East (England)","G7","30","30","53410","52150"
"In post","2022","Analysis","Department for Work and Pensions","North East (England)","HEO","35","35","33120","31990"
"In post","2022","Analysis","Department for Work and Pensions","North East (England)","SEO","30","30","37080","36320"
"In post","2022","Analysis","Department for Work and Pensions","North West (England)","AO","10","10","21320","21260"
"In post","2022","Analysis","Department for Work and Pensions","North West (England)","EO","5","5","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","North West (England)","G7","10","10","55900","56370"
"In post","2022","Analysis","Department for Work and Pensions","North West (England)","HEO","25","25","32720","31990"
"In post","2022","Analysis","Department for Work and Pensions","North West (England)","SEO","10","10","38270","39390"
"In post","2022","Analysis","Department for Work and Pensions","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Yorkshire and The Humber","AO","20","20","21260","21260"
"In post","2022","Analysis","Department for Work and Pensions","Yorkshire and The Humber","EO","15","15","27610","27570"
"In post","2022","Analysis","Department for Work and Pensions","Yorkshire and The Humber","G6","30","25","67070","66370"
"In post","2022","Analysis","Department for Work and Pensions","Yorkshire and The Humber","G7","50","45","54430","52150"
"In post","2022","Analysis","Department for Work and Pensions","Yorkshire and The Humber","HEO","50","50","32770","31990"
"In post","2022","Analysis","Department for Work and Pensions","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department for Work and Pensions","Yorkshire and The Humber","SEO","55","50","37980","36630"
"In post","2022","Analysis","Department of Health and Social Care","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","London","AO","5","5","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","London","EO","15","15","27830","27270"
"In post","2022","Analysis","Department of Health and Social Care","London","G6","65","60","67220","66230"
"In post","2022","Analysis","Department of Health and Social Care","London","G7","155","150","54210","53360"
"In post","2022","Analysis","Department of Health and Social Care","London","HEO","50","50","32810","32790"
"In post","2022","Analysis","Department of Health and Social Care","London","SCS level","20","20","85550","83010"
"In post","2022","Analysis","Department of Health and Social Care","London","SEO","45","40","41200","40650"
"In post","2022","Analysis","Department of Health and Social Care","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Yorkshire and The Humber","G6","10","5","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Yorkshire and The Humber","G7","40","40","51700","51310"
"In post","2022","Analysis","Department of Health and Social Care","Yorkshire and The Humber","HEO","15","15","30240","28970"
"In post","2022","Analysis","Department of Health and Social Care","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Yorkshire and The Humber","SEO","10","10","37380","36820"
"In post","2022","Analysis","Estyn","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Estyn","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Estyn","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","London","HEO","5","5","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","London","SEO","5","5","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","South East (England)","G7","[c]","[c]","[c]","[c]"
