"Status","Year","Function_of_post","Region_ITL1","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Security","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","Outside London","Heterosexual / straight","45","[c]","32570","32230"
"Leaver CS","2022","Security","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Outside London","Heterosexual / straight","130","[c]","26130","21580"
"Leaver CS","2022","Unknown","East Midlands (England)","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Outside London","Unknown","395","[c]","26750","26610"
"Leaver CS","2022","Unknown","East of England","Outside London","Heterosexual / straight","255","[c]","27820","25220"
"Leaver CS","2022","Unknown","East of England","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Outside London","Undeclared","40","[c]","28280","26640"
"Leaver CS","2022","Unknown","East of England","Outside London","Unknown","170","[c]","26310","26670"
"Leaver CS","2022","Unknown","London","London","Heterosexual / straight","685","[c]","39730","34630"
"Leaver CS","2022","Unknown","London","London","LGBO","35","[c]","39480","35060"
"Leaver CS","2022","Unknown","London","London","Undeclared","180","[c]","38760","34630"
"Leaver CS","2022","Unknown","London","London","Unknown","920","[c]","34740","31060"
"Leaver CS","2022","Unknown","North East (England)","Outside London","Heterosexual / straight","120","[c]","25350","21680"
"Leaver CS","2022","Unknown","North East (England)","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Outside London","Unknown","875","[c]","25740","21470"
"Leaver CS","2022","Unknown","North West (England)","Outside London","Heterosexual / straight","425","[c]","26920","24890"
"Leaver CS","2022","Unknown","North West (England)","Outside London","LGBO","30","[c]","27080","24890"
"Leaver CS","2022","Unknown","North West (England)","Outside London","Undeclared","50","[c]","27880","25040"
"Leaver CS","2022","Unknown","North West (England)","Outside London","Unknown","960","[c]","26220","22480"
"Leaver CS","2022","Unknown","Northern Ireland","Outside London","Heterosexual / straight","70","[c]","24820","22020"
"Leaver CS","2022","Unknown","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Outside London","Unknown","120","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","Unknown","40","[c]","43890","41600"
"Leaver CS","2022","Unknown","Scotland","Outside London","Heterosexual / straight","465","[c]","37790","30950"
"Leaver CS","2022","Unknown","Scotland","Outside London","LGBO","40","[c]","32120","27570"
"Leaver CS","2022","Unknown","Scotland","Outside London","Undeclared","40","[c]","32380","28580"
"Leaver CS","2022","Unknown","Scotland","Outside London","Unknown","1295","[c]","34080","28980"
"Leaver CS","2022","Unknown","South East (England)","Outside London","Heterosexual / straight","520","[c]","28750","25960"
"Leaver CS","2022","Unknown","South East (England)","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Outside London","Undeclared","100","[c]","28330","27370"
"Leaver CS","2022","Unknown","South East (England)","Outside London","Unknown","300","[c]","27270","24880"
"Leaver CS","2022","Unknown","South West (England)","Outside London","Heterosexual / straight","330","[c]","30870","26670"
"Leaver CS","2022","Unknown","South West (England)","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Outside London","Undeclared","40","[c]","29880","29200"
"Leaver CS","2022","Unknown","South West (England)","Outside London","Unknown","140","[c]","26720","26350"
"Leaver CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","35","[c]","31720","29200"
"Leaver CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","295","[c]","35640","32700"
"Leaver CS","2022","Unknown","Wales","Outside London","Heterosexual / straight","300","[c]","36820","28850"
"Leaver CS","2022","Unknown","Wales","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Outside London","Undeclared","45","[c]","39370","32370"
"Leaver CS","2022","Unknown","Wales","Outside London","Unknown","380","[c]","28650","24030"
"Leaver CS","2022","Unknown","West Midlands (England)","Outside London","Heterosexual / straight","165","[c]","28250","26670"
"Leaver CS","2022","Unknown","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Outside London","Unknown","375","[c]","24650","26350"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Outside London","Heterosexual / straight","345","[c]","27280","24890"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Outside London","Undeclared","55","[c]","28270","26930"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Outside London","Unknown","490","[c]","28090","24880"
"Leaver Dept.","2022","Analysis","East Midlands (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East of England","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East of England","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","London","London","Heterosexual / straight","180","[c]","44970","40050"
"Leaver Dept.","2022","Analysis","London","London","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","London","London","Undeclared","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","London","London","Unknown","35","[c]","42970","39840"
"Leaver Dept.","2022","Analysis","North East (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North West (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North West (England)","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North West (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South East (England)","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South West (England)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Wales","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Wales","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","West Midlands (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Yorkshire and The Humber","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Yorkshire and The Humber","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East Midlands (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","London","Heterosexual / straight","80","[c]","49530","46700"
"Leaver Dept.","2022","Commercial","London","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","London","Undeclared","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","London","Unknown","30","[c]","52980","54280"
"Leaver Dept.","2022","Commercial","North East (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scotland","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South West (England)","Outside London","Heterosexual / straight","50","[c]","42200","40580"
"Leaver Dept.","2022","Commercial","South West (England)","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South West (England)","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Midlands (England)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Outside London","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Midlands (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","London","Heterosexual / straight","175","[c]","44050","38440"
"Leaver Dept.","2022","Communications","London","London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","London","Undeclared","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","London","Unknown","50","[c]","44700","40900"
"Leaver Dept.","2022","Communications","North East (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North West (England)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North West (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South East (England)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South West (England)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Wales","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Midlands (England)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Yorkshire and The Humber","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Yorkshire and The Humber","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East Midlands (England)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East of England","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North East (England)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South West (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South West (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Wales","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Wales","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","West Midlands (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Yorkshire and The Humber","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Yorkshire and The Humber","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","East Midlands (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","East of England","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","London","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","London","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North East (England)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North West (England)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","South West (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","South West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","West Midlands (England)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Yorkshire and The Humber","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Midlands (England)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East of England","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East of England","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","London","London","Heterosexual / straight","165","[c]","46920","40600"
"Leaver Dept.","2022","Digital, Data & Technology","London","London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","London","London","Undeclared","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","London","London","Unknown","50","[c]","47520","45000"
"Leaver Dept.","2022","Digital, Data & Technology","North East (England)","Outside London","Heterosexual / straight","35","[c]","43090","43190"
"Leaver Dept.","2022","Digital, Data & Technology","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North West (England)","Outside London","Heterosexual / straight","45","[c]","39050","36760"
"Leaver Dept.","2022","Digital, Data & Technology","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North West (England)","Outside London","Undeclared","10","[c]","[c]","[c]"
