"Status","Year","Disability","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Other","Inner London - East","Hackney and Newham","20","20","[c]","[c]"
"In post","2022","Unknown","Other","Inner London - East","Haringey and Islington","5","5","[c]","[c]"
"In post","2022","Unknown","Other","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Inner London - East","Lewisham and Southwark","10","10","[c]","[c]"
"In post","2022","Unknown","Other","Inner London - East","Tower Hamlets","145","140","47020","41010"
"In post","2022","Unknown","Other","Inner London - West","Camden and City of London","55","50","51870","45140"
"In post","2022","Unknown","Other","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Inner London - West","Westminster","380","370","41810","35050"
"In post","2022","Unknown","Other","Kent","East Kent","10","10","[c]","[c]"
"In post","2022","Unknown","Other","Kent","Medway","10","10","[c]","[c]"
"In post","2022","Unknown","Other","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Lancashire","Blackpool","10","10","[c]","[c]"
"In post","2022","Unknown","Other","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Lancashire","Lancaster and Wyre","25","20","[c]","[c]"
"In post","2022","Unknown","Other","Lancashire","Mid Lancashire","20","15","[c]","[c]"
"In post","2022","Unknown","Other","Leicestershire, Rutland and Northamptonshire","Leicester","5","5","[c]","[c]"
"In post","2022","Unknown","Other","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","10","10","[c]","[c]"
"In post","2022","Unknown","Other","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","15","15","[c]","[c]"
"In post","2022","Unknown","Other","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","10","10","[c]","[c]"
"In post","2022","Unknown","Other","Lincolnshire","Lincolnshire CC","50","45","20940","20970"
"In post","2022","Unknown","Other","Merseyside","East Merseyside","5","5","[c]","[c]"
"In post","2022","Unknown","Other","Merseyside","Liverpool","30","30","[c]","[c]"
"In post","2022","Unknown","Other","Merseyside","Sefton","5","5","[c]","[c]"
"In post","2022","Unknown","Other","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","North Eastern Scotland","Aberdeen City and Aberdeenshire","50","45","29020","27570"
"In post","2022","Unknown","Other","North Yorkshire","North Yorkshire CC","65","60","22450","21170"
"In post","2022","Unknown","Other","North Yorkshire","York","15","10","[c]","[c]"
"In post","2022","Unknown","Other","Northern Ireland","Antrim and Newtownabbey","10","10","[c]","[c]"
"In post","2022","Unknown","Other","Northern Ireland","Ards and North Down","5","5","[c]","[c]"
"In post","2022","Unknown","Other","Northern Ireland","Belfast","5","5","[c]","[c]"
"In post","2022","Unknown","Other","Northern Ireland","Lisburn and Castlereagh","20","20","[c]","[c]"
"In post","2022","Unknown","Other","Northumberland, and Tyne and Wear","Northumberland","5","5","[c]","[c]"
"In post","2022","Unknown","Other","Northumberland, and Tyne and Wear","Sunderland","15","15","[c]","[c]"
"In post","2022","Unknown","Other","Northumberland, and Tyne and Wear","Tyneside","20","20","[c]","[c]"
"In post","2022","Unknown","Other","Outer London - East and North East","Bexley and Greenwich","10","10","[c]","[c]"
"In post","2022","Unknown","Other","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Outer London - South","Croydon","80","80","39410","35050"
"In post","2022","Unknown","Other","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Outer London - West and North West","Harrow and Hillingdon","30","30","24450","20520"
"In post","2022","Unknown","Other","Outer London - West and North West","Hounslow and Richmond upon Thames","35","30","36910","31750"
"In post","2022","Unknown","Other","Overseas","Overseas","395","395","47080","46600"
"In post","2022","Unknown","Other","Shropshire and Staffordshire","Shropshire","40","40","26240","29350"
"In post","2022","Unknown","Other","Shropshire and Staffordshire","Staffordshire CC","20","20","[c]","[c]"
"In post","2022","Unknown","Other","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Shropshire and Staffordshire","Telford and Wrekin","5","5","[c]","[c]"
"In post","2022","Unknown","Other","South Yorkshire","Barnsley, Doncaster and Rotherham","15","10","[c]","[c]"
"In post","2022","Unknown","Other","South Yorkshire","Sheffield","10","10","[c]","[c]"
"In post","2022","Unknown","Other","Southern Scotland","Dumfries and Galloway","15","15","[c]","[c]"
"In post","2022","Unknown","Other","Southern Scotland","East Ayrshire and North Ayrshire mainland","35","35","20960","20090"
"In post","2022","Unknown","Other","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Southern Scotland","South Lanarkshire","10","10","[c]","[c]"
"In post","2022","Unknown","Other","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Surrey, East and West Sussex","West Surrey","25","25","[c]","[c]"
"In post","2022","Unknown","Other","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Unknown","Unknown","1785","1785","37460","34310"
"In post","2022","Unknown","Other","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","65","60","27370","22810"
"In post","2022","Unknown","Other","West Central Scotland","Glasgow City","105","95","31540","27230"
"In post","2022","Unknown","Other","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","20","20","[c]","[c]"
"In post","2022","Unknown","Other","West Central Scotland","North Lanarkshire","40","35","28230","26900"
"In post","2022","Unknown","Other","West Midlands","Birmingham","25","20","[c]","[c]"
"In post","2022","Unknown","Other","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","West Midlands","Dudley","20","20","[c]","[c]"
"In post","2022","Unknown","Other","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","West Wales and The Valleys","Central Valleys","15","15","[c]","[c]"
"In post","2022","Unknown","Other","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","West Wales and The Valleys","Isle of Anglesey","15","10","[c]","[c]"
"In post","2022","Unknown","Other","West Wales and The Valleys","South West Wales","15","15","[c]","[c]"
"In post","2022","Unknown","Other","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","West Yorkshire","Bradford","10","10","[c]","[c]"
"In post","2022","Unknown","Other","West Yorkshire","Leeds","20","20","[c]","[c]"
"In post","2022","Unknown","Planning","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","5","[c]","[c]"
"In post","2022","Unknown","Planning","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Inner London - West","Westminster","5","5","[c]","[c]"
"In post","2022","Unknown","Planning","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Bedfordshire and Hertfordshire","Hertfordshire CC","5","5","[c]","[c]"
"In post","2022","Unknown","Policy","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","5","5","[c]","[c]"
"In post","2022","Unknown","Policy","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Cheshire","Cheshire East","5","5","[c]","[c]"
"In post","2022","Unknown","Policy","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Cumbria","West Cumbria","5","5","[c]","[c]"
"In post","2022","Unknown","Policy","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Derbyshire and Nottinghamshire","Nottingham","45","45","34120","30000"
"In post","2022","Unknown","Policy","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Devon","Devon CC","5","5","[c]","[c]"
"In post","2022","Unknown","Policy","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","East Anglia","Cambridgeshire CC","10","10","[c]","[c]"
"In post","2022","Unknown","Policy","East Anglia","Norwich and East Norfolk","10","10","[c]","[c]"
"In post","2022","Unknown","Policy","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","East Wales","Cardiff and Vale of Glamorgan","75","70","42730","38160"
"In post","2022","Unknown","Policy","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","East Wales","Monmouthshire and Newport","30","30","40340","36840"
"In post","2022","Unknown","Policy","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Eastern Scotland","City of Edinburgh","30","25","[c]","[c]"
"In post","2022","Unknown","Policy","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Essex","Southend-on-Sea","15","15","[c]","[c]"
"In post","2022","Unknown","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","25","25","[c]","[c]"
"In post","2022","Unknown","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","115","110","40430","36500"
"In post","2022","Unknown","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","10","10","[c]","[c]"
"In post","2022","Unknown","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Greater Manchester","Greater Manchester South West","80","75","39560","36740"
"In post","2022","Unknown","Policy","Greater Manchester","Manchester","170","165","34850","32870"
"In post","2022","Unknown","Policy","Hampshire and Isle of Wight","Central Hampshire","5","5","[c]","[c]"
"In post","2022","Unknown","Policy","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Hampshire and Isle of Wight","South Hampshire","15","15","[c]","[c]"
"In post","2022","Unknown","Policy","Hampshire and Isle of Wight","Southampton","20","20","[c]","[c]"
"In post","2022","Unknown","Policy","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","10","10","[c]","[c]"
"In post","2022","Unknown","Policy","Inner London - East","Hackney and Newham","50","45","56290","62120"
"In post","2022","Unknown","Policy","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Inner London - East","Lewisham and Southwark","10","10","[c]","[c]"
"In post","2022","Unknown","Policy","Inner London - East","Tower Hamlets","30","30","50760","41190"
"In post","2022","Unknown","Policy","Inner London - West","Camden and City of London","30","30","[c]","[c]"
"In post","2022","Unknown","Policy","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Inner London - West","Westminster","3740","3675","47700","42890"
"In post","2022","Unknown","Policy","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Lancashire","Mid Lancashire","5","5","[c]","[c]"
"In post","2022","Unknown","Policy","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Merseyside","Liverpool","25","25","[c]","[c]"
"In post","2022","Unknown","Policy","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","North Yorkshire","York","50","45","35690","33350"
"In post","2022","Unknown","Policy","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Northern Ireland","Belfast","10","10","[c]","[c]"
"In post","2022","Unknown","Policy","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Northern Ireland","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Northumberland, and Tyne and Wear","Tyneside","50","45","39740","36500"
"In post","2022","Unknown","Policy","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Outer London - South","Croydon","45","45","53080","57430"
"In post","2022","Unknown","Policy","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Outer London - West and North West","Hounslow and Richmond upon Thames","10","5","[c]","[c]"
"In post","2022","Unknown","Policy","Overseas","Overseas","240","240","55820","55060"
"In post","2022","Unknown","Policy","Shropshire and Staffordshire","Staffordshire CC","5","5","[c]","[c]"
"In post","2022","Unknown","Policy","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","South Yorkshire","Sheffield","170","165","36090","32870"
"In post","2022","Unknown","Policy","Southern Scotland","South Lanarkshire","35","35","46360","48500"
"In post","2022","Unknown","Policy","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Tees Valley and Durham","Darlington","65","65","33490","29360"
"In post","2022","Unknown","Policy","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","Unknown","Policy","West Central Scotland","Glasgow City","20","15","[c]","[c]"
"In post","2022","Unknown","Policy","West Midlands","Birmingham","45","45","40590","35950"
"In post","2022","Unknown","Policy","West Midlands","Coventry","115","110","35370","32870"
"In post","2022","Unknown","Policy","West Midlands","Wolverhampton","10","10","[c]","[c]"
"In post","2022","Unknown","Policy","West Wales and The Valleys","Central Valleys","5","5","[c]","[c]"
"In post","2022","Unknown","Policy","West Wales and The Valleys","Conwy and Denbighshire","5","5","[c]","[c]"
"In post","2022","Unknown","Policy","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","West Wales and The Valleys","South West Wales","5","5","[c]","[c]"
"In post","2022","Unknown","Policy","West Wales and The Valleys","Swansea","15","15","[c]","[c]"
"In post","2022","Unknown","Policy","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","West Yorkshire","Leeds","165","160","41560","36820"
"In post","2022","Unknown","Project Delivery","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Bedfordshire and Hertfordshire","Hertfordshire CC","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Cheshire","Warrington","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Cumbria","West Cumbria","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Derbyshire and Nottinghamshire","Nottingham","30","30","40650","40180"
"In post","2022","Unknown","Project Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Devon","Plymouth","25","25","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Dorset and Somerset","Somerset CC","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","East Anglia","Cambridgeshire CC","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","East Anglia","Suffolk CC","15","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","30","30","45970","40520"
"In post","2022","Unknown","Project Delivery","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","East Wales","Monmouthshire and Newport","65","60","42290","40110"
"In post","2022","Unknown","Project Delivery","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
