"Status","Year","Ethnicity","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Ministry of Justice","Unknown","40","30","28350","24800"
"In post","2022","Unknown","Ministry of Justice","Wakefield","130","125","25070","24260"
"In post","2022","Unknown","Ministry of Justice","Walsall","10","10","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Wandsworth","155","155","30460","30520"
"In post","2022","Unknown","Ministry of Justice","Warrington","130","125","24830","24260"
"In post","2022","Unknown","Ministry of Justice","Warwickshire CC","30","25","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","West Cumbria","30","25","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","West Essex","10","10","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","West Kent","10","10","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","West Northamptonshire","95","85","26050","24800"
"In post","2022","Unknown","Ministry of Justice","West Surrey","70","60","28890","28140"
"In post","2022","Unknown","Ministry of Justice","West Sussex (North East)","15","15","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","West Sussex (South West)","50","45","26520","24280"
"In post","2022","Unknown","Ministry of Justice","Westminster","760","745","42050","38370"
"In post","2022","Unknown","Ministry of Justice","Wiltshire","40","40","26140","26140"
"In post","2022","Unknown","Ministry of Justice","Wirral","40","35","26610","24800"
"In post","2022","Unknown","Ministry of Justice","Wolverhampton","50","45","28140","24800"
"In post","2022","Unknown","Ministry of Justice","Worcestershire CC","165","155","26140","24090"
"In post","2022","Unknown","Ministry of Justice","York","40","40","29170","28200"
"In post","2022","Unknown","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","45","45","35330","33380"
"In post","2022","Unknown","National Crime Agency","Bedford","10","5","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Belfast","15","15","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Berkshire","25","25","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Birmingham","35","35","40230","36740"
"In post","2022","Unknown","National Crime Agency","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Central Hampshire","5","5","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Chorley and West Lancashire","10","10","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Coventry","5","5","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","East Kent","10","10","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Hertfordshire CC","5","5","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Lambeth","145","140","45240","41310"
"In post","2022","Unknown","National Crime Agency","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Medway","20","20","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Merton, Kingston upon Thames and Sutton","10","10","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Overseas","15","15","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Sheffield","20","20","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Staffordshire CC","5","5","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Suffolk CC","5","5","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Sunderland","5","5","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Wakefield","20","20","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Warrington","100","95","37900","36740"
"In post","2022","Unknown","National Crime Agency","West Sussex (North East)","10","10","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Belfast","25","25","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Westminster","30","30","52210","50930"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Birmingham","5","5","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Manchester","10","10","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Westminster","5","5","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Glasgow City","45","40","34680","31720"
"In post","2022","Unknown","Office of Gas and Electricity Markets","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Tower Hamlets","65","65","51010","46250"
"In post","2022","Unknown","Office of Rail and Road","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","York","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","City of Edinburgh","25","25","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","Westminster","25","25","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","Westminster","5","5","[c]","[c]"
"In post","2022","Unknown","Scottish Government","Aberdeen City and Aberdeenshire","365","345","31150","29550"
"In post","2022","Unknown","Scottish Government","Angus and Dundee City","300","280","26960","23780"
"In post","2022","Unknown","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","15","15","[c]","[c]"
"In post","2022","Unknown","Scottish Government","Camden and City of London","5","5","[c]","[c]"
"In post","2022","Unknown","Scottish Government","City of Edinburgh","2385","2280","36820","32000"
"In post","2022","Unknown","Scottish Government","Clackmannanshire and Fife","310","285","28980","26900"
"In post","2022","Unknown","Scottish Government","Dumfries and Galloway","110","95","29760","28990"
"In post","2022","Unknown","Scottish Government","East Ayrshire and North Ayrshire mainland","60","55","27740","27080"
"In post","2022","Unknown","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","250","240","30200","30570"
"In post","2022","Unknown","Scottish Government","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scottish Government","Falkirk","415","380","30740","31270"
"In post","2022","Unknown","Scottish Government","Glasgow City","1530","1455","33410","30450"
"In post","2022","Unknown","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","180","165","29360","27080"
"In post","2022","Unknown","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","135","125","30060","27360"
"In post","2022","Unknown","Scottish Government","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","30","25","26050","25940"
"In post","2022","Unknown","Scottish Government","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scottish Government","Na h-Eileanan Siar","10","10","[c]","[c]"
"In post","2022","Unknown","Scottish Government","North Lanarkshire","290","275","30190","30450"
"In post","2022","Unknown","Scottish Government","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scottish Government","Perth and Kinross, and Stirling","510","480","30180","29550"
"In post","2022","Unknown","Scottish Government","Scottish Borders","125","115","28090","25930"
"In post","2022","Unknown","Scottish Government","Shetland Islands","5","5","[c]","[c]"
"In post","2022","Unknown","Scottish Government","South Ayrshire","40","40","29580","23780"
"In post","2022","Unknown","Scottish Government","South Lanarkshire","215","200","26360","23780"
"In post","2022","Unknown","Scottish Government","West Lothian","45","45","34730","28980"
"In post","2022","Unknown","The National Archives","Hounslow and Richmond upon Thames","120","115","34610","31300"
"In post","2022","Unknown","UK Export Finance","Westminster","5","5","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","Monmouthshire and Newport","525","500","33470","30710"
"In post","2022","Unknown","UK Statistics Authority","South Hampshire","375","300","27480","23670"
"In post","2022","Unknown","UK Statistics Authority","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","Westminster","50","50","44740","40320"
"In post","2022","Unknown","UK Supreme Court","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government","Cardiff and Vale of Glamorgan","70","65","41900","31210"
"In post","2022","Unknown","Welsh Government","Central Valleys","80","80","42710","38160"
"In post","2022","Unknown","Welsh Government","Conwy and Denbighshire","10","10","[c]","[c]"
"In post","2022","Unknown","Welsh Government","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government","South West Wales","15","15","[c]","[c]"
"In post","2022","Unknown","Welsh Government","Swansea","5","5","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Bath and North East Somerset, North Somerset and South Gloucestershire","25","20","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Berkshire","90","85","43740","39880"
"In post","2022","White","Attorney General's Departments","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Birmingham","305","285","40850","38180"
"In post","2022","White","Attorney General's Departments","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Brighton and Hove","95","90","42010","35020"
"In post","2022","White","Attorney General's Departments","Bristol, City of","145","140","42680","48080"
"In post","2022","White","Attorney General's Departments","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Cardiff and Vale of Glamorgan","190","180","39490","37780"
"In post","2022","White","Attorney General's Departments","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Cornwall and Isles of Scilly","30","25","38370","33270"
"In post","2022","White","Attorney General's Departments","Croydon","35","30","38390","32820"
"In post","2022","White","Attorney General's Departments","Derby","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Devon CC","90","90","39840","38090"
"In post","2022","White","Attorney General's Departments","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Durham","5","5","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","East Cumbria","30","25","38930","34480"
"In post","2022","White","Attorney General's Departments","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","East Kent","95","90","40210","35630"
"In post","2022","White","Attorney General's Departments","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Flintshire and Wrexham","70","65","39280","38000"
"In post","2022","White","Attorney General's Departments","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Heart of Essex","165","150","41860","36240"
"In post","2022","White","Attorney General's Departments","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Hertfordshire CC","120","105","42700","38120"
"In post","2022","White","Attorney General's Departments","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Kingston upon Hull, City of","65","55","39010","33310"
"In post","2022","White","Attorney General's Departments","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Leeds","340","315","43510","48080"
"In post","2022","White","Attorney General's Departments","Leicester","70","65","41510","48080"
"In post","2022","White","Attorney General's Departments","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Lewisham and Southwark","10","10","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Lincolnshire CC","15","15","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Liverpool","330","315","36880","30130"
"In post","2022","White","Attorney General's Departments","Luton","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Manchester","295","270","39790","32420"
"In post","2022","White","Attorney General's Departments","Medway","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","5","5","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Mid Kent","5","5","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Mid Lancashire","145","135","38970","33310"
"In post","2022","White","Attorney General's Departments","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Norwich and East Norfolk","70","60","35240","28430"
"In post","2022","White","Attorney General's Departments","Nottingham","230","215","38450","32050"
"In post","2022","White","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Portsmouth","95","90","42350","30840"
"In post","2022","White","Attorney General's Departments","Redbridge and Waltham Forest","5","5","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Sheffield","115","105","35000","28430"
"In post","2022","White","Attorney General's Departments","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","South Hampshire","135","125","43950","40000"
"In post","2022","White","Attorney General's Departments","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","South Teesside","80","70","39320","32520"
"In post","2022","White","Attorney General's Departments","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Stoke-on-Trent","45","40","40630","38470"
"In post","2022","White","Attorney General's Departments","Suffolk CC","25","25","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Swansea","70","65","40600","38180"
"In post","2022","White","Attorney General's Departments","Swindon","10","10","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Tyneside","230","215","38970","33460"
"In post","2022","White","Attorney General's Departments","Wakefield","60","55","36410","30130"
"In post","2022","White","Attorney General's Departments","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Warrington","25","25","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","West Cumbria","5","5","[c]","[c]"
"In post","2022","White","Attorney General's Departments","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","West Northamptonshire","10","10","[c]","[c]"
"In post","2022","White","Attorney General's Departments","West Surrey","45","40","45890","47160"
"In post","2022","White","Attorney General's Departments","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Westminster","2605","2445","52750","52040"
"In post","2022","White","Attorney General's Departments","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","Worcestershire CC","10","10","[c]","[c]"
"In post","2022","White","Attorney General's Departments","York","145","140","41440","38180"
"In post","2022","White","Cabinet Office","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2022","White","Cabinet Office","Belfast","5","5","[c]","[c]"
"In post","2022","White","Cabinet Office","Berkshire","5","5","[c]","[c]"
"In post","2022","White","Cabinet Office","Birmingham","75","75","54220","49700"
"In post","2022","White","Cabinet Office","Blackpool","5","5","[c]","[c]"
"In post","2022","White","Cabinet Office","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Brent","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Bristol, City of","85","80","49600","49700"
"In post","2022","White","Cabinet Office","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2022","White","Cabinet Office","Camden and City of London","45","45","58150","56340"
"In post","2022","White","Cabinet Office","Cardiff and Vale of Glamorgan","30","30","43900","49700"
"In post","2022","White","Cabinet Office","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","City of Edinburgh","10","10","[c]","[c]"
"In post","2022","White","Cabinet Office","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Dorset","10","10","[c]","[c]"
"In post","2022","White","Cabinet Office","Durham","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Glasgow City","165","160","40710","32000"
"In post","2022","White","Cabinet Office","Gloucestershire CC","5","5","[c]","[c]"
"In post","2022","White","Cabinet Office","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Greater Manchester South West","100","95","42230","37580"
"In post","2022","White","Cabinet Office","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Leeds","105","100","46240","40000"
"In post","2022","White","Cabinet Office","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Liverpool","345","335","39200","38330"
"In post","2022","White","Cabinet Office","Manchester","75","75","46780","49700"
"In post","2022","White","Cabinet Office","Medway","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Milton Keynes","55","50","34250","33300"
"In post","2022","White","Cabinet Office","Monmouthshire and Newport","100","100","35860","31250"
"In post","2022","White","Cabinet Office","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","North Hampshire","15","15","[c]","[c]"
