"Status","Year","Disability","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Attorney General's Departments","West Midlands (England)","AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","West Midlands (England)","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","West Midlands (England)","G7","30","30","52870","53350"
"In post","2022","Declared disabled","Attorney General's Departments","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","AO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","G7","30","30","54660","55610"
"In post","2022","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","SEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","East of England","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","East of England","SEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","London","AO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","London","EO","80","75","27930","27500"
"In post","2022","Declared disabled","Cabinet Office","London","G6","65","65","66880","64510"
"In post","2022","Declared disabled","Cabinet Office","London","G7","160","155","55770","54700"
"In post","2022","Declared disabled","Cabinet Office","London","HEO","95","90","35020","34550"
"In post","2022","Declared disabled","Cabinet Office","London","SCS level","40","40","90870","76790"
"In post","2022","Declared disabled","Cabinet Office","London","SEO","65","65","40790","40600"
"In post","2022","Declared disabled","Cabinet Office","North East (England)","AO","30","25","21050","21050"
"In post","2022","Declared disabled","Cabinet Office","North East (England)","EO","15","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","North East (England)","G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","North East (England)","HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","North West (England)","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","North West (England)","G6","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","North West (England)","G7","15","15","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","North West (England)","HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","North West (England)","SEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Scotland","G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Scotland","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Scotland","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","South East (England)","HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Unknown","HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Unknown","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Wales","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Yorkshire and The Humber","AO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Yorkshire and The Humber","EO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Yorkshire and The Humber","G7","25","20","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Yorkshire and The Humber","HEO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Yorkshire and The Humber","SEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","London","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","London","G6","10","10","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","London","G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","North West (England)","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","North West (England)","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","London","G6","10","10","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","London","G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","London","HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","AO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","AO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","London","AO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","London","EO","50","50","28880","27690"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","London","G6","50","50","67490","66320"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","London","G7","170","170","55140","53600"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","London","HEO","130","130","34790","33570"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","London","SCS level","25","25","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","London","SEO","125","125","41880","40220"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","HEO","20","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","AO","10","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","EO","20","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","G6","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","HEO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","SEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","AO","5","5","[c]","[c]"
